en	Relevant
Reconociendo la importancia de la justicia de transición para promover una reconciliación duradera entre todo el pueblo de Burundi y acogiendo con beneplácito los avances en los preparativos de las consultas nacionales sobre el establecimiento de mecanismos de justicia de transición, incluso mediante el establecimiento de un Comité Técnico de Seguimiento y un foro de la sociedad civil representantes,	1
También será necesaria la asistencia de donantes bilaterales para permitir una respuesta significativa a las amenazas a la seguridad que plantean los flujos de drogas y armas.	1
El Comité tratará de garantizar que haya un pleno intercambio de informes nacionales, informes de visitas y otra información pertinente entre los respectivos comités y grupos de expertos, incluso con respecto a visitas a Estados y otros viajes oficiales y asistencia técnica.	1
Esto ha aumentado las posibilidades de emplear embargos de armas como parte de una estrategia eficaz para la consolidación de la paz después de los conflictos.	1
48. Según los relatos recibidos de los organizadores del G7, a los manifestantes que querían marchar se les dijo que se reagruparan en grandes zonas públicas dentro de sus municipios en su camino hacia la meseta de Abidján, la &quot;zona roja&quot;.	1
120. En octubre de 2002, el Presidente de la República pidió que se pusiera fin a la destrucción de las barriadas.	1
Los Janjaweed han aparecido en algunos de los incidentes que contribuyeron a la destrucción, en particular al infligir daños a la población civil y mediante saqueos a gran escala durante o después de la batalla.	1
Como se señaló anteriormente, ha quedado claro que las medidas antiterroristas son más efectivas cuando se implementan en el contexto de una estrategia amplia que incorpore atención a los factores que contribuyen al extremismo, incluso garantizando que quienes participan en el reclutamiento para grupos terroristas o que incitan a actos terroristas sean impedidos o disuadidos de hacerlo.	1
Un asesor militar del Departamento de Operaciones de Mantenimiento de la Paz respondió a las preguntas formuladas por los miembros del Consejo.	1
Establecimiento de mecanismos de seguimiento de los medios para garantizar un seguimiento, notificación y documentación eficaces de cualquier incidente, origen y contenido que incite a los &quot;medios de odio&quot;.	1
4. Solicita al Director Ejecutivo de la CTED que, dentro de los 30 días siguientes a su toma de posesión, en consulta con el Secretario General y por conducto del Secretario General, presente al Plenario, para su aprobación, un plan organizativo de la CTED, coherente con el informe del Comité ( S/2004/124) y las normas y reglamentos de las Naciones Unidas, incluidas su estructura, necesidades de personal, necesidades presupuestarias, directrices de gestión y procedimientos de contratación, reconociendo en particular la necesidad de una estructura de gestión eficaz y cooperativa para el nuevo órgano, y de una dotación de personal con los conocimientos adecuados. personal calificado y experimentado, que serían funcionarios públicos internacionales sujetos al Artículo 100 de la Carta, garantizando los más altos estándares de eficiencia, competencia e integridad y prestando la debida atención a la importancia de contratar personal sobre una base geográfica lo más amplia posible;	1
6. La Dirección Ejecutiva mejorará su cooperación con los órganos pertinentes de las Naciones Unidas, incluido el Equipo de Vigilancia del Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) y el Grupo de Expertos del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004). , así como con diversas organizaciones internacionales, regionales y subregionales, incluso en el contexto de las visitas del Comité a los Estados Miembros.	1
&quot;El Consejo de Seguridad exhorta a todas las partes en un conflicto armado a cumplir con sus obligaciones en virtud del derecho internacional humanitario de respetar y proteger al personal médico y abstenerse de atacarlo, siempre que no adopten ninguna medida que afecte negativamente su condición de civiles y sus instalaciones, así como así como del uso de infraestructura médica en los combates.	1
Sin embargo, muchos apenas han comenzado a desarrollar capacidades específicas de lucha contra el terrorismo.	1
Siguen pendientes dos unidades de policía constituidas.	0
c) Alentar a los Estados a adoptar medidas para impedir el abuso de las redes informales de remesas de trabajadores con fines de financiación del terrorismo.	1
Otro Estado señaló que no había adoptado medidas nacionales específicas en materia de diálogo y entendimiento porque no había conflictos ni odios significativos entre sus diferentes grupos étnicos y sociales.	0
Asociaciones más estrechas o mejor organizadas entre afiliados podrían aumentar potencialmente la amenaza que representan.	1
212. Durante su investigación, la Comisión tomó conciencia de la importancia del sistema de justicia tradicional en Timor-Leste, así como del ejemplo de la forma modificada de justicia tradicional proporcionada mediante el proceso de reconciliación comunitaria de la Comisión de Recepción, Verdad y Conciliación por delitos penales &quot;menos graves&quot;.	1
122. Se plantea una importante cuestión jurídica con respecto a las milicias antes mencionadas: ¿quién, además de los autores individuales, es penalmente responsable de los crímenes presuntamente cometidos por los Janjaweed?	1
&quot;El Consejo de Seguridad recuerda a los Estados que deben garantizar que cualquier medida adoptada para combatir el terrorismo cumpla con todas sus obligaciones en virtud del derecho internacional, en particular el derecho internacional de los derechos humanos, el derecho de los refugiados y el derecho humanitario.	1
36. Fuentes oficiales han informado de la muerte de al menos tres personas incluidas en Al-Qaida.	1
3. Las tensiones políticas en torno a las elecciones de 2012 aumentaron durante el período que abarca el informe. El 9 de septiembre de 2011, un convoy que transportaba al brigadier Julius Maada Bio (Rtd), candidato presidencial del SLPP, fue atacado por partidarios del APC en Bo, en la región meridional, resultando herido.	1
Reitera su exigencia de que todas las partes en un conflicto armado pongan fin completo y con efecto inmediato a todos los actos de violencia sexual y su llamamiento a dichas partes para que asuman y apliquen compromisos específicos con plazos determinados para combatir la violencia sexual, que deberían incluir, entre otras cosas, la emisión de de órdenes claras a través de cadenas de mando que prohíban la violencia sexual y la rendición de cuentas por el incumplimiento de estas órdenes, la prohibición de la violencia sexual en códigos de conducta, manuales de campo militares y policiales o equivalentes y asumir e implementar compromisos específicos sobre la investigación oportuna de presuntos abusos; y pide además a todas las partes pertinentes en los conflictos armados que cooperen, en el marco de esos compromisos, con el personal apropiado de las misiones de las Naciones Unidas que supervise su cumplimiento, y pide a las partes que designen, según corresponda, un representante de alto nivel responsable de garantizar el cumplimiento de tales compromisos;	1
La atención se centraría a corto plazo en el control de las fronteras y los recursos naturales en Ituri, la restricción del movimiento de elementos de las Fuerzas Democráticas Aliadas/Ejército Nacional para la Liberación de Uganda en Kivu del Norte, el control de las zonas desalojadas por las FDLR después de la reunión conjunta entre la MONUC y las FARDC. operaciones y asistencia a la policía nacional para garantizar la seguridad de la población de Kivu del Sur.	1
30. En su resolución 1963 (2010), el Consejo de Seguridad alentó a la Dirección Ejecutiva a trabajar con los Estados Miembros en la elaboración de estrategias nacionales amplias e integradas de lucha contra el terrorismo.	1
a) Promover la adopción de instrumentos y legislación internacionales de lucha contra el terrorismo para aplicar plenamente los instrumentos internacionales de lucha contra el terrorismo en toda la subregión;	1
7. En África del Norte y la región del Sahel-Sáhara, ha aumentado el impacto de los grupos armados, incluido Al-Qaida en el Magreb Islámico, con ideologías extremistas.	1
▪ Dirigir ataques contra edificios, material, unidades y transportes médicos y personal utilizando los emblemas distintivos de los Convenios de Ginebra de conformidad con el derecho internacional;	1
La mayoría de los niños anteriormente asociados con grupos armados en Nepal han abandonado los grupos armados sin ninguna medida para su recuperación y reintegración, ni un marco para su protección.	1
Me ha informado además de que las Fuerzas Armadas Libanesas habían erigido puestos de control y aumentado su presencia alrededor de posiciones de grupos armados palestinos al sur de Beirut y en el valle de Beqaa en las últimas semanas y que el Gobierno del Líbano había iniciado un diálogo con esos grupos sobre la cuestión de sus armas.	1
La desnutrición crónica en los campos de refugiados es un problema de salud importante y ACNUR y el PMA tienen la intención de tomar medidas correctivas, incluida la alimentación suplementaria de los grupos vulnerables.	1
En este caso, se sospecha que han cometido ataques indiscriminados contra civiles, un crimen de guerra.	1
Los puestos del mercado fueron totalmente destruidos y el ganado saqueado.	1
A los hombres que estaban confinados en Kailek los llamaron y les dispararon delante de todos o, alternativamente, se los llevaron y les dispararon.	1
Para acelerar el proceso y garantizar que haya suficiente personal cualificado disponible, la Comisión apoya la exploración de medios para ampliar la base de candidatos potenciales.	1
2. Exhorta a todos los Estados a que cooperen, entre otras cosas, para fortalecer la seguridad de sus fronteras internacionales, incluso combatiendo los documentos de viaje fraudulentos y, en la medida de lo posible, mejorando los procedimientos de detección de terroristas y de seguridad de los pasajeros con miras a impedir que los culpables de la conducta prevista en el párrafo 1 (a) entren en su territorio;	1
Si mantiene su compromiso de interactuar y compartir información con todos los miembros como parte de sus responsabilidades básicas, el Consejo podría esperar mejorar las actitudes profundamente arraigadas hacia él entre los miembros en general.	1
En particular, la Comisión concluyó que las fuerzas y milicias gubernamentales llevaron a cabo ataques indiscriminados, incluidos asesinatos de civiles, torturas, desapariciones forzadas, destrucción de aldeas, violaciones y otras formas de violencia sexual, saqueos y desplazamientos forzados, en todo Darfur.	1
32. El Comité también agradecería propuestas preparadas en cooperación con expertos de otros órganos subsidiarios del Consejo de Seguridad relacionados con la lucha contra el terrorismo sobre cómo racionalizar la presentación de informes de conformidad con el Documento Final de la Cumbre Mundial 2005 (véase la resolución 60/1 de la Asamblea General).	1
Desde un punto de vista sustantivo, las jurisdicciones nacionales han opuesto a los demandantes uno o más de los siguientes argumentos: primero, el derecho a reparación tal como se establece en el derecho internacional humanitario no es autoejecutable, y sólo los Estados de origen de las víctimas tienen derecho directo a este derecho; en segundo lugar, existe un acuerdo de paz que excluye reclamaciones individuales.	1
Sobre la base de su exposición informativa, el Consejo acogió con satisfacción los avances en los preparativos de las elecciones, expresó preocupación por el aumento de los ataques de los talibanes, Al-Qaida y otros grupos extremistas y condenó los intentos de perturbar el proceso político mediante actos terroristas u otras formas de violencia.	1
Programa de trabajo del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004) para el período comprendido entre el 1 de junio de 2013 y el 31 de mayo de 2014	0
23. Los artefactos explosivos improvisados que quedaron del conflicto mataron a 6 niños e hirieron a 44.	1
Por lo tanto, los detenidos viven en una oscuridad casi total durante la mayor parte del día y la noche, y durante períodos que pueden llegar a meses.	1
El Consejo de Seguridad se reunió a nivel ministerial el 22 de septiembre para considerar los aspectos civiles de la gestión de conflictos y la consolidación de la paz.	1
15. Indica su voluntad de considerar la idoneidad y viabilidad de zonas de seguridad temporales y corredores seguros para la protección de los civiles y la prestación de asistencia en situaciones caracterizadas por la amenaza de genocidio, crímenes de lesa humanidad y crímenes de guerra contra la población civil;	1
Muchos expertos en lucha contra el terrorismo, organizaciones y agencias internacionales también creen que es importante controlar los sistemas y componentes de doble uso disponibles comercialmente que podrían usarse en ataques terroristas.	1
18. Ahora que los aspectos organizativos y logísticos de la búsqueda de las personas desaparecidas parecen estar en marcha, el objetivo de encontrar e identificar a las víctimas y finalmente cerrar sus casos es imperativo.	1
Aunque se sabe que las células locales participan en actividades delictivas de poca monta, como el fraude con tarjetas de crédito o el tráfico de drogas, y la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) informa que los grupos que se encuentran a ambos lados de las fronteras entre Afganistán y Pakistán, la República Islámica de Irán y Uzbekistán cobran tarifas de tránsito a los transportistas de drogas, beneficiando así a los talibanes, hasta el momento hay poca evidencia consistente de participación terrorista a gran escala en el tráfico de drogas u otros delitos organizados.	1
63. Sigo preocupados por los enfrentamientos en algunas localidades de las regiones septentrionales entre los movimientos armados y las continuas violaciones de los acuerdos de alto el fuego por todas las partes en el conflicto.	1
27. De conformidad con el párrafo 13 de la resolución 1822 (2008) del Consejo de Seguridad, y en coordinación con los Estados designantes, el Equipo ha comenzado a redactar resúmenes narrativos de los motivos de la inclusión de todas las entradas en la Lista.	1
Instando al Gobierno de Sudán, al Movimiento por la Liberación y la Justicia (LJM) y al Movimiento por la Justicia y la Igualdad-Mohamed Bashar (JEM-Bashar) a cumplir los compromisos asumidos en el DDPD, e instando a todas las partes, en particular a otros movimientos armados que no lo han hecho firmó el DDPD, a comprometerse inmediatamente y sin condiciones previas y a hacer todos los esfuerzos posibles para alcanzar un acuerdo de paz global sobre la base del DDPD, y a acordar un alto el fuego permanente sin más demora,	1
En su resolución 2154 (2014), aprobada el 8 de mayo de 2014, el Consejo de Seguridad observó con profundo reconocimiento cómo el Capitán Mbaye Diagne, de la Misión de Asistencia de las Naciones Unidas para Ruanda y el Senegal, salvó, desarmados y frente a un peligro extremo, a cientos de personas, o tal vez incluso mil ruandeses de la muerte durante el genocidio de 1994.	1
&quot;El Consejo de Seguridad reconoce la intención expresada por representantes de ambas organizaciones de cooperar en una amplia agenda de interés mutuo, formulando respuestas conjuntas adecuadas, cuando corresponda, a las crisis humanitarias, promoviendo los derechos humanos, la libertad de expresión, la seguridad alimentaria, la protección del medio ambiente y la lucha contra el terrorismo y el tráfico ilícito de drogas y armas, al tiempo que reitera la necesidad de garantizar que todos los esfuerzos de las Naciones Unidas para restablecer la paz y la seguridad también respeten y promuevan el Estado de derecho.	1
54. Los Estados &quot;de ideas afines&quot; han propuesto que el Comité cambie su procedimiento de toma de decisiones para permitir una votación mayoritaria, en lugar de actuar por consenso, al considerar la eliminación de una entrada de la Lista después de un período de revisión, lo que sugieren reducirse a dos años.	1
Para ayudar a lograr la viabilidad financiera y la sostenibilidad de la policía local, la Misión de Policía de la Unión Europea ha avanzado en el desarrollo de la capacidad local en materia de escalas salariales, planificación presupuestaria de las unidades organizativas, revisión de los costos de mantenimiento de los locales, racionalización del uso del equipo policial, control sobre inventarios y nóminas, y la ejecución y gestión presupuestaria general.	1
Si bien cree que el Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo tiene un papel importante que desempeñar, debe reconocerse que los comités antiterroristas del Consejo han profundizado su labor sobre la cuestión y la han hecho más eficaz mediante regímenes de presentación de informes, misiones de evaluación y la facilitación de asistencia técnica.	1
Si bien las medidas de debida diligencia con los clientes han dado algunos resultados positivos al disuadir a los financistas de Al-Qaida y los talibanes de abusar de los sistemas financieros, otros sectores están menos protegidos. Esto es especialmente cierto en las zonas donde los talibanes y Al-Qaida y sus asociados son más activos, y aplicar una congelación de activos en regiones que carecen de un sistema financiero desarrollado requiere cierta creatividad por parte de las autoridades pertinentes.	1
&quot;El Consejo de Seguridad subraya que los refugios proporcionados a los terroristas siguen siendo una preocupación importante y recuerda que todos los Estados Miembros deben cooperar plenamente en la lucha contra el terrorismo para encontrar refugio, negarlo y llevarlo ante la justicia, sobre la base del principio de extraditar o procesar, cualquier persona que apoye, facilite, participe o intente participar en la financiación, planificación, preparación o comisión de actos terroristas o proporcione refugio seguro.	1
Sin embargo, Bin Laden ha podido aprovechar las comunicaciones modernas para atraer a muchos musulmanes como un líder espiritual que de alguna manera hace que la violencia parezca gloriosa y un deber en lugar del terrorismo que es.	1
Decide por la presente establecer un tribunal internacional con el único propósito de procesar a los responsables de violaciones graves del derecho internacional humanitario cometidas en el territorio de [el Estado afectado] entre [fechas].	1
También destacó importantes precedentes establecidos por el Consejo, en particular el establecimiento de comisiones de investigación sobre Bosnia, Ruanda y Darfur, que allanaron el camino para el Tribunal Internacional para la ex Yugoslavia y el Tribunal Penal Internacional para Ruanda, y la remisión por el Consejo del caso situación en Darfur a la Corte Penal Internacional.	1
Sin embargo, el Consejo de Seguridad y el Comité han realizado muchos cambios en sus procedimientos a lo largo de los años para mejorar la transparencia y reconocer estándares básicos de equidad que podrían aplicarse si sus decisiones fueran judiciales.	1
Del mismo modo, a la Comisión no le fue posible verificar las acusaciones hechas por testigos clave de que los cadáveres habrían sido retirados secretamente de las morgues para reducir el número de muertes oficiales relacionadas con la marcha.	1
De hecho, un oficial de la UNPOL informó de la presencia de ametralladoras en el tejado del antiguo edificio de la Fuerza de Mantenimiento de la Paz de las Naciones Unidas (PKF) durante la tarde del 24 de mayo.	1
En mi carta del 2 de marzo le mencioné nuestra aprensión bien fundada sobre el comportamiento del Sr. Axworthy, que creemos que no está justificada por las circunstancias.	0
3. Exhorta a todos los Estados a que prosigan los esfuerzos internacionales para mejorar el diálogo y ampliar el entendimiento entre civilizaciones, en un esfuerzo por impedir ataques indiscriminados contra diferentes religiones y culturas, y a que adopten todas las medidas que sean necesarias y apropiadas y de conformidad con sus obligaciones en virtud del derecho internacional, para contrarrestar la incitación a actos terroristas motivados por el extremismo y la intolerancia y para prevenir la subversión de instituciones educativas, culturales y religiosas por parte de terroristas y sus partidarios;	1
Se trata de una amenaza real, aunque ha sido contenida en gran medida gracias a una cuidadosa cooperación nacional, bilateral y multilateral.	1
Al señalar que la matanza de yemeníes no tendría consecuencias, el acuerdo de inmunidad ha contribuido a prolongar el derramamiento de sangre.	1
Además, en la medida en que el proceso de sanciones tenga por objeto fomentar un cambio de conducta, una descripción de los hechos que llevaron a la exclusión de la lista podría guiar al Ombudsman en el contexto del diálogo con los peticionarios y proporcionar ejemplos para las personas y entidades incluidas en la lista en general.	1
El Grupo de Supervisión observó que durante ese tiempo la oposición había comprado varias armas y municiones antiaéreas al BAM.	1
36. En Gambia, grupos de oposición protestaron contra las autoridades estatales por la falta de rendición de cuentas por presuntos abusos de los derechos humanos. El 4 de noviembre, el ex Jefe del Estado Mayor de la Defensa, general Lang Tamba, y seis personas coacusadas presentaron un recurso de apelación ante el Tribunal Supremo contra la sentencia de muerte por conspiración y traición, dictada por el Tribunal Superior en julio de 2010 y confirmado por el Tribunal de Apelaciones en octubre de 2012.	1
Los frecuentes enfrentamientos entre tropas de las FARDC y grupos armados que operan en la zona han provocado numerosas víctimas civiles.	1
Actualmente, el riesgo de deserciones es bajo, ya que el gobierno central es débil, pero la situación puede cambiar si las autoridades afganas son capaces de desarrollar capacidades y reparar su reputación de corrupción e impotencia.	1
Al final del período que abarca el informe, la AMIS contaba con una fuerza de protección de 4.100 soldados, 634 observadores militares, 862 agentes de policía y personal civil internacional.	1
161. Además, en 1995, en su sentencia en Tadić (Apelación Interlocutoria), la Sala de Apelaciones del Tribunal Internacional para la ex Yugoslavia sostuvo que el cuerpo principal del derecho internacional humanitario también se aplicaba a los conflictos internos como cuestión de derecho consuetudinario, y que además, las violaciones graves de dichas normas constituyen crímenes de guerra.	1
El Presidente Abbas y el Primer Ministro Seniora discutieron además el establecimiento de un diálogo libanés-palestino sobre el bienestar social y económico, la seguridad y la representación de los refugiados palestinos en el Líbano.	1
18. Toma nota de la entrada en vigor de la Convención sobre el empleo, almacenamiento, producción y transferencia de minas antipersonal y su destrucción, de 1997, y del Protocolo enmendado sobre prohibiciones o restricciones del empleo de minas, armas trampa y otros dispositivos (Protocolo II) anejo a la Convención sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que pueden considerarse excesivamente nocivas o de efectos indiscriminados, de 1980, recuerda las disposiciones pertinentes contenidas en ella y señala el efecto beneficioso que su aplicación tendrá sobre la seguridad de los civiles;	1
Se observó una mayor tensión entre la población local en respuesta a la recaudación ilegal de impuestos y la extorsión por parte de funcionarios abjasios de facto.	1
El Consejo subraya la necesidad de que todas las acciones militares contra el LRA se lleven a cabo de conformidad con el derecho internacional aplicable, incluido el derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados, y de minimizar el riesgo de daños a los civiles en esas zonas.	1
Reafirmando la necesidad de que todas las partes en un conflicto armado respeten los principios humanitarios de humanidad, neutralidad, imparcialidad e independencia a fin de garantizar la prestación de asistencia humanitaria, la seguridad de los civiles que reciben asistencia y la seguridad del personal humanitario y de las Naciones Unidas y sus asociados personal,	1
Durante mi reunión con las autoridades congoleñas al más alto nivel, incluido el Presidente Kabila, les planteé cuestiones relativas al debido proceso en los juicios y al uso de la pena de muerte.	1
Declaró que los campamentos de desplazados internos se utilizaban ahora como lugares desde donde lanzar ataques contra el Gobierno.	1
Los agentes de la UIR oriental amenazaron con cargar el cuerpo del fallecido por las calles de Dili antes de llevarlo a la casa del comandante general Martin.	1
104. La regulación de los materiales comúnmente disponibles con los que un terrorista entrenado podría construir un artefacto explosivo es una tarea más difícil.	1
Asimismo, el comando de la unidad nos entregó, mediante auto No. 206/1735 de 18 de febrero de 2005, autorización escrita de dicha parte, Ref. 36/2005, de 18 de febrero de 2005, que incluía la orden de mantener los coches de la comitiva de Hariri dentro del cuartel, cubrirlos con tiendas de campaña y ponerlos bajo vigilancia, lo cual se hizo.	1
:: La preparación de proyectos de texto, en particular la convención por la que se establece el G-5 del Sahel.	0
Un tribunal internacional no se considera apropiado dado que los crímenes bajo consideración contravienen el derecho interno.	1
De manera similar, se ha adoptado legislación antiterrorista que otorga a las autoridades judiciales y fiscales facultades jurídicas adecuadas para llevar a los terroristas ante la justicia.	1
Las F-FDTL mantuvieron algunos registros de las armas entregadas a los 206 civiles armados de esta manera.	1
Según el informe de una comisión ad hoc creada para evaluar las pérdidas y los daños causados durante el levantamiento popular, unas 29 personas murieron y 625 resultaron heridas en las protestas.	1
30. La División de Asuntos del Consejo de Seguridad también gestionó el sitio web del Comité de conformidad con sus directrices, incluida la actualización de la lista de sanciones del Comité del Consejo de Seguridad establecido en virtud de la resolución 1521 (2003).	0
La prohibición de los actos de violencia contra la vida y las personas, en particular el asesinato, las mutilaciones, los tratos crueles y la tortura; desapariciones forzadas; atentados a la dignidad personal; violación, esclavitud sexual, prostitución forzada, embarazo forzado, esterilización forzada y cualquier otra forma de violencia sexual.	1
En el plazo de una semana después de que el Comité adopte sus orientaciones de política en un área determinada, la Dirección Ejecutiva debe desarrollar un plan para implementarlas y presentarlo al Comité para su aprobación.	1
57. La FAO también está proporcionando apoyo técnico y jurídico al Gobierno Federal de Somalia para facilitar la adopción de un marco jurídico sólido para la pesca, incluido el establecimiento de una autoridad pesquera federal somalí, dependiente del Ministerio de Pesca y Recursos Marinos.	1
Capacitación para el personal de mantenimiento de la paz Solicita al Secretario General que garantice que se brinde apoyo técnico, antes del despliegue y en el teatro de operaciones, a los países que aportan contingentes y policías [a la misión] para incluir orientación y capacitación para el personal militar y policial sobre la protección de los civiles frente a amenazas inminentes y respuestas adecuadas, incluidas las relativas a los derechos humanos, la violencia sexual y las cuestiones de género.	1
Sin embargo, las tensiones entre comunidades han seguido siendo elevadas en algunas zonas, lo que ha provocado varios ataques.	1
Esto explica, además, la determinación del sector empresarial de Uganda de seguir suministrando armas a los grupos armados del distrito de Ituri para que puedan seguir explotando ilegalmente los recursos naturales y otras formas de riqueza de la región.	1
11. Reafirma su resolución 1373 (2001) y, en particular, sus decisiones de que todos los Estados impedirán y reprimirán la financiación de actos terroristas y se abstendrán de proporcionar cualquier forma de apoyo, activo o pasivo, a entidades o personas involucradas en actos terroristas, incluidos reprimir el reclutamiento de miembros de grupos terroristas y eliminar el suministro de armas a terroristas;	1
El grupo ha explotado la porosa frontera entre Nigeria y Camerún y ha secuestrado a ciudadanos extranjeros en Camerún.	1
Al-Shabaab también habría podido conseguir el apoyo de otras redes terroristas internacionales.	1
36. Al 7 de abril, se habían desplegado en la ONUCI 1.182 agentes de policía, frente a un límite máximo autorizado de 1.200, incluidos 434 oficiales y 748 efectivos desplegados en seis unidades de policía constituidas.	1
Los intentos actuales del Consejo de Seguridad de culpar a Eritrea son injustificados, tanto jurídica como políticamente.	1
Visitas del Presidente a determinados países 29. De conformidad con el párrafo 37 de la resolución 1822 (2008), el Presidente realizó dos visitas en 2009. El 9 de junio de 2009, por invitación de la Federación de Rusia, asistió a una reunión de servicios especiales, seguridad agencias y organizaciones encargadas de hacer cumplir la ley recluidas en Irkutsk (Federación de Rusia). Los días 8 y 9 de octubre de 2009, el Presidente viajó a Bruselas para examinar con funcionarios de las instituciones de la Unión Europea la aplicación de las sanciones por parte de la Unión Europea y sus 27 Estados miembros.	1
Lamento este resultado decepcionante, que contrasta marcadamente con la excepcional voluntad política y el compromiso de recursos militares que los Estados miembros han demostrado con respecto a la lucha contra la piratería.	1
El soldado de las F-FDTL Francisco Amaral apareció en el cruce del Ministerio de Justicia. Su uniforme estaba parcialmente empapado de sangre.	1
Por lo tanto, las directrices han sido enviadas a la OIT para su revisión y posibles acciones futuras.	1
Incluso si los incidentes se denuncian a la policía u otros funcionarios gubernamentales, se toman pocas o ninguna medida para arrestar a los perpetradores.	1
Casi todos los Estados han introducido sistemas de alerta temprana y mecanismos para el intercambio de información. Casi todos los Estados también tienen acuerdos de asistencia jurídica mutua en asuntos penales y de extradición.	1
Respeto al derecho de los refugiados y desplazados al regreso voluntario en condiciones de seguridad y dignidad a sus hogares.	1
21. A mediados de noviembre se produjo una escalada del enfrentamiento armado entre las fuerzas de seguridad serbias y el autodenominado Ejército de Liberación de Presevo, Medveda y Bujanovac (UCPMB) en la zona de seguridad terrestre.	1
1. Siria destaca una vez más la iniciativa que lanzó hace más de 20 años de celebrar una conferencia internacional bajo los auspicios de las Naciones Unidas para definir el terrorismo y establecer una distinción entre él y la lucha de los pueblos contra la ocupación extranjera.	1
Ven a los serbios de Kosovo como instrumentos de Belgrado y, por tanto, como parte de una amenaza restante a su futuro.	1
Las operaciones conjuntas periódicas de dominación de zonas y acordonamiento y registro han tenido como resultado la detención de algunos elementos de la milicia y la incautación de armas y municiones ilegales, además de limitar el margen de maniobra operacional de los grupos de milicias.	1
49. Muchos de estos métodos de financiación tienen un riesgo bajo de detección y un riesgo aún menor de que las autoridades puedan prevenirlos.	0
Del 1 de junio al 31 de agosto, se recogieron o entregaron casi 500 armas pequeñas, más de 189.000 cartuchos de munición, 2.368 granadas de mano y minas y más de 255 kg de explosivos. panorama	1
3. Asesinato de militares enemigos detenidos	1
30. Un Estado señaló que, si bien su Constitución garantiza el derecho a la libertad de expresión, ese derecho puede estar sujeto a restricciones razonables, incluso en el caso de expresiones que constituyan incitación.	1
Riesgos de proliferación: gobierno corporativo y gestión del cumplimiento interno	0
Se les recompensa por informar sobre conciudadanos sospechosos de haber cometido tales &quot;delitos&quot;.	1
Además, muchas instituciones financieras se quejan de que se les ha dado poca o ninguna información sobre qué buscar como posibles indicadores de transacciones de financiación del terrorismo.	1
En cuanto al requisito de que el ataque sea &quot;sistemático&quot;, exige el carácter organizado de los actos y la improbabilidad de que se produzcan al azar.	1
El enjuiciamiento por la Corte Penal Internacional de los presuntos responsables de los crímenes más graves cometidos en Darfur contribuiría al restablecimiento de la paz en la región.	1
126. La Comisión desea subrayar que, si se determina que el Gobierno utilizó las milicias como &quot;táctica de guerra&quot;, incluso en los casos en que los Janjaweed hayan actuado sin pruebas de apoyo del Gobierno, los funcionarios del Gobierno pueden incurrir en responsabilidad penal por actos conjuntos. empresa criminal para participar en ataques indiscriminados contra civiles y asesinatos de civiles.	1
158. El Equipo ha seguido promoviendo la labor del Comité mediante presentaciones en la Facultad de Derecho de la Universidad de Columbia y debates con instituciones académicas en la esfera de la lucha contra el terrorismo, como el Proyecto de Evaluación de la Lucha contra el Terrorismo de la Cuarta Libertad, el Instituto Watson de la Universidad de Brown y otras instituciones terciarias.	1
o El 5 de noviembre de 2014, las fuerzas del régimen atacaron la escuela primaria Hazrma en Damasco Rural e hirieron a un niño.	1
Un enfoque más coordinado podría haber permitido un mayor uso de los recursos colectivos de la UNOTIL en la intervención. V. Medidas de rendición de cuentas	1
Otro ha creado un grupo de trabajo interdepartamental sobre migración para implementar medidas que fomenten la integración, incluso en las áreas de habilidades lingüísticas y capacitación laboral, para promover el diálogo con los inmigrantes y monitorear la xenofobia, el racismo y el extremismo.	1
En Darfur occidental, por ejemplo, las fuerzas rebeldes atacaron una comisaría de policía en Tongfuka en octubre de 2003.	1
Evolución de riesgos y amenazas e impacto de la implementación	0
(b) Impedir la entrada o el tránsito por sus territorios de estas personas, siempre que nada en este párrafo obligará a ningún Estado a negar la entrada o exigir la salida de sus territorios de sus propios nacionales y este párrafo no se aplicará cuando la entrada o el tránsito sea necesario para el cumplimiento de un proceso judicial o el Comité determine caso por caso únicamente que la entrada o tránsito está justificado;	1
405. Incluso en situaciones en las que un Estado ha derogado legalmente determinadas disposiciones del Pacto, la prohibición de la detención no reconocida, la toma de rehenes o los secuestros es absoluta.	1
Por lo tanto, es importante que los Estados no pierdan de vista este elemento del embargo. El Comité tal vez desee recordárselo cuando surja la oportunidad, alentándolos a presentar para la inclusión en la lista los nombres de quienes brindan &quot;asesoramiento técnico, asistencia o capacitación relacionada con actividades militares&quot; (resolución 1617 (2005), párr. 1 c). ) en violación de las medidas.	1
