ar	Relevant
وأعرب المدعي العام عن قلقه بشأن القضايا العالقة المتعلقة بالأفراد المحتجزين في ليبيا والنزوح الجماعي لأهالي تاورغاء.	1
يقرر أن تضطلع [البعثة] بالولاية التالية: الحماية والأمن (أ) حماية المدنيين ... - تنقيح الاستراتيجية الشاملة لحماية المدنيين والتنسيق مع استراتيجية الأمم المتحدة لحماية المدنيين بالتنسيق مع فريق الأمم المتحدة القطري، لمراعاة الحقائق الجديدة على أرض الواقع والاحتياجات الخاصة للفئات الضعيفة، وإدراج تدابير لمنع العنف القائم على نوع الجنس عملا بالقرار 1960 (2010) والقرار 1882 (2009). - والعمل على نحو وثيق مع الوكالات الإنسانية، ولا سيما فيما يتعلق بمناطق التوترات وعودة النازحين، لجمع المعلومات عن التهديدات المحتملة ضد السكان المدنيين وتحديدها، وكذلك المعلومات الموثوق بها عن انتهاكات القانون الإنساني الدولي والقانون الدولي لحقوق الإنسان، وإبلاغ السلطات الإيفوارية بها حسب الاقتضاء، واتخاذ الإجراءات المناسبة وفقا لاستراتيجية الحماية على نطاق منظومة الأمم المتحدة بما يتسق مع استراتيجية الحماية [الخاصة بالبعثة].	1
قد يكون من الأفضل تحقيق ذلك من خلال زيادة الوعي بالفرص التي توفرها طرق الدفع الجديدة لنقل الأموال دون أن يتم اكتشافها وبعيدًا عن الضوابط الحكومية.	1
علاوة على ذلك، استقبله الرئيس الموريتاني سيدي محمد ولد الشيخ عبد الله في نواكشوط في 14 فبراير/شباط، والتقى بوزير الشؤون الخارجية والتعاون محمد السالك ولد محمد الأمين وغيره من كبار المسؤولين الحكوميين.	1
وتشارك الوحدة في فرق عمل مشتركة بين وكالات متعددة أنشئت للتحقيق في جرائم غسل الأموال والجرائم الأصلية، بما في ذلك تمويل الإرهاب.	1
في أمريكا الوسطى ومنطقة البحر الكاريبي، تدير عملية حوار سان خوسيه برامج حول الاندماج ومنع الإرهاب والتحريض.	1
وواصلت اللجنة أيضا تشجيع فريق الرصد على مواصلة تعزيز دوره في تعزيز قدرة الدول الأعضاء على التنفيذ الكامل لنظام الجزاءات التي فرضها مجلس الأمن على تنظيم القاعدة وما يرتبط به من أفراد وكيانات. وشجعت اللجنة في هذا الصدد التعاون بين فريق الرصد والمديرية التنفيذية للجنة المنشأة عملا بالقرار 1373 (2001) بشأن مكافحة الإرهاب، التي تعمل كجهة تكاملية في النظام لمبادرات بناء القدرات في إطار جزاءات المجلس.	1
والبعثة مقتنعة، من خلال المواد التي تلقتها والاجتماعات التي عقدتها، بأن النزاع كانت له تداعيات خطيرة على حقوق الإنسان.	1
ولتحقيق هذه الغاية، حددت الإدارة عدة معايير مرجعية باعتبارها حاسمة في هذه العملية. وشملت هذه المعايير إنشاء لجان الجمعية الإلزامية الثلاث - المعنية بالسياسات والتمويل والمجتمعات المحلية والوساطة.	1
وقد أعربت الكنيسة الكاثوليكية ومنظمات المجتمع المدني عن قلقها من أن تخفيف الأحكام قد يسهم في خلق تصورات عن الإفلات من العقاب، على الرغم من أن الرئيس أوضح أن تخفيف الأحكام قد تم بالتشاور مع الحكومة وأعضاء البرلمان وأسر الضحايا والجناة، من بين جهات أخرى، ووفقًا للدستور والقوانين المعمول بها.	1
خلال هذه الفترة الزمنية تم تعزيز قاعدة دعم المفوضية وتثبيت برامج جديدة، مما جعل قاعدة البيانات أكثر تشغيلية.	1
o في 27 تشرين الثاني/نوفمبر 2014، استهدفت طائرات النظام الحربية مدرسة دار السلام في مدينة الرقة، مما أدى إلى تدمير أحد مباني المدرسة بشكل جزئي.	1
وفي الوقت نفسه، كان هناك إحياء لتهديد حركة طالبان.	1
وأعرب الاتحاد الأوروبي أيضا عن تأييده لبيان ممثلي الخاص المؤرخ 8 أيلول/سبتمبر الذي أكد فيه أنه لا يمكن أن يكون هناك حل عسكري للمشاكل التي تواجه المؤسسات الاتحادية الانتقالية.	1
كان هناك حوالي طائرتين إلى ثلاث طائرات بيضاء وخضراء اللون، جاءت على ارتفاع منخفض للغاية. وكانت إحدى الطائرات البيضاء تهاجم.	1
فأجاب أن الحرب أزالت المتطلبات الرئيسية لسيادة القانون، وكانت إحدى المشاكل الخاصة التي واجهتها هي غياب القضاة في مواجهة الجيوش الزاحفة.	1
"""ويتطلع مجلس الأمن إلى تقرير الفريق الرفيع المستوى المعني بالاتساق على نطاق منظومة الأمم المتحدة في مجالات التنمية والمساعدة الإنسانية والبيئة، ويأمل أن يكون له دور في ضمان اتباع نهج منسق للأمم المتحدة إزاء المرأة والسلام والأمن."	1
وتدعم الآلية، من خلال أفرقتها العاملة الثلاثة، المعنية بالاستراتيجية البحرية والإطار القانوني ومصايد الأسماك، وبتمويل من المملكة المتحدة، جهات الاتصال المعنية بمكافحة القرصنة في الحكومة الاتحادية وفي كل منطقة.	1
وعلى الرغم من أنني لم أتلق بعد ردودا رسمية من الدول الأعضاء الـ 36 المتبقية، فإن تقديري أنه من غير المرجح أن تتحقق تعهدات كافية بقوات للسماح بنشر قوة متعددة الجنسيات.	1
وقد أظهرت التحقيقات المبكرة أن أحداً لم يدّعِ أنه كان لديه أدنى فكرة عن وجود شيء ما يدور حول السيد الحريري يمكن أن يهدد حياته.	1
20. يشجع الدول الأعضاء على تبادل المعلومات على وجه السرعة مع الدول الأعضاء الأخرى، ولا سيما دول المنشأ والمقصد والعبور، عندما تكتشف سفر أفراد مدرجة أسماؤهم في قائمة الجزاءات المفروضة على تنظيم القاعدة؛	1
وللأسف، قُتل نائب القائد وأحد الحراس في الهجوم، بينما أصيب القائد وأحد المشرفين بجروح.	1
"ووفقًا لمحكمة العدل الدولية، فإن أحكام المادة 3 المشتركة بين اتفاقيات جنيف تشكل معيارًا أدنى ينطبق على أي نزاع مسلح، وتعكس ما أسمته المحكمة في عام 1949 [في قضية قناة كورفو] ""الاعتبارات الإنسانية الأولية""."	1
وتلتزم القيادة الجورجية التزامًا راسخًا بالتسوية السلمية للنزاع على أراضيها، وترجح كفة الشمولية والاندماج العرقيين، وحماية حقوق الإنسان والحريات.	1
29. قام المكتب، بالاشتراك مع جامعة سيشيل وخبراء من المركز، بتصميم منهج دراسي للشرطة وخفر السواحل وغيرهم من موظفي إنفاذ القانون المعنيين بالتحقيق في القرصنة والجريمة البحرية.	1
118. وتوضح المعلومات المقدمة في هذه الدراسة الاستقصائية أن التحريض على ارتكاب أعمال إرهابية لا يزال، في رأي العديد من الدول، يشكل خطرا وتهديدا جديا في معظم أنحاء العالم، وإن كان بدرجات متفاوتة.	1
وشددت بعض الوفود على أهمية المحادثات السداسية في إيجاد حل للمسألة النووية في شبه الجزيرة الكورية، ودعت إلى العمل الموجه نحو تهيئة الظروف المواتية لاستئناف المحادثات السداسية.	1
كما أن عملية الأمم المتحدة في كوت ديفوار بصدد استقدام موظفين لوحدة سلوك الأفراد التابعة لها.	1
ولمواجهة هذا الوضع، سيكون من المهم مقاضاة مرتكبي الجرائم بمزيد من القوة. فعندما يظل الجناة طلقاء، يسود شعور بالإفلات من العقاب.	1
6. ففي مالي، أوشك الإرهابيون على تدمير الهيكل الأساسي للدولة، مما أثر على استقرار البلد والمنطقة بأسرها. ويواصل تنظيم القاعدة في بلاد المغرب الإسلامي وحركة التوحيد والجهاد في غرب أفريقيا وحركة أنصار الدين أنشطتهم في شمال مالي مع ما يترتب على ذلك من آثار غير مباشرة في البلدان المجاورة. وهي تعرض وجود وأنشطة بعثة الأمم المتحدة المتكاملة المتعددة الأبعاد لتحقيق الاستقرار في مالي للخطر.	1
وترد العناصر الرئيسية لبيان نائب الممثل الدائم، وكذلك تبادل الآراء بين أعضاء الفريق العامل، في الموجز الوارد في الاستنتاجات ذات الصلة (S/AC.51/2014/4).	0
ونظراً للطابع الاستعجالي للتحقيق، أرسلنا برقية رقم 2065 بتاريخ 14 شباط/فبراير 2005 إلى قيادة وحدة الشرطة الإقليمية وإلى قادة وحدات الشرطة طلبنا فيها إجراء جميع التحقيقات اللازمة في إطار اختصاص كل وحدة فيما يتعلق بالجثث التي تم نقلها إلى المستشفيات في كل منطقة، وذلك للسماح لأقاربهم بالتعرف عليهم وإبلاغي بذلك على النحو الواجب، مما يمكنني من الحصول على موافقة السلطات المعنية لإعادة تلك الجثث إلى ذويهم.	1
وبالإضافة إلى ذلك، وكما هو مذكور أدناه، يبدو أن التدمير كان مقترنًا باستمرار بنهب المقتنيات الشخصية الثمينة والنقود، وقبل كل شيء الماشية.	1
27. وبالإضافة إلى ذلك، قررت اللجنة أن قائمة الأصناف والمواد والمعدات والسلع والتكنولوجيا المتصلة ببرامج القذائف التسيارية الواردة في مرفق التقرير السابق للجنة (S/2014/253) تحل محل القائمة السابقة (انظر S/2012/947) وتخضع للتدابير التي فرضها مجلس الأمن في الفقرات 8 (أ) و (ب) و (ج) من القرار 1718 (2006).	1
وتذكّر، على وجه الخصوص، بالالتزام بالتمييز بين السكان المدنيين والمقاتلين، وحظر الهجمات العشوائية، والهجمات ضد المدنيين والأعيان المدنية، وكذلك حظر استخدام الأسلحة الكيميائية واستخدام الأسلحة والقذائف والمواد وأساليب الحرب التي من طبيعتها أن تسبب إصابات لا داعي لها أو معاناة لا داعي لها.	1
فخلال العام الماضي، استهدف ما لا يقل عن 94 في المائة من عمليات مكافحة الإرهاب المزعومة التي قام بها النظام السوري خلال العام الماضي ما لا يقل عن 982 عملية استهدفت قوات المعارضة المعتدلة.	1
8. في 21 أيلول/سبتمبر، واستجابة لطلب من طرفي اتفاق السلام الشامل، أعلنتُ عن إنشاء لجنة مؤلفة من ثلاثة أعضاء برئاسة رئيس جمهورية تنزانيا المتحدة السابق، بنجامين مكابا، لمراقبة استفتاء جنوب السودان وأبيي.	1
وعلى الرغم من توقف القتال، إلا أن التوترات لا تزال مرتفعة ولا يمكن استبعاد وقوع المزيد من الاشتباكات.	1
وعلاوة على ذلك، وخلال زيارة الفريق للسودان، قُدمت معلومات رسمية عن قيام جماعات مرتبطة بتنظيم القاعدة بتهريب الأسلحة عبر إريتريا إلى عناصر القاعدة في المملكة العربية السعودية.	1
وفي تموز/يوليه 2010، استحدثت أنغولا تشريعا ينص على تدابير وقائية وتقييدية لمكافحة غسل الأموال وتمويل الإرهاب. وفي 15 نيسان/أبريل 2010، قدمت أنغولا طلبها للانضمام إلى مجموعة مكافحة غسل الأموال في شرق أفريقيا والجنوب الأفريقي.	1
"""يعرب مجلس الأمن عن قلقه المتزايد إزاء التهديدات الخطيرة التي يشكلها الاتجار بالمخدرات وما يتصل به من جريمة منظمة عبر وطنية على السلام والاستقرار الدوليين في غرب أفريقيا ومنطقة الساحل على النحو المشار إليه في استراتيجية الأمم المتحدة المتكاملة لمنطقة الساحل."	1
واعتُبر توسيع نطاق التعاون مع لجنة بناء السلام أمرا بالغ الأهمية لبرنامج عمل المجلس. ودعا المشاركون، على وجه الخصوص، إلى نظرة أكثر استراتيجية نحو تعزيز التعاون مع لجنة بناء السلام للتأكيد على التدفق السلس للمسؤوليات التنفيذية بين حفظ السلام وبناء السلام وتعزيز المساءلة في كليهما.	1
▪ توجيه هجمات ضد السكان المدنيين أو ضد أفراد مدنيين لا يشاركون بشكل مباشر في الأعمال العدائية;	1
وقد بدأ مفهوم وضع قوائم جرد أساسية من خلال تنظيم مسح للأسلحة الصغيرة في المرحلة الأولى من تطوير المشروع يصبح راسخاً وأثبت فعاليته في تطوير المشروع وتقييمه.	1
وستواصل المديرية التنفيذية أيضا حوارها البنّاء مع الدول الأعضاء، من خلال الاجتماعات التي تعقد في مقر الأمم المتحدة والزيارات وحلقات العمل والمؤتمرات عبر الفيديو مع المسؤولين في العواصم المعنية، من أجل إطلاع اللجنة على تنفيذ الدول الأعضاء لعناصر قرارات مكافحة الإرهاب ذات الصلة، بما في ذلك آخر المستجدات في تقييمات التنفيذ الأولية، والخطوات الجديدة المتخذة في مجال مكافحة الإرهاب، وآخر المستجدات بشأن تيسير المساعدة التقنية.	1
118. توصي اللجنة بإجراء مزيد من التحقيقات لتحديد أي من رجال الرائد رينادو التالية أسماؤهم كانوا موجودين في فاتو آهي: مويسيس راموس، وبلاسيدو ريبيرو غونسالفيس، وديوليندو باروس، وأنطونيو سافيو، وفيلومينو سواريس مينيزيس، وفرانسيسكو دي أوغوستو، وجيلسون خوسيه أنطونيو دا سيلفا، وجواننيو ماريا غوتيريس، وجواكيم باريتو، وخوسيه غوميز، وناتالينو بورخيس بيريرا، وأندريه دا كوستا بينتو مارتينيو ألميدا، وألبيسيو دا كوستا دي خيسوس، وفرانسيسكو خيمينيس ألفيس، وفيلسبيرتو غارسيا، وداريو دا سيلفا ليونغ، ونيلسون غالوتشو، ونيكسون غالوتشو.	1
ويشجع مجلس الأمن الأمم المتحدة والاتحاد الأفريقي والمؤتمر الدولي المعني بمنطقة البحيرات الكبرى والجماعة الإنمائية للجنوب الأفريقي والجماعة الإنمائية للجنوب الأفريقي وغيرها من المنظمات الدولية والإقليمية ذات الصلة على مواصلة العمل معاً، بمشاركة ودعم مستمرين من المجتمع الدولي، من أجل تنفيذ إطار عمل مجلس السلم والأمن.	1
ويهيب المجلس بالدول الأعضاء زيادة التعاون الدولي والإقليمي، على أساس المسؤولية العامة والمشتركة، وكذلك تعاونها مع مكتب الأمم المتحدة المعني بالمخدرات والجريمة والهيئة الدولية لمراقبة المخدرات، من أجل مكافحة إنتاج المخدرات والطلب عليها والاتجار بها على نحو غير مشروع، وتحديد الاتجاهات الناشئة في مجال الاتجار بالمخدرات.	1
20. تدين بنفس القدر من الشدة جميع أعمال الاستغلال الجنسي والاعتداء الجنسي والاتجار بالنساء والأطفال من جانب الأفراد العسكريين وأفراد الشرطة والموظفين المدنيين المشاركين في عمليات الأمم المتحدة، وترحب بالجهود التي تبذلها وكالات الأمم المتحدة وعمليات حفظ السلام لتنفيذ سياسة عدم التسامح مطلقا في هذا الصدد، وتطلب إلى الأمين العام والبلدان المساهمة بأفراد مواصلة اتخاذ جميع الإجراءات المناسبة اللازمة لمكافحة هذه الانتهاكات من جانب هؤلاء الأفراد، بما في ذلك التنفيذ الكامل دون إبطاء للتدابير المعتمدة في قرارات الجمعية العامة ذات الصلة استنادا إلى التوصيات الواردة في تقرير اللجنة الخاصة المعنية بعمليات حفظ السلام A/59/19/Rev.1;	1
وتوصي اللجنة أيضا بإجراء مزيد من التحقيقات لتحديد ما إذا كان أي من ضباط وحدة الاستجابة السريعة التالية أسماؤهم، أو ضباط آخرين غير معروفين حاليا، قد شاركوا في إطلاق النار الذي أعقب ذلك: أبراو دا سيلفا، ودوارتي خيمينيس بيلو، ودانييل كارفالهو سا بينيفيدس، وسلفادور مونيز، وأميريكو فاطمة، وخوسيه دا سيلفا ميسكيتا، وماتيوس فرنانديس، وخوسيه غايو.	1
ولوضع إطار للمناقشة التي سيجريها المجلس في أيلول/سبتمبر، ينبغي للمجلس أن يطلب إلى الأمين العام أن يقدم إحاطة عن نطاق مشكلة المقاتلين الإرهابيين الأجانب، وتأثيرها على الصراعات الحالية والجهود التي تبذلها الأمم المتحدة للتصدي لها.	1
وتظهر حركة الشباب قدرة محسّنة على شن هجمات إرهابية معقدة، بما في ذلك في المنطقة الأوسع، كما اتضح مؤخراً من خلال الهجوم الذي وقع في سبتمبر 2013 في نيروبي على مركز ويست غيت التجاري.	1
(ح) تقديم إحاطة منتصف المدة إلى المجلس، عن طريق اللجنة، في غضون 90 يوما من إنشائه;	1
(ﻫ) السماح بإنشاء صحف مستقلة وغيرها من وسائل الإعلام؛ والسماح للمواطنين بالوصول بحرية إلى الإنترنت ووسائل التواصل الاجتماعي والاتصالات الدولية والإذاعات والمنشورات الأجنبية، بما في ذلك الثقافة الشعبية للبلدان الأخرى؛ وإلغاء المشاركة الإجبارية في المنظمات الجماهيرية وجلسات التلقين;	1
هناك سؤال مفتوح حول ما سيفعله مئات (وربما أكثر من ألف) المتطوعين الأجانب مع جبهة النصرة بعد انتهاء الصراع الحالي في الجمهورية العربية السورية.	0
"وبما أن تنظيم القاعدة والمرتبطين به سيستخدمون أي نوع متاح من المتفجرات لشن هجمات، يوصي الفريق بأن تشجع اللجنة الدول الأعضاء على تطبيق مصطلح ""الأسلحة والأعتدة ذات الصلة بجميع أنواعها"" في إطار حظر الأسلحة المفروض على تنظيم القاعدة على جميع أنواع المتفجرات، سواء كانت متفجرات عسكرية أو مدنية أو متفجرات مرتجلة، وكذلك على المواد الخام والمكونات التي يمكن استخدامها في تصنيع الأجهزة المتفجرة المرتجلة أو الأسلحة غير التقليدية، بما في ذلك على سبيل المثال لا الحصر المكونات الكيميائية وأسلاك التفجير والأسمدة والسموم."	1
وينبغي أن يظل الحد من التهديد الذي تشكله الجماعات المسلحة الكونغولية والأجنبية على المدنيين، وإنشاء مؤسسات دولة أقوى وخاضعة للمساءلة، وتعزيز الممارسات الديمقراطية للحد من خطر عدم الاستقرار، المعايير الرئيسية التي توجه عملية الخفض التدريجي للبعثة.	1
642. إن الاستنتاج القائل بأن السلطات الحكومية لم تنتهج وتنفذ سياسة الإبادة الجماعية في دارفور، سواء بشكل مباشر أو من خلال الميليشيات الخاضعة لسيطرتها، لا ينبغي أن يؤخذ على أنه ينتقص بأي حال من الأحوال من خطورة الجرائم المرتكبة في تلك المنطقة.	1
وقالوا أنه بعد القتال كان هناك العديد من الجثث، لجنود الحكومة والحركة الوطنية لكوت ديفوار الذين تم دفنهم في قبر مشترك.	1
أن تؤخذ في الاعتبار نتائج الرصد والتقييم النهائية الواردة من المسح الساحلي الذي أجرته المملكة العربية السعودية بشأن النفط عند قيام اللجنة برصد استخدام التعويضات الممنوحة لأنشطة الإصلاح البيئي، بما في ذلك التعويض الممنوح لمطالبة اللجنة رقم 5000451.	1
وحتى 1 شباط/فبراير لم يرد أي رد من مقدمي الالتماس. وفي 3 شباط/فبراير ترك مقدمو الالتماس ثكناتهم تاركين أسلحتهم وراءهم. وتجمعوا في ديلي وطلبوا مقابلة الرئيس في 7 شباط/فبراير.	1
يدعو إلى اتخاذ إجراءات دولية فعالة لمنع التدفق غير المشروع للأسلحة الصغيرة إلى مناطق النزاع.	1
يُعد ميناء جبل علي في الإمارات العربية المتحدة أكبر ميناء في الشرق الأوسط. وبالتالي، فإن دولة الإمارات العربية المتحدة تأخذ الأمن البحري والوقاية من التهديدات على محمل الجد، وقد وضعت أنظمة وبنى تحتية وعمليات متطورة لتقييم المخاطر والاستجابة لها مع ضمان تسهيل التجارة بسلاسة.	1
كما أكدوا على أن انتخاب الرئيس الجديد للبنان في الوقت المناسب كان خطوة حاسمة لضمان استقرار البلاد.	1
388. ووجدت اللجنة أيضا حالات نهب ارتكبتها حركات التمرد. وعلى وجه الخصوص خلال الهجمات على مراكز الشرطة والمنشآت الحكومية الأخرى، حيث نهب المتمردون أسلحة من الحكومة.	1
79. توجد لدى أربع دول نظم قانونية فعالة لضمان المساعدة القانونية المتبادلة وتسليم المجرمين، ولكن لا توجد لدى أي دولة آليات كافية لتبادل المعلومات مع النظراء الدوليين على وجه السرعة وبصورة فعالة.	1
وبمجرد تحديد الوضع المستقبلي، سيتطلب الوجود الدولي - العسكري والمدني - الموارد اللازمة لإدارة تنفيذ التسوية بطريقة مستقرة ومنظمة.	1
وأفادت أربع وخمسون دولة بأن لديها ضمانات تكفل عدم تحويل الأسلحة والذخائر المنتجة داخل ولايتها القضائية لاستخدامها من قبل الخاضعين للجزاءات.	1
وحذر من أن هناك خطرًا من أن دعوة مجموعة من الأصدقاء، بما في ذلك غير الأعضاء في المجلس، للمشاركة في عملية صنع القرار في المجلس قد تتسبب في عدم الكفاءة.	1
وبالإضافة إلى ذلك، فإن عملية التوظيف في 19 وظيفة خبير مدني ضمن عنصر الشرطة في بعثة الأمم المتحدة المتكاملة في تيمور - ليشتي من أجل تعزيز تركيزها على بناء المهارات والتطوير المؤسسي قد قطعت شوطاً كبيراً.	1
:: النظر في الكيفية التي يؤثر بها العدد غير المسبوق من الأزمات العنيفة على التشرد وحقوق النساء والفتيات وحمايتهن، مع الإشارة على وجه الخصوص إلى الكيفية التي يسهم بها التهديد المستمر من التطرف العنيف في التشرد وفي الانتهاكات الجسيمة التي تتعرض لها النساء والفتيات	1
4. بموجب القرار 733 (1992)، فرض مجلس الأمن حظرا عاما وكاملا على توريد الأسلحة إلى الصومال، وبموجب القرار 751 (1992)، أنشأ المجلس لجنة للإشراف على تنفيذ الحظر.	1
34. الشفافية مبدأ أساسي يسترشد به عمل اللجنة وأنشطتها، مما يساعد على تعزيز الثقة وتشجيع المزيد من التعاون وتوعية الدول والمنظمات الدولية والإقليمية ودون الإقليمية ذات الصلة والمجتمع المدني والقطاع الخاص بالمسائل ذات الصلة بالقرار 1540 (2004)، مما ييسر تنفيذ الدول للقرار. 35. وهناك ترابط وثيق بين الشفافية والتوعية الإعلامية.	1
إجراءات الإغاثة والخدمات الاجتماعية التي تراعي الفوارق بين الجنسين ومعايير الأهلية. E.1. وضع وتنفيذ وتقييم السياسات والاستراتيجيات المتعلقة بتعميم مراعاة المنظور الجنساني في جميع برامج إعادة الإعمار وإعادة التأهيل بعد انتهاء الصراع.	1
دعوة جميع الأطراف المعنية إلى ضمان إدماج حماية الأطفال المتأثرين بالنزاع المسلح وحقوقهم ورفاههم على وجه التحديد في عمليات السلام واتفاقات السلام وخطط وبرامج الإنعاش وإعادة الإعمار بعد انتهاء النزاع، بما في ذلك تدابير اقتفاء أثر الأسر ولم شملها، وإعادة تأهيل الأطفال المنفصلين عن ذويهم وإعادة إدماجهم، وتسريح الأطفال المرتبطين بالقوات والجماعات المسلحة وإعادة إدماجهم.	1
تم تسمية أعضاء الجماعات المتمردة للاشتباه في مشاركتهم في مشروع إجرامي مشترك لارتكاب جرائم دولية، واحتمال مسؤوليتهم عن عدم منع أو قمع ارتكاب جرائم ارتكبها المتمردون عن علم.	1
ويتطلع المجلس إلى اجتماع متابعة التنفيذ الذي سيعقد في بورت أو برنس في الفترة من 22 إلى 23 سبتمبر/أيلول، مع مراعاة الأولويات التي حددها إطار التعاون المؤقت لحكومة هايتي.	1
وقد أحالت اللجنة وستواصل إحالة جميع المعلومات المتعلقة بأي مسألة جنائية خارج نطاق تحقيق اللجنة إلى السلطات اللبنانية.	1
(د) القيام، بمساهمة من الفريق العامل التابع للجنة المعني بالمساعدة وفريقها العامل المعني بالتعاون مع المنظمات الدولية، بما في ذلك لجنتا مجلس الأمن المنشأتان عملا بالقرارين 1267 (1999) و 1373 (2001)، عند الاقتضاء، بمواصلة تنظيم أنشطة التوعية والمشاركة فيها على الصعد الدولي والإقليمي ودون الإقليمي؛ والاستعداد للتأكيد على برامج المساعدة والمشاركة فيها، وتعزيز تبادل الخبرات والدروس المستفادة والممارسات الفعالة، والاستعداد لتيسير عروض المساعدة أو طلبات المساعدة;	1
- تجميع التدابير وتقييمها ورصدها والإبلاغ عنها وتقديم توصيات بشأن تنفيذ التدابير؛ ومتابعة دراسات الحالة، حسب الاقتضاء؛ واستكشاف أي قضايا أخرى ذات صلة بشكل متعمق حسب توجيهات اللجنة;	1
"""ويشير مجلس الأمن إلى قراراته 1267 (1999) و 1989 (2011) و 1373 (2001) و 1540 (2004) و 1624 (2005)، وكذلك الصكوك الدولية الأخرى السارية في مجال مكافحة الإرهاب، ويشدد على ضرورة تنفيذها بالكامل، ويجدد دعوته الدول إلى النظر في أن تصبح أطرافا في أقرب وقت ممكن في جميع الاتفاقيات والبروتوكولات الدولية ذات الصلة، وأن تنفذ التزاماتها بموجب الاتفاقيات والبروتوكولات التي هي أطراف فيها تنفيذا كاملا, وتحيط علما بتوصية اللجنة المخصصة المنشأة عملا بقرار الجمعية العامة 51/210، وتلاحظ أن الأمر يتطلب مزيدا من الوقت لإحراز تقدم جوهري بشأن المسائل المعلقة، وتقرر أن توصي بأن تنشئ اللجنة السادسة في دورتها التاسعة والستين للجمعية العامة فريقا عاملا بهدف الانتهاء من العملية المتعلقة بمشروع الاتفاقية الشاملة المتعلقة بالإرهاب الدولي."	1
o في 6 تشرين الثاني/نوفمبر 2014، استهدف الطيران الحربي للنظام السوري بلدة موقا بصاروخ، مما أسفر عن مقتل 5 أشخاص، من بينهم طفلة وامرأتان، بالإضافة إلى إلحاق أضرار بالمباني السكنية.	1
يجب أن تتوقف أعمال الترويع والترهيب هذه، التي تشكل نمطاً من الاعتداء ليس فقط ضد المواطنين اللبنانيين، بل أيضاً ضد مبادئ المجتمع الديمقراطي المنفتح الذي يشمل حرية الصحافة.	1
ستستمر تركيا في ممارسة حقوقها المنبثقة عن القانون الدولي بالامتثال الكامل للقواعد واللوائح المعمول بها، من أجل حماية مواطنيها وحدودها الوطنية.	1
أُتيحت الفرصة للأعضاء المنتخبين لتولي أدوار قيادية وتوجيه الطريق إلى الأمام، خاصة خلال فترات التردد والمأزق.	0
ثم أُجبر أفراد الطاقم على توقيع عقود صاغتها إحدى الشركات في مومباسا، والتي تضمنت شرطًا ينص على موافقتهم على العمل في بلدٍ يشهد حربًا - الصومال.	1
22. يقر أيضا بالحاجة إلى توجيه تشغيلي شامل بشأن مهام ومسؤوليات بعثات حفظ السلام في تنفيذ ولايات حماية المدنيين، ويطلب إلى الأمين العام أن يضع، بالتشاور الوثيق مع الدول الأعضاء، بما فيها البلدان المساهمة بقوات عسكرية وأفراد شرطة وغيرها من الجهات الفاعلة المعنية، مفهوما تشغيليا لحماية المدنيين، وأن يقدم تقريرا عن التقدم المحرز في هذا الصدد;	1
وستؤدي هذه التخفيضات إلى مزيد من فقدان مصداقية نظام العدالة والثقة به بين السكان بشكل عام ومجتمعات الأقليات بشكل خاص.	0
75. تفترض صكوك مثل برنامج العمل أن الدول لديها القدرة على اتخاذ تدابير شاملة تتعلق بالاتجار غير المشروع بالأسلحة الصغيرة. إلا أن الأمر ليس كذلك في كثير من الأحيان، لا سيما عندما تكون شرعية الدولة ضعيفة أو عندما تتآكل القدرة بسبب النزاعات والفساد وضعف سيادة القانون.	0
ويشير ذلك إلى نجاح نظام العقوبات مما يدل على أن عددًا كبيرًا من عناصر طالبان قد غيروا سلوكهم على ما يبدو.	1
1. حققت الجماعات التابعة لتنظيم القاعدة مكاسب في شمال مالي في عام 2012، مما أدى إلى نشوب أزمة سياسية وتدخل دولي.	1
وأشار أعضاء آخرون إلى مبادرة حكومة السودان للتحقيق في الادعاءات من خلال آليتها الوطنية ودعوا إلى حل النزاعات من خلال المفاوضات تحت رعاية فريق الاتحاد الأفريقي الرفيع المستوى المعني بالسودان بقيادة رئيس جنوب أفريقيا السابق، ثابو مبيكي، والمبعوث الخاص للأمين العام للأمم المتحدة للسودان وجنوب السودان، هايلي منكريوس.	1
يستمر التعاون في إدارة الحدود الإقليمية في التحسن، بما في ذلك من خلال إنشاء دوريات مشتركة وتبادل المعلومات والآليات الإقليمية لمراقبة الحدود والتعاون الجمركي.	1
9. وستدفع اﻷمم المتحدة أجور الموظفين وسيعملون بموجب شروط الخدمة المعمول بها المطبقة على الموظفين المعينين بعقود محددة المدة.	0
يواجه عدد من الدول التي تمت زيارتها صعوبات في التعاون بسبب نقص التدريب والمهارات الفنية.	0
"""ويعترف مجلس الأمن بالدور الهام للمساعي الحميدة التي يبذلها الأمين العام، ويشجع الأمين العام على مواصلة استخدام الوساطة قدر الإمكان للمساعدة في حل النزاعات بالوسائل السلمية، والعمل بالتنسيق والتعاون الوثيق مع المنظمات الإقليمية ودون الإقليمية المعنية في هذا الصدد، حسب الاقتضاء."	1
وفي 25 آب/أغسطس، قدم وكيل الأمين العام للشؤون السياسية إحاطة إلى مجلس الأمن في مشاورات غير رسمية بشأن تحقيق لجنة التحقيق الدولية المستقلة في مقتل رئيس وزراء لبنان السابق، رفيق الحريري، في شباط/فبراير 2005.	1
