en_ar_GOOGLE	VerConf
واستمرت المحادثة من 5 إلى 10 دقائق، استمر خلالها إطلاق النار.	0
5 - يقرر أن تقوم الدول الأعضاء، بما يتفق مع القانون الدولي لحقوق الإنسان والقانون الدولي للاجئين والقانون الإنساني الدولي، بمنع وقمع تجنيد أو تنظيم أو نقل أو تجهيز الأفراد الذين يسافرون إلى دولة غير الدول التي يقيمون فيها أو يحملون جنسيتها. لغرض ارتكاب أعمال إرهابية أو التخطيط لها أو الإعداد لها أو المشاركة فيها أو تقديم أو تلقي تدريب إرهابي، وتمويل سفرهم وأنشطتهم؛	0
وخلال الفترة من 1 إلى 10 تشرين الأول/أكتوبر 2014، أُبلغ عن 20 انتهاكا لوقف إطلاق النار على طول خط السيطرة و 22 انتهاكا على طول حدود العمل، مما أدى إلى سقوط 12 ضحية من المدنيين، وإصابة 52 مدنيا، و 9 جرحى من العسكريين على الجانب الباكستاني.	0
وكل أعمال التحريض على الكراهية والحرب هذه تثير التوتر داخل المجتمع الإيفواري.	0
ولذلك فإن تغير المناخ لا يؤدي فقط إلى تفاقم التهديدات القائمة للسلام والأمن الدوليين؛ كما أنه يمثل في حد ذاته تهديدًا للسلم والأمن الدوليين.	1
ويشيد مجلس الأمن في هذا الصدد بالدعم الذي تقدمه البلدان المجاورة للاجئين من جمهورية الكونغو الديمقراطية.	0
وقد تم الإعراب عن بعض المخاوف - وكان آخرها من قبل العديد من المرشحين الرئاسيين - بشأن عدالة التسجيل.	1
وإذ يساوره بالغ القلق إزاء تواتر أعمال العنف في أجزاء كثيرة من العالم ضد الصحفيين والإعلاميين والأفراد المرتبطين بهم في النزاعات المسلحة، ولا سيما الهجمات المتعمدة التي تنتهك القانون الإنساني الدولي،	0
وفي مشاورات أجراها المجلس بكامل هيئته، أعرب أعضاء المجلس عن قلقهم إزاء التدهور المستمر في الحالة الإنسانية وأدانوا انتهاكات القانون الإنساني الدولي من جانب جميع أطراف النزاع السوري.	1
65 - وتشكل محاكمة الأفراد المشتبه في قيامهم بالقرصنة ومعاقبة القراصنة المدانين وفقا لقرارات مجلس الأمن ذات الصلة رادعاً أساسياً للقراصنة المحتملين، مما يدل على أنه لا يمكنهم التصرف في ظل الإفلات من العقاب.	1
وتنتقل المهارات والأساليب التقنية بشكل متزايد من إحدى الجماعات التابعة لتنظيم القاعدة إلى أخرى، مما يدعم مستوى من الابتكار يزيد من التهديد.	1
36 - وحتى 7 نيسان/أبريل، تم نشر 182 1 من أفراد الشرطة في عملية الأمم المتحدة في كوت ديفوار، مقابل الحد الأقصى المأذون به وهو 200 1 فرد، منهم 434 ضابطا و 748 فردا منتشرين في ست وحدات شرطة مشكلة.	0
(أ) تنفيذ التشريعات الوطنية المعتمدة بشأن مكافحة الإرهاب، مع مراعاة المعايير الدولية لحقوق الإنسان؛	0
وبناءً على طلب البنك المركزي الصومالي، وضع مكتب الأمم المتحدة المعني بالمخدرات والجريمة مشروع لائحة لمكافحة غسل الأموال وتمويل الإرهاب، وقد تم تقديمه إلى البنك في آب/أغسطس 2014.	0
وأبلغتني الحكومة اللبنانية أيضًا أن الجيش اللبناني زاد من وجوده وأقام نقاط تفتيش جديدة وشدد ضوابطه حول مواقع الجماعات الفلسطينية المسلحة التي تتخذ من الجمهورية العربية السورية مقراً لها إلى الجنوب من بيروت وفي وادي البقاع. وفي 7 تشرين الأول/أكتوبر، شن الجيش اللبناني غارات على مواقع تسيطر عليها جماعات فلسطينية مسلحة تتمركز في سوريا في وادي البقاع، وتم خلالها الاستيلاء على أسلحة.	0
وقد استخدم ضحايا الهجمات مصطلح الجنجويد، على وجه الخصوص، على نطاق واسع لوصف مهاجميهم.	0
وبعض توصياتها إلى السلطات السودانية يمكن، بل ينبغي تنفيذها على الفور، بما في ذلك منح اللجنة الدولية للصليب الأحمر ومراقبي حقوق الإنسان التابعين للأمم المتحدة حق الوصول الكامل ودون عوائق إلى جميع المحتجزين على خلفية الوضع في دارفور.	0
وتشمل هذه الحق في الحياة؛ حظر التعذيب أو العقوبة القاسية أو اللاإنسانية أو المهينة؛ حظر الرق وتجارة الرقيق والاستعباد؛ وحرية الفكر والضمير والدين.	0
9 - بلغ عدد الأفراد العاملين في فيلق حماية كوسوفو 029 3 عضوا نشطا، بما في ذلك 157 من الأقليات، في نهاية آب/أغسطس.	0
تم تقديم الجداول الزمنية للانتهاء من تدمير الأسلحة الكيميائية السورية في التقرير الشامل عن إزالة برنامج الأسلحة الكيميائية السورية (الفقرة 25 من القرار EC-76/DG.16، المؤرخ 4 تموز/يوليه 2014)، الذي أحاط به المجلس علمًا في دورته السادسة والسبعين	0
ومع ذلك، فمن دون قدر كبير من الشفافية ـ وهو ما من شأنه أن يقوض إحدى مزاياها الرئيسية ـ فمن غير المرجح أن تلبي مثل هذه الآلية الدعوات المطالبة بإجراء مراجعة قضائية فعالة ومستقلة.	1
:: الاستفادة من حلقة العمل المشتركة بين المديرية التنفيذية ومنظمة الأمن والتعاون في أوروبا في آسيا الوسطى المقرر عقدها في تشرين الثاني/نوفمبر 2010 بشأن القرار 1624 (2005) ومكافحة التحريض بدافع التطرف، من خلال مبادرات مماثلة في مناطق أخرى	0
وإذ يشجع الأطراف في هذا السياق على إظهار المزيد من الإرادة السياسية نحو التوصل إلى حل، بما في ذلك عن طريق توسيع نطاق مناقشاتهم لمقترحات بعضهم البعض،	0
وكان معظم الشهود المحتملين المقيمين خارج الدولة يخشون الإدلاء بشهادتهم، حتى على أساس سري، لأنهم كانوا يخشون على سلامة أفراد أسرهم ويفترضون أن سلوكهم لا يزال يخضع للمراقبة السرية من قبل السلطات.	1
يؤكد من جديد إدانته لجميع أعمال التحريض على العنف ضد المدنيين في حالات النزاع المسلح، ويؤكد من جديد كذلك ضرورة تقديم الأفراد الذين يحرضون على هذا العنف أو يتسببون فيه بطريقة أخرى إلى العدالة، ويشير إلى استعداده، عند الإذن بالبعثات، للنظر، عند الاقتضاء، في اتخاذ خطوات الرد على البرامج الإعلامية التي تحرض على الإبادة الجماعية والجرائم ضد الإنسانية والانتهاكات الجسيمة للقانون الإنساني الدولي.	0
وإذ يدين حالات الاختطاف واحتجاز الرهائن بهدف جمع الأموال، أو الحصول على تنازلات سياسية، ويعرب عن ضرورة معالجة هذه القضية،	1
(أ) تقييم تطور المخاطر والتهديدات؛	1
&quot;ويكرر مجلس الأمن إدانته القوية لجميع انتهاكات القانون الدولي المنطبق، ويطالب أطراف النزاع المسلح بالامتثال الصارم للالتزامات المنطبقة عليها بموجب القانون الإنساني الدولي والقانون الدولي لحقوق الإنسان وقانون اللاجئين، فضلا عن تنفيذ جميع قرارات مجلس الأمن ذات الصلة مجلس الأمن.	1
ومع ذلك، يمكن تحسين نظام العدالة الجنائية في خمس دول على الأقل من أجل تقديم الإرهابيين إلى العدالة بشكل أكثر فعالية.	1
ويبدو أن معظم الحكومات ملتزمة التزاماً قوياً بضمان احترام وكالات إنفاذ القانون لحقوق الإنسان، رغم أنه في بعض الحالات أثيرت مخاوف جدية بشأن الانتهاكات التي ترتكبها قوات الأمن.	1
44 - خلال الفترة المشمولة بالتقرير، ظلت الحالة الأمنية في شمال شرق جمهورية أفريقيا الوسطى تعاني من الصراع العرقي واللصوصية والجريمة عبر الحدود. وظلت تلك التهديدات تشكل التهديدات الرئيسية للأمن والاستقرار في منطقتي فاكاغا وهوت كوتو.	0
3 - تحث الدول الأعضاء، على سبيل الأولوية، على التصديق على الاتفاقيات الدولية ذات الصلة والانضمام إليها وتنفيذها، مثل الاتفاقية الوحيدة للمخدرات لعام 1961 بصيغتها المعدلة ببروتوكول عام 1972، واتفاقية المؤثرات العقلية لعام 1971، واتفاقية المؤثرات العقلية لعام 1971، والأمم المتحدة. اتفاقية الأمم المتحدة لمكافحة الاتجار غير المشروع في المخدرات والمؤثرات العقلية لعام 1988، واتفاقية الأمم المتحدة لمكافحة الجريمة المنظمة عبر الوطنية لعام 2000، والبروتوكولات الملحقة بها، واتفاقية الأمم المتحدة لمكافحة الفساد لعام 2003، والاتفاقيات والبروتوكولات الدولية لمكافحة الإرهاب؛	0
34 - يقرر استعراض تنفيذ التدابير المبينة في هذا القرار في غضون ثمانية عشر شهرا وإجراء التعديلات، حسب الضرورة، لدعم السلام والاستقرار في أفغانستان؛	0
ولا يزال التقدم فيما يتعلق بطلب الرئيس كابيلا من البعثة المساعدة في تدريب وتجهيز وتحصين 20 وحدة من الشرطة، أو تجهيز ثلاث كتائب من الشرطة العسكرية، محدودا بسبب الافتقار إلى الدعم التكميلي من جانب الجهات المانحة لتوفير المعدات الأساسية اللازمة (انظر S/ 2010/164).	0
&quot;ويؤيد مجلس الأمن المضي قدما، بما في ذلك من جانب كيانات الأمم المتحدة ذات الصلة، في المضي قدما بمجموعة المؤشرات الواردة في تقرير الأمين العام (S/2010/498) لاستخدامها كإطار أولي لتتبع تنفيذ قراره 1325 في حالات النزاع المسلح&quot;. النزاعات المسلحة وما بعد النزاع وغيرها من الحالات ذات الصلة بتنفيذ القرار 1325، حسب الاقتضاء، ومع مراعاة خصوصية كل دولة.	0
ويساورنا القلق إزاء انعدام الحريات السياسية هناك.	1
2 - وباعتبار جمهورية كرواتيا رئيسة لجنة مكافحة الإرهاب التابعة لمجلس الأمن وأحد أوائل الداعمين للتحالف العالمي لمكافحة الإرهاب، فإنها تدين بشدة الإرهاب الدولي بجميع أشكاله ومظاهره، وتضع في اعتبارها خطر الإرهاب الدولي. إن تقارب الإرهاب مع تهديدات أخرى للسلم والأمن الدوليين - مثل انتشار أسلحة الدمار الشامل، والجريمة المنظمة العابرة للحدود الوطنية والإرهاب الإلكتروني - يحث على تعاون عالمي أقوى في قمع هذه الآفة الحديثة.	1
ويتم إجراء عمليات محددة لجمع الأسلحة والذخائر التي تم تسليمها طوعًا، بموجب شروط العفو، أو، إذا لزم الأمر، في عمليات أكثر توجيهًا.	0
ثم قُتل في سوريا.	0
ووفقا لهذه السياسة، بمجرد أن علمت حكومتي بالوجود غير المرغوب فيه للمتمردين الأوغنديين التابعين لجيش الرب للمقاومة، لم تتردد حكومتي على الإطلاق في منحهم إنذارا بمغادرة الأراضي الوطنية على الفور.	1
وإذ يلاحظ مع القلق التهديد المستمر الذي يشكله تنظيم القاعدة وأسامة بن لادن وحركة الطالبان وغيرهم من الأفراد والجماعات والمؤسسات والكيانات المرتبطة بهم، على السلام والأمن الدوليين، وإذ يؤكد من جديد تصميمه على التصدي لجميع جوانب ذلك التهديد،	1
ومن الواضح أن القضية العامة المتعلقة بتوزيع الأسلحة قد أثارها الوزير راموس هورتا.	1
(ج) تشجيع الدول على اتخاذ التدابير المناسبة لحماية قطاعها غير الربحي من سوء الاستخدام عن طريق تمويل الإرهاب.	0
وتفيد التقارير أن الخاطفين يُخضعون أسراهم بشكل متزايد للتعذيب والاغتصاب وغيره من أشكال سوء المعاملة.	0
إن أعمال الإرهاب والترهيب هذه، التي تشكل نمطاً من الهجوم ليس فقط ضد المواطنين اللبنانيين، بل أيضاً ضد مبادئ المجتمع الديمقراطي المنفتح الذي يشمل حرية الصحافة، يجب أن تتوقف.	0
وفي هذا السياق، يرحب مجلس الأمن بالقرار الذي اتخذه مؤتمر قمة الاتحاد الأفريقي في سرت في 3 تموز/يوليه بزيادة قوام بعثة الاتحاد الأفريقي في الصومال إلى مستويات القوات المأذون بها، ودعوته الدول الأعضاء في الاتحاد الأفريقي إلى توفير الأفراد العسكريين وأفراد الشرطة اللازمين.	0
وتعرف شهود عيان على هؤلاء الأفراد بأنهم شاركوا في هجوم على إحدى القرى، والذي كثيرا ما شمل الحرق والنهب والقتل وأحيانا الاغتصاب.	0
وهذا ما حدا بمجلس الأمن إلى أن يقرر، في قراره 1556 (2004)، أن الصراع في السودان يشكل تهديدا للسلم والأمن الدوليين والاستقرار في المنطقة، وأن يدعو الحكومة بموجب الفصل السابع من ميثاق الأمم المتحدة. الأمم المتحدة إلى الوفاء فورا بالالتزامات الواردة في البيان المشترك.	1
8 - وبالتعاون الوثيق مع اللجنتين المنشأتين عملا بالقرارين 1267 (1999) و 1540 (2004) ووفقا لولايتها، ستولي اللجنة اهتماما خاصا للدول التي تتأخر في تقديم المعلومات ذات الصلة إليها، وتناقش أفضل السبل لذلك. لمعالجة هذه المسألة.	0
في جلسة مجلس الأمن 4679 المعقودة في 20 كانون الأول/ديسمبر 2002، مواصلة لنظره في البند المعنون &quot;حماية المدنيين في الصراعات المسلحة&quot; في جلسته 4660 المعقودة في 10 كانون الأول/ديسمبر 2002، أدلى رئيس مجلس الأمن بالبيان التالي نيابة عن المجلس:	0
483- رفضت اللجان عدداً كبيراً جداً من القضايا لأن استجواب الضحايا أظهر أن الجريمة موضوع الشكوى لا تصل إلى حد الاغتصاب، حيث لم يحدث إيلاج، أو لأن المشتكين خلطوا بين المصطلح العربي للقمع ومصطلح القمع. الاغتصاب وتقدموا عن طريق الخطأ بشكاوى بشأن أشكال أخرى من سوء المعاملة أو العنف، مثل الضرب.	1
وأتذكر جيدًا أيضًا مدى عدم شعبية الحديث مع الإسرائيليين عن حدود عام 1967، وكان من غير المتصور تقريبًا لفترة طويلة اقتراح إخلاء المستوطنات الإسرائيلية.	1
وعلى الرغم من تطبيق هذا الحظر من خلال ضوابط صارمة على الحدود، لا يزال المواطنون يخاطرون بالفرار، خاصة إلى الصين.	0
وبعد موافقة اللجنة، قادت المديرية التنفيذية في أيلول/سبتمبر 2008 بعثة مشتركة بين اللجنة وفرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب إلى مدغشقر.	0
&quot;ويؤكد مجلس الأمن من جديد قلقه إزاء الحالة المثيرة للقلق في منطقة الساحل والتزامه بالتصدي للتحديات الأمنية والسياسية المعقدة في هذه المنطقة والمرتبطة بالقضايا الإنسانية والإنمائية، فضلا عن الآثار الضارة للتغيرات المناخية والبيئية.	0
وتقوم البعثة أيضا بمساعدة المفرزة الأمنية المتكاملة في إنشاء مكتبة مرجعية ستتضمن مواد دعم تعليمية لتدريب أفراد المفرزة في المستقبل.	0
وبالإضافة إلى عواقبه المباشرة، فإن الهجوم على آرو شارو والقرى المجاورة يشكل مصدراً خطيراً للقلق لأنه قد يشير إلى بداية الاستهداف المتعمد للسكان النازحين داخلياً من قبل الميليشيات وعدم قدرة القوات الحكومية أو عدم رغبتها في توفير حماية فعالة لهم. المخيمات والقرى التي يقيم فيها النازحون داخليا.	1
ويشير عدد من الحوادث التي وقعت خلال الفترة المشمولة بالتقرير إلى احتكاك بين قوة حفظ السلام التابعة لرابطة الدول المستقلة والجانب الجورجي، بما في ذلك احتجاز شاحنات من قوة حفظ السلام التابعة لرابطة الدول المستقلة (انظر الفقرة 17)، والاحتجاز المؤقت لجندي من قوة حفظ السلام التابعة لرابطة الدول المستقلة، وتنصيب جندي من قوة حفظ السلام التابعة لرابطة الدول المستقلة (انظر الفقرة 17). عدادات الكهرباء عند نقاط التفتيش التابعة لقوة حفظ السلام التابعة لرابطة الدول المستقلة ومظاهرة احتجاجا على وجود قوة حفظ السلام التابعة لرابطة الدول المستقلة في جورجيا.	0
وأعرب أعضاء المجلس أيضا عن توقعهم أن تجري السلطات الإثيوبية قريبا متابعة للاجتماع الذي سيعقد في لاهاي، بهدف تحديد طرائق التنفيذ السريع لقرار ترسيم الحدود.	0
وعملت الفرق الأمنية اللبنانية (الشرطة والجيش) جنباً إلى جنب مع الفريق الأمني التابع للجنة لضمان سلامة وأمن الموظفين ومباني اللجنة.	0
وإذ يساورها القلق إزاء الأنشطة المسلحة وأعمال اللصوصية في [البلدان المتضررة] والتي تهدد أمن السكان المدنيين، وسير العمليات الإنسانية في تلك المناطق واستقرار تلك البلدان، والتي تؤدي إلى انتهاكات خطيرة لحقوق الإنسان والقانون الإنساني الدولي.	1
واتفقت جميع الوفود على أن التهديد الرئيسي في المنطقة يأتي من الجماعة الإسلامية (QE.J.92.02.) وجماعة أبو سياف (QE.A.1.01.) وحركة قادمة جديدة هي حركة راجا سليمان (غير مدرجة في القائمة). والتي تعمل بشكل وثيق مع جماعة أبو سياف*.	1
وتقوم البعثة أيضا بإنشاء قواعد جديدة لدعم الاستفتاء لتقديم الدعم على مستوى المقاطعات في جنوب السودان.	0
ويشير التقرير إلى عدد من الحالات، لا سيما في قطاع الأمن، التي تثير قلقا كبيرا.	1
لقد تم التخلي تقريبا عن مفهوم التعددية العرقية لكوسوفو وميتوهيا الذي طرحه التقرير، وهو ما يتجلى بشكل خاص في إنشاء النظام القضائي في كوسوفو وميتوهيا (الفقرة 57).	1
وتؤكد رومانيا مرة أخرى أن أي عمل إرهابي غير مقبول ويجب إدانته.	1
وقد حثت الحكومة الأفغانية اللجنة على الاستجابة بشكل أكثر مرونة لمقترحاتها المتعلقة برفع الأسماء من القائمة، خشية أن يؤدي عجزها عن رفع الأسماء من القائمة إلى حرمانها من نظام أساسي لمكافأة الطالبان الذين يتصالحون، ومن ثم يخاطرون بعودتهم إلى القتال.	1
وإذ يشجب استمرار العقبات التي تفرضها حكومة السودان على عمل فريق الخبراء خلال فترة ولايته، بما في ذلك القيود المفروضة على حرية تنقل فريق الخبراء والعملية المختلطة للاتحاد الأفريقي والأمم المتحدة في دارفور، والقيود المفروضة على فريق الخبراء الوصول إلى مناطق النزاع المسلح والمناطق التي تشهد انتهاكات لحقوق الإنسان والقانون الإنساني الدولي، مع الإشارة إلى تحسن التفاعل بين حكومة السودان وفريق الخبراء،	1
85 - وما لم تتم معالجة الخلافات داخل المؤسسات الاتحادية الانتقالية، فإن المأزق السياسي الحالي يمكن أن يتطور إلى انقسامات أعمق وتقويض المؤسسات نفسها التي يرغب فيها شعب الصومال بشدة والتي يرغب المجتمع الدولي والأمم المتحدة في دعمها.	1
وتعرض الجنود، الذين كانوا مسلحين بأسلحة إم 16 وقذائف آر بي جي، لنيران أسلحة آلية ثقيلة من الشرق. وردوا بإطلاق نار كثيف، بما في ذلك إطلاق عدة قنابل يدوية، وتم تعزيزهم بجنود من قوات الدفاع طوال اليوم.	0
وهذا ما حدث مع جمال سليمان محمد شايب في قرية حلوف بشأن مقتل 24 فرداً بعضهم نساء وأطفال، ونهب الممتلكات، وإحراق القرية.	0
&quot;ويشدد مجلس الأمن على ضرورة معالجة الأسباب الجذرية للنزاع في شرق جمهورية الكونغو الديمقراطية على نحو مستدام، ويكرر تأكيد دعمه لتنفيذ الالتزامات المنصوص عليها في إطار السلام والأمن والتعاون لجمهورية الكونغو الديمقراطية والمنطقة، وهو أمر ضروري لتحقيق السلام والأمن الدائمين في منطقة البحيرات الكبرى.	0
- إدانة الانتهاكات والتجاوزات المرتكبة ضد النساء والفتيات في حالات النزاع المسلح والدعوة إلى الوقف الفوري لها.	1
وقد تم إنشاء السجن لتوفير ظروف احتجاز إنسانية وآمنة بما يتماشى مع المعايير الدولية لحقوق الإنسان.	0
وإنني أدرك تصميم باكستان وجهودها للبحث عن الحقيقة وتقديم جميع الممولين والمنفذين والمنظمين والرعاة والمتآمرين لهذا العمل الإرهابي إلى العدالة حتى تتم محاسبتهم.	0
ويشير الأمين العام في تقريره إلى قدر من التحسن في جميع هذه المجالات باستثناء القضية المركزية المتمثلة في إصلاح الحكم المحلي، وعلى وجه الخصوص، اللامركزية، التي لم يحرز فيها تقدم.	1
وفي قمتها في عام 2013، أعلنت مجموعة الثماني &quot;رفضها القاطع&quot; لتمويل الإرهاب من خلال دفع الفدية.	1
ونظراً لضعف المنطقة دون الإقليمية، هناك حاجة إلى اتخاذ المزيد من الخطوات لتجريم التجنيد.	0
وعلى الرغم من أن الرئيس تصرف ضمن صلاحياته الدستورية، فقد ناقشت معه المخاوف من أن يؤدي العفو الصادر في 25 ديسمبر/كانون الأول 2009 إلى تفاقم تصورات الإفلات من العقاب.	1
وبدأ الجنجويد على ظهور الخيل والجمال في مطاردة القرويين، بينما ظلت القوات العسكرية عند سفح الجبل. وقصفوا أجزاء من الجبال بقذائف الهاون، وأطلقوا النار على الناس أيضاً.	0
وفي هذا السياق، نعتقد أنه من المهم لفت انتباه مجلس الأمن بشكل جدي إلى التهديدات التي تشكلها المنظمات الدينية الراديكالية والمتطرفة مثل حزب التحرير، وحث المجلس على فرض أشد العقوبات ضد المنظمات الإرهابية.	1
وعلاوة على ذلك، يدعو المجلس الفريق العامل إلى التنفيذ الكامل لمجموعة أدواته (S/2006/724)، وذلك بوسائل منها القيام بزيارة قطرية محددة في غضون سنة واحدة، لدراسة الحالة المشار إليها في مرفقات تقرير الأمين العام. التقرير من أجل أداء ولايتها بشكل أفضل وتعزيز قدرتها على حماية الأطفال المتأثرين بالنزاعات المسلحة.	0
21 - ونظرا للشواغل المذكورة أعلاه واستمرار وجود الميليشيات وأنشطتها في لبنان، فإن تحسين إدارة ومراقبة الحدود البرية للبنان أمر بالغ الأهمية لمنع التدفق غير القانوني للأسلحة إلى الجماعات المسلحة.	0
ومع ذلك، يلاحظ فريق الرصد أن عدم وجود حكومة مركزية راسخة في الصومال والتهديد الحالي المتزايد بحدوث أعمال عدائية واسعة النطاق قد أعاق بشدة، إن لم يكن قد أوقفها في الوقت الحالي، الجهود الجادة لبناء القدرات على مستوى البلد.	1
وأنشأ بلد آخر فريقا عاملا مشتركا بين الإدارات معنيا بالهجرة لتنفيذ التدابير الرامية إلى تشجيع التكامل، بما في ذلك في مجالات المهارات اللغوية والتدريب على العمل، وتعزيز الحوار مع المهاجرين ورصد كره الأجانب والعنصرية والتطرف.	0
إنني أدين بشدة أي استخدام للمواد الكيميائية السامة في الصراع السوري من قبل أي طرف.	1
علاوة على ذلك، والأهم من ذلك، قامت اللجنة بجمع مواد هامة عن مختلف الأفراد والمؤسسات ومجموعات الأشخاص أو اللجان ذات النفوذ التي لعبت دوراً هاماً في الصراع في دارفور، بما في ذلك التخطيط للهجمات والأمر بها والترخيص بها والتشجيع عليها.	0
وعلينا أن نعترف بقلقنا البالغ إزاء الحالة المستمرة في أفغانستان.	1
وتتمتع إجراءات اللجوء بالحماية من إساءة استخدام الإرهابيين في سبع دول وجزئياً في دولة واحدة.	0
وشهد العديد من الشهود بأنه تم استخدام ألفاظ مسيئة ومهينة ضد المعتقلين، الذين كانوا يطلق عليهم في كثير من الأحيان &quot;العبيد&quot;.	0
وتطالب مصر مرة أخرى بوقف فوري للهجمات الإسرائيلية على غزة.	1
ولا تنفذ أي دولة تدابير كافية لحماية المنظمات غير الربحية من تمويل الإرهاب.	1
7 - وفي شمال أفريقيا ومنطقة الساحل والصحراء، تزايد تأثير الجماعات المسلحة، بما في ذلك تنظيم القاعدة في بلاد المغرب الإسلامي، ذات الإيديولوجيات المتطرفة.	0
ونتيجة لذلك، تم تجاوز الخط فيما يتعلق بالتهديدات الأمنية للعديد من البلدان داخل أفريقيا وخارجها، بما في ذلك أعضاء هذا المجلس، مما كشف نقاط ضعفها.	1
وظهر جندي قوات الدفاع، فرانسيسكو أمارال، عند تقاطع وزارة العدل. وكان زيه مبللا جزئيا بالدم.	0
ويساورني القلق من أن يؤدي هذا التصويت البرلماني وهذا الجمود إلى تعطيل المكاسب المضنية التي حققها أصحاب المصلحة الصوماليون وشركاؤهم.	1
إن الفظائع التي لا توصف والتي ترتكب ضد نزلاء معسكرات الاعتقال السياسي كوانليسو تشبه أهوال المعسكرات التي أنشأتها الدول الشمولية خلال القرن العشرين.	0
لدينا قلق جدي بشأن هذا التنظيم. ويمكن أن يكون لها عواقب بعيدة المدى للغاية.	1
ومع ذلك، يوصي الفريق بأن ينبه مجلس الأمن الدول الأعضاء إلى أنها ملزمة بموجب نظام الجزاءات بمنع استخدام الإنترنت في التوريد أو البيع أو النقل بشكل مباشر أو غير مباشر للمشورة التقنية أو المساعدة أو التدريب فيما يتعلق بالأغراض العسكرية. الأنشطة للأفراد والكيانات المدرجة في القائمة من أراضيها أو من قبل مواطنيها خارج أراضيها.	1
وإنني أشجع السلطات الكونغولية على محاسبة جميع المسؤولين عن عمليات الاغتصاب الجماعي والنهب التي وقعت في واليكالي في تموز/يوليه وآب/أغسطس 2010.	1
(ط) اتخاذ تدابير فورية لضمان المساواة بين الجنسين في الممارسة العملية، مثل توفير فرص متساوية للمرأة في الحياة العامة والعمل؛ والقضاء على القوانين واللوائح والممارسات التمييزية التي تؤثر على المرأة؛ واتخاذ التدابير اللازمة للتصدي لجميع أشكال العنف ضد المرأة، بما في ذلك العنف المنزلي، والعنف الجنسي والعنف القائم على نوع الجنس من جانب موظفي الدولة و/أو داخل مؤسسات الدولة؛ والاستجابة الفورية والفعالة للاتجار بالنساء، ومعالجة الأسباب الهيكلية التي تجعل النساء عرضة لمثل هذه الانتهاكات؛	0
2 - يقرر أن تتخذ جميع الدول التدابير التالية فيما يتعلق بأسامة بن لادن وأعضاء تنظيم القاعدة وحركة الطالبان وغيرهم من الأفراد والجماعات والمؤسسات والكيانات المرتبطة بهم، على النحو المشار إليه في القائمة المنشأة عملا بـ القراران 1267 (1999) و 1333 (2000) اللذان يتعين تحديثهما بانتظام من قبل اللجنة المنشأة عملا بالقرار 1267 (1999) والمشار إليها فيما بعد باسم &quot;اللجنة&quot;؛	0
يؤكد من جديد إدانته القاطعة لجميع أعمال وأساليب وممارسات الإرهاب باعتبارها إجرامية وغير مبررة، بغض النظر عن دوافعها، وبجميع أشكالها ومظاهرها، أينما ارتكبت وأيا كان مرتكبها،	1
- إدانة جميع أعمال العنف أو الانتهاكات المرتكبة ضد المدنيين، والدعوة إلى الوقف الفوري لها، في انتهاك للقانون الإنساني الدولي وقانون حقوق الإنسان المعمول به.	1
- إدانة الاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة	1
كما تم الترحيب بعقد الجلسة المفتوحة الأولى لمجلس السلام والأمن بشأن الأطفال المتأثرين بالصراعات المسلحة واقتراحه بتعيين مبعوث خاص للاتحاد الأفريقي معني بالأطفال في أفريقيا.	0
وأحاط الرئيس علماً بالدعوة التي وجهتها فرقة العمل القطرية المعنية بالرصد والإبلاغ إلى الفريق العامل لزيارة جنوب السودان واقترح أن يصدر الفريق العامل بياناً صحفياً عن الاجتماع المنعقد، بما يتماشى مع اختصاصات الفريق.	0
ولا نزال نشعر بالقلق لأنه، على الرغم من كل المحاولات الرامية إلى استعادة السلام والأمن، فإن الجهود الرامية إلى تحقيق الاستقرار في المنطقة الشرقية من جمهورية الكونغو الديمقراطية شهدت انتكاسات كبيرة في الآونة الأخيرة.	1
وتقوم منظومة الأمم المتحدة بتنفيذ مبادرات برمجة مشتركة في إطار استراتيجية الدعم تحقق نتائج جيدة، رغم أن هناك حاجة إلى تعزيز العلاقة بين البرامج المختلفة والجهود التي تبذلها الحكومة لتحقيق الاستقرار.	0
وأكد مشارك آخر أنه ينبغي إيلاء الاعتبار الواجب للدول الأعضاء المشاركة بشكل مباشر في الصراعات أو المتأثرة بها على وجه التحديد، وذلك من خلال منحها فرصة للإدلاء ببيان رسمي.	0
23 - لقد كانت شرق أفريقيا ضحية للإرهاب في الماضي، وهناك مستوى عال من التهديد الإرهابي، بسبب استمرار عدم الاستقرار السياسي.	0
لن يؤدي تحويل قوة بعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية وحده إلى التغييرات اللازمة لتنفيذ ولاية البعثة بشكل أكثر فعالية. ويجب أن تنطوي على تغيير في سلوك بعض البلدان المساهمة بقوات.	1
وتعتقد أوغندا أن إنهاء الإفلات من العقاب هو الرادع الوحيد الموثوق به ضد الجرائم التي تثير قلق المجتمع الدولي.	1
