en_ar_GOOGLE	VerCoop
74 - وقد تم إحراز تقدم كبير في برنامج العمل الحالي لزيادة الوعي بين البرلمانيين، من خلال الأحداث التي عقدت في جنيف مع الاتحاد البرلماني الدولي وفي سانت بطرسبورغ، الاتحاد الروسي، مع برلمانيين من بلدان رابطة الدول المستقلة.	1
ومع ذلك، رأى - ووافقه متكلم آخر - أن مبادرات المجلس ينبغي أن تتجاوز التماسك بين هيئاته الفرعية وأن تهدف إلى التماسك على نطاق المنظومة داخل الأمم المتحدة عندما تكون المسائل الهامة، مثل مكافحة الإرهاب، على المحك.	1
ويبدو أن المشاركة مع فرقة العمل المعنية بالإجراءات المالية، وضوابط مكافحة الفساد، والتعاون الدولي في التحقيقات المالية، والتصديق على الاتفاقيات الدولية المتعلقة بمكافحة الإرهاب، كلها تؤدي إلى تحسين البيئة التنظيمية العامة في الدول.	0
ولذلك ستحيل اللجنة التوصيات إلى لجنة مكافحة الإرهاب المنشأة عملا بالقرار 1373 (2001).	1
52 - وفيما يتعلق بنزع السلاح، ستواصل عملية الأمم المتحدة في كوت ديفوار دعم التنفيذ المعجل لتجميع القوات، تمشيا مع الاتفاق التكميلي الثالث.	0
وتقدم الأقسام التالية وصفاً للنتائج الواقعية التي توصلت إليها اللجنة فيما يتعلق بأنماط الهجمات على المدنيين في ولايات دارفور الثلاث.	0
وسأل أحد ضباط شرطة الأمم المتحدة عما إذا كان قد أصيب بجراح، فقيل له إن صديق السيد أمارال قُتل للتو على يد الشرطة الوطنية.	0
وفي الواقع، تم إنشاء الصندوق الاستئماني بموجب نظام روما الأساسي باعتباره تجسيدًا لالتزام الدول الأطراف بوظيفة النظام المتمثلة في العدالة التصالحية، ودعم تلك الأنشطة التي تعالج الضرر الناجم عن الجرائم التي تدخل في اختصاص المحكمة.	1
233. توصي اللجنة بأن يتمكن المدّعون العامون من الوصول إلى أفراد الشرطة والتحقيق المتفانين، وعدد كافٍ من الموظفين الإداريين والترجمة والبحث، فضلاً عن الدعم اللوجستي اللازم.	0
وينبغي تقديم الدعم لعملية إصلاح قطاع العدالة، في شراكة وثيقة مع فريق الأمم المتحدة القطري. وينبغي أيضًا دعم إنشاء وتعزيز آليات المساءلة داخل قوات الأمن والدفاع.	1
102 - وجدت اللجنة أنه عندما واجهت الحكومة التمرد في دارفور الذي أطلقته حركتان متمردتان في أوائل عام 2003، دعت عددا من القبائل العربية للمساعدة في القتال.	0
وحثوا الدول الأعضاء على المساهمة في نداء الأمم المتحدة الموحد من أجل الصومال وجميع الأطراف والجماعات المسلحة في الصومال لضمان الوصول الكامل والآمن ودون عوائق لإيصال المساعدة الإنسانية في الوقت المناسب.	0
560 - ومن الضروري أن نضيف أن مفهوم مسؤولية الرئيس ينطبق أيضا على النزاعات المسلحة الداخلية، حسبما أقرته المحكمتان الدوليتان بشكل رسمي. والرأي القانوني للدول له نفس الأثر.	1
ويتطلع الأعضاء أيضا إلى قائمة منتهكي الجزاءات التي من المتوقع أن يقدمها فريق الرصد في تقريره النهائي.	1
وأدت الاشتباكات المتكررة بين قوات القوات المسلحة لجمهورية الكونغو الديمقراطية والجماعات المسلحة العاملة في المنطقة إلى سقوط العديد من الضحايا بين المدنيين.	0
&quot;ويرحب مجلس الأمن بإنشاء آلية مراقبة وطنية من جانب رئيس جمهورية الكونغو الديمقراطية جوزيف كابيلا، وفقا لما طلبه إطار مجلس السلم والأمن والقرار 2098 (2013)، ويدعو رئيس جمهورية الكونغو الديمقراطية إلى ضمان الشفافية والشمول في هذه الآلية.	1
وستستخدم هذه الاجتماعات أيضا لاستعراض القضايا العامة ذات الصلة بعمل اللجنة، بهدف تشجيع اتباع نهج أكثر إبداعا وديناميكية في عمل المديرية التنفيذية وتوليد أفكار جديدة بشأن الكيفية التي يمكن بها للمنظمة أن تعالج بشكل أكثر فعالية التحديات الناشئة. التهديد الإرهابي.	1
ثم تم تدمير المباني المتبقية بالحرق.	0
ويجب أن يُفهم الإرهاب أولاً على أنه جريمة، لا يمكن تبريرها تحت أي ظرف من الظروف. ومع ذلك، فهو أيضًا مظهر من مظاهر المظالم، التي يتم التعبير عنها بطريقة غير إنسانية وبغيضة وغير مقبولة.	1
وإذ يشجب استمرار العقبات التي تفرضها حكومة السودان على عمل فريق الخبراء خلال فترة ولايته، بما في ذلك القيود المفروضة على حرية تنقل فريق الخبراء والعملية المختلطة للاتحاد الأفريقي والأمم المتحدة في دارفور، والقيود المفروضة على فريق الخبراء الوصول إلى مناطق النزاع المسلح والمناطق التي تشهد انتهاكات لحقوق الإنسان والقانون الإنساني الدولي، مع الإشارة إلى تحسن التفاعل بين حكومة السودان وفريق الخبراء،	0
26 - ووضع تحالف الأمم المتحدة للحضارات برامج في أفريقيا لمنع التطرف. يركز أحد هذه البرامج على المجتمعات النيجيرية ويستهدف الشباب والشابات وقادة المجتمع لتسهيل الحوار والمشاركة بين أعضاء المجموعات المختلفة.	0
ومن المقرر إنشاء نظام يتم بموجبه إحالة ضحايا الاستغلال والاعتداء الجنسيين، على أساس كل حالة على حدة، إلى منظمة غير حكومية تقدم الدعم اللازم.	0
وفي الوقت الحاضر، فإن خطر الانشقاقات منخفض، لأن الحكومة المركزية ضعيفة، ولكن الوضع قد يتغير إذا تمكنت السلطات الأفغانية من بناء القدرات وإصلاح سمعتها بالفساد والعجز.	0
(ذ) التشاور مع ممثلي المنظمات الدولية المعنيين، بما في ذلك اتحاد النقل الجوي الدولي (IATA)، ومنظمة الطيران المدني الدولي (ICAO)، ومنظمة الجمارك العالمية (WCO)، لتعزيز الوعي وتعزيز الامتثال لما يلي: حظر السفر وحظر الأسلحة؛	1
وتوصي أيضاً بأن تلتزم حكومة نيبال التزاماً واضحاً بإعادة إدماج الأطفال المرتبطين بالقوات المسلحة والجماعات المسلحة، وبأن تعزز الحماية القانونية للأطفال، من خلال تجريم تجنيد الأطفال ومحاكمة منتهكي حقوق الأطفال.	1
وترى حكومتي أنها لا تتعارض مع القانون الدولي فحسب، بل إنها تقوض أيضا مفهوم سيادة القانون، الذي يشكل عنصرا رئيسيا في مكافحة الإرهاب.	0
ورأى الأعضاء أنه ينبغي إعادة النظر في محتوى &quot;القائمة المرجعية&quot; وشكلها الحاليين بهدف إعادة تصميمها، إذا لزم الأمر، ثم استكشاف كفاءتها بعد ذلك على أساس تجريبي.	1
يؤكد من جديد أهمية أن تواصل حكومة [البلد المتضرر] استعراض وإصلاح قطاع الأمن في [البلد المتضرر]، ولا سيما ضرورة تحديد أدوار ومسؤوليات [قوات الأمن الوطنية في البلد المتضرر] ، لتعزيز الأطر القانونية، وتعزيز آليات الرقابة والمساءلة المدنية لكلتا المؤسستين الأمنيتين، ويدعم جهود الممثل الخاص للأمين العام لتعزيز الكفاءة المهنية لقطاع الأمن ويطلب من [البعثة] مواصلة دعم حكومة [البلد المتضرر]، طلبته، في إطار جهودها في البلاد؛	1
وإذ يرحب بإنشاء اللجنة الانتخابية الوطنية المستقلة الدائمة، وإذ يشير إلى ضرورة أن تتم ترشيحات أعضائها من خلال عملية مستقلة وشاملة، وإذ يشير إلى أهمية أن يتم الإعداد للانتخابات المقرر إجراؤها في عام 2010 بروح المصالحة والحوار المنصوص عليها في الدستور البوروندي الدستور الذي أدى إلى انتقال ناجح،	0
5 - وبينما كان الماويون يستعدون لنقل قواتهم إلى مواقع التجميع، انخرطوا في حملة تجنيد بلغت ذروتها في تشرين الثاني/نوفمبر 2006.	0
وعقد آخر حلقة دراسية دولية في عام 2009 بشأن تعزيز التعاون والحوار في مجال مكافحة الإرهاب بين الوكالات الحكومية ووسائط الإعلام والمجتمع المدني.	1
ولا يزال تعزيز الأمن والاستقرار يشكل تحديا حيويا.	0
ولكن في حين أن الطريقة بسيطة نسبيا، فإن المتفجرات الناتجة، على عكس المتفجرات العسكرية، غير مستقرة وغير موثوقة.	0
وبالإضافة إلى ذلك، يجوز لجهة التنسيق المعنية بشطب الأسماء، المنشأة بموجب قرار مجلس الأمن 1730 (2006)، قبول طلب الشطب من القائمة من أسرة الفرد المتوفى المدرج في القائمة، أو من ممثلهم، وقد سهّل هذا الأمر على للورثة الشرعيين (غير المدرجين في القائمة) للفرد المتوفى أن تتم معالجة طلبهم عندما لا تكون أي دولة مستعدة للتصرف نيابة عنهم.	1
وفي حين أن إصلاح قوات الأمن هو حق سيادي، فإنني أشجع الحكومة على معالجة القضية الأساسية المتمثلة في تماسك الجيش الوطني، بما في ذلك من خلال بناء القوات المسلحة لجمهورية الكونغو الديمقراطية المهنية والمجهزة والمجهزة بشكل مناسب.	1
وعلاوة على ذلك، استقبله في نواكشوط، في 14 شباط/فبراير، رئيس موريتانيا، سيدي محمد ولد الشيخ عبد الله، واجتمع مع وزير الشؤون الخارجية والتعاون، محمد السالك ولد محمد الأمين، وغيره من كبار المسؤولين الحكوميين.	1
إن تنافس الأجندات بين الجهات الفاعلة الدولية، وإنشاء مبادرات موازية وتقديم الدعم من دول المنطقة إلى الحركات غير الموقعة، مما يقوض محاولات إقناع الحركات بالانضمام إلى عملية السلام، يمكن أن يعيق التقدم.	0
وأوضح الممثل السامي/الممثل الخاص أنه نظرا لفشل سلطات جمهورية صربسكا ووزارة الداخلية في جمهورية صربسكا على وجه الخصوص، في إلقاء القبض على الأشخاص المتهمين بارتكاب جرائم حرب وفشل البوسنة والهرسك في الانضمام إلى شراكة الناتو ومن أجل السلام، ستُكلف اللجنة بإعداد توصيات لإنشاء هيكل شرطة واحد وفعال للبوسنة والهرسك بأكملها.	0
ويعتقد الفريق أن إحدى نقاط قوة اللجنة الكبيرة تكمن في أنها تعمل بتوافق الآراء وأن اللجوء إلى إجراءات التصويت في مجلس الأمن على مستوى اللجنة من شأنه أن يقوض ممارسة عمل هامة.	1
وإذ يسلم بأهمية العدالة الانتقالية في تعزيز المصالحة الدائمة بين جميع سكان بوروندي، ويرحب بالتقدم المحرز في الأعمال التحضيرية للمشاورات الوطنية بشأن إنشاء آليات العدالة الانتقالية، بما في ذلك من خلال إنشاء لجنة متابعة فنية ومنتدى للمجتمع المدني مندوب،	1
وفي ذلك القرار، طلب المجلس إلى الأمين العام أن ينشئ، داخل الأمانة العامة (فرع الأجهزة الفرعية لمجلس الأمن)، مركز تنسيق إداري لتلقي الالتماسات المقدمة من الأفراد والكيانات المدرجة أسماؤهم في القائمة.	1
3 - يقرر أيضا أن تتخذ جميع الدول وتنفذ تدابير فعالة لوضع ضوابط محلية لمنع انتشار الأسلحة النووية أو الكيميائية أو البيولوجية ووسائل إيصالها، بما في ذلك عن طريق وضع ضوابط مناسبة على المواد ذات الصلة، وتحقيقا لهذه الغاية، يجب عليها:	0
وتخضع هذه الجرائم للولاية القضائية العالمية، وبما أنها لم تتم محاكمتها من قبل نظام العدالة الجزائري، فيمكن تقديمها أمام أي محكمة وطنية أو دولية أخرى.	0
ومع ذلك، يتعين اتخاذ المزيد من الخطوات لتجريم التصنيع والحيازة والاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة، فضلا عن المتفجرات.	0
544) حددت اللجنة هوية 14 من الجنجويد يشتبه في ارتكابهم جريمة دولية تحت مفهوم العمل الإجرامي المشترك.	0
13 - يشجع الدول الأعضاء في الأمم المتحدة على التعاون من أجل حل كافة القضايا العالقة بهدف التوصل، بتوافق الآراء، إلى اعتماد مشروع الاتفاقية الشاملة بشأن الإرهاب الدولي ومشروع الاتفاقية الدولية لقمع أعمال الإرهاب النووي؛	1
ولن ينطبق البرنامج على الأفراد الذين يعتبرون مجرمين دوليين أو إرهابيين، مثل أعضاء تنظيم القاعدة.	0
يهيب بجميع أطراف النزاع المسلح أن تحترم الطابع المدني والإنساني لمخيمات ومستوطنات اللاجئين، وأن تأخذ في الاعتبار الاحتياجات الخاصة للنساء والفتيات، بما في ذلك في تصميمها.	1
&quot;ويهيب مجلس الأمن بجميع أطراف النزاع المسلح أن تمتثل لالتزاماتها بموجب القانون الإنساني الدولي باحترام وحماية العاملين في المجال الطبي والامتناع عن مهاجمتهم، شريطة ألا يتخذوا أي إجراء يؤثر سلبا على وضعهم كمدنيين أو على المرافق، كما وكذلك من استخدام البنية التحتية الطبية في القتال.	1
&quot;ويعترف مجلس الأمن بالجهود التي تبذلها جامعة الدول العربية للمساهمة في المساعي الجماعية الرامية إلى تسوية الصراعات في الشرق الأوسط بالوسائل السلمية، فضلا عن تعزيز الاستجابات الدولية للتحولات التي تشهدها المنطقة، ويشجعها كذلك، ويؤكد من جديد في الوقت نفسه التزامه القوي بقرار مجلس الأمن. سيادة واستقلال ووحدة وسلامة أراضي دول المنطقة، ومقاصد ومبادئ الميثاق.	1
وتستثمر دول كثيرة أيضا في البرامج الاجتماعية لتحسين فهم ومنع التطرف والتجنيد المحتمل للإرهاب، وقد شاركت جميعها، إلى حد ما، في الحوار بشأن مكافحة الإرهاب.	1
33 - تماشيا مع المرسوم الرئاسي رقم 2004-236 المتعلق بتعبئة القوات المسلحة الوطنية والتعليمات الواردة خلال اجتماع 24 آذار/مارس بين رئيس الجمهورية ورئيس الوزراء ووزيري الدفاع والأمن الداخلي وكذلك رؤساء الشرطة الوطنية المعنيين والدرك والقوات المسلحة الوطنية لكوت ديفوار، وتمركزت قوات الأمن في العديد من المناطق على أطراف المدينة، ولا سيما في المواقع التي كان من المقرر تنظيم تجمعات احتجاجية ومظاهرات فيها.	0
32 - يرحب بالإحاطات الدورية التي تقدمها حكومة أفغانستان بشأن محتوى القائمة، وكذلك بشأن أثر الجزاءات المحددة الهدف في ردع التهديدات التي يتعرض لها السلام والاستقرار والأمن في أفغانستان، ودعم المصالحة التي يقودها الأفغان؛	1
وتزود هذه الاجتماعات اللجنة بمعلومات لا تقدر بثمن بشأن تنفيذ نظام الجزاءات، فضلا عن التهديد الذي يشكله تنظيم القاعدة والجماعات التابعة له، وتوفر منتدى لمسؤولي الاستخبارات والأمن من مختلف البلدان للتعامل مع بعضهم البعض ومع الجماعات الإرهابية. الفريق وتبادل المعلومات.	0
وعلى الرغم من التقدم المحرز حتى الآن، فمن الضروري أن تضاعف أطراف الاتفاق وجميع السلطات المعنية جهودها لضمان الوفاء بالموعد النهائي بنجاح.	1
واجتمعت فرق العمل، التي كانت تتألف حتى الآن حصرا من أطراف اتفاق السلام الشامل، يومي 9 و 10 آب/أغسطس وواصلت اجتماعاتها بشكل متقطع منذ ذلك الوقت.	1
وشددت بعض الوفود على أهمية المحادثات السداسية في إيجاد حل للمسألة النووية في شبه الجزيرة الكورية، ودعت إلى العمل الموجه نحو تهيئة الظروف المواتية لاستئناف المحادثات السداسية.	1
وعلى الرغم من القرار الذي اتخذه الحوار الوطني في عام 2006، وتم تأكيده في الاجتماعات اللاحقة للحوار الوطني، لم يتم إحراز أي تقدم فيما يتعلق بتفكيك القواعد العسكرية للجبهة الشعبية لتحرير فلسطين - القيادة العامة وفتح الانتفاضة في البلاد ومقرها دمشق.	1
وتؤكد حكومة العراق أنها تحترم التزاماتها بموجب قرارات مجلس الأمن التابع للأمم المتحدة، وتنتهج سياسات التعايش السلمي مع جيرانها بما يؤدي إلى أمن واستقرار المنطقة. وتتطلع حكومة العراق إلى اعتراف مجلس الأمن التابع للأمم المتحدة بحدوث تطورات إيجابية كبيرة في العراق؛ وأن الوضع في العراق يختلف اختلافاً جوهرياً عن الوضع الذي كان سائداً وقت اعتماد قرار مجلس الأمن التابع للأمم المتحدة رقم 661 (1990)؛ وأن الوقت قد حان لكي يستعيد العراق مكانته القانونية والدولية التي كان يتمتع بها قبل اتخاذ مجلس الأمن لذلك القرار والعقوبات اللاحقة التي فرضت عليه بموجب الفصل السابع من ميثاق الأمم المتحدة.	1
اجتمع مجلس الأمن على المستوى الوزاري في 22 أيلول/سبتمبر للنظر في الجوانب المدنية لإدارة الصراع وبناء السلام.	1
16 - في 1 كانون الأول/ديسمبر، ووفقا للفقرة (ع) من مرفق القرار 2160 (2014)، قدم فريق الرصد تقريرا مكتوبا خاصا، بالتشاور مع حكومة أفغانستان ومكتب الأمم المتحدة المعني بالمخدرات والجريمة وجهات أخرى. تعاقب أفرقة الخبراء التابعة للأمم المتحدة، في حالات محددة من التعاون بين عصابات الجريمة المنظمة، ولا سيما الجماعات التي تقوم باحتجاز الرهائن للحصول على فدية، ومنتجي المخدرات وتجارها، فضلا عن أولئك الذين يستغلون الموارد الطبيعية في أفغانستان بشكل غير قانوني، بما في ذلك الأحجار الكريمة وشبه الكريمة. الأفراد والجماعات والمؤسسات والكيانات المؤهلون للإدراج في القائمة بموجب الفقرة 1 من القرار.	1
ويدعو الاتحاد الديمقراطي والشعبي لكوت ديفوار إلى الوضوح والعدالة فيما يتعلق بهذه الانتهاكات.	1
o في 29 تشرين الثاني/نوفمبر 2014، أسقطت طائرات الهليكوبتر التابعة للنظام برميلين متفجرين على عيادة في قرية كفرسجنة بإدلب، مما أدى إلى تدميرها جزئيا.	0
&quot;ويهيب مجلس الأمن بسلطات بوروندي وجمهورية الكونغو الديمقراطية أن تتعاون بشكل نشط من أجل تقديم مرتكبي تلك الجرائم والمسؤولين عنها إلى العدالة دون تأخير.	1
وكان من المأمول أن يتم إتاحة القرار 1521 (2003) والقرار 1532 (2004)، اللذين يدعوان إلى تجميد الأصول، لعملية وطنية لتعويض الضحايا، حيث أن ولاية المحكمة لا تشمل تعويض الضحايا.	1
وبالأمس فقط، أعلن رئيس الوزراء الجورجي عن خطة مفصلة لحل الصراع في منطقة انفصالية أخرى في جورجيا - منطقة تسخينفالي/أوسيتيا الجنوبية السابقة.	1
(ن) التنسيق والتعاون مع مركز التنسيق الوطني لمكافحة الإرهاب أو هيئة التنسيق المماثلة في بلد الزيارة، حيثما كان ذلك مناسبا؛	0
والعنصر الرابع الذي يحمل أهمية متساوية في هذا السياق، والذي برز في سياق انسحاب القوات السورية والعتاد العسكري وأجهزة المخابرات، هو ضرورة الاتفاق بين لبنان والجمهورية العربية السورية على الحدود الدولية بينهما. وترسيمها على الأرض.	0
وتستخدم جمهورية كوريا الشعبية الديمقراطية كذلك الدعاية للتحريض على الكراهية القومية تجاه أعداء الدولة الرسميين، بما في ذلك اليابان والولايات المتحدة الأمريكية وجمهورية كوريا، ومواطنيهم.	0
:: تقديم تقرير إلى اللجنة بعد كل اجتماع، وسيرأس كل فريق عامل أحد أعضاء اللجنة، يدعمه موظفو مكتب شؤون نزع السلاح، وخبراء اللجنة المنشأة عملا بالقرار 1540 (2004) وأمانتها ، عند الضرورة.	1
ولا يمكن للدول أن تنتهك هذا الالتزام الأساسي دون أن تعاني من عواقب سلوكها المخالف للقانون.	0
وبموجب الفقرات 1 و 2 و 7 من القرار 1844 (2008)، فرض المجلس تدابير محددة الهدف (حظر السفر، وتجميد الأصول، وحظر محدد الأهداف على الأسلحة) على الأفراد والكيانات الذين حددتهم اللجنة.	0
أحكام القانون رقم قرار رقم 656 لسنة 2002 في شأن منع ومكافحة غسل الأموال مطابق للقرار رقم 656 لسنة 2002 في شأن منع ومكافحة غسل الأموال 2001/97/EC الصادر عن البرلمان الأوروبي والمجلس الأوروبي بتاريخ 4 ديسمبر 2001، والذي يعدل توجيه المجلس الأوروبي رقم. قرار رقم 91/308/EEC بشأن منع استخدام النظام المالي لغرض غسل الأموال	1
في 7 تشرين الأول/أكتوبر، قدمت المستشارة الخاصة للأمين العام، سيغريد كاغ، إحاطة إلى مجلس الأمن في مشاورات مغلقة بشأن تنفيذ القرار 2118 (2013). وركزت المستشارة الخاصة مداخلتها على أربعة مواضيع: اختتام البعثة المشتركة لمنظمة حظر الأسلحة الكيميائية والأمم المتحدة في 30 أيلول/سبتمبر؛ والتقدم المحرز في تنفيذ خطط تدمير مرافق إنتاج الأسلحة الكيميائية الـ 12 المتبقية؛ مسألة التناقضات في الإعلان الأصلي الذي أصدرته الجمهورية العربية السورية؛ والادعاءات المتعلقة باستخدام غاز الكلور في الجمهورية العربية السورية.	1
أفاد المنسق الخاص أن الهدوء العام في جنوب لبنان مستمر، على الرغم من وقوع بعض الحوادث الأمنية خلال الفترة المشمولة بالتقرير، بما في ذلك إطلاق صواريخ باتجاه إسرائيل من جنوب لبنان خلال النزاع المتعلق بغزة في شهري تموز/يوليه وآب/أغسطس، وحادثين أمنيين خطيرين في منطقة مزارع شبعا (القطاع الشرقي).	0
288 - ومن بين الطرق التي قد ترغب الدول من خلالها أن تأخذ كل هذه القضايا في الاعتبار على نحو أكمل هو إدماجها في استراتيجيات وطنية شاملة ومتكاملة لمكافحة الإرهاب تشمل الاهتمام بالعوامل التي تؤدي إلى الأنشطة الإرهابية.	0
وأضاف بالمثل أن إحدى المهام الأساسية للرئيس هي العمل كصانع للتوافق وتعزيز مناخ التعاون داخل لجنته لتمكينها من المضي قدمًا.	1
ويذكّر المجلس الدول بأنه يجب عليها ضمان امتثال أي تدابير تتخذها لمكافحة الإرهاب لجميع التزاماتها بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان والقانون الدولي للاجئين والقانون الإنساني الدولي.	0
ودعا أحد المتحدثين إلى التدقيق الدقيق في عمل الخبراء الذين يساعدون لجان الجزاءات عن طريق النزول إلى الميدان لدراسة الأوضاع على أرض الواقع.	1
ومن الثابت أنه ينبغي للجنة أن تضع في اعتبارها جميع أفضل الممارسات والقواعد والمعايير الدولية ذات الصلة بتنفيذ القرار 1373 (2001)، أثناء رصد تنفيذ الدول.	1
حث [الدولة المتضررة] على القيام، بالتنسيق مع المجتمع الدولي، بإصلاح شامل لأنظمة الشرطة والقضاء والسجون، لحماية وتعزيز حقوق الإنسان والحريات الأساسية، ووضع حد للإفلات من العقاب.	1
28 - ستنظر اللجنة، بناء على اقتراح المديرية التنفيذية، في استراتيجية اتصال تهدف إلى تعزيز إبراز دور وأنشطة اللجنة والمديرية التنفيذية في مجال مكافحة الإرهاب.	1
ولم يبلغ عن وقوع إصابات، لكن المروحية أصيبت بعدد من ثقوب الرصاص. ومرة أخرى، في 31 يناير/كانون الثاني 2005، تم إطلاق النار على دورية تابعة لبعثة الاتحاد الأفريقي في السودان كانت تحقق في انتهاكات وقف إطلاق النار في منطقة شنقل طوباي بالقرب من الحفر التي بدا أنها تؤكد مزاعم القصف.	0
69 - وبينما تتواصل محادثات السلام بين الأطراف المالية في الجزائر العاصمة بتيسير من فريق الوساطة الذي تقوده الجزائر، أدعو جميع الأطراف إلى التفاوض بحسن نية من أجل التوصل إلى اتفاق سلام شامل وقابل للتنفيذ ومستدام يعالج الأسباب الجذرية للصراع. صراع.	1
:: التعاون الوثيق مع الهيئات الفرعية الأخرى ذات الصلة التابعة للمجلس، ولا سيما لجنتي مجلس الأمن المنشأة عملا بالقرارين 1267 (1999) و 1540 (2004)، وخبرائها، بما في ذلك تبادل المعلومات والزيارات والمساعدة التقنية، حسب الاقتضاء .	1
وبالإضافة إلى ذلك، تبادل الفريق المعلومات مع خبراء لجنة القرار 1540، وخبراء الصومال وليبيريا، وكذلك مع المنظمات غير الحكومية والأكاديمية ذات الصلة.	0
53 - وبدأت الأمم المتحدة التخطيط لعقد اجتماع تقني بشأن تنمية القدرات في جنوب السودان من أجل تنسيق نهجها.	1
ويلاحظ مجلس الأمن مع التقدير الخطوات الأولية التي اتخذتها حكومة رواندا بسرعة لمعالجة هذه الحالة، ويشجع حكومة رواندا على مواصلة التعاون مع الأمم المتحدة والمنظمات الدولية ذات الصلة لضمان تسريح هؤلاء المقاتلين بشكل دائم والتعامل معهم. وفقاً للقانون الدولي ذي الصلة، مع إيلاء اهتمام خاص للأطفال والنساء بينهم.	1
&quot;ويؤكد مجلس الأمن من جديد قلقه إزاء الحالة المثيرة للقلق في منطقة الساحل والتزامه بالتصدي للتحديات الأمنية والسياسية المعقدة في هذه المنطقة والمرتبطة بالقضايا الإنسانية والإنمائية، فضلا عن الآثار الضارة للتغيرات المناخية والبيئية.	1
28 - رابعا، يشكل تهديدا مباشرا لسلامة وأمن أفراد البعثة.	0
وإلى جانب النطاق المباشر لتدابير الجزاءات، أبدت الوفود اهتماما خاصا بتقاسم تجربتها في إعادة الإرهابيين إلى المجتمع.	1
إن القتل العمد لمقاتل محتجز يرقى إلى جريمة حرب.	0
وفي الوقت نفسه، اعتبر الأمين العام المساعد أن التصريحات التحريضية التي تصدرها الجماعات المسلحة والتي تهدد بتعطيل التصويت في مناطق شرق أوكرانيا وإجراء انتخاباتها الخاصة في 2 نوفمبر، في انتهاك للدستور والقانون الوطني، يجب أن يدينها الجميع. .	0
74 - والدول الأعضاء في الاتحاد الأوروبي ملزمة أيضا بتجريم &quot;الاستفزاز العام&quot; عملا بالتعديلات التي أدخلت في عام 2008 على القرار الإطاري للاتحاد الأوروبي بشأن مكافحة الإرهاب لعام 2002.	0
&quot;ويؤكد مجلس الأمن من جديد الأحكام ذات الصلة من الوثيقة الختامية لمؤتمر القمة العالمي لعام 2005 فيما يتعلق بحماية المدنيين في الصراعات المسلحة، بما في ذلك الفقرتان 138 و 139 منها بشأن المسؤولية عن حماية السكان من الإبادة الجماعية وجرائم الحرب والتطهير العرقي والجرائم ضد الإنسانية.	1
وقد أحطت علما أيضا بالتواجد المتزايد للقوات المسلحة اللبنانية وانخراطها في الآونة الأخيرة في المناطق التي توجد بها جماعات فلسطينية مسلحة.	0
وينبغي أن يؤخذ في الاعتبار أنه على الرغم من السماح بحماية أفضل للمدنيين، فإن القدرات مثل تحسين الاستخبارات وقدرات الرد السريع وعوامل التمكين الحاسمة غالبا ما يكون لها آثار كبيرة على الموارد والدعم الميداني أو قد تتطلب مجموعة أوسع من البلدان المساهمة بقوات عسكرية وأفراد شرطة .	0
[تؤكد] الحاجة الملحة إلى تنفيذ إصلاح شامل لقطاع الأمن وتحقيق نزع السلاح والتسريح وإعادة الإدماج للجماعات المسلحة [الوطنية]، حسب الاقتضاء، ونزع السلاح والتسريح والإعادة إلى الوطن وإعادة التوطين وإعادة الإدماج (DDRRR) الجماعات المسلحة الأجنبية من أجل تحقيق الاستقرار على المدى الطويل في [البلد المتضرر]، مع الأخذ في الاعتبار الحاجة إلى تهيئة الظروف الأمنية لضمان التنمية الاقتصادية المستدامة، والتشديد على أهمية المساهمة التي يقدمها الشركاء الدوليون في هذه المجالات.	0
وإذا أصبحت أفغانستان أقل جاذبية من حيث الأهداف بالنسبة للجماعات المسلحة، فقد تعيد تركيز جهودها على بلدانها أو على بلدان أخرى.	0
وبحسب الشبكة السورية لحقوق الإنسان، فقد قتل النظام السوري في تشرين الثاني/نوفمبر 6 نشطاء إعلاميين، بينهم ناشط قضى تحت التعذيب في أحد مراكز الاحتجاز التابعة للنظام السوري، كما أصيب 5 آخرين.	0
واستجابة لذلك، أنشأت وزارة العدل التابعة لبعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو فريق عمل مشترك مع ركيزة بناء المؤسسات لدراسة التقرير وتطوير سبل تنفيذ توصياته.	1
27 - وذكر الممثل الخاص للأمين العام ورئيس بعثة الأمم المتحدة في جنوب السودان أنه قبل اندلاع النزاع في كانون الأول/ديسمبر 2013، تم إحراز تقدم كبير بشأن قضايا حماية الطفل، وحققت خطة عمل جنوب السودان نجاحا كبيرا.	0
وتم إلقاء القبض على مرتكبي الأعمال الإرهابية وتقديمهم للعدالة في عدد من الولايات القضائية.	0
أما المشروع الثالث فكان يهدف إلى إعادة تأهيل مركز الشرطة في جنوب جالكايو، والذي يعمل كمركز لتحقيقات مكافحة القرصنة في غالمودوغ.	0
وبالنسبة للمؤسسات المصرفية، فإن هذا الالتزام منصوص عليه أيضا في لائحة البنك الوطني التشيكي رقم 1 المؤرخة 8 أيلول/سبتمبر 2003.	0
