en_ar_DEEP	VerConf
وأبلغني رئيس الوزراء السنيورة على وجه الخصوص أن أحكام القرار المتعلقة بنزع سلاح الميليشيات وحلها تخضع لحوار داخلي بدأه مؤخرا وهو ملتزم بإيصاله إلى نهايته الناجحة.	0
ومرة أخرى، يدعو الاتحاد الروسي الجانبين الإسرائيلي والفلسطيني إلى ضبط النفس وعلى مستوى عال من المسؤولية ورفض التصرفات الانفرادية.	1
وشدد أيضا على خطورة تصعيد الصراع مع استئناف موسم الهجرة والانتخابات وغياب الحوار.	1
وقد رفض اعتقال علي كوشيب وأحمد هارون.	1
وفي يونيو/حزيران 2005، تم أيضًا استخدام محطة الفاكهة لتفريغ 22 مركبة عسكرية من بيلاروسيا (انظر دراسة الحالة الثانية).	0
وأشاروا على وجه الخصوص إلى أن القانون المعدل المتعلق باللجنة الانتخابية المستقلة لا ينص على تمثيل القوى الجديدة في أجهزتها المحلية ويفشل في إرساء أسبقية اللجنة الانتخابية المستقلة على المعهد الوطني للإحصاء في العملية الانتخابية .	1
ولئن كانت القرصنة على طول سواحل الصومال لا تزال تشكل تحديا خطيرا، فإننا نناشد المجتمع الدولي ألا ينسى أن حل تلك المشكلة يجب أن يأتي من البر، وليس من البحر. إن الحل الشامل للصراع الصومالي يجب أن يعالج جميع الأسباب الجذرية للقرصنة والتحديات الأخرى، بما في ذلك استغلال الموارد البحرية وإلقاء النفايات السامة.	1
113. وفي ظل مناخ الرعب الذي خلقته فرق الموت، يخشى الممثلون السياسيون من عمليات اختطاف واعتقال مناضليهم.	0
3 - واعتبر المشاركون أن هذه الأحداث، بسبب خطورتها، تؤكد ضرورة وإلحاح تسريع الأعمال التحضيرية للحوار الشامل بين الماليين، بطريقة ترسي الأساس لمصالحة حقيقية بين الماليين وإحلال السلام والأمن الدائمين. والاستقرار في البلاد.	0
وفي مصر، نواصل الحث على النقل السلمي والمبكر للسلطة إلى حكومة مدنية.	1
5 - كما تم إحراز تقدم كبير في إنشاء مجالس بلدية فاعلة. وفي 11 نوفمبر/تشرين الثاني، أدى أكثر من 800 عضو من أعضاء المجالس الجديدة اليمين الدستورية.	0
ولذلك فإن تغير المناخ لا يؤدي فقط إلى تفاقم التهديدات القائمة للسلام والأمن الدوليين؛ كما أنه يمثل في حد ذاته تهديدًا للسلم والأمن الدوليين.	1
ومن ثم فهي تهتم إلى حد كبير بجوانب السياقات الاجتماعية التي قد تؤدي إلى انتشار الإرهاب.	1
ولم تقم أي دولة بمراجعة قطاعها غير الربحي أو إجراء تقييم لمخاطر تمويل الإرهاب.	1
وإذ يقرر أن الحالة في المنطقة لا تزال تشكل تهديدا للسلم والأمن الدوليين،	1
29 - وفي غضون ذلك، تعرقلت الجهود التي يبذلها عنصر الشرطة التابع لعملية الأمم المتحدة في كوت ديفوار لتقديم المشورة إلى حكومة المصالحة الوطنية بشأن إعادة هيكلة قوات الدفاع والأمن الإيفوارية والمساعدة في استعادة وجود الشرطة المدنية في جميع أنحاء البلاد، بسبب الموقف غير المتعاون. وغياب خطة إصلاح شاملة لقوات الدفاع والأمن الإيفوارية، وعدم الاتفاق بين الأطراف الإيفوارية بشأن نشر ضباط الشرطة والدرك الإيفواريين في الشمال.	1
(ب) تلقي طلبات من الأفراد المدرجين في القائمة للحصول على استثناءات من التدابير المبينة في الفقرة 1 (ب) من هذا القرار وإحالتها إلى اللجنة لتقرر، على أساس كل حالة على حدة، ما إذا كان الدخول أو العبور مبررا، وتوجيه تنظر اللجنة في هذه الطلبات بالتشاور مع دول العبور والمقصد وأي دول أخرى معنية، وتقرر كذلك ألا توافق اللجنة على الاستثناءات من التدابير المنصوص عليها في الفقرة 1 (ب) من هذا القرار إلا بموافقة دول العبور والمقصد، ويوجه اللجنة كذلك، من خلال جهة التنسيق، لإخطار هؤلاء الأفراد بقرار اللجنة؛	0
"إن مجلس الأمن، إذ يؤكد أن السلام والأمن في العالم لا يقبلان التجزئة ويأخذ في الاعتبار ترابط العالم وترابطه، يؤكد من جديد أن الإرهاب بجميع أشكاله ومظاهره يشكل أحد أخطر التهديدات التي يتعرض لها السلام والأمن الدوليان، وأن إن أي أعمال إرهابية تعتبر إجرامية وغير مبررة بغض النظر عن دوافعها ووقت ارتكابها وأيا كان مرتكبها.	1
ونحن ندين جميع أعمال الإرهاب التي ارتكبت في أفغانستان، وخاصة آخرها الذي وقع في السفارة الهندية في كابول، ونعرب عن تعازينا لحكومات وشعوب البلدان المتضررة ولأسر الضحايا وأقاربهم.	1
ويظل من دواعي قلقي البالغ أن الجهود التي يبذلها الليبيريون لإعادة بناء نظام محاكمهم سوف تتطلب قدرا كبيرا من الوقت، وبالتالي فإن النظام نفسه من المرجح أن يظل ضعيفا وقابلا للاختراق على المدى القصير.	1
وكان معظم الشهود المحتملين المقيمين خارج الدولة يخشون الإدلاء بشهادتهم، حتى على أساس سري، لأنهم كانوا يخشون على سلامة أفراد أسرهم ويفترضون أن سلوكهم لا يزال يخضع للمراقبة السرية من قبل السلطات.	1
وإذ يؤكد أن الجزاءات أداة هامة بموجب ميثاق الأمم المتحدة في صون واستعادة السلام والأمن الدوليين، وإذ يشدد في هذا الصدد على ضرورة التنفيذ القوي للتدابير الواردة في الفقرة 1 من هذا القرار باعتبارها أداة هامة في مكافحة الإرهاب. النشاط الإرهابي،	1
20 - يشجع الدول الأعضاء على تبادل المعلومات على وجه السرعة مع الدول الأعضاء الأخرى، ولا سيما دول المنشأ والمقصد والعبور، عندما تكتشف سفر أفراد مدرجين في قائمة الجزاءات المفروضة على تنظيم القاعدة؛	0
"ويشيد مجلس الأمن بالجهود التي تبذلها عملية الاتحاد الأوروبي أتلانتا، وعمليات منظمة حلف شمال الأطلسي Allied Protector، و Ocean Shield بقيادة الدول الأعضاء في منظمة حلف شمال الأطلسي، وفرقة العمل المشتركة 151 للقوات البحرية بقيادة باكستان، وجمهورية كوريا، والدانمرك، ونيوزيلندا، وتعرب سنغافورة وتركيا وتايلند والولايات المتحدة، والدول الأخرى، التي تتصرف بصفتها الوطنية وبالتعاون مع السلطات الصومالية ومع بعضها البعض، عن قمع القرصنة وحماية السفن المعرضة للخطر التي تمر عبر المياه قبالة سواحل الصومال، وتقدر الجهود التي تبذلها الدول الأعضاء، بما فيها الاتحاد الروسي، وجمهورية كوريا، والصين، والهند، وماليزيا، واليابان، التي نشرت سفن و/أو طائرات في المنطقة، على النحو المذكور في تقرير الأمين العام (S/2012/783).	0
وكما يعمل الائتلاف الوطني السوري على تخفيف معاناة الشعب السوري، فإننا نعمل أيضاً على إنهاء الصراع الذي هو سبب هذه المعاناة.	0
564) تمشيا مع التعليق الوارد أعلاه بشأن هيكل الجماعات المتمردة، جمعت اللجنة ما يكفي من المواد الموثوقة للإشارة إلى أربعة أفراد يشغلون مناصب هامة داخل الجماعات المتمردة المختلفة الذين قد يشتبه في أنهم مسؤولون عن الفشل المتعمد في منع أو قمع ارتكاب الجرائم من قبل المتمردين.	0
وتدل إضافة هذه الأسماء كذلك على استمرار قلق اللجنة إزاء التهديد الذي تشكله حركة طالبان على السلام والأمن الدوليين.	1
وفي الإحاطة التي قدمها إلى المجلس في كانون الأول/ديسمبر 2005 وحزيران/يونيه 2006، وصف وكيل الأمين العام غامباري الأوضاع الخطيرة المتعلقة بحقوق الإنسان والظروف الإنسانية في بورما، بما في ذلك احتجاز أكثر من 1100 سجين سياسي، فضلاً عن تدفق اللاجئين والمخدرات من بورما إلى الخارج. وفيروس نقص المناعة البشرية/الإيدز وأمراض أخرى.	0
وأشار تقرير لوس بالوس إلى مشاكل في العلاقة بين المحاربين القدامى والمجندين الجدد.	0
82 - والتوصيات ذات الأولوية هي: (أ) تشجيع جميع الدول على اعتماد أطر قانونية شاملة ومتماسكة لمكافحة الإرهاب من شأنها أن تيسر تنفيذ استراتيجيات مكافحة الإرهاب السليمة والمتسقة من الناحية القانونية؛	0
31- وتعتبر الدولة أن انتشار المسيحية يشكل تهديداً خطيراً بشكل خاص، لأنه يتحدى إيديولوجياً عبادة الشخصية الرسمية ويوفر منبراً للتنظيم الاجتماعي والسياسي والتفاعل خارج نطاق الدولة.	0
ونحن ندين الهجمات الصاروخية الإرهابية المتكررة على أهداف مدنية إسرائيلية.	1
سعى المدعون العامون الهولنديون بعد ذلك إلى حظر المؤسسة وحلها والإفراج عن أي رصيد دائن في الحساب المصرفي للمنظمة إلى الدولة، لكن المحكمة قضت بأن الحكومة لم تثبت أن فرع مؤسسة الحرمين في هولندا، منفصل ومنفصل عن المنظمة الدولية، كان يدعم الإرهاب. وقال ممثلو الادعاء الهولنديون إنهم يعتزمون استئناف حكم المحكمة، وكذلك الحصول على مزيد من المعلومات حول مؤسسة الحرمين والعقيل من الولايات المتحدة.	1
والخطر الرئيسي هنا هو أن أفريقيا سوف تتحول إلى معسكر تدريب، وقاعدة تجنيد، ونقطة عبور للإرهابيين، ومركز لحشد الأموال لتمويل أنشطة غير قانونية أخرى.	1
حث البلدان المساهمة بقوات عسكرية وقوات شرطة على اتخاذ الإجراءات المناسبة لمنع الاستغلال الجنسي والاعتداء الجنسي من جانب أفرادها، بما في ذلك التدريب على التوعية قبل النشر وفي مسرح العمليات لتعزيز وضمان الامتثال لنشرة الأمين العام بشأن التدابير الخاصة للحماية من الاستغلال والاعتداء الجنسيين (ST/SGB/2003/13).	0
كما صدرت تحذيرات من وجود خلايا لتنظيم القاعدة في زامبيا، وقامت كل من جنوب أفريقيا وزامبيا بتسليم إرهابيين مشتبه بهم في الماضي.	0
ولا تزال أوغندا تشعر بالقلق إزاء الحالة الإنسانية في دارفور.	1
100- وتم وضع برنامج للناخبين ذوي الاحتياجات الخاصة لتمكين فئات خاصة من الناخبين، بما في ذلك المقيدين في منازلهم بسبب الخوف، والمرضى في المستشفيات، والمعاقين عقلياً، والمسنين، ونزلاء السجون، من التسجيل والتصويت في وقت واحد.	0
"ويعرب مجلس الأمن عن بالغ قلقه من أن استمرار عدم الاستقرار وزيادة الفراغ الأمني ​​في جمهورية أفريقيا الوسطى لا يزال يؤثر سلبا على عمليات مكافحة جيش الرب للمقاومة ويسهم في تعزيز جيش الرب للمقاومة في البلد.	1
تشعر السلطات الفرنسية بقلق بالغ إزاء التدهور المستمر في الوضع في الجزء الشمالي من قطاع غزة خلال الأسبوع الماضي.	1
وبعبارة أخرى، فقد ظهر الآن في القانون الدولي حق ضحايا الانتهاكات الجسيمة لحقوق الإنسان (وخاصة جرائم الحرب والجرائم ضد الإنسانية والإبادة الجماعية) في الحصول على تعويضات (بما في ذلك التعويض) عن الأضرار الناجمة عن تلك الانتهاكات.	0
وتثبت الأدلة أن ستة من جنود قوات الدفاع يشتبه بشكل معقول في ارتكابهم جرائم قتل.	1
إن تعزيز حماية المدنيين في النزاعات المسلحة يقع في صميم عمل مجلس الأمن التابع للأمم المتحدة من أجل صون السلام والأمن.	0
"ويدين مجلس الأمن بشدة استمرار استخدام الأراضي الأفغانية، ولا سيما المناطق التي تسيطر عليها حركة طالبان، لإيواء الإرهابيين وتدريبهم والتخطيط لأعمال إرهابية، ويؤكد من جديد اقتناعه بأن قمع الإرهاب الدولي أمر ضروري لصون الأمن الدولي. ويصر على أن تتوقف حركة طالبان عن توفير الملاذ والتدريب للإرهابيين الدوليين ومنظماتهم، وأن تتخذ تدابير فعالة لضمان عدم استخدام الأراضي الخاضعة لسيطرتها لمنشآت ومعسكرات إرهابية أو لإعداد أو تنظيم إرهابيين. الأعمال ضد الدول الأخرى أو مواطنيها، والتعاون مع الجهود الرامية إلى تقديم الإرهابيين المتهمين إلى العدالة.	1
وترى اللجنة أن جرائم العنف الجنسي المرتكبة في دارفور قد ترقى إلى مستوى الاغتصاب كجريمة ضد الإنسانية، أو الاستعباد الجنسي كجريمة ضد الإنسانية.	0
وبدأ جنود آخرون بضرب النساء الأربع الأخريات، بما في ذلك الشاهدة.	0
ومن الجدير بالملاحظة أنه في 22 مايو/أيار 2005، أي قبل أسبوع تقريبًا من معركة بيدوة الثانية، وصلت شحنة أسلحة كبيرة جدًا من اليمن، عبر شبكات تجارة الأسلحة، إلى بنك المغرب.	0
وتمثل كوبا مرة أخرى أمام مجلس الأمن لتدين وتدين بشدة تواطؤ حكومة الولايات المتحدة ومسؤوليتها المطلقة عن إطلاق سراح هذا الشخص.	1
وقد أعربت عن القلق العميق لهذا المجلس والأمين العام بشأن الزيادة الأخيرة في التوترات بين الشمال والجنوب، فضلا عن استمرار عدم إحراز تقدم بشأن أبيي وغيرها من قضايا ما بعد اتفاق السلام الشامل.	1
توفير التدريب التوعوي حول حقوق الإنسان وحقوق المرأة والطفل لجميع الموظفين الآخرين.	0
وتعهد المشاركون بدعم توقيع اتفاق السلام، ودعوا إلى تعزيز قدرات البعثة المتكاملة والتزموا بتعزيز التعاون الأمني ​​الإقليمي لمكافحة الإرهاب.	0
ويجب على الولايات المتحدة أن تتخلى عن التجاهل والإهمال المتعمد الذي تمارسه منذ ما يقرب من سبع سنوات وأدى إلى تدهور الوضع في المنطقة.	1
وتم إنشاء آليات إقليمية وثنائية للتعاون في مجال إنفاذ القانون، مثل آليات الإنذار المبكر والتعاون الاستخباراتي.	0
كما نشعر بالقلق إزاء عودة ظهور حالات الكوليرا، على الرغم من أن معدل الوفيات يبدو أنه يتضاءل ببطء.	1
ويرى وفد آخر أنه لا ينبغي الخلط بين الحماية الفعلية للمدنيين وتحييد الجماعات المسلحة من خلال الأنشطة العدوانية.	1
علاوة على ذلك، أبلغ المدافعون عن حقوق الإنسان عن حالات السرقة والعنف والنهب التي ارتكبتها قوات الأمن والسكان المدنيين ضد سكان هذه الأحياء.	0
ودعا أعضاء المجلس إلى تسوية سلمية للصراع في المنطقة وأدانوا دعم الجماعات المسلحة والإرهابية. آسيا	1
وإذ يؤكد من جديد أن الإرهاب بجميع أشكاله ومظاهره يشكل أحد أخطر التهديدات للسلام والأمن وأن أي أعمال إرهابية تعتبر إجرامية وغير مبررة بغض النظر عن دوافعها، ومتى ارتكبت وأيا كان مرتكبها، ويكرر إدانته القاطعة لتنظيم القاعدة. وغيرهم من الأفراد والجماعات والمؤسسات والكيانات المرتبطة بها، لارتكابهم أعمال إرهابية إجرامية مستمرة ومتعددة تهدف إلى التسبب في مقتل مدنيين أبرياء وغيرهم من الضحايا، وتدمير الممتلكات وتقويض الاستقرار إلى حد كبير،	1
وينبغي للدول أن تعزز أطرها القانونية لتجريم تصنيع الأسلحة الصغيرة والمتفجرات وحيازتها والاتجار بها بشكل غير مشروع.	0
وفي هذا الصدد، نعرب عن استعدادنا الكامل، بالتشاور مع الأمم المتحدة، للمساهمة في تعزيز البعثة المتكاملة، لا سيما من خلال إنشاء قوة للتدخل السريع داخل البعثة المتكاملة تتمتع بقواعد اشتباك ووسائل قوية، على غرار نموذج البعثة المتكاملة. لواء التدخل التابع لبعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية، المقرر نشره من داخل البلدان المساهمة في شمال مالي للمساهمة في مكافحة الجماعات الإرهابية والإجرامية المسلحة وتسهيل استكمال المهمة بنجاح. جهود تحقيق الاستقرار في هذا الجزء من البلاد.	0
(ج) منع التوريد والبيع والنقل المباشر أو غير المباشر لهؤلاء الأفراد والجماعات والمؤسسات والكيانات من أراضيها أو من قبل رعاياها خارج أراضيها، أو باستخدام السفن أو الطائرات التي ترفع علمها، للأسلحة والأعتدة ذات الصلة بجميع أنواعها. بما في ذلك الأسلحة والذخيرة، والمركبات والمعدات العسكرية، والمعدات شبه العسكرية، وقطع الغيار اللازمة لما سبق ذكره، والمشورة الفنية أو المساعدة أو التدريب المتعلقة بالأنشطة العسكرية؛	0
يدين بشدة تجنيد واستخدام الأطفال الجنود من قبل أطراف النزاع المسلح في انتهاك للالتزامات الدولية المنطبقة عليها، وقتل الأطفال وتشويههم، والاغتصاب وغيره من أشكال العنف الجنسي التي ترتكب في الغالب ضد الفتيات، والاختطاف والتشريد القسري، وحرمان الأطفال من الوصول إلى المساعدات الإنسانية والهجمات ضد المدارس والمستشفيات وكذلك الاتجار والعمل القسري وجميع أشكال العبودية وجميع الانتهاكات والتجاوزات الأخرى المرتكبة ضد الأطفال المتأثرين بالنزاعات المسلحة.	1
والتزموا بتوحيد الجهود في الحرب ضد بوكو حرام، وتعهدوا بالانتهاء من إنشاء مقر قوة العمل المشتركة المتعددة الجنسيات بحلول 20 تشرين الثاني/نوفمبر في نيجيريا، ونشر وحدة تتألف كل منها من 700 جندي داخل الحدود الوطنية.	0
علاوة على ذلك، ترى شيلي أن الفقرة 2 من منطوق مشروع القرار تتضمن إدانة الهجمات الانتحارية ضد المدنيين فقط.	1
يحث كذلك الأمين العام على السعي إلى توسيع دور ومساهمة المرأة في عمليات الأمم المتحدة الميدانية، وخاصة بين المراقبين العسكريين، والشرطة المدنية، والعاملين في مجال حقوق الإنسان والعاملين في المجال الإنساني.	0
ولم يتم بعد إنشاء هيئة الرقابة، وهي المجلس الأعلى للنيابة العامة.	1
وهناك أيضاً ثروة من المواد الموثوقة التي تشير إلى أن أعمالاً إجرامية قد ارتُكبت كجزء من هجمات واسعة النطاق أو منهجية موجهة ضد السكان المدنيين، وعن علم بالهجمات.	0
ونحن ندين بشكل خاص أية محاولات لإجبار بعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو على القيام بأي نوع مما يسمى بالحكم المشترك، وكذلك أي تدخل في السلطات المخصصة للممثل الخاص.	1
ويبدو أن تعريفات بعض الدول للإرهاب غامضة أو فضفاضة للغاية وينبغي أن تتماشى مع المعايير الدولية.	1
32. يرحب بالإحاطات الدورية المقدمة من حكومة أفغانستان بشأن محتوى القائمة، وكذلك بشأن تأثير العقوبات المستهدفة على ردع التهديدات للسلام والاستقرار والأمن في أفغانستان، ودعم المصالحة التي تقودها أفغانستان؛	0
ومن بين 168 طفلاً، اختطف 135 طفلاً لأغراض التجنيد، في حين اختطف 33 طفلاً لأسباب ثقافية وسياسية أو لأسباب أخرى.	0
3- يشير أيضاً إلى أن المعدات والمنشآت الإعلامية تشكل أعياناً مدنية، ولا يجوز في هذا الصدد أن تكون هدفاً للهجوم أو الأعمال الانتقامية، ما لم تكن أهدافاً عسكرية؛	0
التهديد من تنظيم القاعدة وطالبان	1
وإذ يشيد بالتقدم الذي أحرزته حتى الآن لجنة مكافحة الإرهاب التي أنشأها مجلس الأمن بموجب الفقرة 6 من القرار 1373 (2001) والتي تعمل بموجب الفصل السابع من الميثاق في الاضطلاع بمسؤوليتها الهامة في رصد تنفيذ ذلك القرار،	1
ومن شأن زيادة تطور الحالة في هذا الاتجاه أن يهدد الجهود المبذولة لاستعادة البلد وإعادة بنائه، كما سيهدد على المدى الطويل السلام والاستقرار في جميع أنحاء المنطقة.	1
ونحن على ثقة إلى حد معقول من أن هذه الجماعات لن تتمكن من تقويض العملية الانتخابية على المستوى الوطني.	1
وأشاروا إلى أن فشل إثيوبيا في السماح بالمضي قدماً في عملية الترسيم الكامل للحدود، فضلاً عن القيود المستمرة والمتزايدة المفروضة على عمل البعثة، تثير تساؤلات جدية حول قدرة البعثة على البقاء على المدى الطويل.	1
وأعطى إنابة قضائية وحدد نوع الإجراءات التي يجب القيام بها، وخاصة الحفاظ على مسرح الجريمة.	0
إن العبارات مثل "الشعب الفلسطيني لا يحب أطفاله" أو "الشعب الفلسطيني يرسل أطفاله للموت بسبب كراهيتهم لإسرائيل" هي تصريحات مليئة بالعنصرية وتعكس نوعا من المواقف التي يجب رفضها من منطلق اليد - وأنا أحاول أن أفعل ذلك الآن.	1
وقد بدأ المكتب بالفعل العمل في سبع حالات على الأقل.	0
ثم قام أربعة جنود بممارسة الجنس معها مهبليًا، واحدًا تلو الآخر.	0
38 - يوعز إلى اللجنة بتحديد الحالات المحتملة لعدم الامتثال للتدابير المنصوص عليها في الفقرة 1 أعلاه وتحديد مسار العمل المناسب في كل حالة، ويطلب إلى الرئيس، في تقارير دورية تقدم إلى المجلس عملاً بالفقرة 46 أدناه، وتقديم تقارير مرحلية عن عمل اللجنة بشأن هذه المسألة؛	0
47- بذلت الحكومة عدة جهود للوقاية من الأمراض والأمراض ومكافحتها.	0
ويؤكد مجلس الأمن مبدأ عدم الإعادة القسرية للاجئين، على النحو المنصوص عليه في الصكوك ذات الصلة من القانون الدولي، ويرحب بالجهود التي بذلتها البلدان المجاورة [للدولة المتضررة] في الآونة الأخيرة لدعم العودة الطوعية للاجئين إلى أوطانهم بأمان وكرامة، ويحث تلك الدول المضيفة على مواصلة توفير الحماية الدولية [لأولئك] اللاجئين المحتاجين إليها.	0
(أ) تشجيع اعتماد الصكوك والتشريعات الدولية لمكافحة الإرهاب من أجل التنفيذ الكامل للصكوك الدولية لمكافحة الإرهاب في جميع أنحاء المنطقة دون الإقليمية؛	0
وتظل ولاية النيل الأزرق أيضًا مصدر قلق لنا.	1
استيراد وتصدير الأسلحة: رصد وكشف التهريب	0
105- تتمتع الحكومة بصلاحية وضع وتنفيذ السياسة العامة للبلاد.	0
والسودان لا يستهدف الأمم المتحدة. وهي عضو مخلص في المنظمة يلتزم بأحكام ميثاق الأمم المتحدة ويقدر جهودها لتحقيق الأمن والاستقرار وتعزيز التنمية في السودان. وبالإضافة إلى ذلك، يسعى السودان جاهدا إلى تطوير تلك العلاقة وفقا للميثاق وقرارات الجمعية العامة ومجلس الأمن ذات الصلة.	0
"ويشدد مجلس الأمن على أهمية استكشاف القدرات المحتملة والحالية للمنظمات الإقليمية ودون الإقليمية في ميدان السلام والأمن، والتي تغطي، في جملة أمور، نطاق منع نشوب الصراعات، وبناء الثقة، وحل الصراعات، وصنع السلام، وحفظ السلام، بناء السلام بعد انتهاء الصراع، ويرحب بالحوار الإقليمي وتعزيز المعايير المشتركة وكذلك النهج الإقليمية المشتركة لتسوية النزاعات وغيرها من القضايا المتعلقة بالسلام والأمن.	0
ويمكننا أن نستمر بذكر الفقر المنتشر، والمشاكل في إدارة الموارد الطبيعية، وآلاف اللاجئين والمشردين داخليا، وآلاف أخرى من المقاتلين السابقين الذين ينتظرون إعادة الإدماج، وقطاعات الأمن الضعيفة وغير القابلة للإصلاح، والانتهاكات الجسيمة لحقوق الإنسان والعديد من التهديدات الأخرى التي تهدد وربما يشعل صراعا جديدا.	1
خلال الفترة المشمولة بالتقرير، تم تسجيل حادثة إطلاق نار و14 عملية سطو و3 عمليات اختطاف ومظاهرة واحدة. وفي 9 تموز/يوليه، تعرضت إحدى مركبات البعثة لأضرار بسبب حجر ألقاه أحد السكان المحليين في بلدة زوغديدي.	0
وقد تم إنشاء آليات إقليمية للتعاون في مجال إنفاذ القانون، بما في ذلك التعاون في مجال الإنذار المبكر والاستخبارات، خلال السنوات القليلة الماضية، وقد أدت إلى تحسين مستوى التعاون الإقليمي بشكل كبير.	0
ولكن كان هناك قلق أيضاً لأنه في كل مرة تظهر فيها بادرة أمل في الشرق الأوسط، يقابلها تزايد العنف والدمار.	1
يناقش هذا التقرير مختلف جوانب مسألة الأسلحة الصغيرة، مع التركيز على الأثر السلبي الذي تحدثه الأسلحة الصغيرة غير المشروعة على الأمن وحقوق الإنسان والتنمية الاجتماعية والاقتصادية، ولا سيما في مناطق الأزمات وفي حالات ما بعد الصراع.	0
1 - يغطي هذا التقرير الصادر عن لجنة مجلس الأمن المنشأة عملا بالقرار 1518 (2003) الفترة من 1 كانون الثاني/يناير إلى 31 كانون الأول/ديسمبر 2009.	0
وقد أعد المركز استراتيجية خروج لمعالجة نقل المسؤوليات، بما في ذلك مواصلة إزالة أي تهديد متبقي، والتوعية بالألغام ومساعدة الضحايا، إلى الإدارات المختصة في JIAS.	0
17 - ومن خلال الزيارات التي قامت بها إلى البلدان المانحة، تمكنت المديرية التنفيذية من جمع معلومات أكثر دقة عن مصالحها الإقليمية، وقدراتها في مجال المساعدة التقنية في مجال مكافحة الإرهاب، وبرامجها القائمة.	0
إن أغلب الناس في المنطقة يرفضون بحق العودة البسيطة إلى الوضع الذي كان قائماً من قبل، لأن أي هدنة تقوم على مثل هذه النتيجة المحدودة من غير المتوقع أن تستمر.	1
20 - ورغم أن اللجنة تعتزم تناول مسألة التعاون مع المنظمات الدولية والإقليمية ذات الصلة بتعمق كبير في نيسان/أبريل 2007، فقد أيدت توصية فريق الرصد بدعوة ممثلي تلك المنظمات، على أساس كل حالة على حدة للالتقاء باللجنة لتبادل وجهات النظر بما يعود بالنفع على الطرفين.	0
يدعو أطراف النزاع المسلح إلى تقديم وتنفيذ التزامات محددة ومرتبطة بإطار زمني لمكافحة العنف الجنسي، والتي ينبغي أن تشمل، من بين أمور أخرى، إصدار أوامر واضحة من خلال سلاسل القيادة تحظر العنف الجنسي وحظر العنف الجنسي في مدونات قواعد السلوك أو الأدلة الميدانية العسكرية أو ما يعادلها؛ ويدعو كذلك تلك الأطراف إلى تقديم وتنفيذ التزامات محددة بشأن التحقيق في الوقت المناسب في الانتهاكات المزعومة من أجل محاسبة الجناة؛	0
وإذ يؤكد في هذا السياق أهمية إحراز مزيد من التقدم من جانب حكومة [البلد المتضرر] في إنهاء الإفلات من العقاب وتعزيز المؤسسات القضائية وسيادة القانون واحترام حقوق الإنسان داخل [البلد المتضرر]، بما في ذلك النساء والفتيات وفي المنطقة. إعادة بناء وإصلاح قطاع السجون في [البلد المتضرر].	0
وفي رأي وفدي، ومن أجل منع اندلاع موجات جديدة من العنف وعدم الاستقرار في شمال كوسوفو، يظل من الضروري أن تكون عملية المصالحة مصحوبة بسياسات تهدف إلى ضمان الاستقرار الاجتماعي والاقتصادي للمجتمعات بطريقة غير تمييزية.	1
وفي الوقت نفسه، يرى وفدي أن الممثلين المنتخبين للأقليات العرقية في الجمعية، ولا سيما الممثلين الصرب، سيحققون نتائج أفضل وفوائد أكبر لناخبيهم إذا اعتمدوا موقفا أكثر تشاركية، بدلا من الانسحاب من الجمعية العامة. المجلس التشريعي عندما يواجهون موقفا صعبا.	1
على الرغم من أن اللجنة لا تقبل أنه في اجتماع 8 مايو/أيار، أصدر رئيس الوزراء السابق تعليمات إلى راي لوس "للقضاء" على معارضيه السياسيين، على أساس جميع المعلومات المعروضة عليها، اقتنعت اللجنة بوجود شك معقول وأن رئيس الوزراء السابق كان على الأقل على علم بتوزيع أسلحة الشرطة الوطنية على المدنيين.	1
(ب) تشجيع الدول على تزويد المسؤولين المعنيين بالتدريب اللازم لتنفيذ الإطار القانوني لمكافحة الإرهاب، في مجالات مثل التحقيق والملاحقة القضائية وإصدار الأحكام وتسليم المجرمين.	0
خلال مناقشاتنا السابقة، شاركت بلجيكا الأمين العام في القلق الذي أعرب عنه بشأن الخطر الذي يشكله العنف في العراق على المجتمع والمؤسسات والعملية السياسية التي لا تزال هشة.	1
في 14 نيسان/أبريل 2012، اعتمد مجلس الأمن القرار 2042 (2012)، الذي أشار إلى التزام الحكومة السورية بتنفيذ مقترح النقاط الست الذي قدمه المبعوث الخاص للأمم المتحدة، السيد عنان؛ ودعا إلى التنفيذ العاجل والشامل والفوري لجميع عناصر الاقتراح؛ ودعا جميع الأطراف في سوريا، بما في ذلك المعارضة، إلى الوقف الفوري لجميع أعمال العنف المسلح بجميع أشكاله؛ وأعرب عن عزمه إنشاء بعثة مراقبة تابعة للأمم المتحدة في سوريا فوراً، بعد مشاورات بين الأمين العام والحكومة السورية، لمراقبة وقف العنف المسلح بجميع أشكاله من قبل جميع الأطراف.	1
وعلى الرغم من إعلان الرئيس السابق كومباوري في الراديو، في وقت لاحق من اليوم، سحب مشروع القانون وإعلان حالة الطوارئ، فقد اشتدت الاحتجاجات العنيفة في واغادوغو وامتدت إلى خارج العاصمة.	0
