en_es_GOOGLE	VerConf
Igualmente preocupante es la información sobre el aumento de la tensión entre los partidos gubernamentales y la oposición en el marco de cuestiones decisivas para el futuro de Kosovo, así como la persistencia de elementos dispuestos a recurrir a la violencia.	1
La Comisión no pudo confirmar la afirmación del Gobierno de que soldados y civiles heridos habían muerto dentro del edificio del hospital.	1
&quot;El Consejo de Seguridad expresa su grave preocupación por el creciente atrincheramiento en el Sahel de elementos terroristas, incluidos Al Qaida en el Magreb Islámico (AQMI), grupos afiliados y otros grupos extremistas, y sus consecuencias para los países de la región y más allá.	1
Por último, la amplia diversidad institucional, cultural, étnica y espiritual de varias de las sociedades que actualmente experimentan cambios históricos y profundos de ese tipo puede dar lugar a tensiones y preocupaciones de seguridad específicas.	1
Para camuflar esos hechos, a veces visten uniformes militares para transmitir la percepción errónea de que el ejército oficial es responsable de perpetrar esa violencia.	1
Que no se acepte la solicitud del Gobierno de Kuwait relativa a la reclamación por bienes inmuebles en relación con un detenido fallecido, basándose en que esta cuestión constituye de hecho una solicitud de presentación tardía de la parte de la reclamación sobre bienes inmuebles fuera del plazo de presentación para su aceptación. y pedir a la secretaría que informara en consecuencia al Gobierno de Kuwait.	1
La Dirección Ejecutiva del Comité contra el Terrorismo ha facilitado talleres sobre gestión de controles fronterizos en varias regiones y tiene previsto continuar esta práctica en el futuro. 269. Los Estados miembros deberían: a) Aplicar procedimientos más activos de prevención, inspección y detección, basándose en evaluaciones de riesgos, el intercambio y análisis de inteligencia y la cooperación internacional en los cruces fronterizos oficiales y a lo largo de fronteras abiertas o porosas;	0
También nos preocupa la situación que enfrentan quienes participan en la reconstrucción del país.	1
Dicho esto, varias intervenciones señalaron el posible papel del Consejo en esta área, que podría ir más allá del establecimiento de programas internacionales de reparación hasta la autorización del uso de activos congelados bajo regímenes de sanciones para hacer reparaciones, así como la posible apoyo a los programas nacionales de reparación.	0
Diecisiete Estados han dicho que no se consideran amenazados y tres creen que no existe ninguna amenaza regional.	0
No puedo enfatizar lo suficiente el riesgo que plantea la falta de helicópteros militares para la eficacia operacional de la fuerza.	1
La interdicción del movimiento transfronterizo ilegal es vital para la lucha contra el terrorismo, el tráfico de drogas y el contrabando comercial.	1
También es indiscutible que, como Potencia ocupante, Armenia tiene responsabilidad directa por la comisión de esos delitos.	1
También recuerdo bien lo impopular que era hablar a los israelíes de las fronteras de 1967, y durante mucho tiempo fue casi inconcebible proponer la evacuación de los asentamientos israelíes.	1
En particular, quisiera recalcar que, como se observa en el informe, los talibanes siguen constituyendo una amenaza real para la reconstrucción y la estabilidad del país, y contener a esta organización es crucial.	1
Como se explica más adelante, la Comisión ha reunido material muy sustancial que considera que corrobora el uso del término Janjaweed, en el contexto limitado del mandato de la Comisión, como término genérico para describir a las milicias árabes que actúan, bajo la autoridad, con el apoyo, la complicidad o tolerancia de las autoridades del Estado sudanés y que gozan de impunidad por sus acciones.	0
Mientras tanto, múltiples afiliados de Al-Qaida están evolucionando, a menudo de forma autónoma, con cambios generacionales, geográficos, étnicos, estructurales y operativos evidentes.	0
Esto se debe principalmente a que el terrorismo tiene una naturaleza evolutiva.	1
&quot;El Consejo de Seguridad reitera su enérgica condena de todas las violaciones del derecho internacional aplicable cometidas contra mujeres y niñas, incluidas la violencia sexual y de género y los asesinatos y mutilaciones, en conflictos armados y situaciones posteriores a conflictos, e insta a todas las partes a que cesen por completo tales violaciones. actúa con efecto inmediato.	1
Condeno en los términos más enérgicos los reprobables ataques contra personas que apoyan al pueblo somalí en sus esfuerzos por combatir el crimen organizado que está obstaculizando el desarrollo de su país.	1
El equipo de las Naciones Unidas en el país participa actualmente en un diálogo para revisar el plan de acción, incluidos 168 proyectos, y para institucionalizar aún más la planificación del desarrollo, incluidos los enfoques comunitarios como mecanismo de reconciliación y coexistencia pacífica y la programación de reducción de conflictos dirigida por el PNUD.	0
&quot;El Consejo de Seguridad también expresa su preocupación por las crecientes tensiones en la región de Ituri y pide a todas las partes que actúen con moderación.	1
También condeno el temerario desprecio de Hizbollah por los deseos del Gobierno electo del Líbano y por los intereses del pueblo libanés y de la región en general.	1
Su innovación fue trasladar el objetivo de los países musulmanes a Occidente, particularmente a los Estados Unidos de América; y al caracterizar su terrorismo como una lucha entre el Islam y sus enemigos, pudo reunir bajo una misma bandera a varios grupos diversos y a menudo en competencia.	1
47. No ha habido ningún cambio notable en el estado operacional y las capacidades de Hizbollah, que, según sus propios dirigentes, tiene más de 12.000 misiles a su disposición.	0
Condenamos enérgicamente el cruel ataque de esta mañana contra los lugares sagrados del Imam Ali al-Hadi y del Imam Hassan al-Askari en Samarra, y compartimos la indignación del pueblo iraquí ante ese crimen. Es otro intento deliberado de los terroristas de sembrar disidencia y exacerbar la lucha sectaria entre el pueblo del Iraq.	1
Sin embargo, el Equipo recomienda que el Consejo de Seguridad señale a los Estados Miembros que están obligados por el régimen de sanciones a impedir el uso de Internet para el suministro, la venta o la transferencia directa o indirecta de asesoramiento técnico, asistencia o entrenamiento relacionado con actividades militares. actividades a personas y entidades incluidas en la Lista desde sus territorios o por sus nacionales fuera de sus territorios.	1
En segundo lugar, se ha producido una destrucción en gran escala de aldeas en los tres estados de Darfur.	0
El Consejo debe pedir el cese inmediato de todas las operaciones militares en Gaza y la retirada de las fuerzas de ocupación israelíes de esa zona.	1
La misión evaluó la preparación institucional, técnica, de seguridad, jurídica y política para las elecciones. Identificó áreas de apoyo y pidió una mayor participación de las mujeres y los jóvenes, una mayor transparencia institucional y mecanismos para la prevención de conflictos políticos y electorales.	0
A juicio de la delegación del Togo, todas esas cuestiones requieren medidas rápidas para evitar que la región del Sahel se hunda en una inseguridad total, lo que sería muy perjudicial para su desarrollo.	1
49. Está claro que, cuando la MINURCAT comience su retirada de Birao el 21 de octubre de 2010, las fuerzas nacionales de la República Centroafricana tal vez no estén inmediatamente en condiciones de desplegar y mantener tropas adicionales.	1
También se ha informado de que 18 mujeres fueron violadas durante el ataque a Adwa, en Darfur Meridional, a principios de diciembre de 2004.	0
Por lo tanto, nos decepcionó que el informe del Secretario General (S/2011/540) recomendara solo una reducción parcial de las fuerzas de refuerzo.	1
Nos preocupa el aumento de la insurgencia en determinadas partes del Afganistán.	1
Tomamos nota de las preocupaciones de seguridad que, según Israel, lo obligan a continuar esos sobrevuelos, específicamente las acusaciones de violaciones del embargo de armas establecido de conformidad con la resolución 1701 (2006).	1
La orden de detención europea de la Unión Europea ofrece una alternativa eficaz a la extradición tradicional, permitiendo el contacto directo y empoderando a las autoridades judiciales.	0
Exhorta a todas las partes en conflictos armados a respetar el carácter civil y humanitario de los campamentos y asentamientos de refugiados y a tener en cuenta las necesidades particulares de las mujeres y las niñas, incluso en su diseño.	0
Además, muchas víctimas informaron a la Comisión de que tenían poca confianza en la imparcialidad del sistema de justicia sudanés y en su capacidad para llevar ante la justicia a los autores de los graves crímenes cometidos en Darfur.	1
Cuanto mayores sean las bajas o más dramáticos sean los ataques, mayor será probablemente la cobertura mediática.	0
Se produjeron enfrentamientos entre las fuerzas rebeldes y las fuerzas francesas que vigilaban el alto el fuego el mismo día en que la misión se encontraba en la región, en Daloa, a unos 50 kilómetros de distancia.	1
Al mismo tiempo, Cuba condena los atentados suicidas con bombas y otros actos contra civiles israelíes, víctimas inocentes de la espiral de violencia provocada por la política de su Gobierno. También nos oponemos a la manipulación de esos actos aislados para cuestionar el ejercicio legítimo de la autodefensa del pueblo palestino y justificar actividades, ya sean en gran escala o selectivas, contra la población palestina.	1
Quienes regresaron han dado testimonios creíbles de la presencia de muchos de los desaparecidos en lugares de detención no oficiales y secretos mantenidos por el aparato de seguridad en diferentes lugares de la región de Darfur.	0
3. En el párrafo 7 del anexo de mi carta de 8 de agosto de 2005 indiqué que la garantía en efectivo que respaldaba las 249 cartas de crédito que habían expirado el 31 de diciembre de 2004 seguiría retenida en la Cuenta de las Naciones Unidas para el Iraq hasta el 30 de noviembre de 2005 para permitir que se realice el pago a los proveedores si se reciben documentos de autenticación que confirmen que los bienes fueron enviados durante el período de validez de la carta de crédito. Sin embargo, durante consultas recientes con las autoridades pertinentes, el Gobierno del Iraq solicitó una prórroga de este plazo para la recepción de documentos de autenticación hasta el 31 de diciembre de 2005 a fin de darles más tiempo para su procesamiento.	0
18. Durante el período que abarca el informe, los ataques de grupos extremistas en el norte de Malí y la escalada de violencia en el noreste de Nigeria tuvieron efectos adversos en la seguridad y la estabilidad de la región. De particular preocupación ha sido el impacto de la violencia relacionada con Boko Haram en la parte sur del Níger y en el extremo norte del Camerún.	0
En la 5898ª sesión del Consejo de Seguridad, celebrada el 27 de mayo de 2008, en relación con el examen por el Consejo del tema titulado &quot;Protección de los civiles en los conflictos armados&quot;, el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:	0
También subraya que Ruanda tiene el deber de utilizar su fuerte influencia para garantizar que el RCD-Goma no adopte medidas de ese tipo.	1
26. El Comité ha seguido cooperando con la Organización Internacional de Policía Criminal (INTERPOL), incluso mediante la emisión de avisos especiales de INTERPOL y el Consejo de Seguridad de las Naciones Unidas destinados a alertar a las autoridades nacionales competentes encargadas de hacer cumplir la ley responsables de la aplicación de sanciones a personas o entidades sujetas a las sanciones del Consejo. medidas de sanciones (véanse los párrs. 32 y 34 infra).	0
Recuerda, en particular, la obligación de distinguir entre población civil y combatientes, y la prohibición de ataques indiscriminados y contra civiles y bienes de carácter civil, así como la prohibición del uso de armas químicas y del empleo de armas, proyectiles y materiales y métodos de guerra que sean de naturaleza tal que causen daños superfluos o sufrimientos innecesarios.	0
Las acciones de la PNTL fueron denunciadas públicamente por ser duras y faltas de respeto hacia un destacado veterano de la resistencia.	1
La visita a Bouaké se produjo un día después del enfrentamiento entre los rebeldes y la fuerza francesa de vigilancia del alto el fuego en Duékoué.	0
El Real Ejército de Marruecos también informó que sus esfuerzos se habían visto obstaculizados por los recursos limitados y la falta de información sobre las zonas contaminadas por minas.	1
&quot;El Consejo de Seguridad insta a la RPDC a regresar inmediatamente a las conversaciones entre las seis partes sin condiciones previas y a trabajar para lograr la rápida aplicación de la Declaración Conjunta del 19 de septiembre de 2005 y, en particular, a abandonar todas las armas nucleares y los programas nucleares existentes.	0
Un orador atribuyó esto a un sentimiento de frustración y desapego de muchos Estados miembros hacia la labor del Consejo.	1
Después de un largo enfrentamiento con la multitud, el subcomandante Babo desarmó a seis oficiales de la UIR del este y les quitó los chalecos antibalas. Fueron escoltados a vehículos que los esperaban.	0
[]Condena enérgicamente las formas continuas de discriminación y violencia contra las mujeres y las niñas, en particular la violencia dirigida a impedir que las niñas asistan a la escuela...	1
El proceso de examen ha dado como resultado la confirmación de la inclusión en la lista de todas las personas que, si bien no se incluyen únicamente sobre esa base, son principalmente conocidas por su papel de proporcionar justificación ideológica de la violencia relacionada con Al-Qaida a nuevos reclutas o a un público más amplio. Esto a pesar de que las sanciones en sí mismas tienen poco o ningún impacto en su herramienta clave: la capacidad de comunicar y persuadir a través de Internet.	1
Señalando que no estaba claro cuántas vidas se habían perdido en los varios días de combates, afirmó que los supervisores del alto el fuego de la Autoridad Intergubernamental para el Desarrollo (IGAD) habían culpado a la oposición de iniciar el conflicto.	0
143. En segundo lugar, el Gobierno y los dirigentes rebeldes deben hacer hincapié en los esfuerzos para prevenir los excesos, proteger a las personas en situación de riesgo y llevar ante la justicia a los responsables de los excesos.	0
Los tres centros de intercambio de información establecidos en Saná, Mombasa (Kenya) y Dar es Salaam (República Unida de Tanzanía) gestionan una red de centros de coordinación en toda la región, incluida Somalia, que proporcionan información sobre las actividades de piratería y los movimientos de los dhows.	0
Por ejemplo, Croacia y Polonia, con el apoyo de la Oficina de Asuntos de Desarme, llevaron a cabo un examen por pares de su aplicación de la resolución, que consistió en dos rondas de debates y actividades en Varsovia y Zagreb, que fueron observados por expertos del Comité. Ese examen por pares ayudó a identificar prácticas eficaces y facilitó el intercambio de experiencias.	0
Bajo esa premisa, el mayor número de víctimas procedía de Abobo: el 63 por ciento de los muertos, el 35 por ciento de los heridos o torturados y el 40 por ciento de los desaparecidos. El segundo mayor número de víctimas procedía de Anyama, con el 10 por ciento de las muertes; Koumassi representaba el 13 por ciento de los heridos o torturados y el 35 por ciento de los desaparecidos eran de Anyama.	0
16. Durante el período que abarca el informe, en algunas ocasiones la FPNUL volvió a enfrentar restricciones a su libertad de circulación en su zona de operaciones, que en algunos casos han puesto en peligro la seguridad del personal de mantenimiento de la paz de las Naciones Unidas.	0
El Programa de Acción contiene sugerencias concretas para mejorar la legislación y los controles nacionales y la asistencia y cooperación internacionales. Exhorta a los Estados a abordar las necesidades especiales de los niños afectados por conflictos armados.	0
Los líderes somalíes deben trabajar por un proceso político que esté abierto a todos aquellos dispuestos a rechazar la oposición violenta.	1
El vuelo fue cancelado y se evitó una crisis sólo después de que el comandante de la fuerza Licorne, general Irastorza, telefoneó al jefe del Estado Mayor de las FANCI, general Mangou, para decirle que tal vuelo se consideraría una acción hostil.	0
En otras partes de la región, a lo largo de la Línea Azul, las violaciones habían amenazado con perturbar una estabilidad precaria.	1
Advirtió que existía el riesgo de que invitar a un Grupo de Amigos, incluidos los que no eran miembros del Consejo, a participar en el proceso de toma de decisiones del Consejo pudiera causar ineficiencias.	1
[D]estaca la responsabilidad de todas las partes y grupos armados en [el país afectado] de adoptar medidas adecuadas para proteger a la población civil del país, de conformidad con el derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados, en particular evitando cualquier acto indiscriminado o excesivo. Uso de la fuerza en zonas pobladas.	1
Solicitamos a todos los grupos armados signatarios del Acuerdo de Uagadugú que se desvinculen de los grupos terroristas.	1
A pesar de todo lo mencionado, todavía creemos que no existe una solución militar; por el contrario, confiamos en que es contraproducente.	1
Mientras tanto, el Programa de las Naciones Unidas para el Desarrollo (PNUD) está implementando un programa de reinserción a corto plazo dirigido a 5.200 excombatientes y las comunidades donde se están reasentando.	0
Es probable que el debate político se intensifique, y ya se han presentado en los tribunales varias impugnaciones relacionadas con las elecciones.	1
El programa no se aplicará a personas consideradas delincuentes o terroristas internacionales, como los miembros de Al-Qaida.	1
Convencido de que es inaceptable en principio que cualquier persona, en cualquier lugar del mundo, eluda la responsabilidad por un acto de terrorismo por cualquier motivo, incluso por su propia obstrucción de la investigación o por no cooperar de buena fe,	1
Por lo tanto, los países que aportan contingentes y policías deben garantizar, incluso mediante la autocertificación, que el personal desplegado haya recibido capacitación previa al despliegue sobre la protección de civiles.	0
Exige que las partes en el conflicto adopten inmediatamente medidas apropiadas para proteger a los civiles, incluidos mujeres y niños, de todas las formas de violencia sexual, de conformidad con la resolución 1820 (2008).	1
El grado de daño de los fragmentos de metal que nos mostró la policía (procedentes supuestamente de un Mitsubishi Canter) coincide con los fragmentos que esperaríamos si un vehículo de este tipo estuviera situado en el centro de la explosión.	0
Se descubrieron treinta y dos conjuntos de restos, presumiblemente de personal militar iraquí, algunos de ellos con etiquetas de identificación. Serán entregados a las autoridades iraquíes una vez que se hayan completado los trámites necesarios.	0
En algunos casos, las mujeres fueron supuestamente violadas en público y, en algunos incidentes, las mujeres fueron reprendidas y llamadas &quot;esclavas&quot; o Torabora.	0
Los miembros del Consejo subrayaron además que el pueblo y el Gobierno de Haití tienen la responsabilidad última de la reconciliación nacional, el mantenimiento de un entorno seguro y estable, la administración de justicia y la reconstrucción de su país.	0
Me preocupa que la votación parlamentaria y el estancamiento puedan alterar los laboriosos avances que han logrado las partes interesadas somalíes y sus socios.	1
El Subsecretario General también proporcionó información actualizada sobre los vehículos, artículos y equipos incautados por grupos armados de oposición en los recientes incidentes con la Fuerza.	0
Subrayando que las mujeres vivían en condiciones deplorables sin acceso a servicios de salud y justicia, la Representante Especial consideró que será muy difícil abordar tal situación, dada, en particular, la cultura del silencio y la ausencia de instituciones para investigar y procesar .	1
Pero nos preocupa que la violencia pueda hacer que parte de la población se mantenga alejada de los lugares de votación en el sur y en otros lugares.	1
El mayor y más mortífero de esos incidentes fue el ataque no provocado de milicias tribales contra el campamento de desplazados internos de Aro Sharow y las aldeas de Gosmino y Ardja en la zona de Kulbus en Darfur occidental, cerca de la frontera con el Chad, que tuvo lugar el 28 de septiembre.	0
Sin embargo, la naturaleza misma de la mayoría de los crímenes internacionales implica, como regla general, que son cometidos por funcionarios del Estado o con su complicidad; Por lo tanto, a menudo es mejor dejar su procesamiento en manos de otros mecanismos.	1
La Autoridad reafirmó su compromiso inquebrantable con los valores de solidaridad y los principios sagrados de la democracia, la paz y la buena gobernanza para una región estable y altamente integrada.	0
Parece que la ONUCI dio permiso a la FACI para que volara su avión Mi-24 superviviente y un BAC 167 Strikemaster desde Yamoussoukro a la base aérea de Abidján el 24 de enero de 2005, después de que el equipo MILOB de Observadores Militares de las Naciones Unidas de Yamoussoukro los hubiera inspeccionado en busca de armas.	0
Tomando nota de la liberación por el Frente POLISARIO el 18 de agosto de 2005 de los 404 prisioneros de guerra marroquíes restantes, de conformidad con el derecho internacional humanitario, y pidiendo a las partes que sigan cooperando con el Comité Internacional de la Cruz Roja para resolver la suerte de las personas que están desaparecido desde el comienzo del conflicto,	0
12. El Comité llevará a cabo debates temáticos sobre el fortalecimiento de los esfuerzos para limitar la movilidad de los terroristas con la participación de expertos de todas las organizaciones técnicas internacionales pertinentes antes de la quinta reunión especial.	0
Destaca que los programas eficaces de desarme, desmovilización y reintegración para niños, basados en las mejores prácticas identificadas por UNICEF y otros actores relevantes de protección infantil, son cruciales para el bienestar de todos los niños que, en contravención del derecho internacional aplicable, han sido reclutados o utilizados. por fuerzas y grupos armados, y son un factor crítico para la paz y la seguridad duraderas, e insta a los gobiernos nacionales y a los donantes a garantizar que estos programas comunitarios reciban recursos y financiación oportunos, sostenidos y adecuados.	0
Una vez más, condenamos la matanza de civiles, ya sea del lado palestino o del lado israelí.	1
Los esfuerzos en estas áreas, complementados con las actividades de los grupos de trabajo establecidos para aplicar los acuerdos alcanzados entre los Presidentes de la Federación de Rusia y Georgia en Sochi en marzo de 2003 (véase S/2003/412, párr. 5), buscan abordar preocupaciones apremiantes de las partes y de esta manera promover la confianza entre ellas con el objetivo último de entablar negociaciones sobre una solución política global del conflicto, tomando como punto de partida el documento titulado &quot;Principios básicos para la distribución de competencias entre Tbilisi y Sujumi&quot;. y su carta de envío (véase S/2002/88, párr. 3).	0
Una vez más, la Federación de Rusia insta a las partes israelí y palestina a que demuestren moderación y un alto nivel de responsabilidad y rechacen el unilateralismo.	1
No hay duda de que la estructura y el desarrollo de la administración pública en Timor-Leste todavía nos plantean importantes desafíos que debemos tener en cuenta.	1
Todos estamos gravemente preocupados por el deterioro de la situación de seguridad en Côte d&#39;Ivoire, como tal vez el Consejo haya visto en mi declaración de hoy.	1
1. Expresa su enérgica condena de todas las formas de violencia, incluidas, entre otras, el asesinato, la violación y la agresión sexual, la intimidación, el robo a mano armada, el secuestro, la toma de rehenes, el secuestro, el acoso y el arresto y detención ilegales a los que se someten quienes participan en operaciones humanitarias. están cada vez más expuestos, así como los ataques a convoyes humanitarios y los actos de destrucción y saqueo de sus bienes;	1
Si bien el impacto operacional de los dirigentes centrales de Al-Qaida ha disminuido con la muerte de Usama bin Laden y varios otros dirigentes clave, las redes de Al-Qaida siguen evolucionando hacia fenómenos más complejos, con una gama internacionalmente diversa de partidarios y combatientes activos.	0
c) Facilitar el fomento de la capacidad de los Estados, en cooperación con el Grupo de África Oriental y Meridional contra el blanqueo de dinero, para establecer o fortalecer unidades de inteligencia financiera de la subregión y desarrollar la capacidad legislativa y operacional de los Estados para congelar fondos sin demora .	0
El equipo de mediación mantuvo conversaciones bilaterales con el Gobierno y la Coordinación, compuesta por el Movimiento Nacional para la Liberación de Azawad (MNLA), el Alto Consejo para la Unidad de Azawad (HCUA) y el Movimiento Árabe de la Azawad (MAA), junto con personas de la Coordination des mouvements et fronts patriotiques de résistance II (CMFPR-II) y una facción de la Coalition du peuple de l&#39;Azawad (CPA), por un lado, y con el Gobierno y la Plataforma grupos armados compuestos por CMFPR-I, CPA y la otra facción del MAA, así como individuos del Groupe d&#39;autodéfense touareg Imghad et alliés (GATIA) invitados por la Plataforma, por el otro.	0
Aparte de enfrentamientos esporádicos entre manifestantes y la policía, no se informó de violencia.	0
Inste al Secretario General y a sus Enviados Especiales a garantizar la participación de las mujeres en los debates pertinentes para la prevención y resolución de conflictos, el mantenimiento de la paz y la seguridad y la consolidación de la paz después de los conflictos, y aliente a todas las partes en dichas conversaciones a facilitar la participación igualitaria y plena de las mujeres en todos los niveles de toma de decisiones.	0
Del 1 de junio al 31 de agosto, se recogieron o entregaron casi 500 armas pequeñas, más de 189.000 cartuchos de munición, 2.368 granadas de mano y minas y más de 255 kg de explosivos. panorama	0
129. La mayoría de los Estados cuentan con disposiciones adecuadas en materia de asistencia jurídica mutua y extradición. Todos cuentan con procedimientos establecidos para el intercambio de información.	0
13. Durante el período que abarca el informe, el Comité recibió 14 solicitudes de exención del embargo de armas para equipo militar no letal de conformidad con el párrafo 3 de la resolución 1356 (2001), una solicitud de exención del embargo de armas de conformidad con el párrafo 11 b ) de la resolución 1772 (2007) y una notificación de conformidad con el párrafo 6 de la resolución 1744 (2007).	0
Dos años de conflicto habían agudizado las diferencias políticas y profundizado las ya graves condiciones sociales y económicas de la gran mayoría de la población.	0
El Consejo de Seguridad alienta a los Estados miembros a desarrollar estrategias antiterroristas amplias e integradas.	0
Insta a los Estados Miembros, de conformidad con el Programa de Acción de las Naciones Unidas sobre armas pequeñas y ligeras para prevenir, combatir y eliminar el tráfico ilícito de armas pequeñas y ligeras, a adoptar medidas eficaces mediante, entre otras cosas, la resolución de conflictos y el desarrollo y aplicación de la legislación nacional, de manera compatible con las responsabilidades existentes de los Estados en virtud del derecho internacional pertinente, para controlar el tráfico ilícito de armas pequeñas a partes en conflictos armados que no respetan plenamente las disposiciones pertinentes del derecho internacional aplicable relativas a los derechos y protección de los niños en los conflictos armados.	0
Como deja claro el informe del Secretario General (S/2004/634), abordar el problema es un desafío enorme.	1
No debemos subestimar la amenaza que plantean en el Afganistán las actividades desestabilizadoras de los talibanes y Al Qaeda.	1
Condenar el tráfico ilícito de armas pequeñas y ligeras	1
4. Se pueden construir sistemas de armas improvisados a partir de diversos componentes para cometer actos terroristas.	0
Somalíes bien informados y otros que tienen un profundo conocimiento de los acontecimientos en ambos lados dicen, con respecto a la probabilidad de una confrontación militar, que no se trata de si, sino de cuándo.	1
Estuve en Afganistán durante cuatro días a finales de junio para evaluar la situación humanitaria, dada la creciente preocupación por la gravedad de las cuestiones humanitarias y de protección de los civiles.	1
En sus declaraciones públicas, el coronel Al-Qadhafi y miembros de su familia han seguido amenazando a los ciudadanos con una guerra civil y la posibilidad de matanzas en masa si continúan las protestas.	1
Los acontecimientos recientes en la región refuerzan las preocupaciones expresadas sistemáticamente a la misión por sus interlocutores.	1
En este sentido, el Consejo condena en los términos más enérgicos las amenazas e intimidaciones actuales contra elementos de la UNMIS.	1
En el marco del proyecto de agentes no estatales de la UNIPSIL, la Comisión siguió desempeñando un papel clave en la ejecución de programas para desarrollar la capacidad de mitigación y resolución de conflictos de los partidos políticos, incluidas sus secciones de mujeres y jóvenes.	0
La destrucción tuvo como objetivo las zonas habitadas por las tribus africanas, en particular los fur, los zaghawa y los masalit.	0
Por lo tanto, los órganos antiterroristas de las Naciones Unidas deberían abordar esas deficiencias con mayor seriedad y dedicación.	1
Algunos miembros pidieron que el Consejo hiciera una mayor contribución a los esfuerzos para que las partes volvieran a negociar una solución biestatal y dijeron que los asentamientos israelíes socavaban las perspectivas de paz.	0
Documentar las mejores prácticas sobre cuestiones temáticas y áreas funcionales; revisiones documentales y talleres sobre mejores prácticas; establecer una red electrónica de aprendizaje e intercambio de información entre asesores de género.	0
Peor aún, las actividades de estos grupos terroristas plantean una grave amenaza a los esfuerzos de las misiones internacionales de consolidación y mantenimiento de la paz, por ejemplo en Somalia y Malí.	1
Aunque en la mayoría de los incidentes las fuerzas gubernamentales tal vez no hayan participado directamente en la destrucción, su complicidad en los ataques durante los cuales se llevó a cabo la destrucción y su presencia en el lugar son suficientes para hacerlas corresponsables.	0
Incluso en esos Estados, la Dirección Ejecutiva ha observado que se debe prestar atención a cuatro áreas clave del gobierno: fortalecer los sistemas de control fronterizo; desarrollar la capacidad de los sistemas de justicia penal para garantizar el funcionamiento del estado de derecho; mejorar la coordinación y el intercambio de información entre los organismos nacionales pertinentes; y el fortalecimiento de la cooperación institucional transfronteriza con los Estados vecinos- parecen tener un impacto muy significativo en las capacidades de lucha contra el terrorismo. Esto es cierto incluso cuando el desarrollo en otros sectores sigue siendo relativamente limitado.	0
Exhorta a todas las partes interesadas a garantizar que la protección, los derechos y el bienestar de los niños afectados por conflictos armados se integren específicamente en todos los procesos y acuerdos de paz y en los planes y programas de recuperación y reconstrucción posconflicto.	0
&quot;El Consejo de Seguridad reitera su enérgica condena de todas las violaciones del derecho internacional aplicable y exige que las partes en un conflicto armado cumplan estrictamente las obligaciones que les corresponden en virtud del derecho internacional humanitario, de los derechos humanos y de los refugiados, así como que apliquen todas las decisiones pertinentes del Consejo de Seguridad.	1
Es innegable que hay mucho en juego, ya que el incumplimiento del plazo para los referendos prescrito por el Acuerdo General de Paz podría tener graves consecuencias.	1
22. Después de observar los movimientos de los desplazados internos hacia Kosovo y hablar con personas de etnia albanesa en el sur de Serbia, el ACNUR informó que los desplazados internos habían huido por miedo a quedar atrapados entre las líneas de fuego y por la preocupación general por la acumulación de de las fuerzas policiales y militares en el valle de Presevo.	1
Por lo tanto, en opinión de la Comisión, estos pueden constituir crímenes contra la humanidad.	1
Tomando nota de la propuesta marroquí presentada el 11 de abril de 2007 al Secretario General y acogiendo con beneplácito los esfuerzos marroquíes serios y creíbles para hacer avanzar el proceso hacia una resolución; Tomando nota también de la propuesta del Frente Polisario presentada el 10 de abril de 2007 al Secretario General,	0
89. Si bien los Estados de la subregión cuentan con la legislación y las instituciones necesarias para combatir el contrabando de personas, armas y explosivos, falta la aplicación práctica de medidas para vigilar y prevenir los movimientos transfronterizos ilegales.	0
Cuando se cometen como parte de un ataque generalizado o sistemático dirigido contra cualquier población civil, con conocimiento del ataque, estos actos pueden constituir un crimen contra la humanidad.	0
Nuestra principal preocupación a ese respecto es el hecho de que, según el informe, todavía no se ha aplicado plenamente ninguna de las ocho normas primarias.	1
Significa que los secesionistas siguen ignorando abiertamente el derecho internacional y rechazando los principios universales de la Carta de las Naciones Unidas.	1
(b) monitorear e informar sobre la situación de los derechos humanos, en cooperación con la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos, incluida la situación de los refugiados retornados y las personas desplazadas.	0
El 14 de abril de 2012, el Consejo de Seguridad adoptó la resolución 2042 (2012), en la que se destacó el compromiso del Gobierno sirio de aplicar la propuesta de seis puntos del Enviado Especial de las Naciones Unidas, Sr. Annan; pidió la implementación urgente, integral e inmediata de todos los elementos de la propuesta; pidió a todas las partes en Siria, incluida la oposición, que cesen inmediatamente toda violencia armada en todas sus formas; y expresó su intención de establecer inmediatamente, después de consultas entre el Secretario General y el Gobierno sirio, una misión de supervisión de las Naciones Unidas en Siria para vigilar el cese de la violencia armada en todas sus formas por parte de todas las partes.	1
La UDI los rechazó a ambos en el momento de su muerte fetal.	1
90. No obstante, los Estados del Foro de las Islas del Pacífico han logrado importantes avances en la aplicación de diversas medidas antiterroristas de conformidad con la resolución 1373 (2001).	0
Las pruebas demuestran que seis soldados de las F-FDTL son razonablemente sospechosos de asesinato.	1
En este contexto, la Unión Europea recuerda a Israel su obligación de garantizar el acceso pleno y seguro de las organizaciones humanitarias, incluida la Agencia de Obras Públicas y Socorro de las Naciones Unidas para los Refugiados de Palestina en el Cercano Oriente (OOPS).	1
