en_es_GOOGLE	MatCoop
Además, la OCI destaca la necesidad de que el Consejo de Seguridad asuma su responsabilidad de mantener la paz y la seguridad internacionales y actúe de inmediato para aplicar sus resoluciones pertinentes a fin de promover el logro de una solución justa, duradera y pacífica a este conflicto prolongado y trágico. y hacer realidad los derechos inalienables del pueblo palestino.	0
Los tres centros de intercambio de información establecidos en Saná, Mombasa (Kenya) y Dar es Salaam (República Unida de Tanzanía) gestionan una red de centros de coordinación en toda la región, incluida Somalia, que proporcionan información sobre las actividades de piratería y los movimientos de los dhows.	1
69. El Grupo sí examinó el aterrizaje de un avión AN-124 que transportaba un cargamento de 392 toneladas procedente de Belarús el 16 de octubre de 2004, justo antes del embargo. Este vuelo continuó hasta Lomé, Togo y estaba vinculado a la compañía Darkwood (ver el estudio de caso uno a continuación).	1
Además, el Consejo reafirma su llamado a una mayor incorporación de la perspectiva de género en todas las operaciones de mantenimiento de la paz y acoge con agrado las políticas de las operaciones de mantenimiento de la paz de las Naciones Unidas para promover y proteger los derechos de las mujeres y tener en cuenta una perspectiva de género como se establece en la resolución 1325 (2000).	0
Sin embargo, sólo 20 Estados han adoptado medidas prácticas y una estrategia nacional para reprimir el reclutamiento por parte de grupos terroristas.	1
b) Recibir solicitudes de exenciones a las medidas descritas en el párrafo 1 b) de la presente resolución de personas incluidas en la lista y transmitirlas al Comité para determinar, caso por caso, si la entrada o el tránsito está justificado, ordenar la El Comité considerará dichas solicitudes en consulta con los Estados de tránsito y de destino y cualesquiera otros Estados pertinentes, y decide además que el Comité sólo aceptará exenciones a las medidas previstas en el párrafo 1 b) de la presente resolución con el acuerdo de los Estados de tránsito. y destino, y además ordena al Comité, a través del Punto Focal, que notifique a dichas personas la decisión del Comité;	0
Durante el período comprendido entre el 20 de octubre y el 10 de diciembre de 2014, helicópteros del régimen lanzaron un total de 1.125 bombas de barril, matando a 603 civiles, entre ellos 129 niños y 112 mujeres.	0
Teniendo presente el carácter especial de la resolución 1373 (2001), las continuas amenazas a la paz y la seguridad causadas por el terrorismo, el importante papel que las Naciones Unidas y el Consejo de Seguridad deben seguir desempeñando en la lucha mundial contra el terrorismo, la necesidad de reforzar la Comité como órgano subsidiario del Consejo de Seguridad responsable en esta esfera, y sin sentar precedente para otros órganos del Consejo de Seguridad,	1
El Comité siguió examinando tres solicitudes de exenciones: la primera estaba relacionada con una propuesta de un organismo especializado de las Naciones Unidas para proporcionar asistencia técnica a la República Islámica del Irán; el segundo, a una solicitud recibida por un Estado del Centro de Actividades relativas a las Minas de la República Islámica del Irán en la que se proponía cooperar con ese Estado en la esfera de las actividades relativas a las minas; y el tercero a una solicitud que un Estado había recibido de la República Islámica del Irán para impartir capacitación técnica a las fuerzas armadas iraníes.	1
b) La Asamblea General y el Consejo de Derechos Humanos deberían ampliar los mecanismos de vigilancia y presentación de informes sobre derechos humanos específicos de cada país en la República Popular Democrática de Corea que son anteriores al establecimiento de la comisión; entre ellos se incluyen los informes periódicos del Secretario General y del Alto Comisionado de las Naciones Unidas para los Derechos Humanos, así como el mandato del Relator Especial sobre la situación de los derechos humanos en la República Popular Democrática de Corea.	1
Por lo tanto, es importante que los Estados no pierdan de vista este elemento del embargo. El Comité tal vez desee recordárselo cuando surja la oportunidad, alentándolos a presentar para la inclusión en la lista los nombres de quienes brindan &quot;asesoramiento técnico, asistencia o capacitación relacionada con actividades militares&quot; (resolución 1617 (2005), párr. 1 c). ) en violación de las medidas.	0
En nombre del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), y de conformidad con el párrafo 8 de la resolución 1810 (2008) del Consejo de Seguridad, presento adjunto un informe sobre el examen por el Comité de un examen amplio de la situación de aplicación de la resolución 1540 (2004) (véase el anexo).	0
Mientras tanto, el Programa de las Naciones Unidas para el Desarrollo (PNUD) está implementando un programa de reinserción a corto plazo dirigido a 5.200 excombatientes y las comunidades donde se están reasentando.	1
En situaciones recientes, como las de Costa de Marfil y Libia, el Consejo acogió con agrado las comisiones de investigación establecidas por el Consejo de Derechos Humanos. Esto ha demostrado cómo las medidas concretas para mejorar la paz y la seguridad y la protección de los derechos humanos están estrechamente vinculadas.	0
Insta a todos los interesados, según lo dispuesto en el derecho internacional humanitario, incluidos los Convenios de Ginebra y el Reglamento de La Haya, a permitir el acceso pleno y sin obstáculos del personal humanitario a los civiles que necesitan asistencia en situaciones de conflicto armado, y a poner a disposición, en la medida de lo posible, posible, todas las instalaciones necesarias para sus operaciones, y promover la seguridad y la libertad de movimiento del personal humanitario y del personal de las Naciones Unidas y asociado y sus bienes.	1
13. Del 13 al 17 de septiembre, el PMA, en colaboración con el ACNUR, llevó a cabo un examen de mitad de período de su programa de alimentación en los campamentos de refugiados de la zona de Tinduf, en el que participaron como observadores el Gobierno de los Estados Unidos y la Oficina de Ayuda Humanitaria de la Comisión Europea.	1
También se expresó grave preocupación por las declaraciones y consignas amenazantes contra las Naciones Unidas y el personal internacional durante las recientes manifestaciones en Abidján.	0
Según corresponda, considerar la utilidad de establecer listas y redes de expertos dentro y fuera del sistema de las Naciones Unidas y trabajar con ellas	1
Para combatir esta situación, será importante perseguir los delitos con más fuerza. Cuando los perpetradores siguen en libertad, prevalece una sensación de impunidad.	0
Sin embargo, no sabía cuántos habían sido liberados y cuántos seguían detenidos.	1
6. Confirma además que los requisitos del párrafo 1 (a) anterior también se aplicarán al pago de rescates a personas, grupos, empresas o entidades incluidos en la Lista;	1
Los Estados han logrado importantes avances en el establecimiento de regímenes de lucha contra el blanqueo de dinero y la financiación del terrorismo, pero se necesita una mayor cooperación regional a nivel operativo.	1
&quot;El Consejo de Seguridad pide a las autoridades de Burundi y de la República Democrática del Congo que cooperen activamente para que los autores y responsables de esos crímenes comparezcan ante la justicia sin demora.	0
114. Varios Estados, organizaciones internacionales, instituciones académicas y otros están desarrollando activamente programas de rehabilitación nuevos e innovadores para personas detenidas o encarceladas en relación con su participación en actos terroristas.	1
Al discutir el papel del Presidente, varios participantes reconocieron que se debían evitar dos &quot;trampas&quot;: primero, seguir una agenda nacional para orientar al Consejo hacia intereses específicos; y, en segundo lugar, asumir un estilo de liderazgo demasiado retraído y formulista.	0
40. El Gobierno del Líbano me ha informado de que ha adoptado medidas importantes para restringir esa afluencia de armas y personas y la libre circulación de armas y elementos armados hacia y desde los campamentos de refugiados palestinos en el Líbano en las últimas semanas, en particular desde el finales de septiembre de 2005.	1
Si el informe médico corroboraba las acusaciones de la víctima, el caso se enviaría a la policía para una mayor investigación.	1
▪ El desarrollo de directrices/directivas claras sobre lo que las misiones pueden hacer para proteger a los civiles, incluidas medidas de protección prácticas como patrullajes intensificados y sistemáticos en áreas potencialmente volátiles, equipos conjuntos de protección o células de alerta temprana.	1
337. Según información proporcionada por diversas organizaciones, hubo casos de violaciones y violencia sexual durante los ataques a las aldeas.	0
La policía, situada en las afueras del campamento, no mostró ningún interés en enfrentarse a los Janjaweed.	1
Como se recordará, el Gobierno de Eritrea instó al Consejo de Seguridad, en su carta de 28 de febrero de 2012 (S/2012/126), a asumir sus responsabilidades y adoptar medidas apropiadas contra los innumerables e ilícitos actos de agresión y ocupación.	0
20. El Grupo de Supervisión ha determinado durante el período del mandato actual que las corrientes de armas del Yemen a Somalia procedían no sólo de grupos delictivos (al BAM para que las comprara la oposición), sino también del Gobierno del Yemen directamente al GFT.	1
Varios contactos dieron lugar a meros intercambios de opiniones y/o declaraciones de hechos.	1
A este respecto, el Comité también ha subrayado la importancia de las disposiciones que exigen que los detenidos sean retenidos en lugares públicamente reconocidos y que haya un registro adecuado de los nombres de los detenidos y de los lugares de detención.	0
27. El 2 de noviembre, 16 de las 20 personas detenidas durante una operación del MDSF en Boulkessi (región de Mopti), zona controlada por el HCUA, denunciaron a la MINUSMA graves palizas durante los interrogatorios.	0
Organizará reuniones con el Equipo de Vigilancia y los expertos del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004) para examinar cuestiones de interés común y garantizar una coordinación adecuada de nuestra labor.	0
Durante los ataques de marzo de 2004 perpetrados por tropas gubernamentales y Janjaweed en Korma, Darfur septentrional, se informó que más de 20 mujeres y niñas fueron violadas.	0
&quot;El Consejo de Seguridad reconoce la importancia de adoptar un enfoque amplio, coherente y orientado a la acción, incluida la planificación temprana, de la protección de los civiles en situaciones de conflicto armado.	0
g) La obligación de tomar precauciones para minimizar las pérdidas y daños incidentales como resultado de los ataques, de modo que cada parte debe hacer todo lo posible para garantizar que los objetivos sean objetivos militares y elegir medios o métodos de combate que minimicen las pérdidas de civiles;	1
&quot;El Consejo de Seguridad acoge con beneplácito los considerables progresos realizados por Timor-Leste en el fortalecimiento de las capacidades institucionales y de recursos humanos de las instituciones del Estado, incluidos los sectores de seguridad, justicia y gobernanza que desempeñan funciones cruciales en la salvaguardia de la estabilidad y la promoción de la democracia.	0
La aplicación de esas prohibiciones también se ha beneficiado de la notoriedad pública de los sujetos, lo que los hace más reconocibles y menos propensos a viajar con una identidad falsa.	1
Por ejemplo, Europa tiene la Unión Europea (UE) y el Acuerdo de Schengen; África, la Comunidad Económica de los Estados de África Occidental (CEDEAO) y la Comunidad de Desarrollo del África Meridional (SADC); Asia, la Asociación de Naciones del Sudeste Asiático (ASEAN) y la Comunidad de Estados Independientes (CEI); América del Norte, el Tratado de Libre Comercio de América del Norte (TLCAN); Centroamérica, el Sistema de la Integración Centroamericana (SICA); y América del Sur, tanto la Comunidad Andina como el Mercado Común del Sur (MERCOSUR), que avanzan hacia una fusión para crear la Comunidad Sudamericana de Naciones.	1
IX. Puntos de referencia 59. Los puntos de referencia identificados conjuntamente por las autoridades de Malí, la MINUSMA y el equipo de las Naciones Unidas en el país se centran en tres tareas prioritarias identificadas en la resolución 2164 (2014) del Consejo de Seguridad, a saber, la seguridad, la estabilización y la protección de los civiles; apoyo al diálogo político nacional y la reconciliación nacional; y apoyo al restablecimiento de la autoridad del Estado en todo el país, la reconstrucción del sector de seguridad de Malí, la promoción y protección de los derechos humanos y la ayuda humanitaria.	1
Si bien la reforma de las fuerzas de seguridad es una prerrogativa soberana, aliento al Gobierno a abordar la cuestión subyacente de la cohesión del ejército nacional, incluso mediante la creación de unas FARDC profesionales y adecuadamente equipadas y abastecidas.	0
16. En un esfuerzo por contener el Ébola, algunos países de África occidental cerraron sus fronteras y suspendieron los vuelos comerciales a los tres estados más afectados, a saber, Guinea, Liberia y Sierra Leona. Côte d&#39;Ivoire impuso restricciones de vuelos hacia y desde los tres Estados el 10 de agosto, seguido de un cierre de la frontera terrestre el 22 de agosto.	1
A pesar de esos desafíos, no podemos dejar de reconocer que aproximadamente el 50% de la población afgana vive en zonas donde la responsabilidad de la seguridad ha sido entregada a las fuerzas de seguridad afganas.	0
Sólo en cinco Estados se han adoptado parcialmente medidas para impedir el abuso de los procedimientos de asilo.	1
En la Declaración, los Estados signatarios se comprometieron a poner fin al reclutamiento y la utilización de niños por grupos y fuerzas armados.	1
Las diferentes posibilidades incluyen un atacante suicida, una explosión inalámbrica usando frecuencias diferentes a las de los dispositivos de interferencia o usando las frecuencias de los dispositivos de interferencia, una explosión inalámbrica usando los propios dispositivos de interferencia, una explosión inalámbrica usando un teléfono satelital de Thuraya, el único teléfono empresa que trabaja en territorio libanés con enlaces por satélite, una explosión cableada utilizando un cable TNT o una explosión cableada utilizando otro tipo de cable instalado, como una línea telefónica, como cable de conexión.	0
6. El declive de Al-Qaida es en parte resultado de la incesante campaña internacional para restringir su influencia y en parte resultado de su propia creación.	1
Se han elaborado acuerdos técnicos entre Interpol Sarajevo y la entidad y los organismos encargados de hacer cumplir la ley a nivel estatal, que permiten a estas fuerzas policiales acceder directamente a la base de datos de Interpol. educación policial	1
Si los bancos son demasiado proscriptivos a la hora de decidir qué examinar como posible caso de financiación del terrorismo, es tan probable que pasen por alto el uso de nuevos métodos como que descubran el uso de los antiguos.	1
“El Consejo de Seguridad expresa su profunda preocupación por el impacto humanitario del conflicto en el pueblo angoleño.	0
En lugar de ello, los Estados deberían establecer un marco jurídico claro, completo y coherente que especifique los actos terroristas como delitos penales graves, penalice esos actos según su gravedad, establezca jurisdicción y ayude a los tribunales a llevar a los terroristas ante la justicia.	1
Los miembros consideraron que se debía revisar el contenido y el formato actuales de la &quot;lista de verificación&quot; con miras a rediseñarlo, si fuera necesario, y luego explorar su eficacia a modo de prueba.	0
51. Sigo firmemente comprometido con la aplicación de la resolución 1559 (2004) en aras de la paz y la estabilidad regionales, en un momento particularmente difícil y desafiante.	1
4. El reciente intercambio de visitas de alto nivel entre el Iraq y Kuwait proporcionó un entorno positivo para los contactos del Coordinador con los representantes del Iraq y Kuwait, así como con los demás miembros de la Comisión Tripartita y su Subcomité Técnico, que sigue siendo el principal órgano de que se ocupa de la cuestión de las personas desaparecidas durante la Guerra del Golfo de 1990-1991.	1
Los dos líderes sentaron las bases para un diálogo continuo entre el Líbano y los palestinos, que en mi opinión manifiesta un paso importante hacia la superación definitiva de un pasado difícil y hacia la reafirmación de la soberanía y la independencia política del Líbano.	0
La UE destacó que la creación de cualquier fuerza militar nacional somalí debería tener lugar en el marco de un plan nacional de seguridad y estabilización y en consonancia con la declaración del Presidente del Consejo de Seguridad de 14 de julio de 2005.	0
La investigación y el procesamiento de casos relacionados con nuevos métodos de pago requiere un alto nivel de habilidad técnica y una acción rápida por parte de las autoridades. También requieren formas mejoradas de cooperación internacional, especialmente en la preservación de pruebas electrónicas.	1
El Consejo de Seguridad debate con frecuencia cuestiones humanitarias en países afectados por conflictos.	0
Sus conclusiones tienen serias implicaciones para la rendición de cuentas de los funcionarios gubernamentales y sus recomendaciones deben ser consideradas cuidadosamente por el Consejo mientras determina qué enfoque debe adoptarse para finalmente poner fin a los abusos y la impunidad en Darfur.	1
Otros miembros tomaron nota de la iniciativa del Gobierno del Sudán de investigar las denuncias a través de su mecanismo nacional y pidieron que se resolvieran los conflictos mediante negociaciones bajo los auspicios del Panel de Alto Nivel de la Unión Africana sobre la Aplicación de la Ley para el Sudán, dirigido por el ex Presidente de Sudáfrica, Thabo Mbeki, y el enviado especial del secretario general para Sudán y Sudán del Sur, Haile Menkerios.	1
Timor-Leste sigue enfrentando importantes desafíos para reducir la pobreza y crear oportunidades de empleo, en particular para su población juvenil.	0
:: Proporcionar una perspectiva integral y garantizar que los esfuerzos de seguridad y desarrollo a nivel nacional estén dirigidos a abordar las causas profundas del conflicto.	1
El Consejo recuerda a los Estados que deben garantizar que cualquier medida adoptada para combatir el terrorismo cumpla con todas sus obligaciones en virtud del derecho internacional, en particular el derecho internacional de los derechos humanos, el derecho internacional humanitario y el derecho de los refugiados.	1
9. Decide que el Comité 1540 seguirá intensificando sus esfuerzos para promover la plena aplicación por todos los Estados de la resolución 1540 (2004), a través de su programa de trabajo, que incluye la recopilación y el examen general de información sobre el estado de aplicación de la resolución por los Estados. de la resolución 1540 (2004), así como los esfuerzos de los Estados en materia de divulgación, diálogo, asistencia y cooperación; y que aborda en particular todos los aspectos de los párrafos 1, 2 y 3 de esa resolución, que abarcan (a) rendición de cuentas, (b) protección física, (c) controles fronterizos y esfuerzos de aplicación de la ley y (d) exportaciones y transbordos nacionales. controles, incluidos controles sobre el suministro de fondos y servicios, como la financiación de dichas exportaciones y transbordos; e incluye, según sea necesario, prioridades específicas para su trabajo, teniendo en cuenta su examen anual sobre la implementación de la resolución 1540 (2004), preparado con la asistencia del grupo de expertos antes de finales de cada diciembre;	0
Estos crímenes están sujetos a jurisdicción universal y, al no haber sido perseguidos por la justicia argelina, pueden ser llevados ante cualquier otro tribunal nacional o internacional.	1
5. Además, se afirma respetuosamente que existen otros métodos más rápidos y sencillos que garantizarán que las víctimas de actos criminales en Ruanda reciban una compensación justa.	1
En este sentido, solicitamos a la Comisión de la Unión Africana, en estrecha cooperación con la CEDEAO y con el apoyo de los socios internacionales, incluidas las Naciones Unidas, la Unión Europea y otras partes interesadas internacionales interesadas, que adopte todas las medidas necesarias, incluida la convocatoria en Malí. , a más tardar en febrero de 2015, de una reunión de los Ministros de Defensa y Seguridad y los jefes de Estado Mayor y jefes de los servicios de inteligencia y seguridad de los países de la región, para realizar los estudios necesarios para el establecimiento de estos mecanismos.	0
La República de Sudán del Sur está sumamente preocupada por el deterioro de la situación de seguridad en las zonas fronterizas tanto de la República del Sudán como de la República de Sudán del Sur.	0
La MINUSMA lanzará una revisión de su concepto de Misión a principios de 2015, que guiará la revisión de los conceptos de los componentes militares, policiales y de apoyo complementarios que detallan y apoyan la implementación del concepto de Misión.	0
4. El ingreso mensual promedio acumulado por el Fondo de Compensación en lo que va del año es de aproximadamente 351,2 millones de dólares, y los pagos trimestrales de indemnizaciones siguen superando en promedio los 1.000 millones de dólares.	1
121. Los combatientes del MPCI se han instalado en diversos edificios públicos.	0
Al mismo tiempo, los otros elementos cruciales de este proceso de creación de instituciones son el fortalecimiento del estado de derecho mediante el aumento de la eficiencia, la imparcialidad y el funcionamiento general del sistema judicial, y el fortalecimiento de las instituciones encargadas de hacer cumplir la ley a fin de frenar la delincuencia organizada y la violencia étnica y llevar todos los criminales ante la justicia.	0
El Consejo también pidió a Croacia y a la República Federativa de Yugoslavia que cooperaran plenamente con la Misión y garantizaran la seguridad y la libertad de movimiento plena y sin restricciones de los observadores.	1
:: Algunos miembros destacaron que la lucha contra el terrorismo debe respetar el derecho internacional, incluidas las normas de derechos humanos. Reiterando que el terrorismo era una grave violación de los derechos humanos y las libertades, incluido el derecho fundamental a la vida, un miembro destacó la necesidad de establecer el derecho humano a la protección contra el terrorismo y reiteró su iniciativa de desarrollar, bajo los auspicios de las Naciones Unidas, un código para proteger los derechos humanos contra el terrorismo.	1
Sin embargo, esto no debería restar valor a la plena aplicación de la resolución 1559 (2004) y de todas las demás resoluciones del Consejo de Seguridad relativas al Líbano, que siguen siendo la mejor manera de garantizar la prosperidad y la estabilidad a largo plazo del Líbano como Estado democrático.	1
El Sudán también ha ratificado el Convenio 182 de la Organización Internacional del Trabajo sobre la prohibición y la acción inmediata para la eliminación de las peores formas de trabajo infantil, que prohíbe el reclutamiento forzoso u obligatorio de niños para su uso en conflictos armados.	1
En muchos casos, los Estados carecen de los recursos necesarios o no son lo suficientemente activos en materia de patrullaje, inspección y operaciones conjuntas con Estados vecinos, así como en la aplicación de medidas policiales comunitarias a nivel local. La introducción de tales medidas a lo largo de fronteras abiertas y la aplicación de formas innovadoras de cooperación y asistencia para abordar estas preocupaciones ayudaría a aumentar la eficacia de los controles fronterizos.	1
Esas precauciones, establecidas en el derecho internacional consuetudinario, son las siguientes: un beligerante debe (a) hacer todo lo posible para verificar que los objetivos que se van a atacar no sean de carácter civil; b) tomar todas las precauciones posibles al elegir los medios y métodos de combate con miras a evitar o al menos minimizar los daños incidentales a civiles o bienes de carácter civil; c) abstenerse de lanzar ataques que puedan causar pérdidas incidentales de vidas civiles o lesiones a personas civiles o a bienes de carácter civil y que sean excesivos en relación con la ventaja militar concreta y directa prevista; (d) dar aviso previo efectivo de ataques que puedan afectar a la población civil, excepto en casos de asalto (según lo previsto en el artículo 26 del Reglamento de La Haya de 1907) o, según lo previsto en el artículo 57(2)(C), a menos que las circunstancias no lo permitan, es decir, cuando un beligerante considere indispensable un ataque sorpresa.	1
1. Condena inequívocamente todos los actos, métodos y prácticas de terrorismo como criminales e injustificables, cualquiera que sea su motivación, en todas sus formas y manifestaciones, dondequiera y quienquiera que sean cometidos, en particular aquellos que puedan amenazar la paz y la seguridad internacionales;	0
Muchos expertos en lucha contra el terrorismo, organizaciones y agencias internacionales también creen que es importante controlar los sistemas y componentes de doble uso disponibles comercialmente que podrían usarse en ataques terroristas.	0
68. Acojo con satisfacción los avances logrados en la remoción de minas y restos explosivos de guerra en el Sáhara Occidental.	1
35. A mediados de marzo, el general de brigada Ruak anunció el despido de 594 soldados con efecto retroactivo al 1 de marzo.	1
17. Las exenciones a la prohibición de viajar permiten viajar cuando el Comité determina que dicho viaje está justificado por motivos de necesidad humanitaria, incluidas obligaciones religiosas, o cuando el Comité concluye que una exención promovería los objetivos de las resoluciones del Consejo para la paz y la paz nacional. la reconciliación en Costa de Marfil y la estabilidad en la región.	1
Para otra delegación, la protección activa de los civiles no debe confundirse con la neutralización de los grupos armados mediante actividades agresivas.	0
Si esta persona es declarada culpable, tiene el deber de castigarla y proporcionar un recurso y reparación efectivos a las víctimas.	1
Destacando la obligación impuesta a todos los Estados Miembros de aplicar plenamente la resolución 1373 (2001), incluso en lo que respecta a los talibanes o Al-Qaida, y a cualquier persona, grupo, empresa o entidad asociada con Al-Qaida, Usama bin Laden o los talibanes, que han participado en la financiación, planificación, facilitación, reclutamiento, preparación, perpetración o apoyo de otro modo a actividades o actos terroristas, así como para facilitar la implementación de obligaciones antiterroristas de conformidad con las resoluciones pertinentes del Consejo de Seguridad,	0
Cincuenta y cuatro Estados informaron que tenían salvaguardias para garantizar que las armas y municiones producidas dentro de su jurisdicción no pudieran desviarse para el uso de aquellos sujetos a sanciones.	1
Reafirmando la necesidad de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas y el derecho internacional, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas, destacando a este respecto el importante papel que desempeñan las Naciones Unidas en la dirección y coordinación de este esfuerzo ,	0
Destaca la importancia de desarrollar la capacidad de una policía nacional eficaz y profesional en Haití.	0
Sobre la base de un análisis exhaustivo de la información reunida en el curso de sus investigaciones, la Comisión estableció que el Gobierno del Sudán y los Janjaweed son responsables de graves violaciones del derecho internacional humanitario y de los derechos humanos que constituyen crímenes de derecho internacional.	0
Los agentes de la UIR del este se vieron obligados a refugiarse en el edificio de la administración del distrito. Luego el edificio fue rodeado por la multitud. Armados con cuchillos, palos, machetes y piedras, la multitud comenzó a gritar amenazas de muerte contra los agentes de la UIR oriental.	0
Cinco Estados cuentan con medidas parciales para proteger el procedimiento de asilo contra abusos, y dos han introducido plenamente dichos controles.	1
En primer lugar, el establecimiento de tribunales ad hoc motivó a las autoridades nacionales a emprender la lucha contra la impunidad por esos mismos crímenes.	1
Posteriormente, los rebeldes capturaron a un comandante de la fuerza aérea y lo detuvieron durante unos tres meses.	0
Vietnam está profundamente preocupado por el alarmante deterioro de la situación humanitaria y de seguridad en la parte oriental de la República Democrática del Congo.	0
Despliegue de policía civil internacional calificada y bien capacitada como componente de las operaciones de mantenimiento de la paz, para mejorar la capacidad de las Naciones Unidas y ayudar al Estado anfitrión en la aplicación de la ley. (referencia publicitaria)	1
Entre los muertos se encuentran: 4 profesores, 1 médico, 1 enfermera, 3 estudiantes universitarios, 1 ingeniero, 1 deportista, 1 abogado, 1 activista de los medios de comunicación, 1 mujer y 2 personas de una misma familia.	0
El único interés y la exigencia inequívoca de Uganda ha sido que los terroristas del LRA sean rápidamente desarmados, arrestados y llevados ante la justicia.	0
En segundo lugar, la información limitada crea frustración y descontento entre las personas responsables de verificar la Lista, de quienes depende en gran medida su implementación efectiva, lo que aumenta el riesgo de que los nombres incluidos no sean detectados y que las medidas puedan aplicarse a objetivos no deseados.	0
Al mismo tiempo, tras la recuperación de la ciudad por las fuerzas gubernamentales, recibió a unas 11.000 personas desplazadas a las que trató de ayudar lo mejor que pudo.	1
El Presidente Al-Bashir tenía la intención de que su promesa del 19 de junio de 2004 de desarmar a los Janjaweed se aplicara sólo a los bandidos, no a las Fuerzas de Defensa Popular, la policía popular u otros miembros de tribus armados por el Estado para luchar contra los rebeldes.	1
Azahari Husin, el fabricante de bombas más conocido de Jemaah Islamiyah hasta su muerte en noviembre de 2005, formó, además de un número indeterminado de estudiantes ordinarios, a varios otros instructores que todavía están en libertad y pueden transmitir sus conocimientos a células de todo el mundo. El sudeste de Asia.	1
12. De conformidad con las orientaciones políticas del Comité en materia de derechos humanos, la Dirección Ejecutiva seguirá teniendo en cuenta en su labor los aspectos de derechos humanos de las resoluciones del Consejo de Seguridad 1373 (2001) y 1624 (2005).	1
El Consejo de Seguridad tiene dos principales palancas de influencia en Afganistán: una se ejerce a través de la Misión de Asistencia de las Naciones Unidas en Afganistán (UNAMA), que tiene el mandato de fomentar el diálogo nacional, y la otra es a través del Comité 1267, que, en gran medida, Hasta cierto punto, puede determinar qué miembros talibanes podrían desempeñar un papel en cualquier gobierno futuro.	1
Los miembros de la comisión destacaron que la historia demostraba que los Estados que cometían crímenes tan atroces contra su propio pueblo eran una fuente perpetua de inestabilidad e inseguridad para sus vecinos.	0
La mayoría de los Estados cuentan con legislación contra el blanqueo de dinero, y cuatro de ellos incluyen la financiación del terrorismo como delito determinante.	1
El Representante Especial Bangura, por su parte, consideró que para brindar protección real a los civiles se debe establecer rendición de cuentas y acceso a la justicia, rompiendo con la cultura de la negación.	0
Una cuestión clave que ambas partes reconocen es la eliminación de los nombres de los talibanes de la Lista Consolidada establecida en virtud de las resoluciones 1267 (1999) y 1333 (2000), cuestión que está exclusivamente bajo el control del Comité.	0
Recordando su resolución 2133 (2014) y la publicación por el Foro Mundial contra el Terrorismo (GCTF) del &quot;Memorando de Argel sobre buenas prácticas para prevenir y negar los beneficios del secuestro para pedir rescate por terroristas&quot;, condenando enérgicamente los incidentes de secuestro y toma de rehenes cometidos por grupos terroristas para cualquier propósito, incluso con el objetivo de recaudar fondos u obtener concesiones políticas, expresando su determinación de prevenir los secuestros y la toma de rehenes cometidos por grupos terroristas y garantizar la liberación segura de los rehenes sin pagos de rescate ni concesiones políticas, de conformidad con el derecho internacional aplicable, instando a todos los Estados miembros a impedir que los terroristas se beneficien directa o indirectamente del pago de rescates o de concesiones políticas y a garantizar la liberación segura de los rehenes, y reafirmando la necesidad de que todos los Estados miembros cooperen estrechamente durante los incidentes de secuestro y toma de rehenes cometida por grupos terroristas,	0
La dotación del centro asciende ahora a 544 Forces nouvelles y personal de defensa y seguridad nacionales, del máximo autorizado de 568, incluidas las unidades mixtas de policía.	0
El taller fue una oportunidad importante para explorar los medios de facilitar aún más la implementación de la resolución, incluso con respecto a la presentación de informes universales y una implementación más completa.	0
&quot;El Consejo de Seguridad recuerda su determinación de mejorar la supervisión estratégica de las operaciones de mantenimiento de la paz, teniendo en cuenta el importante papel que desempeñan las operaciones de mantenimiento de la paz para la protección de los civiles y reafirma su apoyo a los esfuerzos realizados por el Secretario General para examinar las operaciones de mantenimiento de la paz y proporcionar una mejor planificación y apoya y renueva su aliento para profundizar estos esfuerzos, en asociación con los países que aportan contingentes y policías y otras partes interesadas pertinentes.	1
3. Los sistemas comerciales de doble uso se producen con fines civiles, pero también pueden utilizarse en ataques terroristas.	0
Periodo de tiempo. El inicio, el ritmo y la duración del examen amplio serán determinados por el Secretario General sobre la base de consultas celebradas por el Enviado Especial, teniendo en cuenta la situación sobre el terreno.	1
Parece que la ONUCI dio permiso a la FACI para que volara su avión Mi-24 superviviente y un BAC 167 Strikemaster desde Yamoussoukro a la base aérea de Abidján el 24 de enero de 2005, después de que el equipo MILOB de Observadores Militares de las Naciones Unidas de Yamoussoukro los hubiera inspeccionado en busca de armas.	1
Reconociendo que la mayoría de los Estados han asumido obligaciones jurídicas vinculantes en virtud de tratados en los que son partes, o han asumido otros compromisos encaminados a prevenir la proliferación de armas nucleares, químicas o biológicas, y han adoptado medidas eficaces para dar cuenta de los materiales sensibles, asegurarlos y protegerlos físicamente , como los requeridos por la Convención sobre la Protección Física de los Materiales Nucleares y los recomendados por el Código de Conducta del OIEA sobre la seguridad tecnológica y física de las fuentes radiactivas,	0
22. No hubo informes de asesinatos deliberados de niños por fuerzas o grupos armados.	1
La resolución establece obligaciones jurídicamente vinculantes para todos los Estados de adoptar y aplicar medidas apropiadas y eficaces contra la proliferación de armas nucleares, químicas y biológicas y sus sistemas vectores.	0
&quot;El Consejo de Seguridad reafirma su compromiso con la aplicación plena y efectiva de sus resoluciones sobre la protección de los civiles en los conflictos armados y recuerda declaraciones anteriores sobre la cuestión formuladas por su Presidente.	0
