en_es_TRANSFORMERS	MatConf
Financiación "El Consejo de Seguridad expresa su profunda preocupación por el hecho de que los yacimientos petrolíferos y la infraestructura conexa controlados por el EIIL, el FAN y, posiblemente, otras personas, grupos, empresas y entidades asociados con Al-Qaida, están generando una parte importante de los ingresos de los grupos, que apoyan sus esfuerzos de reclutamiento y fortalecen su capacidad operacional para organizar y llevar a cabo ataques terroristas.	1
El Gobierno, con el apoyo de un comité integrado por cinco expertos internacionales (de Australia, Malasia, Nueva Zelandia, Portugal y Singapur) y apoyo técnico de la policía de la UNMIT, asumió plenamente el proceso de ascensos.	0
Los objetivos del programa son contribuir a la aplicación de las reformas estructurales necesarias para dar al Estado congoleño la capacidad de proyectar su autoridad en todo el país, fortalecer la capacidad de las comunidades para responder a las perturbaciones adversas, ofrecer oportunidades económicas a los jóvenes desempleados y otros grupos de alto riesgo, y obtener dividendos tangibles de la paz en las provincias occidentales.	0
42. El Instituto Interregional de las Naciones Unidas para Investigaciones sobre la Delincuencia y la Justicia, a petición del Grupo de Trabajo 2 del Grupo de Contacto sobre la piratería frente a las costas de Somalia y con el apoyo del Gobierno de Italia, organizó dos reuniones oficiosas de grupos de trabajo de expertos en 2013 para elaborar un conjunto de directrices, normas y mejores prácticas con respecto a la utilización de personal de seguridad armado de contratación privada a bordo de buques mercantes, para uso de empresas del sector privado y gobiernos interesados.	0
Estas células están surgiendo como la principal amenaza que plantea el terrorismo de Al-Qaida en la actualidad.	1
A pesar del anuncio de radio del ex presidente Compaoré, más tarde ese mismo día, retirando el proyecto de ley y estableciendo un estado de emergencia, las protestas violentas se intensificaron en Uagadugú y se extendieron más allá de la capital.	1
Como se dispone en la resolución 1535 (2004) del Consejo de Seguridad y en el informe del Comité contra el Terrorismo sobre su revitalización (S/2004/124), el Comité espera con interés una relación estrecha y de cooperación con el Director Ejecutivo y su personal con el objetivo de aumentar la capacidad del Comité para supervisar eficazmente la aplicación de la resolución 1373 (2001) por todos los Estados Miembros.	0
Las pruebas anecdóticas indican que los fondos derivados de los pagos de rescate y el tráfico de drogas se trasladan a través de las fronteras a través de mensajeros en efectivo.	1
96. Los Estados de la subregión de Asia occidental han sufrido un gran número de ataques terroristas y han adoptado importantes medidas correctivas, incluido el fortalecimiento de su legislación contra el terrorismo.	1
En colaboración con organizaciones nacionales e internacionales, la MINUSMA ha concluido 10 proyectos de efecto rápido desde junio, incluidos la rehabilitación y el equipo de las comisarías de policía y gendarmería en las regiones de Gao y Tombuctú y el apoyo a las asociaciones de mujeres El 13 de octubre, la MINUSMA y la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO) pusieron en marcha un proyecto de efecto rápido para rehabilitar cuatro bibliotecas privadas en Tombuctú, que llevan manuscritos antiguos.	0
a) si por el acto causa lesiones corporales graves,	1
De los 12 regímenes de sanciones del Consejo de Seguridad, 5 incluyen criterios relacionados con las violaciones de las normas internacionales de derechos humanos y del derecho internacional humanitario, en particular las violaciones de los derechos de los niños y las mujeres en situaciones de conflicto.	0
El puerto de Jebel Ali en los Emiratos Árabes Unidos es, con mucho, el puerto más grande del Oriente Medio. En consecuencia, los Emiratos Árabes Unidos se toman en serio la seguridad marítima y la prevención de amenazas, y han establecido sistemas, infraestructuras y procesos avanzados para evaluar y responder a los riesgos, garantizando al mismo tiempo la facilitación sin tropiezos del comercio.	1
Los cuerpos de cinco personas que se cree que apoyan al Sr. Coulibaly, con heridas de bala y marcas de tortura, se han mantenido en la morgue de Bouaké desde finales de diciembre, a la espera de los resultados de las investigaciones penales.	1
También se reunirían y analizarían otros materiales de antecedentes a fin de determinar las cuestiones que habían contribuido a la crisis, y la Comisión verificaría la veracidad de la información contenida en esos materiales e informes, así como determinaría otros hechos, entrevistando a testigos, funcionarios y otras personas que ocupaban puestos de autoridad, así como a personas en detención policial o detenidas en prisión, y visitando lugares donde se habrían cometido delitos u otros incidentes.	0
No era tarea fácil operar en ese entorno, pero la FNUOS había evolucionado como misión y había ajustado sus operaciones para hacer frente a los desafíos que planteaba el entorno de los conflictos internos y los enfrentamientos que habían aumentado recientemente en intensidad y gravedad.	1
Los envíos de armas pequeñas desde el extranjero a las zonas de conflicto suelen ser envíos en pequeña escala, lo que constituye un flujo constante de armas a través de fronteras porosas.	1
Los intentos actuales del Consejo de Seguridad de culpar a Eritrea son injustificados, tanto desde el punto de vista jurídico como político.	0
Durante la guerra fría, los Secretarios Generales de las Naciones Unidas señalaron a la atención de los miembros del Consejo de Seguridad cuestiones concretas relacionadas con la delincuencia transfronteriza que complicaban las situaciones de conflicto.	1
Esto se debe principalmente a que el terrorismo tiene un carácter evolutivo.	0
El Comité, con la asistencia de su Dirección Ejecutiva, organizó una serie de actos especiales con los Estados Miembros y las organizaciones internacionales y regionales sobre cuestiones de interés común y actual, incluida la lucha contra el terrorismo mediante el uso de nuevas tecnologías de la información y las comunicaciones.	0
Ante la persistencia de esas complejidades y comportamientos totalmente contradictorios con lo que se requiere para una resolución justa, es imperativo preguntarse: ¿cómo podemos llevar el proceso de paz a una conclusión satisfactoria en el año 2009? Creemos que la responsabilidad recae en el Cuarteto y el Consejo de Seguridad de idear un mecanismo práctico para abordar estas cuestiones en una situación en que una de las partes repetidamente no responde a los llamamientos y no cumple sus obligaciones, mirándonos en un proceso cíclico sin fin a la vista.	0
Reitera su llamamiento a las autoridades [nacionales] para que pongan fin a la impunidad, en particular llevando ante la justicia sin demora a los autores de violaciones graves de los derechos humanos y del derecho internacional humanitario, y tengan en cuenta cuando elijan candidatos para cargos oficiales, incluidos puestos clave en las fuerzas armadas, la policía nacional y otros servicios de seguridad, las medidas adoptadas por los candidatos en el pasado en lo que respecta al respeto del derecho internacional humanitario y los derechos humanos.	0
La Oficina de Información y Administración seguirá ampliando y actualizando el sitio web del Comité y aumentando el número de hipervínculos proporcionados a los sitios web de las Naciones Unidas y otras entidades con mandatos de lucha contra el terrorismo.	0
El uso de la fuerza mortífera en esas situaciones debe respetar los principios de distinción y proporcionalidad, y las violaciones deben ser objeto de rendición de cuentas.	1
El Presidente Abbas también me ha dicho que "la transferencia ilegal de cantidades sustanciales de armas a los campos de refugiados a través de ciertos grupos palestinos pone en peligro al Líbano y no ayuda a la causa palestina".	0
Reconociendo la necesidad de que los dirigentes civiles y militares, de conformidad con el principio de la responsabilidad de mando, demuestren compromiso y voluntad política para prevenir la violencia sexual y combatir la impunidad y exigir la rendición de cuentas, y que la inacción puede enviar un mensaje de que se tolera la incidencia de la violencia sexual en los conflictos.	0
Al concluir esta cuarta ronda de conversaciones, las partes reiteraron su compromiso de continuar las negociaciones en Manhasset en una fecha que se determinará de común acuerdo.	0
La sequía y la desertificación tuvieron sus efectos en los decenios de 1970 y 1980, y la lucha por los escasos recursos se hizo más intensa.	1
231. Además, al 15 de noviembre de 2004, la Oficina del Alto Comisionado de las Naciones Unidas para los Refugiados (ACNUR) informó de que 203.051 personas de la región de Darfur vivían en 11 campamentos y otros lugares como refugiados en el este del Chad, a lo largo de la frontera con el Sudán.	1
Independientemente del motivo, si la intención de los atacantes hubiera sido aniquilar al grupo, no habrían perdonado a uno de los hermanos.	1
Es importante señalar que el 22 de mayo de 2005, aproximadamente una semana antes de la segunda batalla de Baidoa, un cargamento de armas muy grande llegó del Yemen, a través de las redes de comercio de armas, a la BAM.	1
El terrorismo de Al-Qaida comprende ahora tres grupos distintos pero interrelacionados: en primer lugar, los antiguos dirigentes cuyos nombres son bien conocidos; en segundo lugar, los combatientes que asistieron a los campamentos en el Afganistán y se graduaron como terroristas experimentados; y en tercer lugar, una nueva y creciente generación de partidarios que tal vez nunca hayan abandonado sus países de residencia pero hayan abrazado los elementos fundamentales del mensaje de Al-Qaida.	1
Una vez más, la Federación de Rusia exhorta a las partes israelí y palestina a que demuestren moderación y un alto nivel de responsabilidad y rechacen el unilateralismo.	0
Todos los Estados del África meridional han adoptado algunas de las medidas legislativas y de otra índole pertinentes contra el terrorismo.	0
Expresando su preocupación por las constantes denuncias de abusos de los derechos humanos y violaciones del derecho internacional humanitario, en particular contra las mujeres y los niños, incluidas las denuncias de un aumento de los incidentes de violencia sexual, en particular los atribuidos a hombres armados, destacando la importancia de investigar esas presuntas violaciones y abusos cometidos por todas las partes, independientemente de su condición o afiliación política, incluidos los que se produjeron durante toda la crisis [pertinente], incluso... reafirmando que los responsables de esas violaciones deben rendir cuentas de sus actos y tomando nota de los compromisos [de la entidad pertinente] a este respecto,	1
26. Las FN, en menor escala, utilizan los recursos naturales bajo su control para financiar sus actividades militares, así como con fines de lucro personal. El cacao entra de contrabando en Ghana y el Togo transita por el norte y las unidades de las FN extraen los derechos de tránsito a lo largo de las carreteras que controlan. Además del algodón y los diamantes, que se examinan a continuación, la madera, el oro, la caña de azúcar y la producción de café contribuyen a la economía de las FN, de la que se benefician sus extractos militares.	1
20. Condena en términos igualmente enérgicos todos los actos de explotación sexual, abuso y trata de mujeres y niños cometidos por personal militar, policial y civil que participa en operaciones de las Naciones Unidas, acoge con beneplácito los esfuerzos realizados por los organismos de las Naciones Unidas y las operaciones de mantenimiento de la paz para aplicar una política de tolerancia cero a este respecto, y pide al Secretario General y a los países que aportan personal que sigan adoptando todas las medidas necesarias para combatir esos abusos cometidos por ese personal, incluso mediante la plena aplicación sin demora de las medidas aprobadas en las resoluciones pertinentes de la Asamblea General sobre la base de las recomendaciones del informe del Comité Especial de Operaciones de Mantenimiento de la PazA/59/19/Rev.1;	0
Según testimonios, miles de miembros de las fuerzas de seguridad podrían haber estado en acción en esos días en Abidján.	1
Por último, gran parte de la información de la fuente relativa a la suerte del Sr. Abu Adass se refiere a funcionarios de la República Árabe Siria y de Siria, así como a algunos funcionarios libaneses, aunque es cierto que poco de esa información de la fuente se ha corroborado de manera independiente, es significativo que ninguna información indique que alguna otra entidad esté involucrada en su desaparición o que haya sido un terrorista suicida.	1
Pero, como dije en la sesión pública del martes, los acontecimientos deben considerarse en su contexto, y el Consejo de Seguridad no hace nada para contribuir a un arreglo pacífico cuando condena las acciones de una de las partes y hace la vista gorda a todo lo demás que ocurre en la región.	0
Situación del Gobierno Federal de Transición y la oposición: aumento del número de efectivos militares	1
El Programa de las Naciones Unidas sobre el Estado de Derecho y la Seguridad ha venido prestando apoyo técnico y financiero para un seminario y un taller de capacitación sobre aplicación de la ley para la Fuerza de Policía de Somalia en Kampala, desde agosto de 2005.	0
:: 22 de agosto de 2005, tres personas resultaron heridas en una explosión en un garaje cerca del Hotel Promenade, en la zona de Al-Zalqa, al norte de Beirut.	1
El Consejo de Seguridad toma nota de la decisión adoptada en la cumbre de la Unión Africana celebrada en Sirte, en la que se pide al Consejo que imponga sanciones contra quienes, incluida Eritrea, presten apoyo a los grupos armados dedicados a socavar la paz y la reconciliación en Somalia y la estabilidad regional.	1
Los muertos fueron: 4 profesores, 1 médico, 1 enfermera, 3 estudiantes universitarios, 1 ingeniero, 1 atleta, 1 abogado, 1 activista de los medios, 1 mujer y 2 personas de la misma familia.	1
El Sr. Malik quería enviar oficiales de la UNPOL con el Coronel Reis para reunirse con el General de Brigada Ruak. El Coronel Reis se negó, creyendo que la presencia de más oficiales de policía con camisas azules agravaría la situación.	0
Puesto que algunas tribus no tenían tierras tradicionales asignadas a ellas, y con el conflicto por los recursos naturales creciendo, hubo un intento sistemático de desalojar tribus consideradas como "no salvación" de sus tierras.	1
Afirmando su determinación de adoptar medidas apropiadas y eficaces contra toda amenaza a la paz y la seguridad internacionales causada por la proliferación de las armas nucleares, químicas y biológicas y sus sistemas vectores, de conformidad con sus responsabilidades primordiales, según lo dispuesto en la Carta de las Naciones Unidas,	0
En algunos casos, la respuesta nacional para contener el virus implicaba el uso excesivo de la fuerza o el cuarantining de comunidades que estaban por debajo de las normas reconocidas de dignidad humana.	1
162. El equipo forense de los Países Bajos contó con la asistencia de muchas personas para llevar a cabo la investigación del lugar del crimen, por ejemplo, agentes de la policía forense de las ISF, un equipo de buzos británicos, un experto francés en explosivos, un científico forense de Irlanda del Norte, un ingeniero eléctrico alemán especializado en dispositivos de interferencia, un equipo de investigadores japoneses del lugar del crimen, un experto alemán en automóviles, un experto neerlandés en automóviles y varios especialistas libaneses.	0
Trágicamente, el Comandante Adjunto y un guardia murieron en el ataque, mientras que el Comandante y un supervisor resultaron heridos.	1
Como se menciona en el informe del Secretario General sobre la situación en Abjasia (Georgia) (S/2005/657), de fecha 19 de octubre de 2005, desde el verano pasado se han producido algunos acontecimientos positivos en el proceso de solución de conflictos en esa región.	0
También deben abolirse las inmunidades que actualmente se dan a otros funcionarios públicos, como los miembros de la policía, por violaciones de los derechos humanos.	1
En otro caso, los Janjaweed atacaron la aldea de Mallaga en octubre de 2004, 18 hombres resultaron muertos y 4 hombres y 2 mujeres resultaron heridos.	1
En este contexto, la Unión Europea recuerda a Israel su obligación de garantizar el acceso pleno y seguro de las organizaciones humanitarias, incluido el Organismo de Obras Públicas y Socorro de las Naciones Unidas para los Refugiados de Palestina en el Cercano Oriente (OOPS).	0
Oyó a otras chicas gritar y pensó que también estaban siendo violadas.	1
En el marco institucional establecido por la Unión Africana para luchar contra el terrorismo, se asignó un papel importante a la Comisión y al Consejo de Paz y Seguridad en la coordinación de los esfuerzos emprendidos en todo el continente.	0
El Comité completó debidamente su examen antes del nuevo plazo.	0
Por último, debemos advertir que no redunda en interés de la paz y la seguridad internacionales que la comunidad internacional, incluido el Consejo de Seguridad, utilice la difícil situación de los pueblos árabes para perseguir el interés propio y llevar a cabo un cambio de régimen.	0
La tortura, la violación y otras crueldades arbitrarias a manos de guardias y compañeros de prisión están generalizadas y se cometen con impunidad.	1
Esas personas pueden ser responsables, con arreglo a la doctrina de la empresa delictiva conjunta, de los crímenes de guerra cometidos durante los ataques, a saber, el asesinato de civiles, la destrucción de bienes de carácter civil y el saqueo.	1
Se ha alegado que en algunos Estados las fuerzas militares han cometido ejecuciones sumarias o extrajudiciales, en violación de las leyes de la guerra y las normas de derechos humanos.	1
Se estima que las actividades terroristas de Boko Haram han llevado a unos 45.000 refugiados nigerianos y migrantes que regresan al Camerún, el Chad y el Níger, entre los que se sospecha que hay insurgentes.	1
Sin embargo, la eficacia de los controles podría mejorarse considerablemente mediante el aumento de las patrullas policiales y la adquisición de equipo de detección, especialmente a la luz de las porosas fronteras de la subregión.	1
Como se informó anteriormente, se espera que la destrucción de los 12 FPC se complete a finales de junio de 2015, con la posibilidad de un ligero retraso.	1
La relación entre Al-Qaida y los talibanes parece estrecha: en su mensaje en vídeo de 19 de septiembre de 2007, Al-Zawahiri* se refirió una vez más al Mullah Omar (TI.O.4.01) como el líder supremo, y aunque los talibanes siempre pueden reclutar más soldados a pie, carecen de comandantes experimentados para reemplazar a los muchos que han sido asesinados y han buscado a Al-Qaida no sólo para recibir adiestramiento, sino también para llenar las lagunas.	1
El Consejo también deploró la aprobación de dicha resolución por la Asamblea de Kosovo y estuvo de acuerdo con el Representante Especial en que esas resoluciones y decisiones de la Asamblea, sobre cuestiones que no eran de su competencia, eran nulas y carentes de validez.	0
Su intención y capacidad para planificar ataques se pusieron de manifiesto en Argelia y el Níger en 2013.	1
El Consejo de Seguridad considera que las sanciones son un instrumento importante en la lucha contra el terrorismo y subraya la importancia de que se apliquen pronta y eficazmente las resoluciones pertinentes, en particular las resoluciones 1267 (1999) y 1989 (2011) del Consejo de Seguridad, como instrumento fundamental en la lucha contra el terrorismo.	0
Además, los defensores de los derechos humanos han denunciado casos de robo, violencia y saqueo perpetrados por las fuerzas de seguridad y la población civil contra los habitantes de esos barrios.	1
Debido al tiempo ya servido, los policías fueron liberados en la primera semana de marzo.El 8 de marzo de 2008, el Sr. Abdelaziz me escribió para protestar por que la liberación anticipada de los policías equivalía a "una oferta de impunidad" por parte de las autoridades marroquíes por las acciones de los policías.	1
El Equipo considera que el embargo podría tener más repercusiones contra esta y otras amenazas de alta prioridad, como el uso de sistemas portátiles de defensa antiaérea, si se vinculara más estrechamente a otros regímenes de lucha contra la proliferación y control de armamentos.	0
Así pues, el propósito de estos ataques es claro: exterminar a los moderados de Siria y erradicar nuestras fuerzas sobre el terreno.	1
Las autoridades francesas están sumamente preocupadas por el continuo deterioro de la situación en la parte septentrional de la Franja de Gaza durante la semana pasada.	0
El control fronterizo requiere el establecimiento de medidas y prácticas para el control adecuado de los viajeros, los refugiados y los solicitantes de asilo, el control e inspección efectivos de la carga y el equipaje de los viajeros, y la detección y prevención del contrabando de armas pequeñas y armas ligeras, así como del efectivo y los instrumentos negociables al portador.	0
Los miembros del Consejo de Seguridad también condenaron los continuos ataques contra las fuerzas de seguridad yemenitas en Hadramawt el 9 de octubre, así como en Bayda el 8 de octubre, que tenían por objeto socavar la estabilidad del Yemen.	0
Además, los requisitos de registro establecidos en el artículo 12 pueden ayudar al Comité y al Equipo de Vigilancia a determinar las fuentes de armas utilizadas por Al-Qaida y sus asociados.	0
A pesar de estas iniciativas, los esfuerzos regionales de lucha contra el terrorismo siguen enfrentándose a importantes desafíos.	0
Hasta la fecha no ha habido mejoras en la reforma administrativa a nivel nacional.	0
En ese sentido, nos preocupa mucho la situación de seguridad en el Afganistán, que se ha deteriorado desde el año pasado como resultado de las actividades subversivas de los elementos residuales de los talibanes y Al-Qaida, los enfrentamientos entre los caudillos y el comercio de estupefacientes.	0
Asimismo, la Comisión encontró pruebas suficientes de que las violaciones y la violencia sexual se seguían perpetrando sistemáticamente contra las mujeres durante su desplazamiento, a fin de perpetuar el sentimiento de inseguridad entre ellas y el temor de abandonar los lugares para las personas desplazadas.	1
78. La mayoría de los Estados de la subregión han sido objeto de ataques terroristas, ya se lleven a cabo en su territorio o contra sus nacionales en otras partes del mundo.	1
El país soporta las terribles infracciones de la guerra.	1
Tras las consultas oficiosas celebradas el 14 de septiembre, el Consejo aprobó por unanimidad la resolución 1560 (2004) presentada por la delegación de Alemania, en la que prorrogó el mandato de la Misión de las Naciones Unidas en Etiopía y Eritrea (MINUEE) hasta el 15 de marzo de 2005, aprobó los ajustes de la MINUEE (incluidas su presencia y sus operaciones, como recomendó el Secretario General en su informe, párrs. 13 a 18), y pidió al Secretario General que siguiera vigilando de cerca la situación y examinara el mandato de la Misión a la luz de los progresos logrados en el proceso de paz y los cambios realizados en la MINUEE.	0
Tres Estados han introducido procedimientos que prohíben la extradición de personas que puedan correr el riesgo de ser torturadas o perseguidas.	0
También es sorprendente que ningún elemento perteneciente a las llamadas fuerzas paralelas pueda ser detenido y procesado por esos delitos.	0
Uno de los detenidos era el conductor y guardaespaldas de Majed Hamdan, hermano de Mustapha Hamdan, que dirige una empresa que, según se informa, proporcionaba seguridad al Hotel St. George.	1
Reafirmando la necesidad de que todas las partes en los conflictos armados respeten los principios humanitarios de humanidad, neutralidad, imparcialidad e independencia a fin de garantizar la prestación de asistencia humanitaria, la seguridad de los civiles que reciben asistencia y la seguridad del personal humanitario y del personal de las Naciones Unidas y su personal asociado,	0
f) Participar activamente en todas las actividades pertinentes de la Estrategia global de las Naciones Unidas contra el terrorismo y prestarles apoyo, incluso en el marco del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo establecido para asegurar la coordinación y coherencia generales de las actividades de lucha contra el terrorismo del sistema de las Naciones Unidas;	0
El mitin terminó con la oposición lanzando una campaña de desobediencia civil para impedir la aprobación del proyecto de ley.El 30 de octubre, los manifestantes rompieron las líneas policiales y saquearon el edificio de la Asamblea Nacional.	1
32. Las actividades de Landmine Action también incluyen la capacitación de los residentes para reconocer los artefactos explosivos.	0
En Azerbaiyán se ha instalado equipo de detección y vigilancia de armas en los cruces fronterizos internacionales.	0
La oposición utilizó armas compradas en BAM para luchar contra el Gobierno Federal de Transición en la batalla por el control de la ciudad estratégicamente importante de Baidoa (región de Bay).	1
El 10 de mayo, el Representante Especial del Secretario General para Timor-Leste, Sr. Kamalesh Sharma, informó al Consejo en una sesión pública.	0
Si bien en la actualidad el acceso a la base de datos es limitado para los organismos encargados de hacer cumplir la ley, es evidente que tiene un valor cada vez mayor a medida que más países proporcionan información.	0
Seguirá vigilando la evolución de la situación de seguridad a lo largo de las fronteras entre la República Centroafricana, el Camerún y el Chad, pero también entre el Sudán y la República Democrática del Congo, a fin de evitar que las situaciones de conflicto grave o las crisis humanitarias se extiendan de un país a otro.	0
Un niño de 10 años de edad fue una de las 14 personas asesinadas en una oleada de violencia comunitaria en el distrito de Kapilvastu en septiembre de 2007.	1
a) El 14 de octubre de 2002 fueron atacados los redactores en jefe de dos periódicos cercanos al Frente Popular ivoirien (Notre Voie y L'Actuel), el editor en jefe del periódico Le Nouveau Réveil y los miembros de su equipo;	1
Sin embargo, es importante recordar que, más allá de esas medidas de fomento de la confianza, el Gobierno de Côte d'Ivoire sigue siendo responsable de la seguridad de sus ciudadanos; el 6 de septiembre, en Abidján, el Ministro de Administración Territorial, Issa Diakite, fue atacado por un grupo de Jóvenes Patriotas.	1
Aliento a las autoridades congoleñas a que hagan rendir cuentas a todos los responsables de las violaciones y saqueos en masa en Walikale en julio y agosto de 2010.	0
31. El Estado considera que la propagación del cristianismo es una amenaza particularmente grave, ya que desafía ideológicamente el culto a la personalidad oficial y proporciona una plataforma para la organización social y política y la interacción fuera del ámbito del Estado.	1
Las definiciones de terrorismo de algunos Estados parecen ambiguas o demasiado amplias y deben ajustarse a las normas internacionales.	0
Recordando sus resoluciones anteriores sobre el terrorismo internacional y la amenaza que representa para el Afganistán, en particular sus resoluciones 1267 (1999), 1333 (2000), 1363 (2001), 1373 (2001), 1390 (2002), 1452 (2002), 1455 (2003), 1526 (2004), 1566 (2004), 1617 (2005), 1624 (2005), 1699 (2006), 1730 (2006), 1735 (2006), 1822 (2008), 1904 (2009), 1988 (2011), 1989 (2011), y las declaraciones pertinentes de su Presidencia,	0
Exige que todas las partes pongan fin de inmediato a todas las formas de violencia y abusos de los derechos humanos contra la población civil en [el país afectado], en particular la violencia basada en el género, incluida la violación y otras formas de violencia sexual...	1
:: 12 de julio de 2005, el Ministro de Defensa Elias Murr resultó herido y otras dos personas resultaron muertas en un atentado con coche bomba en Beirut.	1
89. Aunque los Estados de la subregión cuentan con la legislación y las instituciones necesarias para luchar contra el contrabando de personas, armas y explosivos, falta la aplicación práctica de medidas para vigilar e impedir los movimientos transfronterizos ilegales.	1
Lamentablemente, esta postura no ha cambiado, a pesar de los numerosos intentos de compromiso de la comisión.	0
Unidades especiales de policía prestaron apoyo a las aduanas de la UNMIK y prestaron apoyo a los equipos de operaciones especiales de la policía de la UNMIK.	0
En el contexto de la posible imposición de sanciones por violación y otros actos de violencia sexual, el Consejo ha pedido a las misiones y órganos pertinentes de las Naciones Unidas que compartan toda la información pertinente con los comités de sanciones pertinentes del Consejo de Seguridad.	1
5. Pide al Grupo de Supervisión que informe al Comité establecido en virtud de la resolución 1267 (1999), incluso mediante reuniones informativas con expertos del mecanismo de vigilancia sobre la labor del mecanismo de vigilancia establecido en el párrafo 3 supra, y pide también al Equipo de Apoyo a la Aplicación de las Sanciones que informe por lo menos una vez al mes al Grupo de Supervisión;	0
Reafirmando también la necesidad imperiosa de luchar contra el terrorismo en todas sus formas y manifestaciones por todos los medios, de conformidad con la Carta de las Naciones Unidas, y destacando también que los Estados deben velar por que las medidas que adopten para combatir el terrorismo se ajusten a todas las obligaciones que les incumben en virtud del derecho internacional, y deben adoptar esas medidas de conformidad con el derecho internacional, en particular las normas internacionales de derechos humanos, el derecho de los refugiados y el derecho humanitario,	0
El Consejo observa además con preocupación que, según se informa, los ataques del Ejército de Resistencia del Señor en la República Centroafricana han tenido lugar en zonas fuera de la principal zona de operaciones del Equipo de Tareas Regional de la Unión Africana.	1
Tres días después, el Jaleele compró 25 fusiles de asalto AK-47, 2 cañones antiaéreos, 6 ametralladoras PKM, 4 RPG-2 y municiones.	1
Mayor conciencia y apoyo a las mujeres refugiadas sobre sus derechos y opciones jurídicas.	0
Según ellos, los niños quedaron huérfanos como resultado del conflicto y el SLA se ocupa de ellos.	1
La reunión fue en gran medida una sesión de preguntas y respuestas, la troika que respondió a las intervenciones de los miembros del Grupo de Trabajo.	0
72. Lo que ocurrió los días 25 y 26 de marzo fue la matanza indiscriminada de civiles inocentes y la comisión de violaciones masivas de los derechos humanos.	1
También informó de que el mecanismo de verificación había cancelado varias misiones debido a la resistencia presentada por las fuerzas de Sudán del Sur.	1
27. El EPR siguió bombardeando y haciendo ataques inútiles contra esas disposiciones de las FDPU, y destruyó la central eléctrica del río Tshopo desde bases tácticas que habían establecido en medio de zonas de construcción civil.	1
Los organismos de ayuda movilizaron una respuesta, pero las corrientes inusuales de ayuda pusieron de relieve la necesidad de contar con planes bien desarrollados de alerta temprana y preparación para situaciones de emergencia.	0
Lista de sanciones del Comité del Consejo de Seguridad establecido en virtud de la resolución 1718 (2006)	1
El Secretario General estableció los Comités Ejecutivos de Paz y Seguridad y de Asuntos Humanitarios para que proporcionaran a los ejecutivos al más alto nivel un foro para debatir y formular estrategias encaminadas a prevenir los conflictos armados y las emergencias humanitarias y responder a ellos.	0
Algunos de ellos son sospechosos de haber cometido varios delitos simultáneamente.	1
Todos los comandantes deben ser considerados responsables de las violaciones graves cometidas por los combatientes bajo su control.	1
El Equipo ha observado que Al-Qaida, los talibanes y sus asociados utilizarán cualesquiera explosivos disponibles, por ejemplo explosivos de grado militar en zonas de conflicto, o los componentes necesarios para improvisar un artefacto explosivo, como el nitrato de amonio, en otros lugares (S/2007/132, párr. 90).	1
Además, si bien las víctimas a menudo expresaban su falta de confianza en la capacidad y la voluntad del Gobierno para protegerlas, a menudo se citaba a la policía como excepción a esta tendencia.	1
Aparentemente, la población no sólo aspira sino que exige que los gobiernos más plurales y representativos generen beneficios tangibles para los ciudadanos.	0
Durante esos tres días, cuatro de las niñas fueron presuntamente violadas y una sufrió abusos sexuales.	1
Advirtió que si las FDLR no muestran un compromiso importante para el 2 de enero de 2015, las Fuerzas Armadas de la República Democrática del Congo (FARDC), con el apoyo de la MONUSCO, tendrán que iniciar operaciones militares para su neutralización.	1
Instar a los países que aportan contingentes y fuerzas de policía a que adopten las medidas apropiadas para prevenir la explotación y el abuso sexuales por su personal, incluida la capacitación previa al despliegue y la sensibilización en el teatro de operaciones para promover y asegurar el cumplimiento del Boletín del Secretario General sobre medidas especiales de protección contra la explotación y el abuso sexuales (ST/SGB/2003/13).	0
Algunos de estos niños fueron reclutados por el ejército maoísta en violación del Acuerdo General de Paz, mientras que otros fueron reclutados por organizaciones afiliadas al PCN-M. Aproximadamente el 30% de estos niños fueron puestos en libertad después de unos días pasados con el PCN-M, y aproximadamente el 20% se encontró más tarde en acantonamientos del ejército maoísta.	1
En este sentido, y de conformidad con el comunicado del Consejo de Paz y Seguridad de 25 de noviembre de 2014, solicitamos a la Comisión y a los países de la región que redoblen sus esfuerzos conjuntos para movilizar el apoyo internacional necesario, incluida la aprobación por el Consejo de Seguridad de las Naciones Unidas de una resolución en la que se apoye el establecimiento y despliegue del equipo de tareas multinacional conjunto, así como el establecimiento de un fondo fiduciario.	0
319. Es evidente que la destrucción masiva de aldeas por las fuerzas del Gobierno y los Janjaweed no estaba justificada por la necesidad militar.	1
En abril de 2004, un grupo de 40 mujeres desplazadas fue a recoger leña fuera de Mukjar (Darfur occidental) y al parecer fue atacado por seis Janjaweed armados.	1
Por esta razón, los rebeldes habían dirigido sus ataques contra las instalaciones del Gobierno y habían evitado deliberadamente atacar a las tribus árabes.	1
Esto reforzó las tensiones entre el este y el oeste y los desequilibrios existentes en la PNTL.	1
Los actos de algunos grupos árabes provocaron el desplazamiento forzoso de esos grupos no árabes.	1
También parece que, si bien el Movimiento y Ejército de Liberación del Sudán es el actor militar más importante de los dos, el Movimiento por la Justicia y la Igualdad es más político y tiene una capacidad militar limitada, en particular tras la división del grupo y el consiguiente surgimiento del Movimiento (véase el párrafo 139 infra).	1
