en	Relevant
وفي حين أن مناطق حرية الحركة، مثل الجماعة الاقتصادية لدول غرب أفريقيا (ECOWAS)، تفضل النمو الاقتصادي والفرص الاقتصادية، فإن الأفراد المدرجين في القائمة يمكنهم التحرك داخل هذه الأماكن مع قيود قليلة أو معدومة في ضوء عدم وجود نقاط تفتيش منهجية.	1
فبعض الدول، على سبيل المثال، قامت بتمديد الفترات المسموح بها للاحتجاز على ذمة التحقيق أو الحبس الاحتياطي أو فرضت قيودا على إمكانية الاستعانة بمحام.	1
47- بذلت الحكومة عدة جهود للوقاية من الأمراض والأمراض ومكافحتها.	1
وأنهت اللجنة استعراضها على النحو الواجب قبل الموعد النهائي الجديد.	1
ومع تزايد هذا التهديد، يجب أن تتطور استجابة المجتمع الدولي وتواكبها.	1
يعاقب بالسجن لمدة تتراوح بين ثلاث وعشر سنوات مع مصادرة الممتلكات أي شخص يقوم، بهدف اختطاف طائرة إلى بلد أجنبي، بالسيطرة على هذه الطائرة أو، دون إذن، يستخدم طائرة عهد بها إليه.	1
حظر الحرمان التعسفي من الحرية؛ والعقوبة البدنية؛ والعقوبة الجماعية؛ وإصدار الأحكام وتنفيذ الإعدامات دون حكم مسبق صادر عن محكمة مشكلة بشكل قانوني، تكفل جميع الضمانات القضائية المعترف بها عموما باعتبارها لا غنى عنها.	1
وفي بيانات متكررة، حثثت السلطات اللبنانية على تقديم مرتكبي تلك الهجمات الإرهابية والمحرضين عليها إلى العدالة على وجه السرعة. ونتيجة لهذه الأفعال، اختار العديد من القادة السياسيين اللبنانيين قضاء فترات طويلة في الخارج، خوفا على حياتهم.	1
وبحسب شهود عيان، فر القرويون من القرية باتجاه الشمال باتجاه منطقة حرجية تبعد حوالي 5 كيلومترات عن القرية.	1
وبالنسبة للمؤسسات المصرفية، فإن هذا الالتزام منصوص عليه أيضا في لائحة البنك الوطني التشيكي رقم 1 المؤرخة 8 أيلول/سبتمبر 2003.	1
110 - ولا يزال بعض المراقبين غير مقتنعين بأهمية التهديد، وينتقد آخرون إعطاء الأولوية للتهديدات الكيميائية والبيولوجية والإشعاعية والنووية على جوانب الإرهاب الأخرى أو أنواع التهديد الأخرى.	1
وأجرى الفريق أيضا مناقشات متكررة مع فريق الخبراء المنشأ لدعم اللجنة المنشأة عملا بالقرار 1540 (2004) لضمان وجود تآزر مناسب بين عمل الفريق بشأن حظر الأسلحة وعمل خبراء القرار 1540 بشأن عدم الانتشار. أسلحة الدمار الشامل إلى الجهات الفاعلة من غير الدول.	1
وتشير أحدث المعلومات المتاحة إلى مقتل 35 مشرداً داخلياً وجرح 10 آخرين في أعمال العنف، واضطر أكثر من 000 4 مشرد داخلي وقروي إلى الفرار.	1
81 - يعتقد الفريق أن هناك عدة طرق فعالة محتملة، حسب الظروف، لمنع إساءة استخدام أصول كيان مشبوه (ولكنه غير مدرج في القائمة)، على سبيل المثال، إزالة الأفراد المشتبه في ارتكابهم مخالفات، أو الأشخاص المدرجين في القائمة الموحدة، من مواقع السيطرة أو النفوذ؛ حظر نقل مصالحهم أو بيعها أو التصرف فيها بطريقة أخرى؛ ومنع الكيانات من إجراء أي تحويلات للأصول إلى هؤلاء الأفراد، سواء بصفتهم مالكين أو مديرين.	1
33 - وفي 3 أيلول/سبتمبر، أبلغت حكومة الهند الأمم المتحدة بقرارها عدم تجديد عقد نشر ست طائرات هليكوبتر عسكرية للخدمات (من طراز Mi-17) في بعثة الأمم المتحدة في السودان بعد 31 تشرين الأول/أكتوبر.	1
645) قررت اللجنة حجب أسماء هؤلاء الأشخاص عن المجال العام. ويستند هذا القرار إلى ثلاثة أسباب رئيسية: (أ) أهمية مبادئ الإجراءات القانونية الواجبة واحترام حقوق المشتبه فيهم؛ (ب) عدم منح اللجنة صلاحيات التحقيق أو الملاحقة القضائية؛ و(ج) الحاجة الماسة إلى ضمان حماية الشهود من احتمال المضايقة أو التخويف.	1
9. يطلب إلى الأمين العام اتخاذ الترتيبات اللازمة لدعم عمل آلية الرصد، كنفقة للمنظمة ومن خلال صندوق استئماني للأمم المتحدة يتم إنشاؤه لهذا الغرض، ويؤكد أن الأمين العام سينشئ هذا الصندوق الاستئماني. - بشكل عام، يشجع الدول على المساهمة في الصندوق والمساهمة، من خلال الأمين العام، بالأفراد والمعدات والخدمات في آلية الرصد؛ ويطلب كذلك إلى الأمين العام أن يبقي اللجنة المنشأة عملا بالقرار 1267 (1999) على علم بشكل منتظم بالترتيبات المالية الداعمة لهذه الآلية؛	1
تعزيز القضايا الجنسانية والوعي على المستوى الوطني والمحلي من خلال شبكة من نقاط الاتصال الجنسانية في المكاتب الإقليمية والقطرية.	1
6. يؤكد كذلك أن المتطلبات الواردة في الفقرة 1 (أ) أعلاه تنطبق أيضاً على دفع الفدية للأفراد أو الجماعات أو المؤسسات أو الكيانات المدرجة في القائمة؛	1
ومع ذلك، غالبًا ما لا يتم الكشف والوقاية الفعالة على الحدود بسبب عدم كفاية تطبيق مؤشرات المخاطر ومعايير الاستهداف؛ وغياب تبادل المعلومات والتعاون من جانب مسؤولي الجمارك وإدارات إنفاذ القانون والهجرة ووحدات الاستخبارات المالية؛ ونقص الموارد البشرية والمادية المخصصة.	1
34 - وعلى الرغم من الدعوة المستمرة التي تبذلها الأمم المتحدة، لا يزال تسعة أطفال محتجزين في مراكز الاحتجاز في باماكو بدعوى ارتباطهم بالجماعات المسلحة، في انتهاك للبروتوكول المتعلق بالإفراج عن الأطفال المرتبطين بالقوات أو الجماعات المسلحة في مالي، ولم شملهم وإعادة إدماجهم، الموقع عليه في مالي. 1 يوليو 2013 من قبل الحكومة.	1
وقرر المجلس كذلك إجراء مراجعة خلال ثلاثة وستة أشهر لمعرفة ما إذا كانت الظروف على الأرض يمكن أن تسمح بخفض عدد قوات حفظ السلام العسكرية إلى 6000 جندي.	1
إدارة المخاطر البيولوجية وقرار مجلس الأمن 1540 (2004)	1
ومن الصعب تحديد مقاييس نجاحها، كما أن المرونة الواضحة التي تتمتع بها المجموعات المستهدفة تثير تساؤلات حول تأثيرها وتسلط الضوء على أوجه القصور فيها.	1
ومن هنا فإنني أحثكم على العمل على تطبيق الفصل السابع من ميثاق الأمم المتحدة وفقا لاتفاق الجزائر الذي بارككم بتوقيعكم، حيث ظلت إثيوبيا ولا تزال متمسكة بموقفها المتعنت منذ ما يقرب من عامين.	1
ويملك مجلس الأمن رافعتي نفوذ رئيسيتين في أفغانستان: الأولى تمارس من خلال بعثة الأمم المتحدة لتقديم المساعدة إلى أفغانستان، التي تتمتع بتفويض لتعزيز الحوار الوطني، والثانية من خلال لجنة 1267، التي يمكنها إلى حد كبير تحديد أعضاء طالبان الذين قد يلعبون دوراً في أي حكومة مستقبلية.	1
تدهورت العلاقة بين هذين الطرفين بحلول منتصف عام 1975. في 11 أغسطس 1975، شن UDT هجومًا مسلحًا وقائيًا على الجبهة الثورية لتيمور الشرقية. تم شن الهجوم المضاد في 20 أغسطس 1975. ويتم الآن الاحتفال بهذا التاريخ باعتباره يوم تأسيس القوات المسلحة للتحرير الوطني لتيمور الشرقية (فالينتيل).	1
نحن نقدم تدريبًا أساسيًا (على سبيل المثال، حول استخدام الأسلحة، والانضباط،...) والذي يمكن أن يستغرق أسبوعين أو نحو ذلك، اعتمادًا على الفرد.	1
وتم دفن الضحايا بعد عدة أيام من الهجوم في المناطق المحيطة بكلبس.	1
86 - وقد قامت سبع دول بوضع استراتيجيات لمكافحة الإرهاب والمؤسسات اللازمة لتنفيذها.	1
7 - وتواصل القوة الأمنية الدولية في كوسوفو عملياتها لمنع العنف العرقي وحماية المواقع التراثية، وتظل يقظة لردع التهديدات المحتملة الموجهة ضد المنظمات الدولية والقواعد العسكرية.	1
ومن المستحيل أن أصف في هذا التقرير جميع حوادث القتل التي وثقتها اللجنة.	1
التعاون مع القوات المالية وعملية برخان	1
وفي هذا السياق، يتطلع مجلس الأمن إلى قمة المؤتمر الدولي المعني بمنطقة البحيرات الكبرى، المقرر عقدها في 31 تموز/يوليه في نيروبي، لمواصلة مراجعة التطورات في المنطقة، بما في ذلك التقدم المحرز في تنفيذ إطار السلام والأمن والتعاون.	1
إنشاء وحدة الشؤون الجنسانية والتنمية في المقر الرئيسي وشبكة لمراكز تنسيق الشؤون الجنسانية على المستويين القطري والإقليمي.	1
ومع ذلك، وبعد سنوات عديدة من الحرب، وأيضا نتيجة للضغوط الدولية الشديدة، بدأت الحكومة وحركة التمرد الرئيسية في الجنوب، وهي الحركة الشعبية/الجيش الشعبي لتحرير السودان، محادثات سلام في عام 2002.	1
وينص اتفاق 12 ديسمبر/كانون الأول أيضاً على الإفراج المبكر عن أسرى الحرب وجميع الأشخاص الآخرين المحتجزين نتيجة للنزاع المسلح وإعادتهم إلى أوطانهم.	1
وسيتولى تنفيذ المشروع مكتب الأمم المتحدة لخدمات المشاريع، كما ستنفذه البلديات في منطقتي بريشتينا وغنيلاني.	1
يشرفني أن أحيل طيه المذكرة المفاهيمية المتعلقة بالإحاطة الإعلامية بشأن مكافحة الإرهاب التي ستعقد في مجلس الأمن في 27 أيلول/سبتمبر 2010 (انظر المرفق).	1
"ومع ذلك، تجدر الإشارة إلى أنه في حين كان من المفترض رسميًا أن يظل الجيش بمثابة ""الطبقة الثالثة""، مع دور دفاعي في الغالب، بعد الشرطة والدرك، فقد تم استخدام المروحيات، وكذلك الوحدات الأخرى مثل البحرية، على نطاق واسع. تم الإبلاغ عن أنه تم نشرها."	1
وبذلك تكون الحكومة في المرحلة النهائية من إصدار مبادئ توجيهية عسكرية لمنع الاستخدام العسكري للمدارس، كما أنها بصدد إعداد استراتيجية شاملة لقواتها المسلحة بشأن الأطفال والصراع المسلح.	1
ولكن اعتماداً على نجاح جهود مكافحة الإرهاب ومكافحة المخدرات في أفغانستان، فلابد وأن تتوقف هذه الجهود مع مرور الوقت عن التأثير بشكل كبير.	1
في 23 آب/أغسطس، وفي إطار الإحاطة التي قدمتها إدارة الشؤون السياسية، قال وكيل الأمين العام للشؤون السياسية إن موظفي مكتب تنسيق الشؤون الإنسانية يقومون بمهمة تقييم في الجمهورية العربية السورية وأحالوا إلى بيان الأمين العام الذي جاء فيه أن الرئيس الأسد، على الرغم من تعهده، لم يتوقف عن استخدام القوة ضد المدنيين.	1
ينبغي للدول أن تضمن إدارة وتنفيذ تدابير مكافحة الإرهاب من قبل وكالات إنفاذ القانون المناسبة، وينبغي لها إنشاء وحدات مخصصة لمكافحة الإرهاب من أجل الاستفادة من قدرات الخبراء داخل مؤسسات إنفاذ القانون الخاصة بها.	1
وفي حين أشارت بعض التقارير إلى عدد قليل من حوادث تدمير القرى والممتلكات الخاصة التي ارتكبتها الجماعات المتمردة، فإن معظم التقارير تحتوي على روايات شهود تشير إلى أن غالبية القرى دمرت أثناء هجمات الجنجويد، والتي كانت في كثير من الأحيان تحت إشراف وبمشاركة دعم القوات المسلحة لحكومة السودان.	1
ويحث المجلس [الدولة المتضررة] على الاستمرار في توفير اللجوء لجميع اللاجئين بغض النظر عن أصلهم.	1
وكما نوقش أعلاه، فقد جمعت اللجنة مواد كبيرة وموثوقة تميل إلى إظهار وقوع عمليات قتل منهجي لمدنيين ينتمون إلى قبائل معينة، وتسبب على نطاق واسع في أضرار جسدية أو عقلية خطيرة لأفراد من السكان ينتمون إلى قبائل معينة، وحالات عنف جسدي أو عقلي خطيرة. إلحاق أحوال معيشية واسعة النطاق ومتعمدة بتلك القبائل، مما يؤدي إلى تدميرها المادي كليًا أو جزئيًا (على سبيل المثال، من خلال التدمير المنهجي لقراها ومحاصيلها، وطردها من منازلهم ونهب ماشيتها).	1
وفي المشاورات المغلقة التي تلت ذلك، أكد أعضاء المجلس أهمية بذل المزيد من الجهود الرامية إلى تعزيز إصلاح قطاع الأمن وإنشاء مؤسسات وطنية ديمقراطية وفعالة.	1
(أ) الطلب إلى الأمين العام أن يسعى إلى إدراج الأحكام الرئيسية للاتفاقية المتعلقة بسلامة موظفي الأمم المتحدة والأفراد المرتبطين بها، وأن تقوم البلدان المضيفة بإدراج هذه الأحكام، من بين أحكام أخرى، تلك المتعلقة بمنع الهجمات ضد أفراد عمليات الأمم المتحدة اعتبار هذه الهجمات جرائم يعاقب عليها القانون ومحاكمة مرتكبيها أو تسليمهم في المستقبل، وكذلك، إذا لزم الأمر، في اتفاقات وضع القوات الحالية ووضع البعثات والبلد المضيف التي تم التفاوض بشأنها بين الأمم المتحدة وتلك البلدان، إذ تدرك أهمية إبرام مثل هذه الاتفاقات في الوقت المناسب؛	1
"""ويشيد مجلس الأمن بالجهود المتواصلة التي يبذلها فريق الاتصال المعني بالقرصنة قبالة سواحل الصومال لتنسيق الجهود الدولية في مختلف جوانب مكافحة القرصنة."	1
يدين بأشد العبارات جميع أشكال العنف الجنسي وغيره من أشكال العنف المرتكبة ضد المدنيين في الصراعات المسلحة، ولا سيما النساء والأطفال، ويتعهد بضمان أن تستخدم جميع عمليات دعم السلام جميع التدابير الممكنة لمنع هذا العنف ومعالجة آثاره حيثما حدث مكان.	1
(ج) الاتصال بحكومة [البلد المتأثر] ومفوضية الأمم المتحدة لشؤون اللاجئين لدعم جهودهما الرامية إلى نقل مخيمات اللاجئين القريبة من الحدود، و وتزويد المفوضية، على أساس التوافر واسترداد التكاليف، بالمساعدة اللوجستية لهذا الغرض؛	1
واعتبر الدعم اللوجستي المقدم إلى القوات المسلحة لجمهورية الكونغو الديمقراطية، وفقا لسياسة بذل العناية الواجبة في مراعاة حقوق الإنسان، للعمليات المشتركة، ضروريا لإجراء عمليات عسكرية فعالة والحفاظ على إرادة القوات المسلحة لجمهورية الكونغو الديمقراطية في القتال والتعاون مع البعثة.	1
ولهذا السبب، من المهم إنشاء آليات فعالة ودائمة وشاملة للتعاون الإقليمي في مجالات إنفاذ القانون وأمن الحدود والمساعدة القانونية المتبادلة وتسليم المجرمين.	1
ومع ذلك، على أرض الواقع، فإن الوضع معقد ومثير للقلق، وخاصة بالنسبة لمجتمعات الأقليات.	1
ولا تتأكد العديد من الدول من البديل لشهادة الوفاة الذي قد يرضي اللجنة، ويوصي الفريق بأن تقدم اللجنة المزيد من التوجيهات بشأن ما تتطلبه من أجل النظر في إزالة فرد من القائمة بسبب وفاته.	1
وفي 4 سبتمبر/أيلول، ورد أن جيش الرب للمقاومة هاجم قريتي بودو وناهوا في ولاية غرب الاستوائية، مما أسفر عن مقتل ثمانية أشخاص واختطاف طفلين، وقد هرب أحدهما فيما بعد.	1
وبطبيعة الحال، لا تقتصر المساءلة على ضمان المسؤولية الجنائية الفردية عن الانتهاكات. يتعلق الأمر أيضًا بمعاقبة من انتهك القانون؛ والسعي لتحقيق العدالة والإنصاف للضحايا؛ ومنع تكرار الانتهاكات من خلال تعزيز التغيير في القانون والسياسة؛ وضمان السلام والاستقرار الدائمين من خلال التأكد من حصول الضحايا على بعض مظاهر العدالة عن الأخطاء التي عانوا منها.	1
78 - واشترك مكتب الأمم المتحدة المعني بالمخدرات والجريمة ومنظمة الأمن والتعاون في أوروبا في تنظيم حلقة عمل إقليمية للخبراء بشأن تنفيذ الصكوك القانونية العالمية لمكافحة الإرهاب كوسيلة لتعزيز التعاون في مكافحة الإرهاب في حوض البحر الأبيض المتوسط، عُقدت في ملقة، إسبانيا. في سبتمبر 2013.	1
"""ويدرك مجلس الأمن ضرورة الاستمرار مع المنظمات والترتيبات الدولية والإقليمية ودون الإقليمية في استكشاف سبل تبادل الخبرات والدروس المستفادة في المجالات التي يغطيها القرار 1540 (2004)، ومدى توافر البرامج التي قد تيسر تنفيذ القرار 1540 (2004). القرار والمجالات التي يمكنهم تقديم المساعدة فيها، بما في ذلك من خلال تعيين جهة اتصال أو منسق لتنفيذ القرار 1540 (2004)."	1
استعراض القائمة والحفاظ عليها 25 - يسلم بأن الصراع الدائر في أفغانستان، والأهمية الملحة التي توليها حكومة أفغانستان والمجتمع الدولي للتوصل إلى حل سياسي سلمي للصراع، يتطلب إدخال تعديلات سريعة وفي الوقت المناسب على القائمة، بما في ذلك إضافة القائمة. وشطب الأفراد والكيانات، يحث اللجنة على اتخاذ قرار بشأن طلبات الشطب من القائمة في الوقت المناسب، ويطلب إلى اللجنة أن تستعرض كل قيد في القائمة على أساس منتظم، بما في ذلك، حسب الاقتضاء، عن طريق استعراض الأفراد الذين يعتبرون متصالحين والأفراد الذين تفتقر إدخالاتهم إلى معرفات، والأفراد الذين أُفيد عن وفاتهم، والكيانات التي أُبلغ عن أو تأكد أنها لم تعد موجودة، يوجه اللجنة إلى وضع مبادئ توجيهية لهذه المراجعات وفقًا لذلك، ويطلب من فريق الرصد أن يعمم على اللجنة كل ستة أشهر:	1
وسوف ينظم المكتب حلقة عمل وطنية حول التعاون الدولي في المسائل الجنائية المتعلقة بالإرهاب والجريمة المنظمة العابرة للحدود الوطنية والفساد لناميبيا في آذار/مارس 2014.	1
وبالمثل، وجدت اللجنة أدلة كافية على استمرار ارتكاب الاغتصاب والعنف الجنسي بشكل منهجي ضد النساء أثناء تشريدهن، وذلك لإدامة الشعور بعدم الأمان بينهن والخوف من مغادرة المواقع المخصصة للمشردين.	1
70 - وفي إطار الفريق العامل المعني بالتصدي لتمويل الإرهاب التابع لفرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب ومبادرتها العالمية بشأن حماية المنظمات غير الربحية من الانتهاكات الإرهابية، نظمت المديرية حلقة عمل إقليمية للدول الأعضاء في شرق أفريقيا، عُقدت مارس 2012 في نيروبي. وناقشت ورشة العمل الممارسات الوطنية وحددت أوجه القصور في الرقابة على قطاع المنظمات غير الربحية فيما يتعلق بمخاطر تمويل الإرهاب المحددة.	1
120. لا تزال هناك بعض الأنشطة في شارع ميناء الحصن في بيروت قبل الانفجار والتي تحتاج إلى مزيد من التحقيق، الأمر الذي يمكن أن يوضح التفاصيل من مرحلة التخطيط وبالتالي يؤدي إلى الجناة.	1
ومن شأن نتائج هذا الحوار أن تعزز مناخ الاستقرار.	1
وتوصي أيضاً بأن تلتزم حكومة نيبال التزاماً واضحاً بإعادة إدماج الأطفال المرتبطين بالقوات المسلحة والجماعات المسلحة، وبأن تعزز الحماية القانونية للأطفال، من خلال تجريم تجنيد الأطفال ومحاكمة منتهكي حقوق الأطفال.	1
وأكدت بعض الدول الأعضاء مجددا ضرورة تعزيز التنسيق بين كيانات الأمم المتحدة المعنية بمكافحة الإرهاب.	1
وشدد الفريق على أن المهمة المباشرة هي نشر وثيقة الدوحة لضمان قبولها من جانب سكان دارفور وإقناع الجماعات المسلحة المتبقية بالتوقيع على الوثيقة.	1
وتلاحظ اللجنة أن نمطاً من أعمال النهب والاغتصاب التي يقوم بها الجنجويد قد ظهر بوضوح أثناء النزاع في دارفور، وهي حقيقة لا يمكن أن يتجاهلها أولئك الذين حددتهم اللجنة.	1
(ب) المساهمة في حماية المدنيين المعرضين لخطر وشيك بالعنف الجسدي في مناطق انتشارها، ودون المساس بمسؤولية [الدولة المتضررة] ...	1
وإذ يدين حالات الاختطاف واحتجاز الرهائن بهدف جمع الأموال، أو الحصول على تنازلات سياسية، ويعرب عن ضرورة معالجة هذه القضية،	1
ولذلك فإن القيادة المركزية والسيطرة على عمليات القوات المسلحة أمر ضروري.	1
42 - وفيما يتعلق بحجة القانون الدولي، يرى الفريق أن أحد أسباب إنشاء لجنة أو آلية استعراض أخرى هو ببساطة استباق القانون في هذا المجال، وإنشائه، بدلا من السماح للمحاكم الوطنية والإقليمية أو الدول الأعضاء ممارسة الدولة للقيام بذلك.	1
19 - واستنادا إلى تحليل تصريحات قادة تنظيم القاعدة، فإن أهدافهم المباشرة هي ترويع الغرب لحمله على فك الارتباط عن الشرق الأوسط والدول الإسلامية الأخرى وإقناع المسلمين بأن عالمهم يتعرض للهجوم.	1
وفي نهاية الجولة الرابعة من المفاوضات في أواخر تشرين الثاني/نوفمبر، ظلت مواقف الأطراف بشأن القضايا الرئيسية دون تغيير.	1
المرأة ومنع نشوب الصراعات وحلها يدعو جميع الأطراف المعنية إلى ضمان معالجة مسألة حماية النساء والأطفال في تنفيذ [الاتفاق السياسي] وكذلك في مراحل إعادة الإعمار والانتعاش بعد انتهاء الصراع، بما في ذلك الرصد المستمر والإبلاغ عن حالة النساء والأطفال.	1
وقد أنشأت المملكة المتحدة فرقة عمل للعدالة الجنائية، قامت بتدريب العاملين القضائيين على الاستماع إلى قضايا مكافحة المخدرات في كابول، حيث تم تقديم 65 قضية أدت إلى إدانة 15 شخصًا وإصدار أحكام تتراوح بين ثلاث إلى تسع سنوات.	1
ورغم أن بعثة الأمم المتحدة واللجنة الانتخابية المستقلة اعتمدتا حتى الآن على المراقبين المدنيين لنزع فتيل الصراعات، فإن مثل هذه الآلية قد لا تكون كافية للتعامل مع أخطر التهديدات.	1
ومن الحالات البارزة الأخيرة كانت مالي، حيث لم يتصرف المجلس بناءً على طلب من الأمين العام لإنشاء فريق خبراء للتحقيق في هوية وأنشطة المتورطين في الجريمة المنظمة عبر الوطنية في مالي والمنطقة دون الإقليمية، مع إمكانية فرض عقوبات عقابية ومستهدفة.	1
57 - بعد مرور ثلاث سنوات فقط على إنشائها، لا تزال قوة المفرزة الأمنية المتكاملة في مرحلة التكوين. لقد نجحت في إثبات قدرتها على إحداث تغيير في أمن السكان المعرضين للخطر في الشرق.	1
38 - إن انتشار الأسلحة خارج سلطة الدولة، إلى جانب استمرار وجود ميليشيات مدججة بالسلاح، يشكل مصدر قلق كبير بالنسبة لي على استقرار لبنان.	1
11 - يطلب إلى الأمين العام أن يدرج في تقريره المقبل تقييما شاملا لبرامج نزع السلاح والتسريح وإعادة الإدماج وإعادة التوطين وإعادة الإدماج التابعة للبعثة، وأن يقدم، بالتنسيق الوثيق مع مبعوثه الخاص إلى منطقة البحيرات الكبرى، توصيات بشأن التعديلات الممكنة اللازمة لزيادة فعاليتها وتوفير الموارد لها. والتنسيق مع العنصر العسكري في بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية؛	1
يتناول هذا التقرير، المقدم عملاً بالفقرة 26 من قرار مجلس الأمن 2164 (2014)، الإجراءات التي اتخذتها القوات الفرنسية دعماً لبعثة الأمم المتحدة المتكاملة المتعددة الأبعاد لتحقيق الاستقرار في مالي (مينوسما)، في الفترة من 18 أيلول/سبتمبر إلى 2 كانون الأول/ديسمبر 2014.	1
تم تسليم المركبات إلى Rai Los مع 31 زيًا رسميًا لشرطة URP PNTL في 23 مايو. وفي 24 أيار/مايو، شارك راي لوس ورجاله، الذين كانوا يرتدون زي وحدة الشرطة الاحتياطية، في الهجوم على جنود قوات الدفاع التيمورية الذين كانوا يقومون بدورية.	1
وتوفر هذه الاجتماعات للجنة معلومات قيمة بشأن تنفيذ نظام العقوبات، فضلاً عن التهديد الذي يشكله تنظيم القاعدة والتنظيمات التابعة له، كما توفر منتدى لمسؤولي الاستخبارات والأمن من مختلف البلدان للتواصل مع بعضهم البعض ومع الفريق وتبادل المعلومات.	1
34. في 8 فبراير، نظم 418 من مقدمي الالتماس مسيرة في القصر الرئاسي داس سينزاس.	1
وأعرب المجلس أيضا عن قلقه الشديد إزاء التقارير التي تحدثت عن تصريحات وشعارات تهديدية ضد موظفي الأمم المتحدة والموظفين الدوليين خلال المظاهرات الأخيرة في أبيدجان.	1
ويدين الاتحاد الأوروبي هذا العنف الذي يمارسه الماويون، والذي تسبب في معاناة وصعوبات كبيرة للشعب النيبالي.	1
وإذ يشير إلى مسؤوليات الدول عن إنهاء الإفلات من العقاب ومحاكمة المسؤولين عن أعمال الإبادة الجماعية والجرائم ضد الإنسانية وجرائم الحرب وغيرها من الجرائم الشنيعة المرتكبة ضد المدنيين، وإذ يلاحظ في هذا الصدد مع القلق أنه لم يتم تقديم سوى أعداد محدودة من مرتكبي أعمال العنف الجنسي إلى العدالة، مع الاعتراف بأن أنظمة العدالة الوطنية في حالات النزاع وما بعد النزاع قد تضعف بشكل كبير.	1
وهذا ما حدا بمجلس الأمن إلى أن يقرر، في قراره 1556 (2004)، أن الصراع في السودان يشكل تهديدا للسلم والأمن الدوليين والاستقرار في المنطقة، وأن يدعو الحكومة بموجب الفصل السابع من ميثاق الأمم المتحدة. الأمم المتحدة إلى الوفاء فورا بالالتزامات الواردة في البيان المشترك.	1
وإذ يؤكد عزمه على اتخاذ الإجراءات المناسبة والفعالة ضد أي تهديد للسلم والأمن الدوليين ناجم عن انتشار الأسلحة النووية والكيميائية والبيولوجية ووسائل إيصالها، وفقا لمسؤولياته الأساسية، على النحو المنصوص عليه في ميثاق الأمم المتحدة،	1
ويبدو من الأهمية بمكان زيادة فهم التفاعل بين الحماية الشخصية المسلحة وإسقاط القوة المسلحة، والتركيز على تطوير سبل عيش مستدامة وبديلة لأولئك الذين يعانون من عدم التمكين واليأس (انظر، على سبيل المثال، S/2008/183).	0
وبعد حوالي كيلومترين من نقطة التفتيش، اقترب نحو 20 جنديًا يرتدون زيًا مموهًا من مجموعة النساء وأمروهم بالتوقف، بينما أطلقوا النار عليهم.	1
ومع ذلك، تشير مجموعة الرصد إلى أن عدم وجود حكومة مركزية راسخة في الصومال والتهديد الحالي المتزايد باندلاع أعمال عدائية واسعة النطاق قد أعاق بشدة، إن لم يكن أوقف في الوقت الراهن، الجهود الجادة لبناء القدرات في جميع أنحاء البلاد.	1
قامت البعثة بشراء معدات متخصصة (سيارات إسعاف مصفحة، ومركبات محمية من الألغام، ومعدات طبية)، وتدريب 063 3 جنديا على الوقاية والتخفيف من آثار الأجهزة المتفجرة اليدوية الصنع، و 481 1 جنديا على الإسعافات الأولية، وقامت بتنفيذ أنشطة توجيهية لشركتي البعثة المعنيتين بالتخلص من الذخائر المتفجرة مع الحد من التعرض المسبق لبيئات غير متماثلة وبناء قدرتها على الاستغلال (تعمل الآن ثلاثة فرق لتحديد الأسلحة).	1
وبما أن فئات الجرائم الدولية قد وردت في مكان آخر من التقرير، فقد يكفي هنا التذكير بإيجاز بمختلف أشكال المشاركة في الجرائم الدولية التي تؤدي إلى المسؤولية الجنائية الفردية.	1
في 24 تشرين الثاني/نوفمبر، تلقى المجلس في القاعة تقريرا عن فترة 90 يوما من رئيس لجنة مجلس الأمن المنشأة عملا بالقرار 1591 (2005) بشأن السودان. السفيرة ماريا كريستينا بيرسيفال (الأرجنتين) التي أطلعت المجلس على آخر المستجدات في أنشطة اللجنة خلال الفترة المشمولة بالتقرير، بما في ذلك العمل مع الدول الأعضاء في المنطقة، لتحديد الثغرات في المعلومات والإبلاغ عن متطلبات بناء القدرات لتعزيز تنفيذ تدابير الجزاءات.	1
وفي أغلبية الدول التي تمت زيارتها، هناك حاجة إلى تعزيز خطط إدارة الأزمات لتأمين الأدلة، ومنع وقوع إصابات بسبب القنابل الثانوية، وضمان الإخلاء المناسب في حالة وقوع هجوم إرهابي كبير.	1
"وبالنسبة لنا، وبغض النظر عن التسميات المعطاة والأساس المنطقي لتعيين مبعوث خاص، فإن هذا الإجراء لا يمكن إلا أن يكون بمثابة إنشاء ""آلية جديدة""."	1
وفي أثناء المشاورات غير الرسمية التي عقدتها اللجنة في 22 أيار/مايو، قدم منسق فريق الرصد عرضاً شفوياً بشأن التهديد الحالي الذي يشكله تنظيم القاعدة والجماعات التابعة له على السلام والأمن الدوليين.	1
الاستثناءات من التدابير التقييدية التي تفرضها الأمم المتحدة لأسباب إنسانية	0
أجرى أعضاء المجلس تبادلا عاما للآراء بشأن عدد من القضايا، وهي الحالة في الضفة الغربية وقطاع غزة، بما في ذلك الحاجة الملحة إلى إعادة بناء وإصلاح البنية التحتية للسلطة الفلسطينية من خلال الدعم القوي من المانحين، والحالة عبر الخط الأزرق والجهود الدبلوماسية المختلفة الجارية، بما في ذلك الاستعدادات لعقد مؤتمر دولي حول الشرق الأوسط.	1
