ar	Relevant
5 - وخلال المشاورات غير الرسمية المعقودة في 5 أيار/مايو، اجتمعت اللجنة مع فريق الخبراء المنشأ حديثا.	1
وبينما يعتقد الفريق والعديد من الدول أن مصطلح ”الأسلحة وما يتصل بها من مواد من جميع الأنواع“ (القرار 1735 (2006)، الفقرة 1 (ج)) ينطبق بالتساوي على المتفجرات العسكرية والمدنية والمرتجلة، فقد علق البعض بأنه سيكون من المستحيل حظر توفير المتفجرات المدنية أو مواد القنابل المحلية الصنع.	1
فمعظم الدول لا تملك سوى قدرة ضئيلة على تجميد الأموال والأصول المرتبطة بالإرهاب دون تأخير.	1
49 - وواصلت عملية الأمم المتحدة في كوت ديفوار إجراء تدريب للتوعية الجنسانية للأفراد العسكريين وشرطة الأمم المتحدة والموظفين المدنيين، بما في ذلك من خلال البث الأسبوعي لرسائل التوعية بشأن مختلف المسائل الجنسانية.	1
6 - يطلب أيضا إلى اللجنة المنشأة عملا بالقرار 1267 (1999) أن تقدم إلى مجلس الأمن على فترات منتظمة تقارير عن تنفيذ هذا القرار؛	1
36 - واصلت اللجنة النظر في استراتيجية للاتصال بوسائط الإعلام تستند إلى ورقة غير رسمية أعدها خبراء اللجنة، والغرض من هذه الاستراتيجية هو استخدام موارد الأمم المتحدة واللجنة استخداما منهجيا وكفؤا للوصول إلى جماهير مستهدفة أوسع نطاقا، بما في ذلك عن طريق إعداد قوائم اتصال متخصصة للاتصالات الإلكترونية لتحديثات اللجنة الهامة.	1
والدول مدعوة إلى فحص بصمات الأصابع الواردة في النسخ المقيدة للإخطارات عن طريق قواعد بيانات الشرطة الخاصة بها للتحقق من وجود مباريات داخل نظمها الخاصة (الفرع السادس - جيم، الفقرة 80)	1
2 - يقرر أن تواصل المديرية التنفيذية للجنة مكافحة الإرهاب العمل كبعثة سياسية خاصة في إطار التوجيه السياسي للجنة مكافحة الإرهاب للفترة المنتهية في 31 كانون الأول/ديسمبر 2017، ويقرر كذلك إجراء استعراض مؤقت بحلول 31 كانون الأول/ديسمبر 2015؛	1
"٩٦ - وأبلغ العميد رواق اللجنة بأنه على علم بأنه لا يوجد قانون محدد يسمح بتسليح "" الاحتياطيين "" وذكر أن وزير الدفاع أذن له بذلك بعد أن قدم الاقتراح."	1
23 - ولا تزال هناك أيضا شواغل مستمرة بشأن جماعة إيمارات كافكاز (QE.E.131.11)، وهي منظمة إرهابية في شمال القوقاز يقودها دوكو خاماتوفيتش عمروف (QI.U.290.11)، وكانت هذه الجماعة مسؤولة عن هجمات متعددة في الاتحاد الروسي.	1
1 - يتعلق هذا التقرير باستعراض القائمة الموحدة الذي أجرته اللجنة المنشأة عملا بالقرار 1267 (1999) في الفترة من 30 حزيران/يونيه 2008 إلى 31 تموز/يوليه 2010.	0
وتثمن أوغندا السلام وتعتقد أن عدم الاستقرار الحالي في منطقة البحيرات الكبرى مثبط للتنمية.	1
وكما هو منصوص عليه في السوابق القضائية ذات الصلة، لا تنشأ المسؤولية عن جريمة غير الجريمة المتفق عليها في الخطة المشتركة إلا إذا كان من المتوقع، في ظروف القضية، أن يرتكب جريمة من هذا القبيل عضو أو آخر من أعضاء المجموعة وأن يتحمل المتهم ذلك الخطر عن طيب خاطر.	1
دعوة أطراف النـزاع المسلح إلى الامتثال الصارم لقواعد القانون الإنساني الدولي وقانون حقوق الإنسان التي تحظر الاغتصاب أو الاسترقاق الجنسي أو البغاء القسري أو الحمل القسري أو التعقيم القسري أو أي شكل آخر من أشكال العنف الجنسي.	1
وأوضح، على سبيل المثال، أن التدخل مرتين في مشاورات غير رسمية أمر لا يمكن قبوله، وأن التدخل ثلاث مرات لا يتم عملياً أبداً.	0
ولدى الدول التي زارتها تدابير تنفيذية وسياسات قائمة لقمع تجنيد الإرهابيين.	1
وأعرب عدة أعضاء في المجلس عن أسفهم العميق لضرورة سحب بعثة الأمم المتحدة في السودان في اللحظة التي تكون فيها قدراتها المؤكدة على تخفيف حدة التوترات مطلوبة بشكل خاص، ولا سيما فيما يتعلق بالقتال في جنوب كردفان والحالة في النيل الأزرق.	1
وإذ يسلم بالمساهمة القيمة التي يقدمها الممثل الخاص للأمين العام المعني بالأطفال والنزاع المسلح والفريق العامل التابع لمجلس الأمن المعني بالأطفال والنزاع المسلح في حماية الأطفال في النزاعات المسلحة، بما في ذلك استنتاجاته وتوصياته الصادرة وفقا للقرار 1612 (2005)، وإذ يشير إلى القرار 1882 (2009) الذي يهدف إلى تعزيز حماية الأطفال في حالات النزاع المسلح،	1
ونقلت المركبات من مسرح الجريمة ليلة 14 شباط/فبراير.	0
وتدرك تركيا إدراكا تاما نوايا الحكومة السورية التي وضعت موضع التنفيذ من خلال مختلف وسائل العدوان والاستفزاز، مثل استهداف المدنيين الأبرياء عبر الحدود.	1
وتعتقد اللجنة أن هذه الإجراءات ستقلل من خطر تصرف أطراف ثالثة، بما في ذلك المؤسسات المالية غير المصرفية والأعمال التجارية والمهنيون غير المالية، دون قصد، بما يخالف متطلبات تجميد الأصول.	1
97 - ولوحظ أن التحقيقات في مجال مكافحة الإرهاب والردود التي تقوم بها قوات إنفاذ القانون والأمن الوطنية ربما تكون قد فصلت، في بعض الحالات، عن الاعتبارات المتعلقة بحقوق الإنسان بالمقارنة مع حالات الشرطة الجنائية العادية، وذلك نظرا لما يُتصور من إلحاح التهديدات الإرهابية وخصوصيتها، مما أدى إلى ثغرات كبيرة.	1
يقرر بموجب هذا، وقد تلقى طلب [الدولة المتأثرة]، إنشاء محكمة دولية لغرض وحيد هو محاكمة الأشخاص المسؤولين عن الإبادة الجماعية وغيرها من الانتهاكات الجسيمة للقانون الإنساني الدولي المرتكبة في إقليم [الدولة المتضررة] ومواطني [الدولة المتضررة] المسؤولين عن الإبادة الجماعية وغيرها من الانتهاكات المماثلة المرتكبة في أراضي الدول المجاورة بين [التاريخي....	1
وفي 10 و 11 آب/أغسطس، تبادلت القوات المسلحة لجمهورية الكونغو الديمقراطية إطلاق النار مع مجموعة المايي - مايي بالقرب من منجم لونغا للذهب، على بعد حوالي 200 كيلومتر من كاليمي، وسيطرت على المنطقة.	1
وفي حين أن دور طرابي في حركة العدل والمساواة وتأثيره عليها لا يزالان غير واضحين، فقد ذكر أنه اعترف، بعد إطلاق سراحه الأولي بعد احتجازه لمدة سنتين في تشرين الأول/أكتوبر 2003، بأن لحزبه صلات بحركة العدل والمساواة.	0
يدين مجلس الأمن جميع انتهاكات القانون الدولي، بما في ذلك القانون الإنساني الدولي وقانون حقوق الإنسان وقانون اللاجئين، المرتكبة ضد المدنيين في حالات النزاع المسلح.	1
وخلال الفترة من 20 تشرين الأول/أكتوبر إلى 10 كانون الأول/ديسمبر 2014، أسقطت طائرات الهليكوبتر التابعة للنظام ما مجموعه 125 1 برميلا من القنابل، مما أسفر عن مقتل 603 مدنيين، من بينهم 129 طفلا و 112 امرأة.	1
106 - وقد استوفت جميع الدول باستثناء دولة واحدة الموعد النهائي الذي حددته منظمة الطيران المدني الدولي لإصدار وثائق السفر المقروءة آليا.	1
وفي 29 أيلول/سبتمبر، وقع هجوم آخر على بلدة الطويلة نفسها، عندما دخلت الشرطة الحكومية ووحدات القوات المسلحة السودانية البلدة، ثم بعد ذلك، مخيم دالي المجاور للمشردين داخليا، بإطلاق النار على المدنيين بشكل عشوائي ودون استفزاز.	1
وقد ارتكبت قوات الأمن السورية عددا من الانتهاكات للقانون الدولي لحقوق الإنسان والقانون الإنساني الدولي، وقد تصل بعض هذه الانتهاكات إلى حد جرائم حرب وجرائم ضد الإنسانية.	1
رسالة مؤرخة 13 أيار/مايو 2008 موجهة إلى الأمين العام من رئيس لجنة مجلس الأمن المنشأة عملا بالقرار 1267 (1999) بشأن تنظيم القاعدة وحركة الطالبان وما يرتبط بهما من أفراد وكيانات	0
وستظل اللجنة تركز على رصد وتعزيز تنفيذ الدول الأعضاء للقرار 1373 (2001) وعلى اتخاذ تدابير عملية لتعزيز قدرة الدول على مكافحة الإرهاب، بما في ذلك التدابير الرامية إلى تيسير المساعدة التقنية.	1
يدعو جميع الأطراف المعنية إلى كفالة أن تتضمن جميع عمليات السلام واتفاقات السلام والتخطيط للإنعاش والتعمير بعد انتهاء الصراع... تدابير محددة لحماية المدنيين، بما في ذلك إعادة إرساء سيادة القانون.	1
8 - ينبغي للمنظمات الإقليمية ودون الإقليمية أن تعمل مع لجنة مكافحة الإرهاب وغيرها من المنظمات الدولية لتيسير تبادل أفضل الممارسات في مجال مكافحة الإرهاب، ومساعدة أعضائها على الوفاء بالتزاماتهم بمكافحة الإرهاب؛	1
5 - وستواصل المديرية التنفيذية تعزيز تعاونها مع هيئات الأمم المتحدة ذات الصلة، بما في ذلك فريق الرصد التابع للجنة مجلس الأمن المنشأة عملا بالقرار 1267 (1999) وفريق الخبراء التابع للجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004)، وكذلك مع مختلف المنظمات الدولية والإقليمية ودون الإقليمية، بما في ذلك في سياق زيارات اللجنة للدول الأعضاء.	1
(ب) المساهمة في تحسين الظروف الأمنية التي تقدم فيها المساعدة الإنسانية، والمساعدة في العودة الطوعية للاجئين والمشردين داخليا؛	1
113 - ورغم هذه المبادرات، لا تزال الجهود الإقليمية الرامية إلى مكافحة الإرهاب تواجه تحديات كبيرة.	1
وفي 1 تشرين الأول/أكتوبر 2005، بلغ قوام البعثة 121 مراقبا عسكريا و 12 ضابط شرطة (انظر المرفق).	1
38 - وقد دعمت عدة دول في منطقة آسيا بنشاط وضع بيانات بيانية مضادة، بما في ذلك لاستخدامها على الإنترنت، من أجل التصدي للعيوب الأيديولوجية والدينية التي تقوم عليها الأيديولوجيات الإرهابية.	1
وأشارت إلى أنه من غير الواضح عدد الأرواح التي ضاعت في أيام القتال العديدة، وقالت إن مراقبي وقف إطلاق النار التابعين للهيئة الحكومية الدولية المعنية بالتنمية ألقوا باللائمة على المعارضة للشروع في الصراع.	1
وفي هذا العقد بند يمنع المشتري من استخدام هذه المركبات لأغراض عسكرية وبيان بأن المركبات موجهة إلى الاقتصاد الوطني، وقد بيعت السيارات الـ 22 بمبلغ 200 90 دولار أمريكي.	0
ومع اشتداد القتال، عززت القوات المسلحة التيمورية مواقعها في التلال بإرسال سفينة بحرية إلى خليج تيبار.	1
9 - يطلب إلى لجنة مكافحة الإرهاب أن تقوم، بالإضافة إلى التقرير المطلوب في الفقرة 8، بتقديم تقرير شفوي، عن طريق رئيسها، كل 180 يوما على الأقل، إلى المجلس عن مجمل عمل لجنة مكافحة الإرهاب والمديرية التنفيذية لمكافحة الإرهاب، وبالاقتران، حسب الاقتضاء، مع التقارير المقدمة من رئيسي اللجنة المنشأة عملا بالقرار 1267 (1999) واللجنة المنشأة عملا بالقرار 1540 (2004)، ويشجع جميع الدول الأعضاء المهتمة على تقديم إحاطات غير رسمية؛	1
ويجب أن يتم أي حرمان من الحرية وفقاً لأحكام المادة 9: يجب ألا يكون تعسفياً؛ ويجب أن يستند إلى أسس وإجراءات يحددها القانون؛ ويجب تقديم معلومات عن أسباب الاحتجاز؛ ويجب أن تكون مراقبة المحكمة للاحتجاز متاحة، فضلاً عن التعويض في حالة الإخلال.	1
(ب) تشجيع الدول على تزويد المسؤولين المعنيين بالتدريب اللازم لتنفيذ الإطار القانوني لمكافحة الإرهاب، في مجالات مثل التحقيق والملاحقة القضائية وإصدار الأحكام وتسليم المجرمين، على سبيل المثال.	1
16 - ولا يزال تنظيم القاعدة المرتبط بتنظيم طالبان الباكستاني (QE.T. 132.11)، ولاشكار - إي - تاييبا، وهاركات المجاهدين (QE.H.8.01)، يضطلع بدور هام في التمرد في أفغانستان.	1
أعمال التعذيب التي يرتكبها السكان المدنيون	1
وشدد السيد سيديكو على أنه حتى وإن كانت حركة الشباب قد عانت من انتكاسات عسكرية، فإن المجموعة لا تزال تحتفظ بعدد كبير من مقاتليها ومعداتها، لا سيما في المناطق الريفية، ورأى أن الغرض من ذلك على الأرجح هو الإبقاء على قتال غير متناظر طويل الأمد.	1
وتقوم البعثة بالتخطيط والإعداد للعمليات العسكرية ضد القوات الديمقراطية لتحرير رواندا، مع مراعاة الطبيعة المتناثرة للمجموعة وانغماسها في صفوف السكان المحليين.	1
ويدين المجلس جميع الانتهاكات الأخرى للقانون الدولي، بما في ذلك القانون الإنساني الدولي وقانون حقوق الإنسان وقانون اللاجئين، المرتكبة ضد الأطفال في حالات النزاع المسلح.	1
وهاجموا المكتب المحلي لجهاز الأمن الوطني والاستخبارات، فأشعلوا النار فيه، ثم شرعوا في إطلاق النار على مكتب الاتصالات السلكية واللاسلكية السوداني.	1
وعلى الرغم من هذا التقدم، أظهرت عدة زيارات وحلقات عمل أجرتها اللجنة في المنطقة أن التعاون الإقليمي في مسائل مكافحة الإرهاب يتطلب المزيد من التعزيز.	1
وأوضح أيضا خطة أمن الانتخابات التي وضعتها أمانة الهيئة المشتركة لإدارة الانتخابات بالتشاور الوثيق مع وكالات الأمن الوطني والقوة الدولية للمساعدة الأمنية وقوات التحالف.	1
وتشارك في البعثة جميع الدول الأعضاء في الاتحاد الأوروبي البالغ عددها 25 دولة باستثناء دولة واحدة (420 من ضباط الشرطة) بالإضافة إلى تسع دول غير مساهمة في الاتحاد الأوروبي (52 من ضباط الشرطة).	1
ويلاحظ المجلس كذلك مع القلق أن هجمات جيش الرب للمقاومة في جمهورية أفريقيا الوسطى قد أفادت التقارير بوقوعها في مناطق تقع خارج منطقة العمليات الرئيسية للقوات المسلحة الثورية للاتحاد الأفريقي.	1
وذكر والد الأسرة أنهم صادفوا، أثناء محاولة الفرار من منزلهم، ستة رجال عرب اغتصبوا ابنته البالغة من العمر 25 عاما أمامه وأمام زوجته والأطفال الصغار.	1
وعندما يتم القبض عليهم أو إعادتهم قسراً إلى أوطانهم، يخضعهم مسؤولون من جمهورية كوريا الشعبية الديمقراطية بشكل منهجي للاضطهاد والتعذيب والاحتجاز التعسفي المطول، وفي بعض الحالات، للعنف الجنسي، بما في ذلك أثناء عمليات التفتيش الجسدي الغازية.	1
ومع ذلك، هناك آخرون غير مطلوبين لدى أي وكالة لإنفاذ القانون، قد لا تكون لديهم إمكانية الاطلاع على وثائق مزورة ذات نوعية جيدة بما يكفي لإجراء فحص دقيق، ويمكنهم على أي حال أن يحسبوا أن القدر المحدود من التفاصيل الشخصية المسجلة عنهم في القائمة يجعل من المعقول التأكد من أنهم سيتمكنون من المرور عبر المراكز الحدودية باستخدام وثائقهم الأصلية دون أن يلاحظوا ذلك.	1
”ويشدد مجلس الأمن على أن للمنظمات الإقليمية ودون الإقليمية دورا هاما في التصدي للاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة، وعلى ضرورة أن تراعي في ولايات عمليات حفظ السلام، عند الاقتضاء، الصكوك الإقليمية التي تمكن الدول من تحديد وتعقب الأسلحة الصغيرة والأسلحة الخفيفة غير المشروعة.	1
يهيب بجميع أطراف النـزاع المسلح في [البلد المتأثر]، بما في ذلك عناصر [جماعة مسلحة معيَّنة] إصدار أوامر واضحة ضد العنف الجنسي، ويهيب كذلك بتلك الأطراف أن تضع وتنفذ التزامات محددة بشأن التحقيق في الوقت المناسب في الانتهاكات المزعومة من أجل مساءلة الجناة، تماشياً مع قراره 1960 (2010)، وأن تيسِّر حصول ضحايا العنف الجنسي فوراً على الخدمات المتاحة؛	1
وفي ذلك الوقت، يخضع المجندون لقيادة الجيش النظامي ويرتدون عادة نفس الزي الذي ترتديه الوحدة التي يقاتلون معها.	1
2 - يعرب عن بالغ القلق إزاء استمرار بعض الجناة في ارتكاب الانتهاكات والتجاوزات ضد الأطفال في حالات النزاع المسلح في تجاهل مكشوف لقراراته بشأن هذه المسألة، وفي هذا الصدد:... (ب) يكرر استعداده لاتخاذ تدابير محددة الهدف وتدريجية ضد من يتمادون في ارتكاب هذه الانتهاكات والتجاوزات، مع مراعاة الأحكام ذات الصلة من قراراته 1539 (2004) و 1612 (2005) و 1882 (2009) و 1998 (2011)؛	1
وقد أفرغ فريق من الفنيين البيلاروسيين الـ Mig-23 من هذه الأسلحة وأعاد تجميعها جزئيا إلى أن تدخلت سلطات توغو لوقف عملها في أوائل تشرين الثاني/نوفمبر 2004، عقب احتجاج من حكومة فرنسا.	1
8 - وستقوم المديرية التنفيذية، بالتعاون مع الجهات المانحة وغيرها من المنظمات الشريكة ذات الصلة، بتكثيف نهجها الإقليمية ودون الإقليمية الرامية إلى متابعة المبادرات التي سبق إطلاقها أو التخطيط لها في مجالات منع إساءة استخدام القطاع غير الربحي لتمويل الإرهاب، والنقل غير المشروع للنقدية عبر الحدود وغير ذلك من الصكوك القابلة للتداول لحاملها، وتعزيز قدرات ضباط الشرطة والمدعين العامين في مجال مكافحة الإرهاب، ومراقبة الحدود وإدارتها بفعالية، وتعزيز التعاون فيما بين الكيانات دون الإقليمية ذات الصلة.	1
وأذنت اللجنة لمفوضية الأمم المتحدة لحقوق الإنسان، بوصفها الأمانة المتبقية للجنة، بأن تتيح الوصول إلى المواد الموجودة الموجودة في قاعدة البيانات للسلطات المختصة التي تجري تحقيقات موثوقة لأغراض ضمان المساءلة عن الجرائم وغيرها من الانتهاكات المرتكبة، والتحقق من حقيقة الانتهاكات المرتكبة، أو تنفيذ جزاءات محددة الهدف بتكليف من الأمم المتحدة ضد أفراد معينين أو مؤسسات معينة.	1
وأظهرت سجلات الهاتف 4 مكالمات هاتفية إلى ضابط المخابرات السورية جامع جامع جامع في الساعة 42/11 و 14/18 و 23/20 و 26/20، ووفقا لما ذكره أحد الشهود، زار عبد العال مكتب جامع جامع مساء الانفجار الساعة 30/19 حيث ناقشا السيد أبو عدس.	1
:: استكشاف وتنفيذ سبل أكثر فعالية للحصول على المعلومات الناقصة	1
65 - وعقدت المديرية، بالتعاون مع المركز المعني بالتعاون العالمي في مجال مكافحة الإرهاب وبدعم من حكومتي هولندا وألمانيا، حلقة عمل دون إقليمية للدول الأعضاء في شرق أفريقيا بشأن الرصد الفعال للتحويلات البديلة لمنع إساءة تمويل الإرهاب، في أديس أبابا، في كانون الأول/ديسمبر 2013، وكان الهدف من حلقة العمل هو إذكاء الوعي بالمخاطر التي يتعرض لها محولو الأموال غير الرسميين الذين يمكن استخدامهم لتمويل الأنشطة الإرهابية؛ وتشجيع الحوار بين الوكالات التنظيمية وموظفي إنفاذ القانون ومحولي الأموال؛ وتعزيز الإدماج المالي وتحديد أفضل الممارسات.	1
وأُدلي ببيانات افتتاحية باسم وزارة الخارجية الاتحادية لألمانيا، ورئيس اللجنة المنشأة عملا بالقرار 1540 (2004)، ومكتب شؤون نزع السلاح التابع للأمانة العامة للأمم المتحدة، والمفوضية الأوروبية، ووزارة خارجية الولايات المتحدة، والمكتب الاتحادي للشؤون الاقتصادية ومراقبة الصادرات.	1
وتناول أيضاً اندلاع أعمال عنف خطيرة في لبنان بين القوات المسلحة اللبنانية ومسلحي فتح الإسلام حول مخيمات اللاجئين الفلسطينيين.	1
النظر، حسب الاقتضاء، في جدوى وضع قوائم وشبكات خبراء داخل منظومة الأمم المتحدة وخارجها والعمل معها	1
بـاء - تفريق جماعات الميليشيات في إيتوري	1
وإذ يؤكد من جديد التزامه بالتسوية السياسية للصراعات في يوغوسلافيا السابقة، حفاظا على سيادة جميع الدول هناك وسلامتها الإقليمية داخل حدودها المعترف بها دوليا،	1
30 - وقد أعادت القوات المسلحة السودانية نشر جميع قواتها من جنوب السودان، في حين أن إعادة نشر الجيش الشعبي لتحرير السودان التي جرى رصدها والتحقق منها لا تزال تبلغ 34.8 في المائة من القوام المعلن البالغ 168 59 فردا.	1
377- ويحظر التعذيب والمعاملة القاسية بموجب المادة 3 المشتركة بين اتفاقيات جنيف.	1
351 - وأجرت اللجنة مقابلة مع شقيقتين اغتصبتا أثناء قطع الحطب في غريري، خارج مخيم خرندنغ للمشردين في غرب دارفور، حوالي أيلول/سبتمبر 2004.	1
43 - وفي مشاورات غير رسمية أجريت في 2 أيار/مايو، استمع أعضاء المجلس إلى تقرير مرحلي آخر من المستشار الخاص للأمين العام، الفارو دي سوتو، عن قبرص، بشأن المحادثات المباشرة بين الزعيمين القبرصي اليوناني والقبرصي التركي التي ما زالت جارية منذ كانون الثاني/يناير عملا باتفاقهما المؤرخ 4 كانون الأول/ديسمبر 2001.	1
17 - وأعتقد أن مهمة اكتشاف مصير المفقودين من الكويتيين ورعايا البلدان الثالثة مهمة ملحة وينبغي ألا تتأثر بالعوامل والاعتبارات السياسية.	1
وقد أجرينا اتصالات عديدة معهم على مختلف المستويات لحثهم على اتخاذ خطوات حازمة وفورية لنزع سلاح هؤلاء الإرهابيين وإلقاء القبض عليهم وتسليمهم إلى بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية لمحاكمتهم على الجرائم المرتكبة ضد الإنسانية على مر السنين.	1
ويشارك الفريق أيضا بنشاط في المنتدى العالمي لمكافحة الإرهاب.	1
وأشير أيضا إلى تشاد وغينيا في سياق الإنذار المبكر، حيث يمكن أن تكون للأوضاع الإنسانية المتدهورة آثار على الاستقرار الإقليمي.	1
ورأت الدول الأعضاء في مداخلاتها أن الإرهاب هو أحد أخطر التهديدات للسلم والأمن الدوليين وأن دحره يتطلب جهدا منسقا مستمرا.	1
(أ) التشجيع على وضع أهداف قابلة للقياس للحد من العنف المسلح؛	1
(أ) العمل بنشاط أكبر مع المنظمات الدولية والإقليمية العاملة في المنطقة (بما في ذلك منظمة معاهدة الأمن الجماعي، ومنظمة الأمن والتعاون في أوروبا، والهيكل الإقليمي لمكافحة الإرهاب التابع لمنظمة شنغهاي للتعاون، وكلية موظفي إدارة الحدود التابعة لمنظمة الأمن والتعاون في أوروبا في دوشانبي، طاجيكستان) من أجل التركيز على الأنشطة الموجهة نحو التغلب على أوجه القصور وتحسين تنفيذ القرار 1373 (2001)؛	1
فعلى سبيل المثال، لا يزال يتعين على معظم الدول تجريم تمويل الإرهاب وجعله جرما أصليا لجريمة غسل الأموال.	1
تعزيز ودعم الإدارة الدقيقة للمعلومات المتعلقة بالنزاع.	1
وتشير تقارير مثيرة للقلق إلى أن الجيش الماوي أو منظمات الحزب الشيوعي النيبالي الماوي قد أعادوا قسرا تجنيد عدد محدود من الأطفال الذين أفرج عنهم بصورة غير رسمية من مواقع التجميع، وخلال الفترة المشمولة بالتقرير، تم توثيق 12 حالة.	1
وتصميما منها على أن تيسر من الآن فصاعدا استجابة فعالة للتهديدات العالمية في مجال عدم الانتشار،	1
وأعرب أيضا عن قلقه العميق إزاء الأعمال الانفرادية والقيود والاستفزازات في الأماكن المقدسة في القدس.	1
ووفرت مفوضية الأمم المتحدة لشؤون اللاجئين التدريب للمسؤولين المعنيين في بيلاروس وأوكرانيا بهدف ضمان التنفيذ الفعال والعادل للأحكام المتعلقة بتحديد مركز اللاجئ والمبينة في اتفاقية عام 1951.	1
"118 - ومن الظروف الأخرى التي ينبغي مراعاتها فيما يتعلق بمرحلة التخطيط للجريمة تدابير المراقبة التي تستهدف السيد الحريري والتي اتخذتها قوات الأمن الداخلي، والتنصت على هواتف السيد الحريري بواسطة دائرة الاستخبارات العسكرية (انظر الفرع المعنون ""التنصت على المكالمات الهاتفية بالهاري"")."	1
وخلال الفترة المشمولة بالتقرير، وُضعت اللمسات الأخيرة على استعراض أولي لتقييم المخاطر في كوسوفو، وبدأت عملية تقييم المخاطر في جميع المناطق.	1
وهناك أدلة دامغة تشير إلى أن عمليات القتل هذه كانت في معظمها غير مبررة وغير ضرورية للتعامل مع المتظاهرين.	1
وسأل أحد ضباط شرطة الأمم المتحدة عما إذا كان قد أصيب بجروح، وقيل له إن الشرطة الوطنية لتيمور - ليشتي قتلت لتوها صديق السيد أمارال.	1
وبالإضافة إلى ذلك، قدم مجلس الشخصيات البارزة إلى الحكومة الانتقالية في 25 حزيران/يونيه خريطة طريق تحدد الأولويات من أجل استمرار العملية الانتقالية بنجاح: الأمن العام، والعدالة، والانتخابات، والحوكمة السياسية، والتدابير الاقتصادية.	1
86 - وكشفت نتائج التحقيق الأسترالي ما يلي: (أ) أن المجموعة كانت مسافرة إلى جدة كجزء من الحج الديني؛ (ب) أنه لم تكتشف أي بقايا مشتركة من المتفجرات العضوية أو غير العضوية أو مخلفات ما بعد الانفجار في أي عينة من العينات المأخوذة؛ (ج) أنه لم يكن لأي شخص أجرت السلطات الأسترالية مقابلة معه فيما يتعلق بهذا التحقيق أي دور أو معرفة بأي تورط في اغتيال الحريري.	1
38 - يؤكد من جديد أنه ينبغي لفريق الرصد أن يعمم على اللجنة كل ستة أشهر قائمة بأسماء الأفراد المدرجين في قائمة الجزاءات المفروضة على تنظيم القاعدة الذين تفيد التقارير بأنهم متوفين، مشفوعة بتقييم للمعلومات ذات الصلة من قبيل شهادة الوفاة، وإلى أقصى حد ممكن، حالة الأصول المجمدة وموقعها، وأسماء أي أفراد أو كيانات يكونون في وضع يمكنهم من تلقي أي أصول غير مجمدة، ويوعز إلى اللجنة باستعراض هذه الأسماء للبت فيما إذا كانت لا تزال مناسبة، ويهيب باللجنة أن ترفع أسماء الأفراد المتوفين من القائمة، حيثما تتوافر معلومات موثوق بها عن الوفاة؛	1
وأفاد بأن قيادة التجمع الكونغولي من أجل الديمقراطية قد أعادت السيطرة على نفسها، وهي في سبيلها إلى جمع خصومها.	1
ولسياستنا القائمة على المشاركة الاستباقية أهداف طويلة الأجل تتمثل في إخراج المجتمع الأبخازي من العزلة، وتعريضه للقيم والمعتقدات الديمقراطية، والاعتراف بحقوق الإنسان الأساسية للمشردين داخليا واللاجئين، وفي المقام الأول الحق في العودة إلى ديارهم، بغض النظر عن انتمائهم العرقي، لتهيئة بيئة تسودها الثقة والاحترام المتبادل.	1
وعلاوة على ذلك، تلقت اللجنة إخطارا واحدا بشأن حظر توريد الأسلحة وردّت عليه، مستشهدة بالفقرة 13 (أ) من القرار 2009 (2011) التي لا تشترط إخطار اللجنة فيما يتعلق بالأعتدة غير الفتاكة التي يتعين توريدها إلى حكومة ليبيا.	1
ويلزم أن يحقق بن لادن التوازن بين أعمال الزرقاوي وأن يبرهن على استمرار وصوله العالمي من خلال شن هجمات هائلة في أماكن أخرى، مما يسمح له باستعادة المسار الاستراتيجي الذي وضعه قبل فقدان قاعدته الأفغانية في عام 2001.	1
8 - وفي 7 أيار/مايو 2005، عاد الجنرال ميشال عون بعد 14 عاما في المنفى وشكل الحركة الوطنية الحرة للمشاركة في الانتخابات التشريعية التي بدأت في 29 أيار/مايو وانتهت بعد أربع جولات في 19 حزيران/يونيه.	1
13 - يشجع حكومة بوروندي على مواصلة جهودها الرامية إلى توسيع نطاق احترام حقوق الإنسان وحمايتها، بوسائل منها إنشاء لجنة وطنية مستقلة لحقوق الإنسان، مع مراعاة مبادئ باريس الواردة في قرار الجمعية العامة 48/134، ويشجعها كذلك على وضع حد للإفلات من العقاب واتخاذ التدابير اللازمة لكفالة تمتع مواطنيها تمتعا كاملا بحقوقهم المدنية والسياسية والاجتماعية والاقتصادية والثقافية دون خوف أو تخويف، على النحو المنصوص عليه في دستور بوروندي والمنصوص عليه في الصكوك الدولية لحقوق الإنسان، بما فيها الصكوك التي صدقت عليها بوروندي؛	1
26 - وخلال الفترة المشمولة بالتقرير، وثقت البعثة عددا من حالات الابتزاز التي ارتكبتها قوات الدفاع والأمن، بما في ذلك الاستخدام المفرط للقوة مما أسفر عن حالات قتل خارج نطاق القضاء، وفي 3 تشرين الأول/أكتوبر، أطلق حراس السجن النار في مدينة غاو على محتجز غير مسلح كان يستسلم بعد محاولة فاشلة للهروب من السجن، وفي 16 تشرين الثاني/نوفمبر، وفي مدينة غاو أيضا، أطلق أحد جنود القوات المسلحة المالية النار عشوائيا في مكان عام، مما أسفر عن مقتل رجل وإصابة خمسة آخرين.	1
