Sentence,Metric,Arabic,Spanish
10620,SacreBLEU,0.5247357977607325,0.5247357977607325
10621,SacreBLEU,0.09980099403873663,0.11339582221952005
10622,SacreBLEU,0.9253911813809742,0.7085876411943929
10623,SacreBLEU,0.15851165692617147,0.2676032275663792
10624,SacreBLEU,0.2828699692326969,0.4252589393427694
10625,SacreBLEU,0.5447867160385158,0.3187271473320671
10626,SacreBLEU,0.8446319809857219,0.8464817248906144
10627,SacreBLEU,0.7369231628533761,0.7691605673134587
10628,SacreBLEU,1.0000000000000004,1.0000000000000004
10629,SacreBLEU,0.7201131708570059,0.5244986953572577
10630,SacreBLEU,1.0000000000000004,0.7516501147964685
10631,SacreBLEU,0.5969491792019644,0.5969491792019644
10632,SacreBLEU,0.33932513407933634,0.7598356856515927
10633,SacreBLEU,0.15580105704117442,0.08549161846379198
10634,SacreBLEU,0.8065008590125565,0.5682854869630478
10635,SacreBLEU,0.10923299908191149,0.3089575775206542
10636,SacreBLEU,0.42803206067505956,0.5250459577889848
10637,SacreBLEU,0.2534743707366162,0.6964705665515706
10638,SacreBLEU,0.3551851328486764,0.24967920997628457
10639,SacreBLEU,0.7471675769928027,0.5464579418466107
10640,SacreBLEU,0.4229129709499195,0.5398995684986873
10641,SacreBLEU,0.5298765308495279,0.6716877364745231
10642,SacreBLEU,0.3203558799120807,0.6450001140844256
10643,SacreBLEU,0.05755259247198128,0.15840267669199057
10644,SacreBLEU,0.4778890355041061,0.3010296071014808
10645,SacreBLEU,0.41374412020518825,0.35556702356686964
10646,SacreBLEU,0.5016513759455242,0.6761304462994481
10647,SacreBLEU,0.3969668512227078,0.47755862143029637
10648,SacreBLEU,0.6240195441936918,0.2796842457966537
10649,SacreBLEU,0.6475445426291287,0.09791289611338179
10650,SacreBLEU,0.32466791547509893,0.5000000000000001
10651,SacreBLEU,0.13540372457315733,0.07492442692259767
10652,SacreBLEU,0.7071067811865478,0.29847458960098217
10653,SacreBLEU,0.3850322886878711,0.4261082723917018
10654,SacreBLEU,0.34315351162206215,0.3789814977682468
10655,SacreBLEU,0.07267884212102742,0.08051153633013375
10656,SacreBLEU,0.6398166741645541,0.11949988385687532
10657,SacreBLEU,0.18393816249638884,0.15718877363021208
10658,SacreBLEU,0.7825422900366432,0.6191566827062978
10659,SacreBLEU,0.04108053662461269,0.08913765521398126
10660,SacreBLEU,0.7201131708570059,0.46096034934979274
10661,SacreBLEU,0.7611606003349888,0.5038920485259634
10662,SacreBLEU,0.5028986721443344,0.5028986721443344
10663,SacreBLEU,0.08562365224473284,0.39281465090051304
10664,SacreBLEU,0.4889230224349009,1.0000000000000004
10665,SacreBLEU,0.3117090652270068,0.11498759556447218
10666,SacreBLEU,1.0000000000000004,0.2619317629190374
10667,SacreBLEU,0.08513012360883546,0.4889230224349009
10668,SacreBLEU,0.06019608768705656,0.09552040806823771
10669,SacreBLEU,0.12066209970920308,0.14496413521736945
10670,SacreBLEU,0.3642282234468101,0.2501119991424866
10671,SacreBLEU,0.283379245822808,0.17648172564318731
10672,SacreBLEU,0.3614568672646885,0.5784879107039427
10673,SacreBLEU,0.8385766789076261,0.09142443536148707
10674,SacreBLEU,0.6698303498405284,0.5403952143993432
10675,SacreBLEU,0.1376074141597786,0.1164394847706997
10676,SacreBLEU,0.21651956746181064,0.5344445934790543
10677,SacreBLEU,0.7201131708570059,0.44500506580862065
10678,SacreBLEU,0.47758380331786293,0.2668064899634279
10679,SacreBLEU,0.4179161193443013,0.1202106572066377
10680,SacreBLEU,0.055378902251871386,0.23618114189624598
10681,SacreBLEU,0.8408964152537145,0.3457207846419412
10682,SacreBLEU,0.4329738749248881,0.43172808732956575
10683,SacreBLEU,0.5960034801182557,0.7616824629755947
10684,SacreBLEU,0.08601558511667318,0.5035337887555857
10685,SacreBLEU,0.46575793908279883,1.0000000000000004
10686,SacreBLEU,0.1004870239584817,0.0567557355463946
10687,SacreBLEU,0.533167536340577,0.3216094349518414
10688,SacreBLEU,0.26518122980477765,0.6159539301615259
10689,SacreBLEU,1.0000000000000004,1.0000000000000004
10690,SacreBLEU,0.5460241725418133,0.1836028134946796
10691,SacreBLEU,0.869639866212288,0.3569223031335263
10692,SacreBLEU,0.08224725028069482,0.09449865252803163
10693,SacreBLEU,0.21800193956058234,0.5176555760514262
10694,SacreBLEU,0.11114924776032012,0.06837203339116284
10695,SacreBLEU,1.0000000000000004,1.0000000000000004
10696,SacreBLEU,0.5886994264160951,1.0000000000000004
10697,SacreBLEU,0.6128081331864041,0.13485078167116282
10698,SacreBLEU,0.1148592967922514,0.47792896573451593
10699,SacreBLEU,0.1937692912686648,0.7598356856515927
10700,SacreBLEU,0.3942058093215872,0.08781926532760424
10701,SacreBLEU,0.16515821590069035,0.29071536848410967
10702,SacreBLEU,0.59687741756345,1.0000000000000004
10703,SacreBLEU,0.7205745450576255,0.7016035864257111
10704,SacreBLEU,0.7205745450576255,0.7016035864257111
10705,SacreBLEU,0.4111336169005196,1.0000000000000004
10706,SacreBLEU,0.45782260953127746,0.27000850497596923
10707,SacreBLEU,0.23801761257033813,0.3216094349518414
10708,SacreBLEU,0.49185571326816613,0.59687741756345
10709,SacreBLEU,0.06917184228205474,0.10571070857151542
10710,SacreBLEU,0.2891784933232572,0.13380161378318955
10711,SacreBLEU,0.11963481421096449,0.3757181827387279
10712,SacreBLEU,0.2545692561521641,0.2044719498035304
10713,SacreBLEU,0.40537462256978674,0.5244986953572577
10714,SacreBLEU,0.7205745450576255,0.7016035864257111
10715,SacreBLEU,0.16791082496935097,0.5118285025257893
10716,SacreBLEU,0.9036020036098446,1.0000000000000004
10717,SacreBLEU,0.293382427899216,0.17903304962601863
10718,SacreBLEU,0.5201338802135473,0.25533248291976923
10719,SacreBLEU,0.6709293368821515,0.28800248893410596
10720,SacreBLEU,0.41882168504198275,0.18842393723950346
10721,SacreBLEU,0.35879681831059473,0.7408842640893447
10722,SacreBLEU,0.39763536438352537,0.39763536438352537
10723,SacreBLEU,0.5570963651533937,0.6141797522526762
10724,SacreBLEU,0.5346878938659434,0.5071749064821859
10725,SacreBLEU,0.3386854985606571,0.35448014399611816
10726,SacreBLEU,0.32466791547509893,0.17903304962601863
10727,SacreBLEU,0.9036020036098446,0.6930977286178778
10728,SacreBLEU,0.20751552684616426,0.4841524713034602
10729,SacreBLEU,0.6501381389777299,0.7069061949119855
10730,SacreBLEU,0.5141842557174701,0.28295596283263513
10731,SacreBLEU,0.2665837681702885,0.6985342056580098
10732,SacreBLEU,0.8801117367933934,0.8801117367933934
10733,SacreBLEU,0.6469233960701192,0.18101500231755596
10734,SacreBLEU,0.05669791110976001,0.09535414040914192
10735,SacreBLEU,1.0000000000000004,1.0000000000000004
10736,SacreBLEU,0.7201131708570059,0.46096034934979274
10737,SacreBLEU,1.0000000000000004,0.339132609103075
10738,SacreBLEU,0.5118285025257893,0.46096034934979274
10739,SacreBLEU,0.3453064989552127,0.4200381265123849
10740,SacreBLEU,0.29377167835760565,0.8007374029168084
10741,SacreBLEU,0.42292447223071133,0.5049635207704791
10742,SacreBLEU,0.23109536367862138,0.9036020036098446
10743,SacreBLEU,0.4889230224349009,0.68037493331712
10744,SacreBLEU,0.9042878500265966,0.8737589962956929
10745,SacreBLEU,0.32920103612911183,0.401577332834242
10746,SacreBLEU,0.5772609245203746,0.13834368456410945
10747,SacreBLEU,0.46575793908279883,1.0000000000000004
10748,SacreBLEU,0.06754312828675707,0.4111336169005198
10749,SacreBLEU,0.34572078464194095,0.32172944208038085
10750,SacreBLEU,0.1203921753741131,0.2680165156355779
10751,SacreBLEU,0.20164945583740657,0.7259795291154773
10752,SacreBLEU,0.3064859599765907,0.4115109772030928
10753,SacreBLEU,0.10552670315936317,0.046192151051305474
10754,SacreBLEU,0.6725157402359802,0.15265280945577955
10755,SacreBLEU,0.50013363625408,0.4194435452325487
10756,SacreBLEU,0.5933067045090706,0.6614216803672277
10757,SacreBLEU,0.7556872111403113,0.5958072648462795
10758,SacreBLEU,0.7201131708570059,0.46096034934979274
10759,SacreBLEU,0.7272454093000138,0.294209570811637
10760,SacreBLEU,1.0000000000000004,0.06632379583706113
10761,SacreBLEU,0.2208959113415788,0.3457207846419412
10762,SacreBLEU,0.22957488466614337,0.11521590992286539
10763,SacreBLEU,0.9253911813809742,0.8003203203845001
10764,SacreBLEU,0.5637560315259291,0.0873716785171588
10765,SacreBLEU,0.4366835442847811,0.6580370064762461
10766,SacreBLEU,0.39928739565091204,0.5767789174070339
10767,SacreBLEU,0.4832697830906221,0.22242469397936765
10768,SacreBLEU,0.6611184124221071,1.0000000000000004
10769,SacreBLEU,0.9253911813809742,0.8003203203845001
10770,SacreBLEU,1.0000000000000004,0.5133450480401706
10771,SacreBLEU,1.0000000000000004,1.0000000000000004
10772,SacreBLEU,0.7201131708570059,0.5244986953572577
10773,SacreBLEU,0.5900468726392806,0.8801117367933934
10774,SacreBLEU,1.0000000000000004,1.0000000000000004
10775,SacreBLEU,0.2231618068926665,0.5873949094699212
10776,SacreBLEU,0.25855566333434016,0.2189540027982099
10777,SacreBLEU,0.11381178367674041,0.18204978472688985
10778,SacreBLEU,0.4752201510291662,0.3668456168559719
10779,SacreBLEU,0.17242221289766635,0.25211936184349826
10780,SacreBLEU,0.4059937186650194,0.41610001814219655
10781,SacreBLEU,0.021597011339333432,0.025006150769968635
10782,SacreBLEU,0.8725129388059685,0.5374411647134991
10783,SacreBLEU,0.06567274736060395,0.8408964152537145
10784,SacreBLEU,0.5133450480401706,1.0000000000000004
10785,SacreBLEU,0.5000000000000001,0.2231618068926665
10786,SacreBLEU,0.3799178428257963,0.22957488466614337
10787,SacreBLEU,0.5969491792019644,0.2304318198457308
10788,SacreBLEU,0.6710414305369278,0.8232490471721698
10789,SacreBLEU,0.1071370184351315,0.09498525867740097
10790,SacreBLEU,0.295580130165708,0.7175852914772133
10791,SacreBLEU,0.2658483576665878,0.2090067144241745
10792,SacreBLEU,0.5244986953572577,0.5244986953572577
10793,SacreBLEU,0.14323145079400493,0.5954165059120785
10794,SacreBLEU,0.7426141117870938,1.0000000000000004
10795,SacreBLEU,0.14535768424205484,0.20252884954471365
10796,SacreBLEU,1.0000000000000004,1.0000000000000004
10797,SacreBLEU,0.1203921753741131,0.14247788801610148
10798,SacreBLEU,0.430820690620731,0.45263535623901474
10799,SacreBLEU,0.20007331607240217,0.11396152940526337
10800,SacreBLEU,0.3351600230178196,1.0000000000000004
10801,SacreBLEU,0.7860753021519781,0.5205510363053437
10802,SacreBLEU,0.19107222957437606,0.09419061411983326
10803,SacreBLEU,0.232583264823038,0.16195570128532402
10804,SacreBLEU,1.0000000000000004,1.0000000000000004
10805,SacreBLEU,0.3423375720396188,0.6183296932477694
10806,SacreBLEU,0.4325307727072112,0.45514393273469284
10807,SacreBLEU,0.5659119256652704,0.701205513308646
10808,SacreBLEU,0.10991514729498916,0.5081808781810275
10809,SacreBLEU,0.12600736402830257,0.4111336169005198
10810,SacreBLEU,0.7016879391277372,0.3867706276352344
10811,SacreBLEU,0.4832697830906221,0.29982213893423376
10812,SacreBLEU,0.19304869754804493,0.22089591134157888
10813,SacreBLEU,0.6783686168526628,0.6475445426291287
10814,SacreBLEU,0.48659507747426145,0.8160528832434373
10815,SacreBLEU,1.0000000000000004,0.9549279069528985
10816,SacreBLEU,0.13534578291953026,0.028423265381137038
10817,SacreBLEU,0.7201131708570059,0.5244986953572577
10818,SacreBLEU,0.7369231628533761,0.7016035864257111
10819,SacreBLEU,0.0,1.0000000000000004
10820,SacreBLEU,0.8807735005887435,0.37580735134581517
10821,SacreBLEU,0.29071536848410967,0.1892240568795935
10822,SacreBLEU,0.8242367502646057,0.30130404892785695
10823,SacreBLEU,0.13545994273378142,0.20556680845025987
10824,SacreBLEU,1.0000000000000004,1.0000000000000004
10825,SacreBLEU,0.6240195441936918,0.2796842457966537
10826,SacreBLEU,0.46575793908279883,0.46575793908279883
10827,SacreBLEU,1.0000000000000004,1.0000000000000004
10828,SacreBLEU,0.16590387014219712,0.14211672443220438
10829,SacreBLEU,0.5325955176048113,0.6477158467604478
10830,SacreBLEU,0.46924700641055994,0.33932513407933634
10831,SacreBLEU,0.5047325154308107,0.46578652365178486
10832,SacreBLEU,0.5113034614516166,0.6816257162435326
10833,SacreBLEU,1.0000000000000004,1.0000000000000004
10834,SacreBLEU,0.7419446627365011,0.5730574043798692
10835,SacreBLEU,0.537284965911771,1.0000000000000004
10836,SacreBLEU,0.3956716729452429,0.36362270465000707
10837,SacreBLEU,0.15619699684601282,0.4889230224349009
10838,SacreBLEU,0.7419446627365011,0.3456543232731582
10839,SacreBLEU,0.4197938115462879,0.2727419106938191
10840,SacreBLEU,0.5571133046095944,0.5119140711156761
10841,SacreBLEU,0.46825687910244035,0.21305413619585095
10842,SacreBLEU,0.5133450480401706,0.5133450480401706
10843,SacreBLEU,0.10556270595013278,0.21576146358278564
10844,SacreBLEU,0.06567274736060395,0.1104479556707894
10845,SacreBLEU,0.8787419089273847,0.2596764730287381
10846,SacreBLEU,0.050876412207273895,0.10175282441454785
10847,SacreBLEU,0.15878174295086991,0.1486872032633242
10848,SacreBLEU,0.7102992180127417,0.7102992180127417
10849,SacreBLEU,0.1494975177499069,0.1580549055242344
10850,SacreBLEU,0.5111759773740219,0.6374991557991931
10851,SacreBLEU,0.5391384533067121,0.4112175645551035
10852,SacreBLEU,0.6147881529512643,0.508132748154615
10853,SacreBLEU,0.20479259709128794,0.6298129992394241
10854,SacreBLEU,0.23961829057131984,0.5814307369682195
10855,SacreBLEU,0.9253911813809742,1.0000000000000004
10856,SacreBLEU,0.9036020036098446,1.0000000000000004
10857,SacreBLEU,0.15005212294966266,0.10830404861485228
10858,SacreBLEU,0.7201131708570059,0.46096034934979274
10859,SacreBLEU,0.4845766087853282,0.5635190098079901
10860,SacreBLEU,1.0000000000000004,0.8801117367933934
10861,SacreBLEU,0.3303164318013809,0.6606328636027612
10862,SacreBLEU,0.7166258375282708,0.9253911813809742
10863,SacreBLEU,0.21284976748471415,0.6008844159296016
10864,SacreBLEU,1.0000000000000004,1.0000000000000004
10865,SacreBLEU,0.40325042950627804,0.05401157445454033
10866,SacreBLEU,0.7201131708570059,0.46096034934979274
10867,SacreBLEU,0.4229247984636107,0.7708276169003515
10868,SacreBLEU,1.0000000000000004,0.8931539818068699
10869,SacreBLEU,1.0000000000000004,0.5133450480401706
10870,SacreBLEU,0.09689568076016741,0.4489771072202119
10871,SacreBLEU,0.13912311644176564,0.14473710747837543
10872,SacreBLEU,0.19081654556856684,0.4832697830906221
10873,SacreBLEU,0.7201131708570059,0.5244986953572577
10874,SacreBLEU,0.5253819788848316,1.0000000000000004
10875,SacreBLEU,1.0000000000000004,0.12549310621989482
10876,SacreBLEU,0.4824110199509514,0.4141238765665519
10877,SacreBLEU,0.1251723443026766,0.06352047085618948
10878,SacreBLEU,0.46575793908279883,1.0000000000000004
10879,SacreBLEU,1.0000000000000004,0.6129752413741059
10880,SacreBLEU,0.5000000000000001,0.14923729480049114
10881,SacreBLEU,0.07911318980837996,0.050313176545008734
10882,SacreBLEU,0.7967758728288239,0.707149863118075
10883,SacreBLEU,0.34791594751284455,0.14473710747837543
10884,SacreBLEU,0.08225964699966556,0.5253819788848318
10885,SacreBLEU,0.07089833493350489,0.3124325727595955
10886,SacreBLEU,0.08643019616048525,0.43472087194499137
10887,SacreBLEU,0.6153990645384643,0.2910042507378281
10888,SacreBLEU,0.5460916037468705,0.29452884374019467
10889,SacreBLEU,0.7201131708570059,0.44500506580862065
10890,SacreBLEU,1.0000000000000004,0.98731472524908
10891,SacreBLEU,0.27901593935858265,0.15310245441182435
10892,SacreBLEU,0.7119674182275,0.1195054441226407
10893,SacreBLEU,1.0000000000000004,0.7514772930752862
10894,SacreBLEU,0.19437571020720104,0.2953872020786076
10895,SacreBLEU,0.20255986027125636,0.2748887655709261
10896,SacreBLEU,0.07128512383579602,0.4727404346057613
10897,SacreBLEU,0.09239001483642667,0.15890534453339739
10898,SacreBLEU,1.0000000000000004,0.4889230224349009
10899,SacreBLEU,1.0000000000000004,0.9262536587978961
10900,SacreBLEU,0.05217592866832707,0.09424959779621428
10901,SacreBLEU,0.16562494897332034,1.0000000000000004
10902,SacreBLEU,0.5594235196411197,0.41617914502878167
10903,SacreBLEU,0.3433216127204963,0.525845698382133
10904,SacreBLEU,0.13650604313545334,0.6340466277046863
10905,SacreBLEU,0.282955962832635,0.4146329419117298
10906,SacreBLEU,0.13065113298388562,0.5253819788848318
10907,SacreBLEU,0.10657284485555579,0.09629943614188137
10908,SacreBLEU,1.0000000000000004,0.7772460244048297
10909,SacreBLEU,0.3508439695638686,0.20556680845025987
10910,SacreBLEU,0.7598356856515927,1.0000000000000004
10911,SacreBLEU,0.4213952948452608,0.6132297420585346
10912,SacreBLEU,1.0000000000000004,0.3448444257953326
10913,SacreBLEU,0.1689983564524027,0.1689983564524027
10914,SacreBLEU,0.75067114161108,0.6024392858667573
10915,SacreBLEU,0.11510518494396259,0.5570438815301074
10916,SacreBLEU,0.7201131708570059,0.5244986953572577
10917,SacreBLEU,0.24581062118901453,0.5020243256522186
10918,SacreBLEU,0.5346878938659434,0.5346878938659434
10919,SacreBLEU,0.8633400213704508,0.8633400213704508
10920,SacreBLEU,0.5874688340958805,0.30257976308789103
10921,SacreBLEU,0.26706983199558343,0.3175054799813524
10922,SacreBLEU,0.8408964152537145,1.0000000000000004
10923,SacreBLEU,1.0000000000000004,1.0000000000000004
10924,SacreBLEU,0.8633400213704508,0.4316700106852254
10925,SacreBLEU,0.8358746799404609,0.6959593951492299
10926,SacreBLEU,0.5413528779252498,0.5798246541417135
10927,SacreBLEU,0.7590994812356263,0.7012294787544184
10928,SacreBLEU,0.4443530419831706,0.6415428562903546
10929,SacreBLEU,0.049323515694897076,0.057955996129953655
10930,SacreBLEU,0.2231618068926665,0.3768499164492418
10931,SacreBLEU,0.15133218633429316,0.26084743001221455
10932,SacreBLEU,0.0,0.0
10933,SacreBLEU,0.754506780835705,0.8635204288656938
10934,SacreBLEU,0.43434098825795275,0.32437085451542524
10935,SacreBLEU,0.32159351091190125,0.14320952289897704
10936,SacreBLEU,0.19960198807747329,0.36720562698935927
10937,SacreBLEU,0.05974994192843766,0.25965358893403373
10938,SacreBLEU,0.5454838213876382,0.39022736644855655
10939,SacreBLEU,0.40537462256978674,0.5244986953572577
10940,SacreBLEU,0.055380039444061294,0.4194685158262142
10941,SacreBLEU,0.0,1.0000000000000004
10942,SacreBLEU,0.7369231628533761,0.7016035864257111
10943,SacreBLEU,0.2928298013714698,0.36068636536567034
10944,SacreBLEU,0.17965205598154213,0.16233395773754952
10945,SacreBLEU,0.5246341022861458,0.5205268164706116
10946,SacreBLEU,0.12571192676522522,0.4124914892312113
10947,SacreBLEU,0.372148452796437,0.598305777831157
10948,SacreBLEU,0.4428500142691474,0.7860753021519781
10949,SacreBLEU,0.14247788801610148,0.33361182214839774
10950,SacreBLEU,0.4874671560842623,0.07702039940096211
10951,SacreBLEU,0.336975673061952,0.3111087850740915
10952,SacreBLEU,0.3994944981871847,0.437374398041443
10953,SacreBLEU,0.7071067811865478,1.0000000000000004
10954,SacreBLEU,0.6126802802228414,0.5035622650228463
10955,SacreBLEU,0.0,0.2891784933232572
10956,SacreBLEU,0.08547873467924992,0.19564751497922908
10957,SacreBLEU,0.4917995026927894,0.819618995758215
10958,SacreBLEU,0.6989307622784945,0.12411264901419441
10959,SacreBLEU,0.9036020036098446,1.0000000000000004
10960,SacreBLEU,0.14458924666162856,0.3770063804549471
10961,SacreBLEU,0.7201131708570059,0.5244986953572577
10962,SacreBLEU,0.058166354211475146,0.3349531889697646
10963,SacreBLEU,0.08054496384843703,0.08913765521398126
10964,SacreBLEU,1.0000000000000004,1.0000000000000004
10965,SacreBLEU,0.7030293139922857,0.7734465829585956
10966,SacreBLEU,0.508132748154615,0.5873949094699212
10967,SacreBLEU,0.13445273575332964,0.2777619034011791
10968,SacreBLEU,0.37841577467632326,0.3122225840287667
10969,SacreBLEU,0.6398483553581361,0.404727200247809
10970,SacreBLEU,0.17200767571780612,0.32718087017372777
10971,SacreBLEU,0.5247357977607325,0.4775034264835465
10972,SacreBLEU,0.24384183193426087,0.29782017963590446
10973,SacreBLEU,0.5623413251903492,0.6262844962765469
10974,SacreBLEU,0.29071536848410967,0.20504572236241866
10975,SacreBLEU,0.5264645630342276,0.8175404460588873
10976,SacreBLEU,0.46575793908279883,0.46575793908279883
10977,SacreBLEU,0.9036020036098446,1.0000000000000004
10978,SacreBLEU,0.07768562846380175,0.22499268274284365
10979,SacreBLEU,0.0873716785171588,0.10552670315936317
10980,SacreBLEU,0.07175377580688497,0.2533654946448646
10981,SacreBLEU,0.24274588585366175,0.5578002860768766
10982,SacreBLEU,0.68037493331712,0.8091067115702206
10983,SacreBLEU,0.12549310621989482,0.1104479556707894
10984,SacreBLEU,0.0,0.0561480827173619
10985,SacreBLEU,0.21151743273174892,0.3692325637442488
10986,SacreBLEU,0.45305163015763084,0.15207971224097838
10987,SacreBLEU,0.15821285888349262,0.0707280751232721
10988,SacreBLEU,0.4558906849298836,0.1311246738393144
10989,SacreBLEU,1.0000000000000004,1.0000000000000004
10990,SacreBLEU,0.5244986953572577,0.5244986953572577
10991,SacreBLEU,0.8725129388059685,0.8725129388059685
10992,SacreBLEU,0.2390108882452814,0.22749707020240195
10993,SacreBLEU,0.46575793908279883,0.46575793908279883
10994,SacreBLEU,0.7533291439517513,0.9184043388013012
10995,SacreBLEU,0.266578118903231,0.5899759407545299
10996,SacreBLEU,0.025771688135729765,0.358234211912872
10997,SacreBLEU,0.5142401605028263,0.5031747626530138
10998,SacreBLEU,0.29139628407710744,0.5689195351585978
10999,SacreBLEU,0.7201131708570059,0.46096034934979274
11000,SacreBLEU,0.9036020036098446,1.0000000000000004
11001,SacreBLEU,0.32511653451044564,0.5216024124762749
11002,SacreBLEU,0.43012508513132636,0.68037493331712
11003,SacreBLEU,0.23812024156208092,0.23293261526172027
11004,SacreBLEU,0.6606328636027619,0.6606328636027619
11005,SacreBLEU,0.3696446397975284,0.6343608337535853
11006,SacreBLEU,0.3658350203979107,0.7884044396805873
11007,SacreBLEU,0.6230857126763135,0.5501222153730914
11008,SacreBLEU,0.608826240507114,0.7071067811865478
11009,SacreBLEU,0.5882248150450079,0.6868616146336803
11010,SacreBLEU,0.2376814383375843,0.39752056180006434
11011,SacreBLEU,0.5109955811291783,0.4324227075463216
11012,SacreBLEU,0.18207052811092128,0.6786502681586727
11013,SacreBLEU,0.5247357977607325,0.4775034264835465
11014,SacreBLEU,0.11868405219520975,0.8408964152537145
11015,SacreBLEU,0.2910873658777247,0.7937559205024688
11016,SacreBLEU,0.07363123544044886,0.5605920141892756
11017,SacreBLEU,0.16316853944088106,0.5516362237033237
11018,SacreBLEU,0.14535768424205484,0.04990049701936832
11019,SacreBLEU,0.4671379777281999,0.5969491792019644
11020,SacreBLEU,0.5954165059120785,0.29366977846282116
11021,SacreBLEU,0.40413416300078786,0.7513908920077692
11022,SacreBLEU,0.34275220273719365,0.38930164873039297
11023,SacreBLEU,0.6812455364200612,0.2540028971519098
11024,SacreBLEU,0.7048050905062191,0.6739047062564734
11025,SacreBLEU,0.16784459625186193,0.7825422900366438
11026,SacreBLEU,0.3955040035780089,0.16620689217205012
11027,SacreBLEU,0.3498330125272253,0.19070828081828378
11028,SacreBLEU,0.49822058358276466,0.545543874779578
11029,SacreBLEU,0.5247357977607325,0.5247357977607325
11030,SacreBLEU,0.5464463020975289,0.38021155610492435
11031,SacreBLEU,0.42835287319132476,0.07491610486988988
11032,SacreBLEU,0.21996658526329096,0.3137205373014052
11033,SacreBLEU,0.460462862587273,0.6475445426291287
11034,SacreBLEU,0.7201131708570059,0.46096034934979274
11035,SacreBLEU,0.05522397783539471,0.20556680845025987
11036,SacreBLEU,0.9036020036098446,0.49030470692026623
11037,SacreBLEU,0.06567274736060395,0.39763536438352537
11038,SacreBLEU,0.5958488073734505,0.43785536293085414
11039,SacreBLEU,1.0000000000000004,1.0000000000000004
11040,SacreBLEU,0.13545994273378142,0.6703420896351792
11041,SacreBLEU,0.46924700641055994,0.46924700641055994
11042,SacreBLEU,0.48820664978224504,0.37841577467632315
11043,SacreBLEU,0.1494975177499069,0.17242221289766635
11044,SacreBLEU,0.3142665434344144,0.39545121937832856
11045,SacreBLEU,0.5329512974087887,0.5670325163668896
11046,SacreBLEU,0.422683921634124,0.42969435238201487
11047,SacreBLEU,0.06583811727646277,0.08680561749558059
11048,SacreBLEU,0.7348889200874659,0.452588800789056
11049,SacreBLEU,0.07270717733704594,0.10135943830402923
11050,SacreBLEU,0.34572078464194095,0.5623413251903492
11051,SacreBLEU,0.3357021828066557,0.12493903924058952
11052,SacreBLEU,0.7201131708570059,0.46096034934979274
11053,SacreBLEU,0.1836028134946796,0.6580370064762461
11054,SacreBLEU,0.35561845439537393,0.687727166959919
11055,SacreBLEU,0.7201131708570059,0.5244986953572577
11056,SacreBLEU,0.2805155032016295,0.16586105071157164
11057,SacreBLEU,1.0000000000000004,1.0000000000000004
11058,SacreBLEU,0.34208860098619437,0.11268628435160537
11059,SacreBLEU,1.0000000000000004,0.6147881529512643
11060,SacreBLEU,0.5637560315259291,0.600034290613085
11061,SacreBLEU,0.4636991906704316,0.32998954725277907
11062,SacreBLEU,0.3446073377034663,0.4593073632354733
11063,SacreBLEU,0.16515821590069035,0.16515821590069035
11064,SacreBLEU,0.7956371661921448,0.7956371661921448
11065,SacreBLEU,0.4481445070226646,0.426864158766622
11066,SacreBLEU,0.33994033069047996,0.4354455589149866
11067,SacreBLEU,0.7201131708570059,0.5244986953572577
11068,SacreBLEU,0.3880915662181299,0.6264769913656363
11069,SacreBLEU,0.42763988908612593,0.34916650730713394
11070,SacreBLEU,0.3853856918030313,0.18436943899116642
11071,SacreBLEU,0.440320382993016,0.6442799299380768
11072,SacreBLEU,0.01588011771404737,0.230674939567004
11073,SacreBLEU,0.6434588841607617,0.45480190470279064
11074,SacreBLEU,1.0000000000000004,1.0000000000000004
11075,SacreBLEU,0.47587330964125213,0.2375859734626916
11076,SacreBLEU,0.7201131708570059,0.5244986953572577
11077,SacreBLEU,0.3057541951913296,0.45235965923268145
11078,SacreBLEU,0.19405369834421,0.5617410810071273
11079,SacreBLEU,0.07012887580040734,0.16586105071157164
11080,SacreBLEU,0.8266114125804579,0.5523722682139373
11081,SacreBLEU,0.9193227152249175,0.6298129992394241
11082,SacreBLEU,0.40280618147979136,0.6518683286081064
11083,SacreBLEU,0.14335111586503957,0.551200335744727
11084,SacreBLEU,0.2479427735122722,0.4939370396127886
11085,SacreBLEU,0.3252287861551536,0.5513596099936556
11086,SacreBLEU,0.054065026689795875,0.53107253497887
11087,SacreBLEU,0.9036020036098446,1.0000000000000004
11088,SacreBLEU,0.3595597536132021,0.46181382506716107
11089,SacreBLEU,1.0000000000000004,1.0000000000000004
11090,SacreBLEU,0.38071348664463156,0.16449450056138962
11091,SacreBLEU,0.6668056050498206,0.7659552353576204
11092,SacreBLEU,0.12975849993980743,0.04990049701936832
11093,SacreBLEU,0.7289545183625967,1.0000000000000004
11094,SacreBLEU,0.5410822690539397,0.12975849993980743
11095,SacreBLEU,0.26305014340253435,0.4366835442847811
11096,SacreBLEU,0.9036020036098446,1.0000000000000004
11097,SacreBLEU,0.6694660144597177,0.6688916893222755
11098,SacreBLEU,1.0000000000000004,0.5462757644646493
11099,SacreBLEU,0.16515821590069027,0.14991106946711685
11100,SacreBLEU,0.42835287319132476,0.5335030062745214
11101,SacreBLEU,0.0402724819242185,0.1104479556707894
11102,SacreBLEU,0.31818770336963664,0.9121679090703875
11103,SacreBLEU,1.0000000000000004,1.0000000000000004
