es	Relevant
:: Dirigir ataques contra la población civil o contra civiles que no participen directamente en las hostilidades;	1
El concepto de generar inventarios de referencia mediante la organización de un estudio sobre las armas pequeñas en la etapa inicial de la elaboración de proyectos está empezando a estar bien establecido y ha demostrado su eficacia en la elaboración y evaluación de proyectos.	1
La Dirección Ejecutiva también continuará su diálogo constructivo con los Estados Miembros, mediante reuniones celebradas en la Sede de las Naciones Unidas, visitas, cursos prácticos y videoconferencias con funcionarios de las capitales pertinentes, a fin de informar al Comité sobre la aplicación por los Estados Miembros de elementos de las resoluciones pertinentes de lucha contra el terrorismo, incluidas actualizaciones de las evaluaciones preliminares de la aplicación, nuevas medidas de lucha contra el terrorismo adoptadas y actualizaciones sobre la facilitación de la asistencia técnica.	1
118. La Comisión recomienda que se realicen nuevas investigaciones para determinar cuáles de los siguientes hombres del Mayor Reinado estaban presentes en Fatu Ahi: Moisés Ramos, Plácido Ribeiro Gonçalves, Deolindo Barros, António Savio, Filomeno Soares Menezes, Francisco de Augusto, Gilson José António da Silva, Joaninho Maria Guterres, Joaquim Barreto, José Gomes, Natalino Borges Pereira, André da Costa Pinto Martinho Almeida, Albilio da Costa de Jesus, Francisco Ximenes Alves, Filsberto Garcia, Darío da Silva Leong, Nelson Galucho y Nixon Galucho.	1
El Consejo de Seguridad alienta a las Naciones Unidas, la Unión Africana, la Convención Internacional sobre la Eliminación de todas las Formas de Discriminación Racial y la Comunidad del África Meridional para el Desarrollo (SADC) y a otras organizaciones internacionales y regionales pertinentes a que sigan colaborando, con la participación y el apoyo sostenidos de la comunidad internacional, en la aplicación del Marco PSC.	1
El Consejo exhorta a los Estados Miembros a que aumenten la cooperación internacional y regional, sobre la base de una responsabilidad común y compartida, así como su cooperación con la Oficina de las Naciones Unidas contra la Droga y el Delito y la Junta Internacional de Fiscalización de Estupefacientes, a fin de combatir la producción, la demanda y el tráfico ilícitos de drogas, y determinar las nuevas tendencias del tráfico de drogas.	1
20. Condena en términos igualmente enérgicos todos los actos de explotación sexual, abuso y trata de mujeres y niños cometidos por personal militar, policial y civil que participa en operaciones de las Naciones Unidas, acoge con beneplácito los esfuerzos realizados por los organismos de las Naciones Unidas y las operaciones de mantenimiento de la paz para aplicar una política de tolerancia cero a este respecto, y pide al Secretario General y a los países que aportan personal que sigan adoptando todas las medidas necesarias para combatir esos abusos cometidos por ese personal, incluso mediante la plena aplicación sin demora de las medidas aprobadas en las resoluciones pertinentes de la Asamblea General sobre la base de las recomendaciones del informe del Comité Especial de Operaciones de Mantenimiento de la PazA/59/19/Rev.1;	1
La Comisión recomienda también que se realicen nuevas investigaciones para determinar si alguno de los siguientes oficiales de la UIR, u otros oficiales de la UIR actualmente desconocidos, participó en el tiroteo siguiente: Abrão da Silva, Duarte Ximenes Belo, Daniel Carvalho sa Benevides, Salvador Moniz, Américo Fatima, José da Silva Mesquita, Mateus Fernandes y José Gayu.	1
Para enmarcar el debate del Consejo en septiembre, el Consejo debe pedir al Secretario General que informe sobre el alcance del problema de los combatientes terroristas extranjeros, sus efectos en los conflictos actuales y los esfuerzos de las Naciones Unidas por abordarlo.	1
Al-Shabaab está demostrando una mayor capacidad para lanzar ataques terroristas complejos, incluso en la región en general, como lo demuestra recientemente el ataque del Westgate Mall de septiembre de 2013 en Nairobi.	1
h) Presentar al Consejo, por conducto del Comité, una reunión informativa de mitad de período dentro de los 90 días siguientes a su establecimiento;	1
e) Permitir el establecimiento de periódicos independientes y otros medios de comunicación; permitir a los ciudadanos acceder libremente a Internet, los medios sociales, las comunicaciones internacionales, las emisiones y publicaciones extranjeras, incluida la cultura popular de otros países; y abolir la participación obligatoria en organizaciones de masas y sesiones de adoctrinamiento;	1
Hay una pregunta abierta sobre lo que harán los cientos (y posiblemente más de mil) voluntarios extranjeros con Jabhat al-Nusra cuando concluya el conflicto actual en la República Árabe Siria.	0
"Dado que Al-Qaida y sus asociados utilizarán todos los tipos de explosivos disponibles para realizar ataques, el Equipo recomienda que el Comité aliente a los Estados Miembros a que apliquen el término ""armas y material conexo de todo tipo"" con arreglo al embargo de armas de Al-Qaida a todo tipo de explosivos, ya sean militares, civiles o explosivos improvisados, pero también a las materias primas y los componentes que puedan utilizarse para fabricar artefactos explosivos improvisados o armas no convencionales, incluidos, entre otros, los componentes químicos, el cordón detonante, los fertilizantes y los venenos."	1
La reducción de la amenaza que representan los grupos armados congoleños y extranjeros para los civiles, el establecimiento de instituciones estatales más fuertes y responsables y el fortalecimiento de las prácticas democráticas para reducir el riesgo de inestabilidad deben seguir siendo los criterios fundamentales que guían la reducción gradual de la MONUSCO.	1
642. La conclusión de que las autoridades del Gobierno, directamente o a través de las milicias bajo su control, no han aplicado ni aplicado ninguna política genocida en Darfur no debe considerarse en modo alguno como un menoscabo de la gravedad de los crímenes perpetrados en esa región.	1
Dijeron que después de los combates había muchos cadáveres, de soldados del Gobierno y del MPCI, que habían sido enterrados en una fosa común.	1
Que se tengan en cuenta los resultados finales de la vigilancia y evaluación recibidos del estudio de la costa oleosa de la Arabia Saudita cuando la Comisión supervise el uso de indemnizaciones por actividades de rehabilitación ambiental, incluida la indemnización por la reclamación No 5000451 de la Comisión.	1
Al 1o de febrero, los peticionarios no habían recibido respuesta alguna, pues el 3 de febrero abandonaron sus cuarteles y dejaron sus armas, se reunieron en Dili y solicitaron entrevistarse con el Presidente el 7 de febrero.	1
Pide que se adopten medidas internacionales eficaces para prevenir el flujo ilícito de armas pequeñas a las zonas de conflicto.	1
El puerto de Jebel Ali en los Emiratos Árabes Unidos es, con mucho, el puerto más grande del Oriente Medio. En consecuencia, los Emiratos Árabes Unidos se toman en serio la seguridad marítima y la prevención de amenazas, y han establecido sistemas, infraestructuras y procesos avanzados para evaluar y responder a los riesgos, garantizando al mismo tiempo la facilitación sin tropiezos del comercio.	1
También hicieron hincapié en que la elección oportuna del nuevo Presidente del Líbano era un paso decisivo para garantizar la estabilidad del país.	1
388. La Comisión también encontró casos de saqueos cometidos por los movimientos rebeldes, en particular durante los ataques contra comisarías de policía y otras instalaciones del Gobierno, donde los rebeldes saquearon armas del Gobierno.	1
Cuatro Estados cuentan con sistemas jurídicos eficaces para garantizar la asistencia judicial recíproca y la extradición, pero ningún Estado dispone de mecanismos adecuados para intercambiar información de manera rápida y eficaz con sus homólogos internacionales.	1
Una vez que se haya determinado el estatuto futuro, una presencia internacional -- militar y civil -- requerirá los recursos necesarios para gestionar la aplicación del arreglo de manera estable y ordenada.	1
Cincuenta y cuatro Estados informaron de que contaban con salvaguardias para garantizar que las armas y municiones producidas dentro de su jurisdicción no pudieran desviarse hacia el uso de las personas sujetas a sanciones.	1
Advirtió que existía el riesgo de que invitar a un Grupo de Amigos, incluidos los no miembros del Consejo, a participar en el proceso de adopción de decisiones del Consejo pudiera causar ineficiencias.	1
Además, está muy avanzada la contratación de 19 puestos de expertos civiles en el componente de policía de la UNMIT a fin de seguir haciendo hincapié en el fomento de las aptitudes y el desarrollo institucional.	1
:: Examinar la forma en que el número sin precedentes de crisis violentas está afectando al desplazamiento y a los derechos y la protección de las mujeres y las niñas, observando en particular la forma en que la constante amenaza del extremismo violento está contribuyendo al desplazamiento y a los graves abusos sufridos por las mujeres y las niñas;	1
En su resolución 733 (1992), el Consejo de Seguridad impuso un embargo general y completo de armas a Somalia, y en su resolución 751 (1992) el Consejo estableció un Comité para supervisar la aplicación del embargo.	1
La transparencia es un principio esencial que guía la labor y las actividades del Comité, ayudando a aumentar la confianza, fomentar una mayor cooperación y aumentar la conciencia de los Estados, las organizaciones internacionales, regionales y subregionales pertinentes, la sociedad civil y el sector privado sobre las cuestiones relacionadas con la resolución 1540 (2004), lo que facilita la aplicación de la resolución por los Estados.	1
E.1 Elaborar, aplicar y evaluar políticas y estrategias sobre la incorporación de la perspectiva de género en todos los programas de reconstrucción y rehabilitación después de los conflictos.	1
Ø Exhortar a todas las partes interesadas a que velen por que la protección, los derechos y el bienestar de los niños afectados por los conflictos armados se integren específicamente en los procesos de paz, los acuerdos de paz y los planes y programas de recuperación y reconstrucción después de los conflictos, incluidas las medidas de localización y reunificación de las familias, la rehabilitación y reintegración de los niños separados de sus familias, y la liberación y reintegración de los niños asociados con fuerzas y grupos armados.	1
Los miembros de los grupos rebeldes son sospechosos de participar en una empresa delictiva conjunta para cometer delitos internacionales y posiblemente responsables de no prevenir o reprimir a sabiendas la comisión de delitos cometidos por rebeldes.	1
El Consejo espera con interés la reunión de seguimiento de la aplicación que se celebrará en Puerto Príncipe del 22 al 23 de septiembre, teniendo en cuenta las prioridades establecidas en el marco de cooperación provisional del Gobierno de Haití.	1
La Comisión ha transmitido y seguirá transmitiendo a las autoridades libanesas toda la información relacionada con cualquier asunto penal que vaya más allá del ámbito de la investigación de la Comisión.	1
d) Con las aportaciones del grupo de trabajo del Comité sobre asistencia y su grupo de trabajo sobre cooperación con organizaciones internacionales, incluidos los Comités del Consejo de Seguridad establecidos en virtud de las resoluciones 1267 (1999) y 1373 (2001), cuando proceda, sigan organizando actividades de divulgación en los planos internacional, regional y subregional y participando en ellas; estén preparados para hacer hincapié en los programas de asistencia y participar en ellos, promover el intercambio de experiencias, lecciones aprendidas y prácticas eficaces y estar dispuestos a facilitar los ofrecimientos o las solicitudes de asistencia;	1
- Reunir, evaluar, supervisar y presentar informes sobre la aplicación de las medidas y formular recomendaciones al respecto; llevar a cabo estudios de casos, según proceda; y estudiar a fondo cualesquiera otras cuestiones pertinentes que indique el Comité;	1
El Consejo de Seguridad recuerda las resoluciones 1267 (1999) y 1989 (2011), 1373 (2001), 1540 (2004) y 1624 (2005), así como otros instrumentos internacionales de lucha contra el terrorismo aplicables, destaca la necesidad de que se apliquen plenamente, reitera su llamamiento a los Estados para que consideren la posibilidad de hacerse partes lo antes posible en todos los convenios y protocolos internacionales pertinentes y cumplan plenamente las obligaciones que les incumben en virtud de los instrumentos en los que son partes, y toma nota de la recomendación del Comité Especial establecido en virtud de la resolución 51/210 de la Asamblea General, observando que se necesitaba más tiempo para lograr progresos sustantivos en las cuestiones pendientes, y decide recomendar que la Sexta Comisión, en su sexagésimo noveno período de sesiones de la Asamblea General, establezca un grupo de trabajo con miras a finalizar el proceso relativo al proyecto de convención amplia sobre el terrorismo internacional.	1
Idlib o El 6 de noviembre de 2014, aviones de combate del régimen sirio atacaron la ciudad de Mouqa con un misil, matando a cinco personas, entre ellas una niña y dos mujeres, además de dañar edificios residenciales.	1
Esos actos de terror e intimidación, que constituyen un patrón de ataque no sólo contra los ciudadanos libaneses, sino también contra los principios de una sociedad democrática y abierta que incluya la libertad de prensa, deben cesar.	1
Turquía seguirá ejerciendo sus derechos dimanantes del derecho internacional en pleno cumplimiento de las normas y reglamentos establecidos, a fin de proteger a sus ciudadanos y sus fronteras nacionales.	1
Se dio a los miembros elegidos la oportunidad de asumir funciones de liderazgo y de orientar el camino a seguir, especialmente durante períodos de indecisión y estancamiento.	0
Los miembros de la tripulación se vieron obligados a firmar contratos, elaborados por una empresa de Mombasa, que incluían la estipulación de que estaban de acuerdo en trabajar en un país de zonas de guerra, Somalia.	1
22. Reconoce también la necesidad de contar con una orientación operacional amplia sobre las tareas y responsabilidades de las misiones de mantenimiento de la paz en el cumplimiento de los mandatos de protección de los civiles y pide al Secretario General que elabore, en estrecha consulta con los Estados Miembros, incluidos los países que aportan contingentes y fuerzas de policía y otros agentes pertinentes, un concepto operacional para la protección de los civiles, y que informe sobre los progresos realizados;	1
El resultado de esas reducciones sería una nueva pérdida de credibilidad del sistema de justicia y de confianza en él entre la población en general y las comunidades minoritarias en particular.	0
75. Instrumentos como el Programa de Acción suponen que los Estados tienen la capacidad de adoptar medidas amplias en relación con el tráfico ilícito de armas pequeñas, pero a menudo no es así, especialmente cuando hay poca legitimidad estatal o cuando la capacidad se ve erosionada por los conflictos, la corrupción y la debilidad del estado de derecho.	0
Esto indica un éxito para el régimen de sanciones, lo que indica que un número considerable de talibanes aparentemente han cambiado su comportamiento.	1
Las filiales de Al-Qaida ganaron terreno en el norte de Malí en 2012, lo que provocó una crisis política y una intervención internacional.	1
Otros miembros tomaron nota de la iniciativa del Gobierno del Sudán de investigar las denuncias por conducto de su mecanismo nacional y pidieron que se resolvieran los conflictos mediante negociaciones bajo los auspicios del Grupo de Alto Nivel de la Unión Africana encargado de la aplicación de las recomendaciones para el Sudán, dirigido por el ex Presidente de Sudáfrica, Thabo Mbeki, y el Enviado Especial del Secretario General para el Sudán y Sudán del Sur, Haile Menkerios.	1
La cooperación en la gestión regional de las fronteras sigue mejorando, incluso mediante el establecimiento de patrullas conjuntas, el intercambio de información y los mecanismos regionales de control fronterizo y cooperación aduanera.	1
9. El personal será pagado por las Naciones Unidas y prestará servicios en las condiciones de servicio establecidas aplicables a los funcionarios de plazo fijo.	0
Varios Estados visitados tropiezan con dificultades para cooperar debido a la falta de capacitación y conocimientos técnicos.	0
El Consejo de Seguridad reconoce la importante función de buenos oficios del Secretario General y alienta al Secretario General a que siga utilizando la mediación con la mayor frecuencia posible para ayudar a resolver los conflictos por medios pacíficos, trabajando en coordinación y en estrecha colaboración con las organizaciones regionales y subregionales pertinentes a ese respecto, según proceda.	1
El 25 de agosto, el Secretario General Adjunto de Asuntos Políticos informó al Consejo de Seguridad en consultas oficiosas sobre la investigación de la Comisión Internacional Independiente de Investigación del asesinato del ex Primer Ministro del Líbano, Rafic Hariri, en febrero de 2005.	1
El Consejo también pide a las Naciones Unidas y a la Unión Africana que investiguen conjuntamente las redes logísticas del LRA y las posibles fuentes de financiación ilícita, incluida la presunta participación en la caza furtiva de elefantes y el contrabando ilícito conexo.	1
El Consejo toma nota también del mandato de la Operación Híbrida de las Naciones Unidas y la Unión Africana en Darfur (UNAMID) y de la Oficina Integrada de las Naciones Unidas para la Consolidación de la Paz en la República Centroafricana (BINUCA) de cooperar y compartir rápidamente información relacionada con la amenaza regional del LRA.	1
También se refirió al ataque contra la base de la Misión Multidimensional Integrada de Estabilización de las Naciones Unidas en Malí (MINUSMA) en Kidal el 7 de octubre.	1
"""En el último decenio, el Gobierno yemení ha seguido una política clara encaminada a restablecer la estabilidad en Somalia, poner fin a la guerra civil en ese país y apoyar al Gobierno central."	1
Si el Tribunal añade a sus responsabilidades toda una nueva esfera del derecho relativa a la indemnización, entonces el Tribunal no sólo tendrá que elaborar una nueva jurisprudencia, sino que también tendrá que ampliar considerablemente su dotación de personal y establecer nuevas normas y procedimientos para evaluar las reclamaciones.	1
Los atacantes causaron daños sustanciales a la puerta de entrada principal, una sección del muro exterior del perímetro de la prisión, el cableado de la navaja en el muro perimetral y el único camión de transporte de prisioneros de la prisión.	1
El Consejo de Seguridad examina con frecuencia las cuestiones humanitarias en los países afectados por conflictos.	1
En Libia, el colapso del control estatal tras la caída del régimen de Gadafi en 2011, junto con un control fronterizo ineficaz y un arsenal de armas, llevó al desarrollo de un importante mercado ilícito de armas en el país que alimentó el conflicto interno y en la región del Sahel.	1
Sin embargo, la corriente de inmigrantes y refugiados por toda la región desde las zonas de conflicto en el Oriente Medio y África sigue planteando un desafío a las autoridades de inmigración.	1
Deben desarrollarse capacidades adecuadas en esferas clave de la gestión civil de las crisis, como la policía, la justicia y el estado de derecho, la preparación de los procesos electorales y la observación electoral, la protección civil y la administración pública.	1
"""El Consejo de Seguridad reafirma que los Estados Miembros, en sus relaciones internacionales, se abstendrán de recurrir a la amenaza o al uso de la fuerza contra la integridad territorial o la independencia política de cualquier Estado, y también prestarán a las Naciones Unidas toda asistencia en cualquier acción que adopten de conformidad con la Carta de las Naciones Unidas, y se abstendrán de prestar asistencia a cualquier Estado contra el cual las Naciones Unidas adopten medidas preventivas o coercitivas."	1
En respuesta a los acontecimientos ocurridos en la República Árabe Siria, incluido un informe recibido por la Alta Comisionada de las Naciones Unidas para los Derechos Humanos, el Secretario General Adjunto acogió con beneplácito la reciente decisión del Consejo de Derechos Humanos de establecer una comisión internacional de investigación sobre la cuestión.	1
50. Recuerda su decisión de que, cuando el Estado proponente presente una solicitud de supresión de la Lista, el requisito de que los Estados adopten las medidas descritas en el párrafo 1 de la presente resolución terminará con respecto a esa persona, grupo, empresa o entidad después de 60 días, a menos que el Comité decida por consenso, antes de que finalice ese período de 60 días, que las medidas permanecerán vigentes con respecto a esa persona, grupo, empresa o entidad; siempre que, en los casos en que no exista consenso, el Presidente, a petición de un miembro del Comité, presente la cuestión de si suprimirá de la Lista a esa persona, grupo, empresa o entidad para que adopte una decisión al respecto en un plazo de 60 días; y siempre que, además, en caso de que tal solicitud, el requisito de que los Estados adopten las medidas descritas en el párrafo 1 de la presente resolución permanezca en vigor durante ese período con respecto a esa persona, grupo, empresa o entidad hasta que el Consejo de Seguridad decida la cuestión;	1
Por ejemplo, la identificación delicada de la población es un proceso a largo plazo que continuará más allá de las elecciones, al igual que la reintegración de los excombatientes, la reforma del sector de la seguridad, el tratamiento de las cuestiones relativas a la tenencia de la tierra, la promoción de una buena gobernanza económica, la protección de los derechos humanos, la cicatrización de las heridas del conflicto y el tratamiento de las causas profundas de la crisis.	1
Acogiendo con beneplácito la aprobación por la Asamblea General de la Estrategia global de las Naciones Unidas contra el terrorismo (A/60/288), de 8 de septiembre de 2006, y la creación del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo para asegurar la coordinación y coherencia generales de las actividades de lucha contra el terrorismo del sistema de las Naciones Unidas,	1
485. Es decepcionante que los comités se limitaran al delito de violación y no tramitaran los casos en que se denunciaron otras formas de abuso sexual, incluido el intento de violación.	1
91. Los actos de tortura están prohibidos por muchas convenciones, entre ellas el artículo 7 del Pacto Internacional de Derechos Civiles y Políticos, el artículo 2 de la Convención contra la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes y el artículo 5 de la Carta Africana de Derechos Humanos y de los Pueblos.	1
El Consejo pide al Secretario General que siga proporcionando y desplegando orientación sobre cómo hacer frente a la violencia sexual para el despliegue previo y la capacitación inductiva del personal militar y de policía, y que ayude a las misiones a elaborar procedimientos específicos para hacer frente a la violencia sexual sobre el terreno y vele por que se preste apoyo técnico a los países que aportan contingentes y fuerzas de policía a fin de incluir orientación para el personal militar y de policía sobre cómo hacer frente a la violencia sexual en la capacitación previa al despliegue y la orientación inicial.	1
Sra. Savannah de Tessières, Francia (armas: armas pequeñas y armas ligeras);	0
Sarraf está muy cerca del Palacio Presidencial y también era consciente de la decisión [declaración de testigos].	0
13. Esta situación complica los esfuerzos en pro de la paz y la reconciliación.	1
El Ministro de Seguridad ha asumido ahora la presidencia de la Reunión Consultiva Ministerial sobre Asuntos Policiales (creada originalmente por la IPTF), a través de la cual coordina y supervisa los aspectos políticos de todos los organismos policiales a nivel estatal. En los últimos seis meses se han redactado y aprobado una serie de nuevas leyes importantes, en particular una ley que crea y regula un nuevo Servicio de Inmigración, una ley actualizada que rige el funcionamiento del Servicio Estatal de Fronteras y una ley sobre funcionarios policiales.	1
Reafirmando su resolución 1540 (2004) y la necesidad de que todos los Estados apliquen plenamente las medidas que en ella figuran, y exhortando a todos los Estados Miembros y a las organizaciones internacionales y regionales a que cooperen activamente con el Comité establecido en virtud de esa resolución, incluso en el curso del examen amplio que se pide en la resolución 1810 (2008),	1
El Equipo ha consultado al Grupo de Supervisión para Somalia, que en su informe de 9 de marzo de 2005 (S/2005/153) declaró que el embargo de armas se había infringido al suministrar armas, explosivos, material conexo y adiestramiento militar a Al-Itihaad Al-Islamiya, entidad incluida en la Lista consolidada.	1
Una reunión celebrada en Damasco entre el Sr. Hariri y el Presidente Al-Assad el 26 de agosto de 2004 pareció llevar el conflicto a un primer plano.	1
Para lograr un retorno sostenible y comunidades minoritarias viables, será necesario un proceso de descentralización que mejore la capacidad de las comunidades no albanesas de Kosovo para proteger su identidad y sus medios de vida, fomentar su confianza en el futuro y alentarlas a que participen más activamente en las instituciones de gobierno de Kosovo.	1
Algunos de los detenidos habían estado detenidos durante 11 meses sin cargos, sin acceso a un abogado o sin comunicación con la familia.	1
h) Examinar los informes presentados por el Equipo de Vigilancia;	0
Existen leyes que regulan las organizaciones benéficas y sin fines de lucro, pero no todos los Estados han revisado sus marcos jurídicos para impedir que el sector sin fines de lucro sea utilizado indebidamente con fines de financiación del terrorismo.	1
El tráfico transfronterizo de carbón vegetal ha apoyado a AlShabaab, apoyando sus incursiones en Kenya.	1
Los diarios como Fraternité Matin y Notre Voie, que están cerca del partido político Front populaire ivoirien, publican mensajes nacionalistas e incitan a la guerra total.	1
▪ Lanzar un ataque que pueda causar incidentalmente muertos o heridos a civiles o daños a bienes de carácter civil o una combinación de ellos que sería excesiva en relación con la ventaja militar concreta y directa prevista;	1
Según el Banco Mundial, nada socava tanto el clima de inversión como la inseguridad armada.	1
En primer lugar, la delincuencia transfronteriza y la debilidad de los controles fronterizos pueden debilitar la autoridad del Estado.	1
El Estado ha impuesto restricciones abiertamente discriminatorias a la mujer en un intento de mantener el estereotipo de género de la mujer coreana pura e inocente.	1
La estrategia también tiene por objeto ampliar el círculo de donantes mediante la inclusión de países en los que se han elaborado enfoques o sistemas de lucha contra el terrorismo especialmente eficaces.	1
Afirma su intención, al establecer y renovar regímenes de sanciones específicos para cada Estado, de tener en cuenta la conveniencia de adoptar medidas selectivas y graduales contra las partes en situaciones de conflicto armado que cometan violaciones y otras formas de violencia sexual contra las mujeres y las niñas en situaciones de conflicto armado.	1
Si el informe médico corrobora las alegaciones de la víctima, el caso se enviará a la policía para que siga investigando.	1
n) Coordinar y cooperar con el coordinador nacional de la lucha contra el terrorismo u otro órgano de coordinación similar en el país de visita, cuando proceda;	1
En muy pocos casos también se informó de que los rebeldes cometieron actos de saqueo durante un ataque contra una aldea, en particular en Darfur occidental.	1
5. Mientras los maoístas se preparaban para trasladar sus fuerzas al acantonamiento, participaron en una campaña de reclutamiento que alcanzó su punto máximo en noviembre de 2006.	1
Reconociendo la necesidad de mejorar la coordinación de las actividades en los planos nacional, regional, subregional e internacional, según proceda, a fin de fortalecer la respuesta mundial al grave problema y la amenaza a la paz y la seguridad internacionales que plantea la proliferación de las armas de destrucción en masa y sus sistemas vectores,	1
El departamento intervino a personas políticas, militares y sospechosas.	0
Despliegue de policías civiles internacionales calificados y bien capacitados como componente de las operaciones de mantenimiento de la paz, para aumentar la capacidad de las Naciones Unidas y ayudar al Estado anfitrión a hacer cumplir la ley. (ad ref)	1
El Consejo de Seguridad recuerda su determinación de mejorar la supervisión estratégica de las operaciones de mantenimiento de la paz teniendo presente la importante función que desempeñan las operaciones de mantenimiento de la paz para la protección de los civiles y reafirma su apoyo a los esfuerzos realizados por el Secretario General para examinar las operaciones de mantenimiento de la paz y mejorar la planificación y el apoyo, y reitera su aliento para profundizar esos esfuerzos, en colaboración con los países que aportan contingentes y fuerzas de policía y otros interesados pertinentes.	1
En consecuencia, el detenido se convierte en un detenido en régimen de incomunicación, cuya detención a veces excede de un período de 12 meses, sin cargos, sin acceso a un abogado, sin comparecer ante el tribunal y sin que se le permita visitarlo.	1
Como se indicó anteriormente, hay informes creíbles y repetidos que indican que estas redadas aumentaron significativamente en la noche del 23 de marzo y aún más durante las noches siguientes.	1
Acogiendo con beneplácito los progresos realizados por los Gobiernos del Iraq y Kuwait en la solución de las cuestiones pendientes entre ambos países, y alentando su mayor cooperación, el Consejo de Seguridad exhorta al Iraq a que cumpla rápidamente las obligaciones que le incumben en virtud de las resoluciones pertinentes del Consejo de Seguridad en virtud del Capítulo VII relativas a la situación entre el Iraq y Kuwait,	1
Durante las consultas oficiosas celebradas el 5 de mayo, el Comité se reunió con el recientemente establecido Grupo de Expertos.	1
"Si bien el Equipo y muchos Estados consideran que el término ""armas y material conexo de todo tipo"" (resolución 1735 (2006), párr. 1 c)) se aplica por igual a los explosivos militares, civiles e improvisados, algunos han señalado que sería imposible prohibir el suministro de explosivos civiles o materiales para bombas caseras."	1
La mayoría de los Estados tienen poca capacidad para congelar sin demora los fondos y activos relacionados con el terrorismo.	1
La ONUCI siguió impartiendo capacitación sobre cuestiones de género al personal militar, la policía de las Naciones Unidas y el personal civil, incluso mediante la difusión semanal de mensajes de sensibilización sobre diversas cuestiones relacionadas con el género.	1
6. Pide también al Comité establecido en virtud de la resolución 1267 (1999) que le informe periódicamente sobre la aplicación de la presente resolución;	1
El Comité siguió examinando una estrategia de divulgación en los medios de comunicación, basada en un documento oficioso preparado por los expertos del Comité, que tiene por objeto utilizar metódica y eficientemente los recursos de las Naciones Unidas y del Comité para llegar a un público más amplio y específico, incluso mediante la preparación de listas de contacto especializadas para la comunicación electrónica de importantes actualizaciones del Comité.	1
Se invita a los Estados a que emitan las huellas dactilares contenidas en las versiones restringidas de las notificaciones a través de sus bases de datos policiales para verificar si hay coincidencias dentro de sus propios sistemas (sección VI.C, párr. 80)	1
2. Decide que la Dirección Ejecutiva del Comité contra el Terrorismo seguirá funcionando como misión política especial bajo la orientación normativa del Comité contra el Terrorismo durante el período que termina el 31 de diciembre de 2017 y decide además realizar un examen provisional a más tardar el 31 de diciembre de 2015;	1
"96. El General de Brigada Ruak dijo a la Comisión que era consciente de que no existía una ley específica que permitiera el armamento de "" reservistas "", y declaró que el Ministro de Defensa le había autorizado a hacerlo después de haber hecho la propuesta."	1
23. También persisten las preocupaciones acerca del Emarat Kavkaz (QE.E.131.11), organización terrorista en el Cáucaso septentrional dirigida por Doku Khamatovich Umarov (QI.U.290.11), que fue responsable de múltiples ataques en la Federación de Rusia.	1
El presente informe se refiere al examen de la Lista consolidada realizado del 30 de junio de 2008 al 31 de julio de 2010 por el Comité establecido en virtud de la resolución 1267 (1999).	0
Uganda atesora la paz y cree que la inestabilidad actual en la región de los Grandes Lagos desincentiva el desarrollo.	1
Tal como se establece en la jurisprudencia pertinente, la responsabilidad por un crimen distinto del convenido en el plan común sólo se plantea si, en las circunstancias del caso, era previsible que ese crimen pudiera ser perpetrado por uno u otros miembros del grupo y el acusado asumiera voluntariamente ese riesgo.	1
Ø Hacer un llamamiento para que las partes en los conflictos armados cumplan estrictamente las normas del derecho internacional humanitario y las normas de derechos humanos que prohíben la violación, la esclavitud sexual, la prostitución forzada, el embarazo forzado, la esterilización forzada o cualquier otra forma de violencia sexual.	1
Por ejemplo, explicó que se frunció el ceño al intervenir dos veces en una consulta oficiosa y que prácticamente nunca se hizo la intervención tres veces.	0
Los Estados visitados cuentan con medidas y políticas operacionales para la represión del reclutamiento de terroristas.	1
Varios miembros del Consejo expresaron su profundo pesar por el hecho de que la UNMIS tuviera que retirarse en el momento mismo en que su capacidad demostrada para aliviar las tensiones era particularmente necesaria, especialmente en lo que respecta a los combates en Kordofán del Sur y la situación en el Nilo Azul.	1
Reconociendo la valiosa contribución que hacen a la protección de los niños en los conflictos armados el Representante Especial del Secretario General para la cuestión de los niños y los conflictos armados y el Grupo de Trabajo del Consejo de Seguridad sobre los niños y los conflictos armados, incluidas sus conclusiones y recomendaciones formuladas de conformidad con la resolución 1612 (2005), y recordando la resolución 1882 (2009), que tiene por objeto fortalecer la protección de los niños en situaciones de conflicto armado,	1
Los vehículos fueron trasladados de la escena del crimen durante la noche del 14 de febrero.	0
Turquía es plenamente consciente de las intenciones del Gobierno sirio que se pusieron en práctica mediante diversos medios de agresión y provocación, como el ataque contra civiles inocentes a través de la frontera.	1
El Comité considera que esas medidas reducirán el riesgo de que terceros, incluidas las instituciones financieras no bancarias y las empresas y los profesionales no financieros, actúen inconscientemente en contravención de los requisitos de congelación de activos.	1
Se ha observado que en algunos casos, debido a la urgencia y la particularidad que se perciben de las amenazas terroristas, las investigaciones y las respuestas de las fuerzas nacionales de seguridad y de orden público en la lucha contra el terrorismo pueden haber estado desvinculadas de las consideraciones de derechos humanos en comparación con las situaciones habituales de policía criminal, lo que ha dado lugar a importantes lagunas.	1
