es	Relevant
"106. El Equipo ha consultado al Grupo de Supervisión para Somalia, que en su informe de 9 de marzo de 2005 (S/2005/153) afirmó que se había violado el embargo de armas al suministrar armas, explosivos, material conexo y adiestramiento militar a Al-Itihaad Al-Islamiya, entidad incluida en la lista consolidada."	1
"Una reunión en Damasco entre el Sr. Hariri y el Presidente Al-Assad, el 26 de agosto de 2004, pareció poner fin al conflicto."	1
"58. Para lograr un retorno sostenible y unas comunidades minoritarias viables, será necesario un proceso de descentralización. Mejorará la capacidad de las comunidades no albanesas de Kosovo para proteger su identidad y sus medios de subsistencia, fomentará su confianza en el futuro y las alentará a participar más activamente en las instituciones de gobierno de Kosovo."	1
"Algunos de los detenidos llevaban 11 meses recluidos sin cargos, acceso a un abogado o comunicación con sus familiares."	1
(h) Examinar los informes presentados por el Equipo de Seguimiento;	0
"Existen leyes que regulan las organizaciones benéficas y sin ánimo de lucro, pero no todos los Estados han revisado sus marcos jurídicos para impedir que el sector sin ánimo de lucro se utilice indebidamente con fines de financiación del terrorismo."	1
"El tráfico transfronterizo de carbón vegetal ha servido de apoyo a AlShabaab, apuntalando sus incursiones en Kenia."	1
"Diarios como Fraternité Matin y Notre Voie, próximos al partido político Front populaire ivoirien, publican mensajes nacionalistas e incitan a la guerra total."	1
"▪ Lanzar un ataque del que quepa esperar que cause incidentalmente muertos o heridos entre la población civil o daños a bienes de carácter civil, o una combinación de ambos, que resulte excesiva en relación con la ventaja militar concreta y directa prevista;"	1
"Según el Banco Mundial, nada socava tanto los climas de inversión como la inseguridad armada."	1
"15. En primer lugar, la delincuencia transfronteriza y la debilidad de los controles fronterizos pueden debilitar la autoridad del Estado."	1
El Estado ha impuesto restricciones descaradamente discriminatorias a las mujeres en un intento de mantener el estereotipo de género de la mujer coreana pura e inocente.	1
La estrategia también pretende ampliar el círculo de donantes incluyendo a países en los que se hayan desarrollado enfoques o sistemas antiterroristas especialmente eficaces.	1
"Afirma su intención, al establecer y renovar los regímenes de sanciones específicos de cada Estado, de tomar en consideración la conveniencia de adoptar medidas selectivas y graduales contra las partes en situaciones de conflicto armado que cometan violaciones y otras formas de violencia sexual contra las mujeres y las niñas en situaciones de conflicto armado."	1
"Si el informe médico corroboraba las alegaciones de la víctima, el caso se enviaba a la policía para que siguiera investigando."	1
"(n) Coordinarse y cooperar con el punto focal nacional antiterrorista u organismo de coordinación similar del país de visita, cuando proceda;"	1
"En muy pocos casos se informó también de que los rebeldes cometieron actos de pillaje durante un ataque a una aldea, en particular en Darfur Occidental."	1
"5. Mientras los maoístas se preparaban para trasladar sus fuerzas al acantonamiento, emprendieron una campaña de reclutamiento que alcanzó su punto álgido en noviembre de 2006."	1
"Reconociendo la necesidad de mejorar la coordinación de los esfuerzos en los planos nacional, regional, subregional e internacional, según proceda, a fin de reforzar una respuesta mundial al grave desafío y amenaza para la paz y la seguridad internacionales que plantea la proliferación de armas de destrucción masiva y sus sistemas vectores,"	1
"El departamento intervino a políticos, militares y sospechosos."	0
"Despliegue de una policía civil internacional cualificada y bien formada como componente de las operaciones de mantenimiento de la paz, para mejorar la capacidad de las Naciones Unidas y ayudar al Estado anfitrión a hacer cumplir la ley. (ad ref)"	1
"""El Consejo de Seguridad recuerda su determinación de mejorar la supervisión estratégica de las operaciones de mantenimiento de la paz, consciente de la importante función que desempeñan en la protección de los civiles, y reafirma su apoyo a los esfuerzos realizados por el Secretario General para examinar las operaciones de mantenimiento de la paz y mejorar la planificación y el apoyo, y reitera su aliento para profundizar en esos esfuerzos, en colaboración con los países que aportan contingentes y fuerzas de policía y otras partes interesadas."	1
"El resultado es que el detenido se convierte en un detenido incomunicado, cuya detención a veces supera los 12 meses, sin cargos, sin acceso a un abogado, sin comparecencia ante un tribunal y sin permiso para recibir visitas."	1
"Como se ha indicado anteriormente, existen informes creíbles y repetidos que indican que estas redadas aumentaron significativamente la noche del 23 de marzo y aún más durante las noches siguientes."	1
"Acogiendo con satisfacción los progresos realizados por los Gobiernos de Iraq y Kuwait hacia la resolución de las cuestiones pendientes entre ambos países, y alentando su ulterior cooperación, el Consejo de Seguridad exhorta a Iraq a que cumpla rápidamente las obligaciones que le incumben en virtud de las resoluciones pertinentes del Consejo de Seguridad en virtud del Capítulo VII relativas a la situación entre Iraq y Kuwait."	1
"5. Durante las consultas informales celebradas el 5 de mayo, el Comité se reunió con el recién creado Grupo de Expertos."	1
"Si bien el Equipo y muchos Estados consideran que la expresión ""armas y material conexo de todo tipo"" (resolución 1735 (2006), párr. 1 c)) se aplica por igual a los explosivos militares, civiles e improvisados, algunos han comentado que sería imposible interceptar el suministro de explosivos civiles o de materiales para bombas de fabricación casera."	1
La mayoría de los Estados tienen poca capacidad para congelar sin demora fondos y activos vinculados al terrorismo.	1
"49. La ONUCI siguió llevando a cabo actividades de sensibilización sobre cuestiones de género para el personal militar, la policía de las Naciones Unidas y el personal civil, incluso mediante la difusión semanal de mensajes de sensibilización sobre diversas cuestiones relacionadas con el género."	1
6. Pide también al Comité establecido en virtud de la resolución 1267 (1999) que informe periódicamente al Consejo de Seguridad sobre la aplicación de la presente resolución;	1
"36. El Comité siguió estudiando una estrategia de divulgación en los medios de comunicación, basada en un documento oficioso elaborado por los expertos del Comité. El objetivo de esta estrategia es utilizar de forma metódica y eficiente los recursos de las Naciones Unidas y del Comité para llegar a públicos más amplios y específicos, incluso mediante la preparación de listas de contactos especializados para la comunicación electrónica de actualizaciones importantes del Comité."	1
"Se invita a los Estados a pasar las huellas dactilares contenidas en las versiones restringidas de las difusiones por sus bases de datos policiales para comprobar si coinciden con las de sus propios sistemas (secc. VI.C, párr. 80)"	1
2. Decide que la Dirección Ejecutiva del Comité contra el Terrorismo siga funcionando como misión política especial bajo la orientación política del Comité contra el Terrorismo durante el período que finaliza el 31 de diciembre de 2017 y decide además llevar a cabo una revisión provisional antes del 31 de diciembre de 2015;	1
"96. El General de Brigada Ruak declaró a la Comisión que era consciente de que no existía ninguna ley específica que permitiera armar a los ""reservistas"". Afirmó que el Ministro de Defensa le había autorizado a hacerlo después de haber formulado la propuesta."	1
"23. También sigue preocupando el Emarat Kavkaz (QE.E.131.11), organización terrorista del Cáucaso Septentrional dirigida por Doku Khamatovich Umarov (QI.U.290.11). El grupo fue responsable de múltiples atentados en la Federación Rusa."	1
1. El presente informe se refiere al examen de la Lista consolidada realizado entre el 30 de junio de 2008 y el 31 de julio de 2010 por el Comité establecido en virtud de la resolución 1267 (1999).	0
Uganda atesora la paz y cree que la actual inestabilidad en la región de los Grandes Lagos es un freno al desarrollo.	1
"Según la jurisprudencia pertinente, la responsabilidad por un delito distinto del acordado en el plan común sólo surge si, en las circunstancias del caso, era previsible que tal delito pudiera ser perpetrado por uno u otros miembros del grupo y el acusado asumió voluntariamente ese riesgo."	1
"Ø Pedir el estricto cumplimiento por las partes en los conflictos armados de las normas del derecho internacional humanitario y de los derechos humanos que prohíben la violación, la esclavitud sexual, la prostitución forzada, el embarazo forzado, la esterilización forzada o cualquier otra forma de violencia sexual."	1
"Por ejemplo, explicó, intervenir dos veces en una consulta informal estaba mal visto, e intervenir tres veces prácticamente no se hacía nunca."	0
Los Estados visitados disponen de medidas y políticas operativas para la represión del reclutamiento de terroristas.	1
"Varios miembros del Consejo lamentaron profundamente que la UNMIS tuviera que retirarse justo en el momento en que su probada capacidad para aliviar las tensiones era especialmente necesaria, sobre todo en relación con los combates en Kordofán del Sur y la situación en el Nilo Azul."	1
"Reconociendo la valiosa contribución a la protección de los niños en los conflictos armados realizada por la Representante Especial del Secretario General para la cuestión de los niños y los conflictos armados y el Grupo de Trabajo del Consejo de Seguridad sobre los niños y los conflictos armados, incluidas sus conclusiones y recomendaciones formuladas en consonancia con la resolución 1612 (2005), y recordando la resolución 1882 (2009), que tiene por objeto reforzar la protección de los niños en situaciones de conflicto armado,"	1
Los vehículos fueron retirados del lugar del crimen durante la noche del 14 de febrero.	0
"Turquía es plenamente consciente de las intenciones del Gobierno sirio, puestas en práctica a través de diversos medios de agresión y provocación, como los ataques contra civiles inocentes al otro lado de la frontera."	1
"El Comité considera que estas medidas reducirán el riesgo de que terceros, incluidas las instituciones financieras no bancarias y las empresas y profesionales no financieros, actúen involuntariamente contraviniendo los requisitos de congelación de activos."	1
"97. Se ha observado que, en algunos casos, debido a la percepción de la urgencia y la particularidad de las amenazas terroristas, las investigaciones y respuestas antiterroristas llevadas a cabo por las fuerzas de seguridad nacionales pueden haberse desvinculado de las consideraciones de derechos humanos en comparación con las situaciones habituales de policía criminal, lo que ha dado lugar a importantes lagunas."	1
"Decide por la presente, habiendo recibido la solicitud de [el Estado afectado], establecer un tribunal internacional con el único propósito de enjuiciar a los responsables de genocidio y otras violaciones graves del derecho internacional humanitario cometidas en el territorio [del Estado afectado] y a los ciudadanos [del Estado afectado] responsables de genocidio y otras violaciones de esa naturaleza cometidas en el territorio de Estados vecinos entre [fechas] ....."	1
"Las tensiones siguen siendo elevadas, especialmente en el noreste de Katanga, donde se han producido varios enfrentamientos entre unidades de las FARDC y grupos Mayi-Mayi. Los días 10 y 11 de agosto, las FARDC intercambiaron disparos con un grupo Mayi-Mayi cerca de la mina de oro de Lunga, a unos 200 kilómetros de Kalemie, y tomaron el control de la zona."	1
"Aunque el papel de Turabi en el MJI y su influencia en él siguen sin estar claros, tras una primera puesta en libertad tras dos años de detención en octubre de 2003, al parecer admitió que su partido tiene vínculos con el MJI."	0
"El Consejo de Seguridad condena todas las violaciones del derecho internacional, incluido el derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados, cometidas contra civiles en situaciones de conflicto armado."	1
"Durante el periodo comprendido entre el 20 de octubre y el 10 de diciembre de 2014, helicópteros del régimen lanzaron un total de 1.125 bombas de barril, matando a 603 civiles, entre ellos 129 niños y 112 mujeres."	1
"106. Todos los Estados, excepto uno, han cumplido el plazo fijado por la OACI para expedir documentos de viaje legibles por máquina."	1
"El ataque obligó a muchos civiles a buscar refugio fuera de la ciudad, las Fuerzas Armadas Sudanesas sufrieron decenas de bajas y el SLM/A se hizo con cantidades de armas, municiones, combustible y otros suministros. El 29 de septiembre se produjo otro ataque contra la propia ciudad de Tawilla, cuando unidades de la policía gubernamental y de las Fuerzas Armadas de Sudán entraron en la ciudad y, más tarde, en el campo adyacente de Dali para desplazados internos, disparando contra civiles de forma indiscriminada y sin provocación."	1
Las fuerzas de seguridad sirias han cometido diversas violaciones del derecho internacional de los derechos humanos y del derecho internacional humanitario. Algunas de esas violaciones podrían equivaler a crímenes de guerra y crímenes de lesa humanidad.	1
Carta de fecha 13 de mayo de 2008 dirigida al Secretario General por el Presidente del Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) relativa a Al-Qaida y los talibanes y personas y entidades asociadas	0
"El Comité seguirá centrándose en supervisar y promover la aplicación por parte de los Estados miembros de la resolución 1373 (2001) y en adoptar medidas prácticas para mejorar la capacidad de lucha contra el terrorismo de los Estados, incluidas medidas encaminadas a facilitar la asistencia técnica."	1
"Hace un llamamiento a todas las partes implicadas para que garanticen que todos los procesos de paz, acuerdos de paz y planes de recuperación y reconstrucción post-conflicto ... incluyan medidas específicas para la protección de los civiles, incluido el restablecimiento del Estado de Derecho."	1
8. Las organizaciones regionales y subregionales deberían colaborar con el Comité contra el Terrorismo y otras organizaciones internacionales para facilitar el intercambio de buenas prácticas en la lucha contra el terrorismo y ayudar a sus miembros a cumplir su obligación de combatir el terrorismo;	1
"5. La Dirección Ejecutiva seguirá intensificando su cooperación con los órganos pertinentes de las Naciones Unidas, incluidos el Equipo de Vigilancia del Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) y el Grupo de Expertos del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), así como con diversas organizaciones internacionales, regionales y subregionales, incluso en el contexto de las visitas del Comité a los Estados Miembros."	1
(b) Contribuir a la mejora de las condiciones de seguridad en las que se presta la ayuda humanitaria y ayudar al retorno voluntario de los refugiados y desplazados internos;	1
"113. A pesar de estas iniciativas, los esfuerzos regionales de lucha contra el terrorismo siguen enfrentándose a importantes retos."	1
"A 1 de octubre de 2005, la UNOMIG contaba con 121 observadores militares y 12 policías (véase el anexo)."	1
"38. Varios Estados de la región de Asia han apoyado activamente el desarrollo de contranarrativas, incluso para su uso en Internet, con el fin de cuestionar los defectos ideológicos y religiosos que sustentan las ideologías terroristas."	1
"Tras señalar que no estaba claro cuántas vidas se habían perdido en los varios días de enfrentamientos, declaró que los observadores del alto el fuego de la Autoridad Intergubernamental para el Desarrollo (IGAD) habían culpado a la oposición de iniciar el conflicto."	1
En este contrato hay una cláusula que prohíbe al comprador utilizar estos vehículos con fines militares y una declaración de que los vehículos están destinados a la economía nacional. Los 22 coches se vendieron por 90.200 dólares.	0
"Al intensificarse los combates, las F-FDTL reforzaron sus posiciones en las colinas enviando un buque de la armada a la bahía de Tibar."	1
"9. Pide al Comité contra el Terrorismo que, además del informe solicitado en el párrafo 8, informe oralmente al Consejo, por conducto de su Presidente, al menos cada 180 días, sobre la labor general del Comité contra el Terrorismo y de su Dirección Ejecutiva y, según proceda, en conjunción con los informes de los Presidentes del Comité establecido en virtud de la resolución 1267 (1999) y del Comité establecido en virtud de la resolución 1540 (2004), y alienta la celebración de reuniones informativas oficiosas para todos los Estados Miembros interesados;"	1
"Toda privación de libertad debe realizarse de conformidad con lo dispuesto en el artículo 9: no debe ser arbitraria; debe basarse en motivos y procedimientos establecidos por la ley; debe facilitarse información sobre los motivos de la detención; y debe existir un control judicial de la detención, así como una indemnización en caso de infracción."	1
"(b) Alentar a los Estados a que proporcionen a los funcionarios competentes la formación necesaria para aplicar el marco jurídico de la lucha contra el terrorismo, por ejemplo, en ámbitos como la investigación, el enjuiciamiento, la imposición de penas y la extradición."	1
"16. Las filiales de Al-Qaeda Tehrik-e Taliban Pakistan (TTP) (QE.T.132.11), Lashkar-e-Tayyiba y Harakat ul-Mujahidin (QE.H.8.01) siguen desempeñando un papel importante en la insurgencia en Afganistán."	1
Actos de tortura perpetrados por la población civil	1
"El Sr. Sidikou destacó que, aunque Al-Shabaab había sufrido retrocesos militares, el grupo seguía conservando un número apreciable de sus combatientes y equipos, principalmente en las zonas rurales, y consideró que esto probablemente estaba pensado para mantener una lucha asimétrica prolongada."	1
"La MONUSCO está planificando y preparando operaciones militares contra las FDLR, teniendo en cuenta el carácter disperso del grupo y su inmersión entre la población local."	1
"El Consejo condena todas las demás violaciones del derecho internacional, incluido el derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados, cometidas contra niños en situaciones de conflicto armado."	1
"Atacaron la oficina local del Servicio Nacional de Seguridad e Inteligencia, prendiéndole fuego, y luego procedieron a disparar contra la oficina de Telecomunicaciones de Sudán."	1
"A pesar de estos avances, varias visitas del Comité y talleres realizados en la región han puesto de manifiesto que la cooperación regional en materia antiterrorista requiere un mayor refuerzo. 184. Los Estados de la subregión deberían:"	1
"También explicó el plan de seguridad electoral elaborado por la secretaría del Órgano Conjunto de Gestión Electoral en estrecha consulta con los organismos nacionales de seguridad, la Fuerza Internacional de Asistencia para la Seguridad y las fuerzas de la coalición."	1
Todos menos uno de los 25 Estados miembros de la Unión Europea participan en la Misión (420 policías) junto con nueve Estados contribuyentes no pertenecientes a la UE (52 policías).	1
"El Consejo observa además con preocupación que, al parecer, los ataques del ERS en la República Centroafricana han tenido lugar en zonas situadas fuera de la zona principal de operaciones de la Fuerza de Respuesta de la Unión Africana."	1
"El padre de familia declaró que, durante el intento de huida de su casa, se encontraron con seis hombres árabes que violaron a su hija de 25 años delante de él, su esposa y los niños pequeños."	1
"Cuando son detenidos o repatriados por la fuerza, los funcionarios de la República Popular Democrática de Corea los someten sistemáticamente a persecución, tortura, detención arbitraria prolongada y, en algunos casos, violencia sexual, incluso durante registros corporales invasivos."	1
"Sin embargo, hay otras personas que no son buscadas por ningún organismo policial, que pueden no tener fácil acceso a documentos falsos de calidad suficiente para sobrevivir a un examen minucioso y que, en cualquier caso, pueden calcular que la limitada cantidad de detalles personales registrados sobre ellos en la Lista hace razonablemente seguro que podrán pasar por los puestos fronterizos utilizando sus documentos auténticos sin ser advertidos."	1
"""El Consejo de Seguridad subraya que las organizaciones regionales y subregionales desempeñan un papel importante en la lucha contra el tráfico ilícito de armas pequeñas y ligeras y la necesidad de tener en cuenta en los mandatos de las operaciones de mantenimiento de la paz, cuando proceda, los instrumentos regionales que permiten a los Estados identificar y rastrear las armas pequeñas y ligeras ilegales."	1
"Exhorta a todas las partes en conflicto armado en el [país afectado], incluidos los elementos de [grupo armado específico], a que emitan órdenes claras contra la violencia sexual, y exhorta además a esas partes a que asuman y apliquen compromisos específicos sobre la investigación oportuna de los presuntos abusos a fin de que los autores rindan cuentas, en consonancia con su resolución 1960 (2010), y a que faciliten el acceso inmediato de las víctimas de violencia sexual a los servicios disponibles;"	1
"En ese momento, los reclutas pasan a estar bajo el mando del ejército regular y normalmente llevan el mismo uniforme que la unidad con la que luchan."	1
"Expresa su profunda preocupación por el hecho de que determinados perpetradores persistan en cometer violaciones y abusos contra los niños en situaciones de conflicto armado, haciendo caso omiso abiertamente de sus resoluciones en la materia, y a este respecto: ... b) Reitera su disposición a adoptar medidas selectivas y graduadas contra los perpetradores persistentes, teniendo en cuenta las disposiciones pertinentes de sus resoluciones 1539 (2004), 1612 (2005), 1882 (2009) y 1998 (2011);"	1
"Los Mig-23 fueron descargados y parcialmente reensamblados por un equipo de técnicos bielorrusos hasta que las autoridades de Togo intervinieron para detener su trabajo a principios de noviembre de 2004, tras una protesta del Gobierno de Francia."	1
"8. La Dirección Ejecutiva, actuando conjuntamente con los donantes y otras organizaciones asociadas pertinentes, intensificará sus enfoques regionales y subregionales para proseguir las iniciativas ya emprendidas o previstas en los ámbitos de la prevención del uso indebido del sector no lucrativo para financiar el terrorismo, la circulación transfronteriza ilícita de dinero en efectivo y otros instrumentos negociables al portador, la mejora de las capacidades de lucha contra el terrorismo de los agentes de policía y los fiscales, el control y la gestión eficaces de las fronteras y la promoción de la cooperación entre las entidades subregionales pertinentes."	1
"La comisión ha autorizado al ACNUDH, en calidad de secretaría residual de la comisión, a facilitar el acceso a los materiales existentes en la base de datos a las autoridades competentes que lleven a cabo investigaciones fidedignas con el fin de garantizar la rendición de cuentas por los delitos y otras violaciones cometidos, establecer la verdad sobre las violaciones cometidas o aplicar sanciones selectivas ordenadas por las Naciones Unidas contra determinadas personas o instituciones."	1
"Los registros telefónicos mostraban cuatro llamadas al oficial de inteligencia sirio Jamea Jamea, a las 1142, 1814, 2023 y 2026 horas. Según un testigo, Abdel-Al visitó el despacho de Jamea Jamea la tarde de la explosión, a las 19.30 horas, y ambos hablaron del Sr. Abu Adass."	1
:: Explorar y ejecutar formas más eficaces de obtener la información que falta	1
"65. La Dirección, junto con el Centro de Cooperación Mundial contra el Terrorismo y con el apoyo de los Gobiernos de Alemania y los Países Bajos, celebró en Addis Abeba, en diciembre de 2013, un taller subregional para los Estados miembros de África Oriental sobre la vigilancia eficaz de las remesas alternativas para prevenir el uso indebido de la financiación del terrorismo. El objetivo del taller era concienciar sobre el riesgo que corren los remitentes informales de dinero que podrían ser utilizados para financiar actividades terroristas; promover un diálogo entre los organismos reguladores, los funcionarios encargados de hacer cumplir la ley y los remitentes de dinero; promover la inclusión financiera e identificar las mejores prácticas."	1
"Se pronunciaron discursos de apertura en nombre del Ministerio Federal de Asuntos Exteriores de Alemania, la Presidencia del Comité establecido en virtud de la resolución 1540 (2004), la Oficina de Asuntos de Desarme de la Secretaría de las Naciones Unidas, la Comisión Europea, el Departamento de Estado de los Estados Unidos y la Oficina Federal de Asuntos Económicos y Control de las Exportaciones."	1
También abordó los peligrosos brotes de violencia en Líbano entre las Fuerzas Armadas libanesas y los pistoleros de Fatah al-Islam en torno a los campos de refugiados palestinos.	1
"Según proceda, considerar la utilidad de establecer y trabajar con listas y redes de expertos dentro y fuera del sistema de las Naciones Unidas."	1
B. Dispersión de las milicias en Ituri	1
"Reafirmando su compromiso con la solución política de los conflictos en la antigua Yugoslavia, preservando la soberanía y la integridad territorial de todos los Estados allí presentes dentro de sus fronteras internacionalmente reconocidas,"	1
"30. Las Fuerzas Armadas Sudanesas (SAF) han redesplegado todas sus fuerzas del sur de Sudán, mientras que el redespliegue supervisado y verificado del SPLA sigue siendo del 34,8 por ciento de una fuerza declarada de 59.168 efectivos."	1
377. La tortura y los tratos crueles están prohibidos en virtud del artículo 3 común de los Convenios de Ginebra.	1
"351. La Comisión entrevistó a dos hermanas que fueron violadas mientras cortaban leña en Griri, a las afueras del campo de desplazados de Krinding, en Darfur Occidental, hacia septiembre de 2004."	1
"43. En consultas informales celebradas el 2 de mayo, los miembros del Consejo escucharon un nuevo informe provisional del Asesor Especial del Secretario General, Álvaro de Soto, sobre Chipre, relativo a las conversaciones directas entre los dirigentes grecochipriota y turcochipriota que se vienen celebrando desde enero en virtud de su acuerdo de 4 de diciembre de 2001."	1
17. Creo que la tarea de descubrir el destino de los desaparecidos kuwaitíes y nacionales de terceros países es urgente y no debe verse influida por factores y consideraciones políticas.	1
Hemos mantenido numerosos contactos con ellos a diversos niveles para instarles a que tomen medidas firmes y rápidas para desarmar y detener a estos terroristas y entregarlos a la MONUC para que sean procesados por crímenes contra la humanidad cometidos a lo largo de los años.	1
El Equipo también participa activamente en el Foro Mundial contra el Terrorismo.	1
"También se mencionó a Chad y Guinea en el contexto de la alerta temprana, donde el deterioro de la situación humanitaria tenía implicaciones potenciales para la estabilidad regional."	1
"En sus intervenciones, los Estados miembros consideraron que el terrorismo es una de las amenazas más graves para la paz y la seguridad internacionales y que derrotarlo requiere un esfuerzo coordinado y sostenido."	1
(a) Fomentar el desarrollo de objetivos mensurables para reducir la violencia armada;	1
"a) Colaborar más activamente con las organizaciones internacionales y regionales que intervienen en la región (entre ellas, la Organización del Tratado de Seguridad Colectiva (OTSC), la Organización para la Seguridad y la Cooperación en Europa (OSCE), la Estructura Regional Antiterrorista de la Organización de Cooperación de Shanghai y la Escuela Superior de Personal de Gestión Fronteriza de la OSCE en Dushanbe (Tayikistán)) a fin de centrarse en actividades orientadas a superar las deficiencias y mejorar la aplicación de la resolución 1373 (2001);"	1
"La mayoría de los Estados, por ejemplo, aún no han tipificado como delito la financiación del terrorismo ni la han establecido como delito subyacente al delito de blanqueo de capitales."	1
Promover y apoyar la gestión precisa de la información sobre el conflicto.	1
"Informes inquietantes indican que el ejército maoísta o las organizaciones del PCN-Maoísta han vuelto a reclutar por la fuerza a un número limitado de niños liberados informalmente de los acantonamientos. Durante el período que abarca el informe, se documentaron 12 casos."	1
"Decididos a facilitar en lo sucesivo una respuesta eficaz a las amenazas mundiales en el ámbito de la no proliferación,"	1
"También sigue profundamente preocupado por las acciones unilaterales, las restricciones y las provocaciones en los Santos Lugares de Jerusalén."	1
El ACNUR impartió formación a los funcionarios competentes de Bielorrusia y Ucrania con el fin de garantizar una aplicación eficaz y justa de las disposiciones sobre la determinación del estatuto de refugiado establecidas en la Convención de 1951.	1
"118. Otras circunstancias que deben tenerse en cuenta en relación con la fase de planificación del crimen son las medidas de vigilancia dirigidas contra el Sr. Hariri emprendidas por las FIS y la intervención de los teléfonos del Sr. Hariri por el Servicio de Inteligencia Militar (véase la sección titulada ""Interceptación telefónica de Hariri"")."	1
"Durante el periodo cubierto por el informe, se finalizó una descripción general preliminar de la evaluación de riesgos para Kosovo y se inició el proceso de evaluación de riesgos en todas las regiones."	1
Hay pruebas abrumadoras que sugieren que estos asesinatos fueron en su mayoría no provocados e innecesarios para hacer frente a los manifestantes.	1
Un agente de la UNPOL le preguntó si había resultado herido y le dijeron que un amigo del Sr. Amaral acababa de ser asesinado por la PNTL.	1
"Además, el 25 de junio, el Consejo de Personas Eminentes presentó al Gobierno de Transición una hoja de ruta en la que se esbozan las prioridades para que la transición continúe con éxito: seguridad pública, justicia, elecciones, gobernanza política y medidas económicas."	1
86. Las conclusiones de la investigación australiana revelaron: a) que el grupo viajaba a Yedda como parte de una peregrinación religiosa; b) que no se detectó ningún explosivo común orgánico o inorgánico ni ningún residuo posterior a la explosión en ninguna de las muestras tomadas; y c) que ninguna de las personas entrevistadas por las autoridades australianas en relación con esta investigación había participado en el asesinato de Hariri ni tenía conocimiento de que hubiera participado en él. V. La investigación de la Comisión	1
"38. Reafirma que el Equipo de Vigilancia debe distribuir al Comité cada seis meses una lista de las personas incluidas en la Lista de Sanciones contra Al-Qaida que, al parecer, han fallecido, junto con una evaluación de la información pertinente, como el certificado de defunción y, en la medida de lo posible, el estado y la ubicación de los activos congelados y los nombres de las personas o entidades que estarían en condiciones de recibir cualquier activo descongelado, encomienda al Comité que revise esas listas para decidir si siguen siendo apropiadas, y pide al Comité que elimine las listas de personas fallecidas, cuando se disponga de información fidedigna sobre el fallecimiento;"	1
Informó de que los dirigentes del RCD habían restablecido el control y estaban acorralando a sus oponentes.	1
"Nuestra política de compromiso proactivo tiene como objetivos a largo plazo sacar a la sociedad abjasia del aislamiento, exponerla a los valores y creencias democráticos, reconocer los derechos humanos fundamentales de los desplazados internos y los refugiados, en primer lugar el derecho a regresar a sus hogares, independientemente de su origen étnico, establecer un entorno de confianza y respeto mutuo."	1
"Además, el Comité recibió y respondió a una notificación de embargo de armas en la que se invocaba el párrafo 13 a) de la resolución 2009 (2011) que no requería notificación al Comité, ya que se refería a material no letal que se iba a suministrar al Gobierno de Libia."	1
"Bin Laden necesita proporcionar un equilibrio a las acciones de Zarqawi y demostrar que sigue teniendo un alcance mundial organizando atentados espectaculares en otros lugares, lo que le permitiría recuperar la senda estratégica que se marcó antes de la pérdida de su base afgana en 2001."	1
"8. El 7 de mayo de 2005, el general Michel Aoun regresó tras 14 años de exilio y formó el Movimiento Patriótico Libre (MPL) para participar en las elecciones legislativas que comenzaron el 29 de mayo y concluyeron tras cuatro vueltas el 19 de junio."	1
"13. Alienta al Gobierno de Burundi a que prosiga sus esfuerzos para ampliar el respeto y la protección de los derechos humanos, entre otras cosas mediante la creación de una Comisión Nacional Independiente de Derechos Humanos, teniendo presentes los Principios de París esbozados en la resolución 48/134 de la Asamblea General, y lo alienta además a que ponga fin a la impunidad y adopte las medidas necesarias para garantizar a sus ciudadanos el pleno disfrute de sus derechos civiles, políticos, sociales, económicos y culturales sin temor ni intimidación, tal como están consagrados en la Constitución de Burundi y previstos en los instrumentos internacionales de derechos humanos, incluidos los ratificados por Burundi;"	1
"26. Durante el periodo que abarca el informe, la MINUSMA documentó varias exacciones cometidas por las MDSF, incluido el uso excesivo de la fuerza que dio lugar a ejecuciones extrajudiciales. El 3 de octubre, en la ciudad de Gao, guardias de prisiones dispararon a un detenido desarmado que se estaba rindiendo tras un intento fallido de fuga de la prisión. El 16 de noviembre, también en la ciudad de Gao, un soldado de las fuerzas armadas malienses abrió fuego indiscriminadamente en un lugar público, lo que causó la muerte de un hombre y heridas a otros cinco."	1
"""El Consejo de Seguridad reconoce la necesidad de prestar una atención más sistemática a la aplicación de los compromisos relativos a la mujer y la paz y la seguridad en su propia labor para garantizar la mejora de la participación de la mujer en la prevención y resolución de conflictos y en la consolidación de la paz, y de seguir integrando perspectivas de género adecuadas en los mandatos de las misiones pertinentes de mantenimiento de la paz de las Naciones Unidas, así como en otros ámbitos temáticos pertinentes de la paz y la seguridad""."	1
"Según las circunstancias de cada caso, esas personas pueden ser sospechosas, en virtud de la doctrina de la empresa criminal conjunta, de haber cometido los crímenes de lesa humanidad de asesinato de civiles, confinamiento forzoso de civiles y desplazamiento forzoso, y el crimen de guerra de destrucción de bienes de carácter civil."	1
"64. Los continuos ataques asimétricos contra el personal de mantenimiento de la paz de las Naciones Unidas, así como los asesinatos selectivos y los secuestros de civiles, son hechos preocupantes."	1
Movimiento irregular de armas dentro de las fuerzas de seguridad	1
