es_en_TRANSOFMERS	MatConf
Congolese and foreign armed groups, as well as some FARDC elements, continued to attack civilians, including in acts of sexual violence.	1
For example, Uzbekistan established internal control rules and sanctions for entities that did not provide information, Turkmenistan and Uzbekistan implemented strict procedures for customer identification and record-keeping.	1
In addition, the arrest, on 12 and 31 August, by the Georgian police of trucks of CIS peacekeeping forces carrying goods from the Abkhaz side of the ceasefire line was discussed.	1
“The Security Council reiterates its condemnation of all targeted killings of Lebanese leaders committed in particular since October 2004, and demands an immediate end to the use of intimidation and violence against representatives of the Lebanese people and institutions.	0
On this basis, I wish to accede to the Pakistani request and intend to establish a three-member Commission of Inquiry.	0
On the same day, the G7 expressed its intention to organize on 25 March 2004 a march towards the full and unconditional implementation of the Linas-Marcoussis Agreement.	1
First, transnational crime and lax border controls can weaken State authority.	1
While enhanced international cooperation among law enforcement, information and diplomacy authorities and improved border control systems of Member States has hampered the movement of terrorists, the success of the sanctions regime depends on the amount of accurate data on the Consolidated List.	0
In one case, the Janjaweed abducted a civilian after attacking his village and kept him in captivity in one of their camps and then transferred him to a military camp in the area.	1
My Government appreciates the many expressions of condemnation and indignation that this atrocity has provoked, and we are particularly grateful for the Security Council's rapid reaction to this truculent crime.	0
Citizens caught practicing Christianity are severely punished in violation of the right to freedom of religion and the prohibition of religious discrimination.	1
One of these detainees was a 15-year-old boy arrested in Nyala, Northern Darfur, in November 2004, when he returned home after work.	1
(e) Conduct joint patrols with national police riot control units to improve security in the event of civil unrest.	0
It was the Jamal Suliman Mohamad Shayeb case in the village of Halouf in connection with the killing of 24 people, including women and children, looting of property and burning of the village.	1
Although the exact number of displaced persons and villages destroyed had not yet been determined, the displacement of large numbers of people and the destruction of many villages were evident.	1
Some reports have suggested, and a few have determined, that the type and nature of violations committed by the Government and its militias have elements of the crime of genocide.	1
(a) To participate more actively in international and regional organizations (such as the Collective Security Treaty Organization, the Organization for Security and Cooperation in Europe, the Shanghai Cooperation Organization Regional Counter-Terrorism Agency and the Organization for Security and Cooperation in Europe Border Management Staff College in Dushanbe, Tajikistan), to focus on activities aimed at overcoming gaps and improving the implementation of resolution 1373 (2001);	0
The execrable terrorist plan was completed on the morning of 18 March with another bombing in Aleppo. Takfiri terrorists, who support and support them and openly supply them with money and weapons, continue to carry out terrorist operations as part of the conspiracy directed against the Syrian Arab Republic, its people and its institutions.	1
The Monitoring Group has determined during its mandate that it is not only criminal groups that send arms from Yemen to Somalia (to the Bakaaraha arms market to be bought by the opposition) but that the Government of Yemen sends arms directly to the Transitional Federal Government.	0
(c) Strengthen judicial monitoring programmes for police activities and encourage continued dialogue with relevant international and regional mechanisms to ensure compliance with international human rights obligations in the context of counter-terrorism.	0
" The Security Council further encourages the Central African authorities to continue to fight resolutely against human rights violations.	0
I urge all Somali leaders to take the necessary steps to bridge their differences.	0
It also visited concerned government structures, such as the main detention centre in Abidjan (Maison d'arrÃªt et de correction d'Abidjan (MACA)) and some police stations.	1
There were also 18 allegations of rape following the attack on Adwa in Southern Darfur in early December 2004.	1
The cell has also sought to improve the guidance capacity and cartographic knowledge of civilian personnel and military observers and continues to promote the use of GIS-based technology as a decision-making tool.	0
Bearing in mind that the two militias maintain close regional ties, I reiterate my appeal to the Government of the Syrian Arab Republic to assist in the process.	0
Both cooperated in the control of security at major public events, in the suppression of political violence and in the adoption of special security measures in favour of threatened minority communities.	0
The troop shortfall in the Mission's police component remains a major cause of concern and has an impact on UNOCI's ability to fulfil its mandate.	1
A key issue of interest to both parties concerns the de-listing of Taliban from the Consolidated List established pursuant to resolutions 1267 (1999) and 1333 (2000), which is a matter of the Committee's exclusive competence.	0
Other soldiers began beating the other four women, including the witness.	1
At the time of writing, the Semlow and its crew are still being held captive, and those responsible for the kidnapping have demanded a ransom of US$ 500,000.	1
There will be a risk that the tension will focus on the status to the detriment of the rules.	0
(h) During the dialogue phase, the Ombudsperson shall take due account of the views of the designating States, as well as those of other Member States that have submitted relevant information, in particular those Member States most affected by the acts or associations that gave rise to the original designation.	0
Mr. Isaac was armed with a Steyr rifle and, at least, three other men armed with Steyr rifles or FN-FNC semi-automatic rifles were present.	1
The explosion that killed Mr. Hariri and 22 others occurred above the road.	1
- Condemn and call for the immediate cessation of incitement to violence against civilians in situations of armed conflict.	0
I remain concerned that mistrust between the parties, coupled with the continued presence of the militias, may lead to tensions, and possibly insecurity and instability within and outside Lebanon.	1
More recently, there have been indications that cross-border poaching of wild species could be a factor that has affected the dynamics of conflict in Central Africa and there is evidence that the conflict in Mali was partly the result of cross-border arms trafficking as a result of the conflict in Libya.	1
It is recommended that the Committee strengthen and, as appropriate, institutionalize its cooperation with international non-proliferation mechanisms, other United Nations bodies, the Group of Eight, regional and subregional organizations and, where appropriate, nuclear-weapon-free zones, which could provide added value in the implementation of resolution 1540 (2004), by expanding formal and informal working relations with those bodies.	0
For example, in the case of genocide, a person who attempts to murder a group of persons belonging to a protected group with the specific intention of destroying the group (wholly or partly) may have as his motive the desire to appropriate the property belonging to that group or group of persons, the urge to avenge himself on previous attacks by members of that group, or the desire to please his superiors who despise that group.	1
Four States have explicitly introduced measures to suppress the recruitment of terrorists.	0
MINUSMA also identified 32 survivors of conflict-related sexual violence in the TimbuktÃº region and referred them to non-governmental organizations willing to assist them in filing lawsuits.	1
(b) To enhance its capacity to immediately freeze terrorist funds and assets through the establishment of national âfreezeâ mechanisms to complement regional instruments;	1
Let us speak frankly: these stories from the press, human rights groups and civilians on the ground raise great concern about the nature and magnitude of the conflict.	0
Reiterating the need to ensure that the present sanctions regime effectively contributes to the ongoing efforts to combat the insurgency and to support the efforts of the Government of Afghanistan to advance reconciliation in order to achieve peace, stability and security in Afghanistan,	0
The Afghan authorities and the international community must clearly state that such behaviour is unacceptable.	0
7. Expresses its firm determination to consider listing, pursuant to resolution 2161 (2014), individuals, groups, undertakings and entities associated with Al-Qaida that are financing, arming, planning, recruiting or otherwise supporting their actions or activities, including through information and communication technologies, such as the Internet, social media or any other means;	1
" The Security Council strongly condemns this attempt to destabilize Lebanese institutions, in particular the Lebanese armed forces.	0
With that strategy, the United Nations system was implementing successful joint programming initiatives, although there was a need to strengthen linkages between the different programmes and the Government's efforts to stabilize the country.	0
On the same prepaid card, a telephone call was received one minute after the explosion at 1257 hours from a telephone booth in Tripoli near a building belonging to the Syrian intelligence services; on 30 January, a call was made to the landline of Mr. Abu Adass's home from the same telephone booth in Tripoli.	1
Secondly, the Government and rebel leaders should emphasize measures to prevent excesses, protect the population at risk, and prosecute those responsible for excesses.	0
The event served as a basis for developing a regional programme focusing on Algeria, Burkina Faso, Mali, Mauritania, Niger and Nigeria with a view to building the capacity of Member States to develop, plan, develop and implement rehabilitation and reintegration programmes for violent extremists in prisons.	0
To improve the situation, the law -- especially the law on the elimination of violence against women -- that criminalizes and penalizes violent practices that harm women and girls was needed.	0
Measures to combat transnational crime had been stepped up and could be adapted to the fight against terrorism if necessary.	0
When forcibly detained or repatriated, officials of the Democratic People's Republic of Korea systematically subject them to persecution, torture, prolonged arbitrary detention and in some cases sexual violence, including during invasive searches of body cavities.	1
(f) The dismantling and disarmament of all armed groups, including so-called parallel forces, with due regard to the possible integration of members of those forces into the normal security structures of the State on the basis of their retraining and full compliance by them with international human rights law and applicable humanitarian law;	0
Combating violent extremism and incitement to commit terrorist acts	1
The Authority reaffirmed its unwavering commitment to the values of solidarity, the sacred principles of democracy, peace and good governance for a stable and highly integrated region.	0
The Council stresses the desirability of further developing effective partnerships between the United Nations and relevant regional and subregional organizations in order to enable an early response to emerging disputes and crises and to strengthen the role of the United Nations in conflict prevention.	0
The document openly exposes some of the difficulties faced by the Government, noting that, in a self-defence situation, the national army has only responded to the attacks in order to liberate the territory of CÃ´te d'Ivoire and safeguard the security of individuals and property.	1
Since the end of the last mandate in mid-March 2005, relations between the Transitional Federal Government and the opposition have seriously deteriorated, greatly increasing the likelihood of significant military confrontation between the two.	1
The United Arab Emirates and Jordan have made a number of significant improvements in aviation security policies, programmes and the implementation of airport security controls.	0
Recognizing the importance of transitional justice in promoting lasting reconciliation among all the people of Burundi, and welcoming the progress made in the preparations for national consultations on the establishment of transitional justice mechanisms, including the establishment of a technical follow-up committee and a forum of representatives of civil society,	0
96. The Committee noted that the National Security Forces Act, as amended in 2001, conferred on the security forces very broad powers, including the authority to make arrests without charge and without making detainees available to the judicial authority for a period of up to nine months.	0
In addition, the Group of Experts on the Democratic Republic of the Congo recommended that the committee established pursuant to resolution 1533 (2004) promptly inform the Group and the United Nations Organization Mission in the Democratic Republic of the Congo (MONUC) of notifications received from States supplying arms to the Democratic Republic of the Congo under exemptions from the arms embargo (S/2008/43) and that the Government of the Democratic Republic of the Congo inform MONUC of any planned arms shipments.	0
However, the process has also highlighted how important the challenges remain in Liberia's security sector, especially with regard to the logistics, communications and mobility capabilities of the police and immigration services.	0
At that time, hundreds of thousands of Kosovo Albanians had returned to Kosovo and begun to rebuild their lives; most Kosovo Serbs had fled their homes; Kosovo was a society where suffering and destruction prevailed for all communities; the economy was in ruins.	1
Meanwhile, a multitude of Al-Qaida-affiliated entities are emerging, often autonomously, showing obvious changes of a generational, geographical, ethnic, structural and operational nature.	1
Non-conventional threat: chemical, biological, radiological and nuclear explosives, Asia	1
Also, on 8 May 2006, the Minister of the Interior Lobato ordered the Commander of the Border Patrol Unit (UPF), Antonio da Cruz, to hand over to his residence 15 semi-automatic assault rifles HK33, which were part of the 180 HK33 rifles legally distributed to UPF.	1
Between 1 June and 31 August, nearly 500 small-calibre weapons, over 189,000 rounds of ammunition, 2,368 hand grenades and mines and over 225 kilograms of explosives were collected or delivered.	1
As explained below, the Commission has collected a great deal of material which, in its view, confirms that the term Janjaweed, within the limited context of the Commission's mandate, is used as a generic term to describe the Arab militia acting under the orders of the Sudanese State authorities, with their support, complicity or consent and whose acts go unpunished.	0
The fact that those who committed these acts of violence knew that they would enjoy impunity can easily be inferred that they were aware that such acts were part of a systematic attack against the civilian population.	1
Other trends include the increasingly frequent use of false identification to obtain legitimate and secure travel documents, the increased use of the Internet and other communications technologies (either to incite terrorist acts or to recruit new terrorists) and the new phenomenon of terrorists acting alone or in small cells.	1
The use of lethal force in such situations must respect the principles of distinction and proportionality, and those responsible for their violation must be held accountable.	1
This restriction will have to be maintained as long as participation in one of these trips creates an obligation to report on substantive issues.	1
In its resolution 1267 (1999), the Security Council imposed limited air and financial embargoes to compel the Taliban to cease providing safe haven and training for terrorists, including Osama bin Laden.	1
Bin Laden needs to offer a counterweight to Zarqawi's action and demonstrate that he can continue to act in all parts of the world to mount spectacular attacks elsewhere, in order to resume the strategic project he had adopted before losing his base in Afghanistan in 2001.	1
Most States still have to incorporate into their national legislation the offences provided for in international counter-terrorism instruments.	1
In addition, the Commission found sufficient evidence that women continued to be victims of rape and sexual violence during their displacement, thus perpetuating fear of leaving the camps for displaced persons.	1
The Mission acquired specialized equipment (armoured ambulances, mine protection vehicles and medical equipment); trained 3,063 personnel in preventing and mitigating the effects of IED attacks and 1,481 personnel in first aid; presented guidance activities for the two Mission companies responsible for explosive ordnance disposal with limited experience in asymmetric environments; and built capacity in this regard (three weapons identification teams are already operational).	1
It encourages States in particular to strengthen physical security and stockpile management, destroy surplus and obsolete small arms and light weapons, mark all small arms and light weapons at the time of their manufacture and importation, strengthen export and border controls and monitor brokering activities.	0
At that meeting, the parties supported in principle UNHCR's approach to the return of refugees and internally displaced persons over the next two years.	0
Based on its own investigations and the pattern of air strikes it has identified, the Commission is of the view that the military is responsible for a large number of indiscriminate air strikes that resulted in the deaths of numerous civilians.	1
The holding of the first open meeting of the Peace and Security Council on children affected by armed conflict and its proposal to appoint an African Union Special Envoy for Children in Africa also merited approval.	0
16. Expresses its deep solidarity with the victims of terrorism and their families, and encourages the Counter-Terrorism Committee Executive Directorate to take into account the important role that victims and survivors networks can play in the fight against terrorism, in close cooperation with the Counter-Terrorism Implementation Task Force and its relevant working groups;	0
On 2 May, the Under-Secretary-General for Legal Affairs and Legal Counsel, Nicolas Michel, briefed the Council on his recent trip to Lebanon and urged members to provide a response in order to fill a gap and assist in the operationalization of the Special Tribunal for Lebanon.	0
11. Reaffirms its resolution 1373 (2001) and in particular its decisions that all States shall prevent and suppress the financing of terrorist acts and refrain from providing any support, active or passive, to entities or persons involved in terrorist acts, including by suppressing the recruitment of members of terrorist groups and eliminating the supply of weapons to terrorists;	0
One State noted that, while global counter-terrorism efforts had substantially weakened the leadership of Al-Qaida, the threat now came from affiliated but independent groups of the core organization, as well as individuals affected by the ideology of those groups and their incitement to violence; several States stressed that terrorism should not be associated with any religion, nationality, civilization or group and that the terrorist threat stemmed from multiple sources, including right-wing and xenophobic extremist groups.	0
âThe Security Council calls upon the Government of National Unity and Transition to begin immediately working with the International Transition Support Committee and MONUC to establish mechanisms for closer coordination, in order to accelerate security sector reform, the adoption of essential laws and the preparation of elections.	0
On 12 November, another suicide bombing took place in a school in Kontagora, in the state of Niger, in which dozens of people were injured; on 25 November, two suicide girls killed more than 45 people in the market in Maiduguri; on 27 November, a bomb blast in the Maraba-Mubi area of Adamawa State killed at least 40 people; on 28 November, an attack on the central mosque in Kano left at least 120 dead and 270 injured.	1
At its 4170th meeting, on 13 July, the Council adopted resolution 1307 (2000), which, inter alia, authorized the extension of the mandate of UNMOP to continue monitoring the demilitarization of the peninsula until 15 January 2001.	0
For the system to function effectively, it is essential that all assets subject to sanctions of a listed individual or entity be frozen as soon as such listing is made.	1
During the attack, as well as during the confinement to which the population was subsequently forced, a number of people were subjected to horrible torture in order to obtain information about the rebels, as punishment or to terrorize the population.	1
Prosecution at the International Criminal Court of those alleged to be responsible for the most serious crimes in Darfur would contribute to the restoration of peace in the region.	1
In this regard, the Security Council encourages all States in the region to sign and implement the Code of Conduct as soon as possible, and calls upon them to continue to take effective measures at the national level to combat piracy and armed robbery at sea in the Gulf of Guinea.	0
It was reported that a member of the parallel forces wearing a white T-shirt and accompanied by three police officers fired at the fleeing demonstrators.	1
ICAO and IATA have agreed to highlight the work of the 1267 Committee and to sensitize its members to the Consolidated List.	0
(a) Adopt and implement comprehensive and systematic national legal frameworks to combat terrorism that cover all terrorist offences under international counter-terrorism instruments, and that are in conformity with international human rights standards;	0
It also signed 51 agreements with financial intelligence units of other States to exchange information on transactions related to the financing of terrorism.	0
(7) Convention for the Suppression of Unlawful Acts against the Safety of Civil Aviation, signed at Montreal on 23 September 1971; ratified on 10 August 1973 and entered into force in the Socialist Republic of Czechoslovakia on 9 September 1973;	0
Given that multilateral funding is suspended, the Government of CÃ´te d'Ivoire relies on the cocoa harvest to maintain its solvency and to be able to pay its officials, including the military, Cocoa is an important source of funds for the Government's non-budgeted or extrabudgetary military procurement, and although the amount of cocoa income has decreased, the share taken from the available amount is still high,	1
The purpose of the visit was: to review progress made in the implementation of the action plan signed on 4 October 2012 by the Government and the United Nations Task Force on Monitoring and Reporting; to analyse the findings on children and armed conflict in the Democratic Republic of the Congo adopted on 19 September 2014; to interact with relevant ministries and other government officials, child protection agencies, NGOs and children who had been associated with armed groups, and thus to gain direct knowledge of the situation of children affected by the armed conflict in the Democratic Republic of the Congo (FARDC), with particular attention to the efforts of the Armed Forces of the Democratic Republic of the Congo in the area of compliance and outstanding challenges, specifically in relation to the non-State actors listed in the annual report of the Secretary-General; and to assess the challenges and opportunities for the reintegration of children associated with armed forces and groups in the Democratic Republic of the Congo.	0
This sector needs special protection with regard to the financing of terrorism, since the misuse of non-profit organizations can permanently harm the organizations themselves and curb charitable donations in general.	0
They killed six men, who were buried in individual graves.	1
(b) To contribute to improving the security conditions in which humanitarian assistance is provided, and to assist in the voluntary return of refugees and internally displaced persons;	0
No State has taken appropriate measures to protect non-profit organizations from being used for the financing of terrorism.	0
Reiterates its demand that all parties to armed conflict cease fully and with immediate effect all acts of sexual violence, and its call upon those parties to undertake and implement concrete and time-bound commitments to combat sexual violence, including, inter alia, the provision of clear orders through chains of command prohibiting sexual violence, and accountability for non-compliance with such orders, the prohibition of sexual violence in the codes of conduct and campaign manuals of military and police forces or its equivalent, and to make and implement concrete commitments on the timely investigation of alleged abuses; further calls upon all relevant parties to armed conflicts, within the framework of those commitments, to cooperate with appropriate personnel of United Nations missions monitoring their implementation; and calls upon the parties to designate, as appropriate, a high-level representative to ensure compliance with those commitments;	0
On 29 May, for the first time since the crisis began in 2012, two humanitarian workers were killed in the Timbuktu region when the vehicle in which they were travelling contacted a remotely controlled improvised explosive device; on 8 and 9 November, two vehicles of international non-governmental organizations were hijacked near MÃ©naka (Gao region).	1
We urge the Palestinian Authority to make every effort to put an end to these attacks.	0
We wish to draw the attention of the international community to the alarming fact that by withdrawing from that decision, the Russian Federation no longer considers itself subject to the obligation to prevent the sale and supply to the Abkhaz side of all weapons, defence equipment and spare parts, ammunition, armoured vehicles and other equipment (para. 3), nor to prevent the recruitment of its own citizens or their recruitment into any armed group in the zone of conflict (para. 5 (a)).	1
Operational change: The execution of complex, simultaneous and multiple attacks, which can serve as an example of the attacks in Arlit and Agadez, Niger, on 23 May 2013, demonstrate that local Al-Qaida affiliates seek to follow the Al-Qaida core guidelines of causing âspectacularâ incidents.	1
The Mission asked the Government military about rumours that some 70 people, mostly Muslims, had died at the hands of Government soldiers after they had recovered the city.	1
7. Notes that such means of financing or support include, inter alia, the use of proceeds derived from criminal activities, including illicit cultivation, production and trafficking of narcotic drugs and their precursors;	1
However, the criminal justice system of at least five States could be improved in order to bring terrorists to justice more effectively.	0
The group allegedly has close links with Al-Qaida on the Arabian peninsula and has provided training in Somalia for terrorists from Nigeria and other countries close to its borders.	1
In 2009, the Russian Federation tightened criminal sanctions for assisting or participating in terrorist activities (including recruitment) and a bill was introduced to strengthen criminal liability for terrorism-related offences.	0
At my request, Prime Minister Seniora and President Abbas met in Paris on 18 October to discuss issues related to the presence of Palestinian refugees in Lebanon.	0
In addition, there are several Palestinian armed groups operating in the country, inside and outside the refugee camps.	1
However, that should not prevent the full implementation of Security Council resolution 1559 (2004) and all other Security Council resolutions on Lebanon, as this remains the best way to ensure the country's long-term prosperity and stability as a democratic State.	0
Once the planned elections take place, consultations with the elected Government will be essential to determine the nature and level of support that the Ivorian authorities will need from UNOCI for the legislative and local elections before the start of the drawdown of the Operation.	0
The village was attacked at around 4 a.m.	1
The Council expresses its deep concern that civilians continue to constitute the majority of the victims of violence committed by parties to armed conflict, as a result of deliberately targeted attacks, the indiscriminate and excessive use of force and sexual and gender-based violence.	1
Another participant reiterated that due consideration should be given to Member States directly involved in or specifically affected by a conflict, giving them the opportunity to make an official statement.	0
âThe Security Council notes the harmful effect of the proliferation of weapons, in particular small arms, on the security of civilians, including refugees and other vulnerable groups of the population.	1
Allegedly, their purpose was for MLC/CCD-N forces to go from village to village destroying everything that fell into their hands.	1
It has been reported that it is increasingly normal for kidnappers to subject abductees to torture, rape and other forms of ill-treatment.	1
Two States had criminalized the financing of terrorism and five others had adopted some legal provisions in that regard.	0
9. Notes the support of the parties to the Peace Agreement for the maintenance of the multinational stabilization force, as reflected in the declaration of the ministerial meeting of the Madrid Peace Implementation Conference of 16 December 1998 (S/1999/139, annex);	0
All these acts of incitement to hatred and war create tensions in the Ivorian community.	1
I must say that the subject you have set for our debate today, although exciting, is a great challenge.	0
It has also become clear that many of the murders committed in those two days took place not on the street but in the homes of those who intended to attend the demonstration or even of innocent civilians identified by the security forces simply by their name, origin or because they belonged to a particular group of the community.	1
In the context of the possible imposition of sanctions for rape and other acts of sexual violence, the Security Council has requested relevant United Nations missions and agencies to share all relevant information with the relevant Security Council sanctions committees.	1
The Committee has also agreed to replace the current numbering system, which changes each time the name of another person or entity is added, with a permanent reference number.	0
According to the Syrian Human Rights Network, the Syrian regime killed six media activists in November, one of whom was tortured in a Syrian regime detention centre, and injured five others.	1
The Commission has collected reliable information to enable it to identify eight senior central government officials and military commanders and six local government officials or members of the armed forces operating in Darfur for whom it may be suspected that they are responsible for not knowingly preventing or suppressing the commission of crimes, i.e. of superior responsibility.	1
A senior Government official who participated in the recruitment informed the Commission that tribal chiefs were paid with donations and gifts based on their recruitment activities and the number of persons they provided.	1
Furthermore, according to ICRC, the cases of 3,476 missing persons from Kosovo, of whom about 600 are ethnic Serbs and Roma, remain outstanding.	1
I am aware of Pakistan's determination and efforts to unravel the truth and bring to justice those who have financed or participated in this terrorist act as perpetrators, organizers, sponsors and conspirators to be held accountable for their actions.	0
For example, Europe has the European Union and the Schengen Agreement; Africa, the Economic Community of West African States (ECOWAS) and the Southern African Development Community (SADC); Asia, the Association of Southeast Asian Nations (ASEAN) and the Commonwealth of Independent States (CIS); North America, the North American Free Trade Agreement (NAFTA); Central America, the Central American Integration System (SICA); and South America, the Andean Community and the Southern Common Market (MERCOSUR), which are evolving towards a merger to create the South American Community of Nations.	0
If other forms of sexual abuse were excluded from the scope of the investigation, a large number of complaints remained unaddressed.	0
The regime was amended by resolutions 1333 (2000) and 1390 (2002), which imposed three targeted measures (the assets freeze, the travel ban and the arms embargo) against individuals and entities associated with the Taliban and Al-Qaida; there are also exemptions to the assets freeze and the travel ban; on 17 June 2011, the Security Council unanimously adopted resolutions 1988 (2011) and 1989 (2011), the provisions of which divided the regime into two, establishing an Al-Qaida and Taliban committees.	1
While the sanctions regime could force some Taliban to remain in remote areas, and the Team notes that this may be one of the reasons why some main Taliban want their names removed from the List, the preventive objective pursued by such measures is largely not met.	1
The Team has noted that Al-Qaida, the Taliban and their associates will use any available explosives, such as military explosives in conflict zones or components needed to improvise an explosive device, such as ammonium nitrate, in other areas (S/2007/132, para. 90).	1
In Security Council resolution 1624 (2005), which focuses on the threat of incitement to commit terrorist acts, the Council stresses that States must ensure that any measures taken to implement the resolution comply with all their obligations under international law, in particular international human rights law.	0
In that regard, we want to go further and say that we believe that the only way to improve security and stability in Somalia is to enable the Somali security forces to control the most violent insurgents and to enable the Government to expand its areas of authority as far as possible if peace negotiations fail.	0
All States except one have met the ICAO deadline for issuing machine-readable travel documents.	0
I. General issues relating to the protection of populations affected by conflict	0
Neither side had yet withdrawn its forces from the area, in violation of the 20 June 2011 agreement.	1
On instructions from the First Investigative Judge of the Military Tribunal, and with the approval of the Director-General of the Internal Security Forces, the cars forming the Hariri motorcade were taken to the Hlou barracks after being photographed on site and a video was recorded in the presence of the Commander of the Second Regional Secretariat of Beirut, the Commander of the Second Transit Squadron of Beirut, the Commander of the Burj Station and a squad of criminal investigators, and using the lights provided by the civil defence, in accordance with report No. 144/302 of 14 February 2005.	0
The F-FDTL also has a Minimi machine gun, a special 38 revolver, a 9-millimeter Browning pistol, two semi-automatic G3 rifles, an M16 A1 rifle and a 50-caliber M2 carbine, for which no explanation has been given.	1
Reiterating the need for all States and non-State parties to conflicts to comply fully with their obligations under applicable international law, including the prohibition of all forms of sexual violence,	0
âOn 30 October 2006, the Security Council heard a briefing by Elie DotÃ©, Prime Minister of the Central African Republic, and General Lamine CissÃ©, Special Representative of the Secretary-General.	0
It was also noted that, because the Court lacked enforcement mechanisms, it was important that the Council continue to be involved in situations it referred to the Court and that it take steps to promote the cooperation of the relevant parties with the Court.	0
He has a "special representative" who deals with drug crops on his behalf and uses his militia to protect such crops.	1
" Financing " The Security Council expresses its deep concern that oil fields and related infrastructure controlled by ISIL, FAN and possibly other individuals, groups, undertakings and entities associated with Al-Qaida are generating a significant portion of the revenues of these groups, which support their recruitment activities and strengthen their operational capacity to organize and carry out terrorist attacks.	1
The Committee stated that the Government was trying to protect the civilian population, that it was not organizing military operations against civilians and that it was only attacking the rebels.	0
Moreover, minors were not always separated from adults, and some prisoners were held in pretrial detention for long periods, sometimes lasting up to 10 years.	1
The soldiers, who were armed with M16 rifles and grenade-launched rifles, were subjected to intense fire by automatic weapons from the east, which they responded to with equally intense fire, including the firing of several grenades, and received reinforcements from F-FDTL during the day.	1
(b) To receive requests from listed individuals for exemption from the measures referred to in paragraph 1 (b) of the present resolution and to transmit them to the Committee for determination, in each case, of whether entry or transit is justified, instructs the Committee to consider such requests in consultation with transit and destination States and any other relevant State, further decides that the Committee shall accept exemptions from the measures referred to in paragraph 1 (b) of this resolution only with the agreement of the transit and destination States, and further directs the Committee, through the focal point, to notify those individuals of its decision;	0
Firstly, terrorism must be understood as an offence, unjustifiable in any circumstances; however, it is also a manifestation of claims, expressed in an inhuman, detestable and unacceptable manner.	0
On 18 November, a similar operation in Pristina resulted in the arrest of six persons.	1
Article 75 of the Statute provides that the Court may make a direct decision against the convicted person indicating the appropriate reparation to be granted to victims, including restitution, compensation and rehabilitation.	1
Mr. Beyani also called on the Council not to lose sight of the important role that displaced women could play in negotiating peace, ensuring their human rights and achieving development in post-conflict situations.	0
In that context, we consider it important to bring to the attention of the Security Council the serious threats posed by radical and extremist religious organizations such as Hizb ut-Tahir, and to urge the Council to impose the strongest possible sanctions against terrorist organizations.	0
Specifically, the recruitment of persons for the purpose of committing terrorist acts is provided for in Act No. 535/2004 on preventing and combating terrorism.	1
Tanks, armoured personnel carriers and rocket launchers were previously deployed in certain areas of Abidjan.	1
This is obviously because the States concerned rejected their measures.	0
There have been a number of isolated incidents ranging from attacks to training activities allegedly linked to Al-Qaida in South Africa.	1
When international troops began to arrest individuals, the limited number of judicial sector personnel held preliminary hearings and interrogations of detainees.	1
- To urge relevant regional and/or subregional bodies to develop and implement policies, activities and advocacy measures for the benefit of civilians affected by armed conflict.	0
As an expression of the international community's determination to limit Al-Qaida activity, the 1267 regime has played a prominent role in focusing attention on the need to prevent terrorist groups from receiving financial resources and limiting the travel of their members.	0
As expected, the arrival of summer has led to an increase in the level of activity of opposing militant forces.	1
In both cases, the militia forced the women at gunpoint to strip, raped and left them naked on the road.	1
He also reported that the verification mechanism had cancelled several missions owing to resistance from South Sudan forces.	1
(k) Provide military training, including in human rights, international humanitarian law, child protection and gender-based violence prevention, to various members and units of FARDC integrated brigades deployed in the eastern part of the Democratic Republic of the Congo, as part of broader international efforts to support security sector reform;	0
11. Requests the Secretary-General to include in his next report an overall assessment of the disarmament, demobilization and reintegration and disarmament, demobilization, reintegration, repatriation and resettlement programmes of MONUC and, in close coordination with his Special Envoy for the Great Lakes region, to make recommendations on adjustments that may be required to enhance their effectiveness, resources and coordination with the military component of MONUC;	0
34. Stresses the importance of consultations and cooperation between the United Nations, the International Committee of the Red Cross and other relevant organizations, including regional organizations, in improving the protection of civilians in armed conflict;	0
During the Janjaweed attack on Mengarassa village in Western Darfur in November 2003, 20 girls were abducted and taken to Ammar camp.	1
The Team has continued to promote the work of the Committee through presentations at Columbia University School of Law, and in discussions with academic institutions in the field of counter-terrorism, such as the Fourth Counter-Terrorism Assessment Project, the Watson Institute at Brown University, and other tertiary educational institutions.	0
The rebels later captured an air force commander, who was detained for approximately three months.	1
Mainstreaming gender analysis into post-conflict needs assessment and training: piloting a gender-sensitive post-conflict needs assessment.	0
The Commission wishes to emphasize that, if it is shown that the Government used the militias as a âwar tacticâ, even in cases where the Janjaweed may have acted without the demonstrated support of the Government, Government officials may be held criminally liable for their involvement in a joint criminal enterprise to carry out indiscriminate attacks against civilians and killings of civilians.	1
In fact, a UNPOL officer reported the presence of machine guns on the roof of the former United Nations Peacekeeping Force building during the afternoon of 24 May.	1
More cases of rape of women were reported following attacks on Miski, Disa and Umm Baru in Northern Darfur and attacks on Azerni, Kornoi, Nertete and Mukjar in Western Darfur.	1
Other F-FDTL soldiers were sent to the former Peace-keeping Force building with orders to be ready.	1
There were also reports of further desertions of former integrated CNDP elements, as well as refusals by elements of integrated armed groups to accept redeployment.	1
Mr. Serry described as alarming the disparity between the progress made towards the establishment of a Palestinian State and the persistent and deep stalemate on the political track.	0
This fundamental provision of the resolution, which has not yet been implemented, reaffirms the decision to which all Lebanese acceded in the 1989 Taif Agreement after the end of the civil war.	0
