id	ar	QuadClass
2005/s/2005/572/189:1	96 - بحث فريق الرصد تنفيذ الحظر المفروض على الأسلحة بالرجوع إلى الأساليب التي يستخدمها تنظيم القاعدة وحركة الطالبان لدى شن هجماتهما.	2
2005/s/2005/761/112:5	والفريق على دراية بوجود 15 قضية قُدمت في خمس دول أعضاء، وكذلك أمام محكمة العدل الأوروبية، تطعن في تنفيذ الدول الأعضاء لبعض الجوانب المتعلقة بالجزاءات.	4
2011/s/2011/463/367:4	وتقوم العديد من الدول أيضا بالاستثمار في البرامج الاجتماعية لتحسين فهم ومنع التطرف والتجنيد المحتمل في صفوف الإرهابيين، وانخرطت كلها تقريبا، إلى حد ما، في الحوار المتعلق بمكافحة الإرهاب.	4
2005/s/2005/642/64:3	وحشدت وكالات المعونة جهودها للاستجابة لهذه الظروف، بيد أن تدفقات المياه غير المعتادة التي نجمت عن موسم غو المطير أبرزت ضرورة وجود نظام إنذار مبكر متطور وخطط تأهب للطوارئ.	2
2014/s/res/2160__2014_/21:1	وإذ يكرر تأكيد دعمه لمكافحة نتاج المخدرات الصادرة من أفغانستان والسلائف الكيميائية المتجهة إليها والاتجار بهما بصورة غير مشروعة، وذلك في البلدان المجاورة، والبلدان الواقعة على طول طرق الاتجار بالمخدرات، وبلدان المقصد النهائي لها، والبلدان المنتجة للسلائف،	4
2007/s/2007/677/153:3	ومع أن هذه التوصية تستهدف بالدرجة الأولى عمليات الإدراج التي ستتم مستقبلا، فإن اللجنة قد تود تقديم إرشادات خاصة ومحددة الهدف إلى الدول التي عُرف أن عمليات التحويل هذه قد تمت فيها بالفعل.	4
2014/s/2014/945/21:1	١٦ - وعمدت بعض بلدان غرب أفريقيا، في محاولة منها لاحتواء تفشي فيروس إيبولا، إلى إغلاق حدودها وإيقاف الرحلات الجوية التجارية إلى الدول الثلاث الأكثر تضررا، غينيا وليبريا وسيراليون. فكوت ديفوار قامت في 10 آب/أغسطس بفرض قيود على الرحلات الجوية المتوجهة إلى الدول الثلاث والقادمة منها، أتبعته بإغلاق الحدود البرية في 22 آب/أغسطس.	2
2014/s/2014/912/28:2	وتقدم الإعفاءات لإمدادات الأسلحة والأعتدة الفتاكة المتصلة بها الموجهة لقوات الأمن الإيفوارية، المقصود منها حصرا أن تستخدم في إطار عملية إصلاح قطاع الأمن في كوت ديفوار، حسب إشعار مسبق يقدم إلى اللجنة.	2
2006/s/2006/822/227:2	"وعلى الرغم من أن اللجنة لم تقبل المعلومات التي تشير إلى أن رئيس الوزراء السابق أعطى تعليمات لراي لوس ""بالتخلص"" من معارضيه السياسيين خلال اجتماع جرى في 8 أيار/مايو، فإنها مقتنعة، بالاستناد إلى جميع المعلومات المتوفرة لديها، بوجود شكوك معقولة بأن رئيس الوزراء السابق كان على الأقل على علم بتوزيع أسلحة الشرطة على مدنيين."	3
2011/s/2011/245/128:2	ولئن كان أسامة بن لادن وأيمن الظواهري (QI.A.6.01) لا يعتبران رسميا حركة الشباب جزءا من تنظيم القاعدة، فقد أعربا عن اهتمام شديد بالتطورات الجارية في الصومال، وجعلا منها إحدى نقاط التجمع التي يلتقي فيها المجندون من جميع أنحاء العالم من أجل التدريب شبه العسكري وتلقين العقائد.	3
2005/s/2005/635/25:2	ويمكن أن يعني هذا تعزيز الصلاحيات في مجالات بعينها كالشرطة والقضاء والتعليم والثقافة ووسائط الإعلام والاقتصاد. ويمكن أن يتيح ذلك إقامة روابط أفقية بين البلديات التي يشكل فيها صرب كوسوفو غالبية السكان.	4
2005/s/2005/662/248:1	تستند استنتاجاتنا بصدد انفجار فوق سطح الأرض أو تحته إلى الفحوصات التالية:	2
2012/s/2012/16/131:3	كما تهدف الشبكة إلى تشجيع المساهمات في مجال السياسات على الصعيدين الوطني والأوروبي، بما في ذلك تنفيذ استراتيجية الاتحاد الأوروبي لمحاربة التطرف وتجنيد الإرهابيين لعام 2005.	4
2005/s/2005/61/143:1	7 - اتفاقية قمع الأعمال غير المشروعة الموجهة ضد سلامة الطيران المدني، الموقعة في مونتريال، والتي صدّقت عليها جمهورية تشيكوسلوفاكيا الاشتراكية في 10 آب/أغسطس 1973، وأصبحت سارية فيها في 9 أيلول/سبتمبر 1973.	2
2014/s/res/2170__2014_/37:1	١2 - يشير إلى قراره 2161 (2014) وما اقتضاه فيه من وجوب كفالة جميع الدول عدم إتاحة أي أموال أو أصول مالية أو موارد اقتصادية، بصورة مباشرة أو غير مباشرة، لفائدة تنظيم الدولة الإسلامية في العراق والشام أو جبهة النصرة أو سائر الأفراد والجماعات والمؤسسات والكيانات المرتبطة بتنظيم القاعدة، عن طريق رعاياها أو أي أشخاص موجودين في أراضيها، ويعيد تأكيد مقتضى قراره 1373 (2001) أن تحظر جميع الدول على رعاياها أو على أي أشخاص أو كيانات داخل أراضيها إتاحة أي أموال أو أصول مالية أو موارد اقتصادية أو مالية أو غير ذلك من الخدمات ذات الصلة، بصورة مباشرة أو غير مباشرة، لفائدة الأشخاص الذين يرتكبون أعمالا إرهابية أو يحاولون أو يسهلون ارتكابها أو يشاركون في ذلك، أو لفائدة الكيانات التي يمتلكها أو يتحكم فيها، بصورة مباشرة أو غير مباشرة، هؤلاء الأشخاص، أو الأشخاص والكيانات التي تعمل باسم هؤلاء الأشخاص أو بتوجيه منهم؛	3
2010/s/2010/497/78:1	36 - ويضطلع الرئيس أيضا بدور هام أثناء اجتماعات اللجنة بتشجيع الأعضاء على توضيح مواقفهم بشأن البنود حينما تكون هذه المواقف معارضة لمواقف دول أخرى، وبالمبادرة باقتراح شطب أسماء الأشخاص الذين يعتقد بأنهم توفوا، أو البنود المدرجة في القائمة التي لا توجد بشأنها محددات للهوية، من القائمة.	4
2008/s/2008/379/134:4	ولمعظم الدول قدرة محدودة على تجميد الأموال والأصول دون إبطاء، ولا تنفذ أي دولة تدابير كافية لحماية المنظمات غير الربحية من تمويل الإرهاب.	3
2011/s/2011/245/52:1	وهناك قبول شبه إجماعي بأن مشاكل أفغانستان لا يمكن حلها بالسبل العسكرية وحدها.	4
2010/s/prst/2010/22/7:1	"""ويكرر مجلس الأمن إدانته القوية لجميع انتهاكات القانون الدولي المعمول به التي ترتكب ضد النساء والفتيات في حالات النزاع المسلح وحالات ما بعد النزاع، بما في ذلك الاغتصاب وغيره من أشكال العنف الجنسي والعنف القائم على نوع الجنس والقتل والتشويه التي تتعارض مع القانون الدولي."	4
2005/s/2005/663/46:3	ومن المسلم به أنه ينبغي للجنة أن تضع في اعتبارها جميع المدونات والمعايير وأفضل الممارسات الدولية ذات الصلة بتنفيذ القرار 1373 (2001)، أثناء رصدها قيام الدول بتنفيذه.	4
2011/s/res/1977_2011_/51:1	19 - يكرر تأكيد الحاجة إلى مواصلة تحسين التعاون الجاري بين لجنة القرار 1540، ولجنة مجلس الأمن المنشأة عملا بالقرار 1267 (1999) بشأن تنظيم القاعدة وحركة الطالبان، ولجنة مجلس الأمن المنشأة عملا بالقرار 1373 (2001) بشأن مكافحة الإرهاب، بسبل منها، حسب الاقتضاء، تعزيز تبادل المعلومات، والتنسيق بشأن الزيارات إلى الدول، كل في إطار ولايته، والمساعدة التقنية وسائر المسائل التي تهم اللجان الثلاث جميعها؛ ويعرب عن اعتزامه تقديم التوجيه للجان فيما يتعلق بالمجالات ذات الاهتمام المشترك من أجل تنسيق جهودها على نحو أفضل؛	4
2005/s/2005/60/750:6	وقد حدَّ ذلك من فعالية المبادرة إلى تحقيق الانتصاف الشامل للضحايا.	3
2005/s/2005/636/110:1	إشراك المرأة، وممثلي المجتمع المدني، بواسطة إنشاء لجان متوازنة جنسانيا لمنع نشوب الصراعات.	4
2008/s/2008/379/243:4	وربما يكون القطاع غير الربحي هو الأكثر هشاشة أمام تمويل الإرهاب والأكثر استعصاء على التنظيم والرصد.	3
2011/s/2013/467/142:1	71 - ومع أن من المحتمل أن يمر بعض الوقت قبل دخول المعاهدة حيز النفاذ، إلا أنها يمكن أن تكون أداة مفيدة لمواصلة تحقيق التقدم في تنفيذ نظام الجزاءات المفروضة بموجب القرار 1267.	4
2010/s/2010/112/122:1	:: تقديم تقرير إلى اللجنة المنشأة عملا بالقرار 1540 (2004) بعد كل اجتماع	2
2014/s/2014/914/48:2	وقالت إن الشراكة ترمي إلى وضع استراتيجية لتعميم مراعاة حماية الطفل في أنشطة الاتحاد الأفريقي، وإضفاء الطابع المؤسسي على السياسات والإجراءات المتعلقة بحماية الطفل وفقا للمعايير الإقليمية والدولية.	4
2006/s/2006/822/208:3	واستغرق الحديث 5 إلى 10 دقائق تواصل خلالها إطلاق النيران.	1
2005/s/res/1617_2005_/20:1	(ب) منع دخول هؤلاء الأفراد إلى أراضيها أو مرورهم العابر بها، على ألا يُلزم أي شيء في هذه الفقرة أي دولة برفض دخول رعاياها إلى أراضيها أو مطالبتهم بمغادرتها؛ وعلى ألا تنطبق هذه الفقرة حيث يكون الدخول أو المرور العابر ضروريا للقيام بإجراءات قضائية أو عندما تقرر اللجنة المنشأة عملا بالقرار 1267 (1999) (''اللجنة``)، حالة بحالة فقط، أن الدخول أو المرور العابر له ما يبرره؛	4
2005/s/2005/699/320:1	107 - وفي 24 تموز/يوليه 2005، انتُهك هذا الاتفاق بسبب قيام القوات الجوية لكوت ديفوار بإعداد طائرتها طراز Mi-24P لعمليات عسكرية رداً على هجوم مزعوم على أنياما.	3
2011/s/2011/463/171:1	(ب) معالجة أوجه القصور في تجريم تمويل الإرهاب وضمه إلى غسل الأموال باعتباره جريمة أصلية، ومعالجة القصور في تجميد الأصول التي تخص الإرهابيين وذلك بطرق من بينها بوجه خاص، إرساء ضمانات كافية والنص في إجراءات التجميد على إعفاءات لدواعي إنسانية؛	4
2014/s/2014/936/12:3	وأنشأ المجلس بقراره 1425 (2002) فريق خبراء معنيا بالصومال ثم أنشأ فريق الرصد خلفاً له في قراره 1519 (2003).	2
2012/s/2012/79/24:1	12 - وفي ما يتعلق بضوابط الحدود والتصدير، بدأ نفاذ قانون ماليزيا للتجارة الاستراتيجية لعام 2010 في 1 كانون الثاني/يناير 2011، واعتمدت فنلندا قانونا جديدا للرقابة على الصادرات.	2
2004/s/res/1540_2004_/19:1	وإذ يعترف بأن معظم الدول قطعت على نفسها تعهدات قانونية ملزمة بموجب المعاهدات التي دخلت أطرافا فيها، أو تعهدت بالتزامات أخرى بهدف منع انتشار الأسلحة النووية أو الكيميائية أو البيولوجية، وأنها اتخذت من أجل حصر المواد الحساسة وتأمينها وتوفير الحماية المادية لها تدابير فعالة، من قبيل التدابير التي تتطلبها اتفاقية الحماية المادية للمواد النووية والتدابير الموصى بها في مدونة قواعد السلوك المتعلقة بسلامة المصادر المشعة وأمنها، التي وضعتها الوكالة الدولية للطاقة الذرية،	4
2005/s/2005/662/442:3	ويتضح من نمط الدمار أن ما فُجِّر هو شحنة من المتفجرات الشديدة الفعالية.	2
2006/s/2006/822/261:1	(د) المواجهات المسلحة التي وقعت بين جنود قوات الدفاع وضباط الشرطة الوطنية في مقر الشرطة يوم 25 أيار/مايو، وأسفرت عن إصابات عديدة وعن مقتل أحد جنود قوات الدفاع، بوري.	3
2005/s/2005/662/66:1	:: 19 أيلول/سبتمبر 2005، مقتل شخص وجرح اثنين آخرين بانفجار صغير في مكتب الإعلام الكويتي في بيروت.	1
2010/s/2010/529/39:3	ونُظِّمت أيضا حملة توعية للعموم بشأن العنف الجنسي والعنف الجنساني وحقوق الطفل من 11 إلى 19 آب/أغسطس في مواقع المشردين داخليا في إقليم دار سيلا.	4
2008/s/2008/258/126:1	"71 - وينبغي دعوة الدول الأعضاء، فيما تبذله من جهود في مجال التعقب، إلى أن تستخدم، حسب الاقتضاء، نظام الإنتربول العالمي لاتصالات الشرطة ""I-24/7"" ونظام الإنتربول الإلكتروني لتعقب الأسلحة."	4
2005/s/2005/60/353:5	وتشير التقارير إلى أن حدة الهجمات والفظائع التي ارتُكبت في أي قرية من القرى نشرت درجة من الخوف في صفوف سكان القرى المجاورة الذين نجوا من تلك الهجمات دفعهم إلى الفرار أيضا إلى مناطق يسود فيها أمن نسبي.	3
2008/s/2008/259/27:7	وفي حين بذل كل من الحكومة والحزب الشيوعي النيبالي (الماوي) الجهود من أجل معالجة مشكلة دفع بدلات أفراد الحزب المسقطة أهليتهم، لم يُقطع أي التزام بتوفير أموال أو وضع برامج لإنعاش الأطفال المتضررين بالنزاع المسلح وإعادة إدماجهم، بمن فيهم الأطفال المفرج عنهم بأعداد كبيرة بشكل غير رسمي، وقوبل عرض المساعدة الذي تقدمت به الأمم المتحدة بقليل من الحماس.	3
2011/s/2011/298/58:6	وما زالت المحاكمة مستمرة في قضية قتل فلوريبير شيبيا بايزير الناشط في مجال حقوق الإنسان وسائقه فيديل بازانا، في 2 حزيران/يونيه 2010.	2
2009/s/prst/2009/1/613:1	يحث الهيئات الإقليمية ودون الإقليمية المناسبة على أن تنظر بصفة خاصة في وضع وتنفيذ سياسات وأنشطة وحملات إعلامية لصالح النساء والفتيات المتضررات من العنف الجنسي في النـزاع المسلح.	4
2009/s/prst/2009/1/443:1	الأعمال المتعلقة بالألغام والمتفجرات من مخلفات الحروب	0
2005/s/2005/662/60:1	:: 21 حزيران/يونيه 2005، مقتل زعيم الحزب الشيوعي السابق جورج حاوي بانفجار سيارته قرب منزله في وطى المصيطبة.	3
2014/s/2014/9/68:2	وقد أبرزت هذه الدعوة، فضلا عن التعاون الذي لقيه المقرر الخاص خلال زيارته، التزام حكومة بوركينا فاسو بكفالة انسجام جهودها الرامية إلى مكافحة الإرهاب مع القوانين والمعايير الدولية لحقوق الإنسان().	4
2011/s/2011/463/290:1	158 - ويطبق نصف الدول تقريباً ضوابط جمركية على الاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة والذخائر والمتفجرات، ولكن يجب تعزيز الضوابط الجمركية وتدريب ضباط الجمارك.	4
2010/s/2010/528/59:1	40 - وتلقّى نحو 490 8 من المحاربين السابقين الدعم لإعادة الإدماج من برنامج الأمم المتحدة الإنمائي وشركائه المنفّذين في شمال السودان.	2
2014/s/2014/929/156:1	واتخذ المجلس بالإجماع القرار 2185 (2014)، وهو قرار المجلس الأول المخصص لمسائل العمل الشُرطي. وتضمن القرار عددا من التدابير العملية الرامية إلى زيادة فعالية عمل الأمم المتحدة في مجال العمل الشُرطي.	4
2004/s/prst/2004/33/5:5	كذلك، أشاروا إلى أن تعزيز التنسيق وقابلية التشغيل المشترك فيما بين تلك المنظمات، فضلا عن استحداث وتقاسم استراتيجيات موحدة وسياسات تشغيلية وأفضل الممارسات، في المساعي المدنية لاحتواء الأزمات، كل ذلك سيزيد من فعالية وتساوق عملية احتواء الأزمات.	4
2012/s/2012/373/546:4	وعلى النحو الذي تبيّنه هذه القائمة الجزئية، يوجد توجه واضح من المجتمع الدولي نحو استخدام لجان التحقيق وبعثات تقصي الحقائق في سياق جهود المساءلة.	4
2012/s/2012/244/47:2	ولأن حزب الله يحافظ على علاقات وثيقة مع عدد من دول المنطقة، ولا سيما مع جمهورية إيران الإسلامية، وقد أقر بذلك علنا الأمين العام للميليشيا نفسه، فأنا أدعو هذه الدول إلى تشجيع تحول الجماعة المسلحة إلى حزب سياسي بحت ونزع سلاحها، وفقا للأحكام المنصوص عليها في اتفاق الطائف والقرار 1559 (2004)، بما يخدم مصلحة السلام والاستقرار الإقليميين على أفضل وجه.	3
2012/s/2012/373/76:1	استند الفريق الثالث والأخير على افتراض أنه في حين تتيح المسؤولية الجنائية الفردية تقديم المتهمين بارتكاب انتهاكات إلى العدالة ويمكن أن يكون لها تأثير رادع، فهي في الغالبية العظمى من الحالات لا توفر الجبر لضحايا الانتهاكات.	4
2008/s/2008/251/32:5	وعملت الخلية أيضا من أجل تعزيز القدرات الملاحية ومهارات رسم الخرائط لدى الموظفين المدنيين والمراقبين العسكريين على السواء، وما انفكت تشجع على الاستعانة بتكنولوجيا نظام المعلومات الجغرافية كأداة لاتخاذ القرارات.	4
2014/s/2014/945/92:5	وأشجع مكتب الأمم المتحدة لغرب أفريقيا، ومكتب الأمم المتحدة الإقليمي لوسط أفريقيا، والجماعة الاقتصادية لدول غرب أفريقيا، والجماعة الاقتصادية لدول وسط أفريقيا، ولجنة حوض بحيرة تشاد، على مواصلة تعزيز التعاون من أجل التصدي لجميع الأخطار الأمنية العابرة للحدود.	4
2005/s/2005/642/80:3	وهذه الأنشطة هي جزء من حوار متواصل بين برنامج الأمم المتحدة لسيادة القانون والأمن والحكومة الاتحادية الانتقالية بشأن المسائل المتصلة بالألغام ودعم العمليات التي ستضمن إدراك هذه الحكومة لوجود الصكوك القانونية الدولية ذات الصلة، والنظر في إمكانية المشاركة فيها.	4
2010/s/2010/522/11:3	بيد أن الحزب الديمقراطي الاجتماعي الذي يتزعمه نائب رئيس الوزراء أعلن أنه لن ينسحب من التحالف منعا لزعزعة استقرار الحكومة.	4
2005/s/2005/663/42:2	وهذا الدليل مصمم كي يكون مصدرا للمعلومات بشأن أفضل الممارسات المتعلقة بمكافحة الإرهاب، والقوانين النموذجية، وبرامج المساعدة المتاحة.	4
2014/s/prst/2014/3/131:1	دعوة أطراف النـزاع المسلح إلى اتخاذ الإجراءات المناسبة لاحترام وكفالة احترام القانون الإنساني الدولي والقانون الدولي لحقوق الإنسان بطرق منها ما يلي:	4
2014/s/2014/41/75:1	15 - واستبدل تنظيم القاعدة في العراق (QE.J.115.04) في الآونة الأخيرة اسمه بالدولة الإسلامية في العراق والشام، من أجل إضفاء الشرعية على عملياته في الجمهورية العربية السورية والانفصال عن اسم تنظيم القاعدة.	3
2005/s/2005/625/78:6	وكان الهدف من اتباع هذه الممارسة هو الحد من احتمال تكبد خسائر في الأسلحة نتيجة للعمليات التي تضطلع بها فرق العمل البحرية.	2
2014/s/2014/935/54:6	وأعربت الممثلة الخاصة عن أسفها لأن حالة حقوق الإنسان لا تزال تشهد انتهاكات مستمرة، وحذرت من أن الحالة قد تزداد سوءا مع اعتماد وتنفيذ مشروع قانون جديد للأمن.	3
2014/s/2014/943/69:4	وستُستخدَم الأموال المتبقية لدعم تدابير التخفيف الإضافية، بما في ذلك التدريب قبل النشر، ووضع نظم مراقبة وإنذار، بما فيها فرق مزودة بكلاب، في معسكرات البعثة.	2
2009/s/2009/502/155:2	وتقوم جماعات أخرى مدرجة في القائمة، مثل جماعة Lashkar-e-Tayyiba (QE.L.118.05)، بتدريب عناصرها وتجنيدها بنفسها في مناطق تسيطر عليها حركة طالبان في باكستان.	1
2013/s/prst/2013/21/9:1	''ويعرب مجلس الأمن عن قلقه إزاء التهديد الناجم عن الأسلحة والذخائر غير المؤمَّنة في ليبيا وعن انتشارها، لما تشكله من خطر على الاستقرار لأسباب تشمل خطر نقلها إلى الجماعات الإرهابية والمتطرفة، ويدعو الحكومة الليبية إلى اتخاذ تدابير ملموسة لإحكام سيطرتها على مخزونات الأسلحة والذخائر في ليبيا، وذلك من خلال كفالة حسن إدارة الأسلحة وما يتصل بها من عتاد وتخزينها على نحو آمن، والتخلص منها بفعالية عند الاقتضاء، وكذلك من خلال تعزيز أمن الحدود، ويحث الدول المجاورة على التعاون في هذا الصدد مع السلطات الليبية في الجهود التي تبذلها لكفالة أمن حدودها.	4
2012/s/res/2083__2012_/21:1	وإذ يسلم بضرورة اتخاذ التدابير اللازمة لمنع وقمع تمويل الإرهاب والمنظمات الإرهابية، بوسائل منها استخدام العائدات المتأتية من الجريمة المنظمة، بما في ذلك إنتاج المخدرات وسلائفها الكيميائية والاتجار بها على نحو غير مشروع، وبأهمية مواصلة التعاون الدولي تحقيقا لهذه الغاية،	4
2005/s/2005/662/79:1	"12 - وبالنظر إلى انعدام الثقة العميق الذي ساد في أوساط الشعب اللبناني نحو سلطاته الأمنية والقضائية ، أصبحت لجنة التحقيق الدولية مصدر توقعات وآمال كبيرة من أجل التغيير، كما أصبحت ""صلة وصل"" بين الشعب اللبناني وسلطاته."	4
2005/s/2005/60/22:2	فالجرائم الدولية من قبيل الجرائم ضد الإنسانية وجرائم الحرب التي ارتُكبت في دارفور قد لا تقل خطورة وفظاعة عن جريمة الإبادة الجماعية.	4
2005/s/2005/625/113:2	وفي 5 أيار/مايو 2005 عادت نفس هذه الشاحنات، التي كانت تحمل أسلحة ومواد غذائية، إلى الصومال عن طريق بلدة ييد الواقعة على الحدود في منطقة باكول. وفي 7 أيار/مايو 2005، وصلت الشاحنات حاملة أسلحة إلى حدر، عاصمة منطقة باكول، وتم تخزين الأسلحة مؤقتا في مركز شرطة حدر.	2
2012/s/2012/16/57:4	"وأُعيد إطلاق هذا البرنامج مجدداً باسم ""برنامج قطاع الأمن التابع للهيئة الحكومية الدولية المعنية بالتنمية"" في تشرين الأول/أكتوبر 2011، ومن المتوخى أن يضطلع بدور أكثر فعالية في هذا المجال، بما في ذلك من خلال عقد مؤتمرات بشأن اجتثاث التطرف وإشراك المجتمع المحلي في مكافحة الإرهاب."	4
2004/s/res/1566_2004_/12:1	وإذ يؤكد أن تعزيز الحوار وتوسيع نطاق التفاهم بين الحضارات، سعيا إلى منع الاستهداف العشوائي لمختلف الديانات والثقافات، ومعالجة الصراعات الإقليمية التي لم تحل بعد والقضايا العالمية بكامل نطاقها، بما في ذلك قضايا التنمية، تسهم في تحقيق التعاون الدولي، وهو أمر ضروري في حد ذاته لمواصلة محاربة الإرهاب على أوسع نطاق ممكن،	4
2014/s/2014/948/35:3	وواصل فريق تقييم الإعلانات، خلال زيارته الأخيرة إلى دمشق من 10 إلى 15 كانون الأول/ديسمبر 2014، إجراء المقابلات مع الأفراد الرئيسيين في برنامج الأسلحة الكيميائية السوري، وعقد اجتماعات فنية مع الهيئة الوطنية للجمهورية العربية السورية، وزار موقعين.	2
2009/s/res/1904_2009_/96:1	(ل) إطلاع اللجنة على ما يجِدّ أو يجدر بالملاحظة من ظروف قد تسوِّغ شطب اسم من القائمة، كالمعلومات المعلنة عن شخص متوفى؛	4
2006/s/2006/822/339:5	علما بأن عدم قيام قيادة قوات الشرطة بالمعاقبة على الهجمات التي وقعت يومي 23 و 24 أيار/مايو الضالع فيها بعض ضباط من قوات الشرطة، يرجع إلى انهيار التسلسل القيادي، والشقاق الحزبي القائم وإلى محدودية المساءلة في السابق.	3
2005/s/2005/636/51:6	وسوف تتواصل البحوث وتحليل السياسات بشأن مجموعة من المسائل منها آليات منع نشوب الصراعات والإنذار المبكر.	4
2006/s/2006/822/137:1	27 - وتراجعت شعبية القوات المسلحة التيمورية بشكل كبير، وبخاصة من جانب منظمات قدماء المحاربين التي دخلت حيز الوجود في عام 2001.	3
2014/s/prst/2014/23/23:1	مناهضة الخطاب الإرهابي والتطرف المقترن بالعنف	4
2014/s/2014/740/9:1	٦ - كما أن تطبيق تدابير الحماية الذاتية، بما في ذلك الاستعانة بأفراد أمن مسلحين يجري التعاقد معهم من شركات خاصة للخدمة على متن السفن، وكذلك نشر مفارز لحماية السفن، إلى جانب زيادة الوعي بالأوضاع السائدة والتدريب ومناورات المراوغة، واستخدام السفن التجارية لممرات بحرية آمنة، كل ذلك قد يكون له دور أيضا في إثناء القراصنة عن مهاجمة السفن.	2
2006/s/2006/822/397:2	وينبغي على الخصوص النظر في الإعلان عن الشواغر على نطاق أوسع عن طريق استهداف الرابطات المهنية وتغيير صياغة الشروط المطلوبة لشغل الوظائف والمتعلقة باللغة.	4
2005/s/2005/635/13:6	وقد حان الوقت أيضا لأن تتخلى بلغراد عن موقفها السلبي إزاء مشاركة صرب كوسوفو.	4
2003/s/2003/90/122:3	ووقعت اشتباكات بين قوات المتمردين والقوات الفرنسية التي ترصد اتفاق وقف إطلاق النار في اليوم الذي كانت فيه البعثة في المنطقة، في دالوا التي تبعد حوالي خمسين كيلومترا.	3
2012/s/2012/16/112:1	66 - وأنشئ العديد من آليات التعاون الإقليمي لتعزيز قدرة الدول على منع التحريض بصورة جماعية وعدم توفير الملاذ الآمن للإرهابيين في أمريكا اللاتينية ومنطقة البحر الكاريبي.	2
2012/s/2012/373/565:2	ومن بين المبادرات الأخرى المضطَّلَع بها مؤخراً ما يلي: تم إنشاء لجنة مؤقتة للمصالحة الوطنية في آب/أغسطس 2011، وتوصلت حكومة غينيا ولجنة بناء السلام إلى اتفاق في أيلول/سبتمبر بشأن استراتيجية مشتركة لتعزيز المصالحة الوطنية وإصلاح قطاع الأمن، ضمن أمور أخرى.	2
2008/s/2008/250/6:5	وقد نُقل ثمانية عشر فردا أُلقي القبض عليهم في بواكي لصلتهم بالأحداث، إلى سجن مدني في كورهوغو. وفي حادث آخر وقع يوم 17 كانون الثاني/يناير، ألقي القبض على 11 فردا من بينهم اثنين من المواطنين الفرنسيين في أبيدجان، بدعوى ارتباطهــم بالسيد كوليبالي، للقيام بالتخطيط لانقلاب. وفي 30 كانون الثاني/يناير، أصدر المدعي العام في المحكمة العسكرية في أبيدجان أمر توقيف دولي ضد السيد كوليبالي، بتهمة التآمر ضد الدولة.	1
2008/s/2008/250/70:2	وستقدم العملية أيضا دعما لوجستيا لإعادة نشر الشرطة الوطنية في الجزء الشمالي من البلد دعما لخطة أمنية شاملة متفق عليها من أجل العملية الانتخابية وضعتها السلطات الإيفوارية، بمساعدة عملية كوت ديفوار وقوة ليكورن.	2
2005/s/2005/636/514:1	حلقات مناقشة، وإحاطات إعلامية، ومنشورات، وتقارير إلى مجلس الأمن، وتعزيز قدرات الموظفين، وخمس مشاورات إقليمية بشأن تعميم المنظور الجنساني في برنامج العمل المتعلق بالأسلحة الصغيرة والخفيفة غير المشروعة.	2
2011/s/2011/463/402:1	(أ) العمل على اعتماد أطر قانونية وطنية شاملة ومتكاملة لمكافحة الإرهاب بما يتماشى مع سيادة القانون ومع ما عليها من التزامات في مجال حقوق الإنسان، وتعزيز القدرات الوطنية في مجالي التحقيق والمقاضاة بخصوص الأعمال الإرهابية وفي مجال الفصل في هذا النوع من القضايا، وذلك عبر سبل منها طلب المساعدة لبناء القدرات إذا ما دعت الحاجة؛	2
2014/s/2014/929/91:1	وأفاد المنسق الخاص أن الهدوء العام مستمر في جنوب لبنان، على الرغم من وقوع بعض الحوادث الأمنية خلال الفترة المشمولة بالتقرير، بما في ذلك إطلاق صواريخ في اتجاه إسرائيل من جنوب لبنان خلال النزاع المتعلق بغزة في تموز/يوليه وآب/أغسطس، ووقوع حادثين أمنيين خطيرين في منطقة مزارع شبعا (القطاع الشرقي).	1
2004/s/2004/384/38:2	وأدى استمرار الصراع لمدة عامين إلى زيادة حدة الخلافات السياسية وتعميق الأوضاع الاجتماعية والاقتصادية القاسية بالفعل التي تعيش فيها الأغلبية العظمى من السكان.	1
2012/s/2012/244/57:2	ولذلك، أدعو جميع الأطراف والجهات الفاعلة إلى الالتزام الكامل بالقرارات 1559 (2004) و 1680 (2006) و 1701 (2006). وسأواصل بذل الجهود من أجل التنفيذ الكامل لهذه القرارات وسائر قرارات مجلس الأمن المتعلقة بلبنان.	4
2003/s/2003/191/15:1	:: وأكد بعض الأعضاء ضرورة سعي المجتمع الدولي بشكل جماعي إلى التشجيع على زيادة التواؤم والحوار وبين الثقافات والأديان، مشيرين إلى أن الإرهاب ليس له معتقد أو ثقافة أو دين.	4
2005/s/2005/642/104:1	85 - وما لم تعالج الخلافات داخل المؤسسات الاتحادية الانتقالية، فإن المأزق السياسي الحالي يمكن أن يتطور إلى انقسامات أعمق ويقوض المؤسسات ذاتها التي يتوق الشعب الصومالي إلى وجودها والتي يقف المجتمع الدولي والأمم المتحدة على استعداد لدعمها.	3
2011/s/2011/463/467:4	وتشكل مذكرات التوقيف الصادرة عن الاتحاد الأوروبي بديلا فعالا لعمليات التسليم التقليدية، إذ تتيح الاتصال المباشر مع المعنيين وتمكّن السلطات القضائية.	2
