es	Relevant
"El Consejo de Seguridad reconoce la importancia de un planteamiento amplio, coherente y orientado a la acción, incluida la planificación temprana, de la protección de los civiles en situaciones de conflicto armado."	1
"La policía, desplegada al borde del campamento, no mostraba interés en hacer frente a los Janjaweed."	1
Informaron a la UNMIK de que se presentaría cuanto antes al Parlamento de la República Federativa de Yugoslavia un proyecto de ley de amnistía que abarcaba a los prisioneros políticos detenidos en Serbia.	1
"Si bien la reforma de las fuerzas de seguridad es una prerrogativa soberana, aliento al Gobierno a que trate de resolver la cuestión subyacente de la cohesión del ejército nacional, en particular formando unas FARDC profesionales y suficientemente equipadas y abastecidas."	1
"En Jelisić, la Sala de Apelaciones, observó que ""en cuanto a la prueba de la intención concreta, es posible inferirla, a falta de pruebas directas concretas, de diversos hechos y circunstancias, como el contexto general, la perpetración de otros actos culposos sistemáticamente dirigidos contra el mismo grupo, la magnitud de las atrocidades cometidas, la victimización sistemática de determinadas personas debido a su pertenencia a un determinado grupo, o la reiteración de actos destructivos y discriminatorios""."	1
"La Presidenta tomó nota de la invitación cursada al Grupo de Trabajo por el equipo de tareas sobre vigilancia y presentación de informes en el país (CTFMR) para visitar Sudán del Sur y propuso que el Grupo de Trabajo emitiera un comunicado de prensa sobre la reunión celebrada, de conformidad con el mandato del Grupo."	1
Los actos cometidos por algunos grupos árabes habían causado el desplazamiento forzado de esos grupos no árabes.	1
"A su vez, la Representante Especial Bangura consideraba que para proteger verdaderamente a los civiles era preciso establecer la rendición de cuentas y el acceso a la justicia, eliminando la cultura de negación."	1
"El Consejo de Seguridad exhorta al Gobierno de la República Democrática del Congo a que siga plenamente comprometido con el establecimiento de un ejército nacional profesional, responsable y sostenible, incluida una Fuerza de Reacción Rápida, de conformidad con su compromiso de profundizar la reforma del sector de la seguridad."	1
"La discriminación sigue siendo uno de los principales medios del Gobierno para mantener el control de posibles amenazas, tanto internas como externas."	1
"Reiterando su condena de la red Al-Qaida y otros grupos terroristas asociados por sus constantes y múltiples actos terroristas criminales que persiguen el objetivo de causar la muerte de civiles inocentes y otras víctimas y la destrucción de bienes y de socavar profundamente la estabilidad,"	1
"En su análisis, el Equipo de Vigilancia ha señalado que al menos 31 Estados han establecido comités u otros mecanismos nacionales para coordinar a todos los organismos pertinentes que se ocupan de cuestiones de lucha contra el terrorismo."	1
"6. Insta a los Estados y a todas las demás partes en los conflictos armados a que hagan todo lo posible por impedir que se cometan violaciones del derecho internacional humanitario contra civiles, incluidos los periodistas, los profesionales de los medios de comunicación y su personal asociado;"	1
"El número de las listas de verificación recibidas es ahora de 58, con lo cual 134 Estados todavía tienen que informar cuando ya han pasado dos años desde que venció el plazo correspondiente, el 10 de marzo de 2006."	0
"Miles murieron asesinados, las mujeres fueron violadas, sus pueblos quemados, sus casas destruidas y sus pertenencias saqueadas."	1
"La aprobación por consenso de la resolución 57/145 de la Asamblea General (""Respuesta ante las amenazas y los retos mundiales""), de 16 de diciembre de 2002, promovida por la Federación de Rusia, demuestra que la comunidad internacional reconoce que es preciso adoptar un enfoque global de la cuestión."	1
"Con arreglo a lo solicitado por el Consejo de Seguridad en su resolución 1787 (2007), el Director Ejecutivo, dentro de un plazo de 60 días a partir de la aprobación de dicha resolución, y en consulta con el Comité, recomendará cambios en el plan de organización de la Dirección Ejecutiva mencionado en el párrafo 4 de la resolución 1535 (2004) del Consejo."	1
"Aunque algunos responden con lentitud al Comité, un número cada vez mayor tiene gran interés en participar en la labor de éste, ya sea aportando nombres o promoviendo ideas de nuevas esferas en las que las sanciones u otras medidas del Consejo de Seguridad puedan ayudar a frenar el reclutamiento y reducir la posibilidad de nuevos ataques de terroristas relacionados con Al-Qaida y los talibanes."	1
No había ninguna necesidad militar de causar la destrucción y devastación que tuvieron lugar.	1
"Considerar la posibilidad de remitir las situaciones de genocidio, crímenes de lesa humanidad o crímenes de guerra a la Corte Penal Internacional."	1
"Al mismo tiempo, la Secretaría sigue estudiando todas las opciones para aumentar y fortalecer la actual capacidad operativa de la Misión en el difícil entorno del norte de Malí."	1
"f) Acogió con agrado y subrayó la importancia de que la Dirección Ejecutiva estuviera lista para participar intensivamente en todas las actividades que se emprendan con arreglo a la Estrategia global de las Naciones Unidas contra el terrorismo y brindarles apoyo, incluso en el marco del Equipo Especial sobre la ejecución de la lucha contra el terrorismo, creado para asegurar la coordinación y coherencia generales de las actividades de lucha contra el terrorismo en el sistema de las Naciones Unidas."	1
"Se ha informado de que elementos de las FDLR han sido dispersados en Kivu meridional y de que se ha restringido su capacidad de circular libremente por los núcleos de población y de atacar a civiles. No obstante, no se puede subestimar la capacidad de ataque de las FDLR, en particular teniendo en cuenta que las FARDC disponen de recursos limitados en la zona, tienen escaso adiestramiento militar, adolecen de una falta de disciplina y, además, colaboran a veces con los comandantes de las FDLR."	1
"La Autoridad reafirmó su compromiso inquebrantable con los valores de la solidaridad, los principios sagrados de la democracia, la paz y la buena gobernanza para lograr una región estable y altamente integrada."	1
"El Consejo de Seguridad acoge con beneplácito las importantes gestiones que la Unión Africana y las organizaciones subregionales siguen realizando en consonancia con las resoluciones y decisiones del Consejo, para resolver los conflictos, promover los derechos humanos, la democracia, el estado de derecho y el orden constitucional en África."	1
"Además, los programas de sanciones de las Naciones Unidas no exigen que las personas o entidades contra las que van dirigidos hayan sido condenadas por un tribunal de justicia."	1
Cabe esperar que ambas partes puedan lograr una reconfirmación de alto nivel de sus compromisos con respecto a la no reanudación de las hostilidades y al regreso con dignidad y en condiciones de seguridad de los refugiados y los desplazados internos.	1
"El adiestramiento es un precursor esencial para el éxito de todo atentado, y es importante recordar que el embargo de armas contempla específicamente este aspecto (resolución 1617 (2005), apartado c) del párrafo 1)."	1
"La inversión y la integración dependerán no sólo del estatuto sino también de la existencia de un Kosovo previsible y estable, donde se respete el imperio de la ley."	1
"Alentando en este contexto a las partes a que demuestren una mayor voluntad política para llegar a una solución, incluso ahondando en sus deliberaciones sobre las propuestas de la otra parte,"	1
"""El Consejo de Seguridad reitera sus anteriores resoluciones y declaraciones de la Presidencia sobre Somalia, en particular su resolución 1872 (2009) en la que reafirmó que el Acuerdo de Djibouti constituye la base para resolver el conflicto en Somalia."	0
"La Comisión constata asimismo que la detención de personas por los cuerpos de seguridad del Estado y el servicio de inteligencia militar, en particular durante los ataques y las operaciones de inteligencia contra las aldeas, además de constituirse transgresiones graves de las normas internacionales de derechos humanos, puede equivaler también a desaparición forzosa, crimen de lesa humanidad, pues los actos eran sistemáticos y generalizados."	1
"Facilitó una iniciativa con el Centro Africano para aumentar la utilización por los países del Sahel de las bases de datos internacionales a fin de fortalecer la coordinación, el intercambio de información y la cooperación entre las autoridades de policía y de fronteras."	1
"El Consejo de Seguridad reitera que no hay solución militar para el conflicto del Afganistán y que sólo un arreglo político negociado encaminado al establecimiento de un gobierno representativo de base amplia, pluriétnico y plenamente representativo, aceptable para todos los afganos, puede llevar a la paz y la reconciliación."	1
"Una vez determinado el estatuto, cabe esperar que la Unión Europea adopte una función más destacada, lo cual esta vinculado con los ámbitos de la policía y la justicia, en los que se requerirá una presencia continua, si bien menor y más especializada; con la labor de supervisión y apoyo al proceso de aplicación de normas, que progresivamente se fundirá con procesos establecidos de la Unión Europea; y con la concentración en la labor de fomento de la capacidad."	1
"Cabe señalar que aproximadamente una semana (22 de mayo de 2005) antes de la segunda batalla de Baidoa, llegó al mercado de Bakaaraha una gran remesa de armas del Yemen a través de las redes de comercio de armas."	1
Uno de los detenidos presentaba marcas en la espalda y en un brazo como consecuencia de las palizas a las que se le había sometido.	1
"Hicimos un llamamiento a nuestra gente para que se alistara en las Fuerzas Populares de Defensa. Respondieron alistándose y comenzaron a acatar las órdenes del Gobierno como parte del aparato militar estatal""."	1
El Consejo considera que la ampliación de las actividades relacionadas con el imperio de la ley es fundamental para las estrategias de consolidación de la paz en las sociedades que han sufrido conflictos y pone de relieve la función que incumbe al respecto a la Comisión de Consolidación de la Paz.	1
"Reafirma la importancia de que el Gobierno de [el país afectado] siga examinando y reformando el sector de la seguridad del país, en particular la necesidad de delimitar las funciones y responsabilidades de las [las fuerzas nacionales de seguridad del país afectado], fortalecer los marcos jurídicos y mejorar los mecanismos civiles de supervisión y rendición de cuentas de ambas instituciones de seguridad, apoya la labor que realiza la Representante Especial del Secretario General para promover la profesionalización del sector de la seguridad y solicita a [la Misión] que siga prestando el apoyo que solicite el Gobierno de [el país afectado] para las iniciativas que emprende en el país;"	1
Los Jefes de Estado y de Gobierno expresan profunda preocupación por la situación de la seguridad en el norte de Malí y condenan enérgicamente los continuos ataques terroristas contra la población civil y las fuerzas internacionales.	1
"Se debería prestar apoyo para avanzar la reforma del sector de la justicia, en estrecha colaboración con el equipo de las Naciones Unidas en el país, y para establecer mecanismos de rendición de cuentas y fortalecer los existentes en las fuerzas de defensa y seguridad."	1
Celebraron la valentía y el compromiso con la MINUSMA mostrados por los países que aportaban contingentes militares y policiales y pidieron que se mantuviera el apoyo bilateral al adiestramiento y equipamiento de las fuerzas militares y policiales de la MINUSMA.	1
"Todas esas condiciones generan agravios o propician la explotación por parte de personas de diversas procedencias, religiones y creencias que están resueltas a incitar a la comisión de actos terroristas."	1
La política sanitaria provisional de la UNMIK se modificó para tener en cuenta las recomendaciones formuladas por un grupo de trabajo compuesto de profesionales de la salud locales e internacionales.	1
Es importante resolver el problema de las persistentes críticas respecto de la justicia y transparencia del régimen para que el Comité pueda concentrar la atención más plenamente en la lucha contra la amenaza que presentan Al-Qaida y los talibanes.	1
Formulación de directrices prácticas para incorporar la perspectiva de género en procesos de reconstrucción sostenibles en entornos en que se haya producido una crisis y de directrices exhaustivas a las que remitirse sobre el terreno; examen de las cuestiones de género y la administración de los bienes y las tierras en las situaciones posteriores a un conflicto; creación de una serie de instrumentos destinados a proporcionar una base conceptual para las cuestiones de género en relación con los programas de gobernanza en situaciones posteriores a un conflicto.	1
"Además, entre el 27 de septiembre de 2003 y mayo de 2004, siete aldeas cerca de Nyala fueron atacadas reiteradamente por los Janjaweed."	1
El Comité y su grupo de trabajo sobre asistencia siguieron tratando de mejorar la efectividad de su mecanismo de asistencia.	1
"El criterio para medir el éxito de un tribunal híbrido debe ser su acervo con respecto a las personas más afectadas por los crímenes, en este caso en Sierra Leona."	1
También se ha restringido la libertad de circulación.	1
"Insta también al Secretario General a que trate de acrecentar el papel y la aportación de las mujeres en las operaciones de las Naciones Unidas sobre el terreno, especialmente en calidad de observadoras militares, agentes de la policía civil, especialistas en derechos humanos y encargadas de tareas humanitarias."	1
Todos los comités admitieron haber recibido denuncias de violaciones ocurridas en ataques a aldeas. No se había grabado ni investigado ninguna de esas denuncias.	1
"Se convino en que Somalia, la región y la comunidad internacional tenían que prestar más atención a las actividades de fomento de la capacidad en la lucha contra la piratería, con miras a elevar al máximo los avances que habían hecho las fuerzas navales."	1
La obligación del Sudán de indemnizar todos los crímenes cometidos en Darfur por sus agentes y funcionarios u órganos de facto se debe considerar a la luz de esta normativa jurídica internacional.	1
b) Alentar a los Estados a adoptar medidas adecuadas para proteger al sector de las organizaciones sin fines de lucro de la explotación indebida para la financiación del terrorismo;	1
"Estos contingentes tienen pocas armas, escasa movilidad terrestre y ninguna capacidad aérea, y reciben un mínimo apoyo logístico y financiero."	1
"Otras fuentes informaron de que los Janjaweed y los soldados secuestraron, mantuvieron confinadas y violaron repetidas veces a mujeres y niñas en las aldeas que atacaron, en campamentos militares y en lugares de escondite, y que, además, las torturaron para impedir que se escaparan."	1
"El Presidente del Grupo, José Ramos-Horta, dirigió las deliberaciones en nombre del Grupo e informó de que durante la primera etapa de su labor el Grupo de Expertos se centraría en escuchar las opiniones de todos los Estados Miembros como contribuyentes colectivos a la paz y la seguridad, y en las consultas estarían también incluidas las Comisiones de la Asamblea General, las organizaciones regionales y los países que aportan contingentes y fuerzas de policía."	1
"Además, el propio Consejo ha sentado importantes precedentes, en particular el establecimiento de comisiones de investigación sobre Bosnia, Rwanda y Darfur, que allanaron el camino a los tribunales internacionales para la ex-Yugoslavia y Rwanda en 1993 y 1994, respectivamente, y la remisión de la situación en Darfur a la Corte Penal Internacional en 2005."	1
El Gobierno del Líbano me informó de que las fuerzas armadas libanesas también detuvieron y deportaron a varios infiltrados de origen palestino que llevaban documentos de identificación sirios.	1
v) Mantener un diálogo e intercambiar información con los centros de contacto o coordinadores designados sobre cuestiones relativas a su contribución a la aplicación de la resolución 1540 (2004);	1
"Si bien la amenaza que supone Al-Qaida en cuanto organización terrorista mundial ha disminuido, la amenaza que plantean sus entidades afiliadas e ideas contagiosas persiste."	1
En un estudio de septiembre de 2005 sobre terroristas nacidos en el exterior que habían operado en los Estados Unidos se llegó a la conclusión de que unos dos tercios habían entrado o permanecido en el país de manera fraudulenta y que más de un tercio habían sido acusados posteriormente de fraude en la obtención de pasaportes y visados o de falsedad en sus declaraciones a un funcionario de inmigración.	1
"El Consejo de Seguridad pide al Secretario General que presente, para junio de 2004, su siguiente informe sobre la protección de los civiles en los conflictos armados y que incluya en él información sobre la aplicación de las resoluciones del Consejo de Seguridad adoptadas anteriormente sobre este tema y cualquier otra cuestión que desee señalar a la atención del Consejo."	1
Las tendencias mundiales del suministro de armas pequeñas y armas ligeras han cambiado profundamente en los últimos decenios.	1
":: La necesidad de un seguimiento más coherente de las recomendaciones de los mecanismos de determinación de hechos para asegurar su eficacia y credibilidad y responder a las expectativas que había despertado su establecimiento, especialmente entre las víctimas;"	1
"Observando con profunda preocupación el aumento de la violencia y los crecientes enfrentamientos entre tribus, así como la persistencia de la violencia sexual y basada en el género y la impunidad, reiterando su profunda preocupación por los ataques contra el personal humanitario y el personal de mantenimiento de la paz y por la seguridad de los civiles, y exhortando a todas las partes en Darfur a que pongan fin de inmediato a las acciones ofensivas y se abstengan de realizar nuevos ataques violentos que deterioren la situación de la ayuda humanitaria y restrinjan el acceso humanitario a las poblaciones necesitadas,"	1
7. Párrafos 20 y 21 de la resolución 1526 (2004): actualización de la información sobre legislación y aplicación	0
"Habiendo determinado que la situación en la República Democrática del Congo sigue constituyendo una amenaza para la paz y la seguridad internacionales en la región,"	1
La implantación de medidas de control de las fronteras es indispensable para la aplicación práctica de las estrategias de los Estados contra el terrorismo.	1
"Los intentos fallidos de Aiman Muhammad Rabi al-Zawahiri de mediar en los conflictos internos entre Al-Qaida y Jabhat al Nusra (una entidad afiliada a Al-Qaida en el Iraq), así como las continuas luchas en el seno de Al-Shabaab ponen de manifiesto los límites de la autoridad de Al-Zawahiri."	1
"a) Aprobar marcos jurídicos nacionales para la lucha contra el terrorismo que sean globales y coherentes e incluyan todos los delitos de terrorismo tipificados en los instrumentos internacionales de lucha contra el terrorismo y aplicar de manera eficaz las leyes y normativas para combatir el blanqueo de dinero y la financiación del terrorismo, cumpliendo también las normas internacionales de derechos humanos;"	1
"Cuando así lo exigen las circunstancias, los Comités Ejecutivos tratan cuestiones relacionadas con la situación de la mujer en zonas asoladas por los conflictos, incluidas las cuestiones de la violencia por motivos de género y la explotación y el abuso sexuales."	1
El vínculo entre la delincuencia transfronteriza y el terrorismo comenzó a ponerse de relieve tras los atentados de Al-Qaida contra las embajadas de los Estados Unidos de América en la República Unida de Tanzanía y Kenya en 1998.	1
"Reiterando su profunda preocupación por la amenaza del terrorismo y el riesgo de que agentes no estatales puedan adquirir, desarrollar o emplear armas nucleares, químicas y biológicas y sus sistemas vectores o traficar con ellas,"	1
"Para responder con eficacia a los problemas que enfrentan las mujeres refugiadas y desplazadas internas es preciso adoptar un enfoque holístico que combine estrategias, respuestas y soluciones de prevención."	1
"La Misión preguntó a los militares del Gobierno sobre los rumores según los cuales unas 70 personas, en su mayoría musulmanes, habían muerto a manos de soldados del Gobierno después de que éstos recuperaran la ciudad."	1
"Sobre la base del examen inicial que realizó la MINURSO, se desplegó un equipo de examen del personal, y después un equipo de evaluación de la gestión, del Departamento de Operaciones de Mantenimiento de la Paz, con objeto de ultimar las recomendaciones destinadas a reconfigurar la estructura civil a fin de prestar un mejor apoyo a las actividades comprendidas en el mandato actual, asegurar una mayor integración entre los componentes militar y civil y mejorar la gestión de la MINURSO."	1
"En relación con el despliegue de la UNMISS, señaló que la fuerza estaba haciendo todo lo posible para ampliar su presencia fuera de las bases, en tanto se completaba el despliegue adicional."	1
"En general, el Equipo ha observado un alto nivel de compromiso con la labor del Comité establecido en virtud de la resolución 1267 y una alentadora sensibilización en general respecto de la lista y de las medidas."	1
"En el contexto de la nueva codificación de la legislación penal sustantiva, el Gobierno propuso establecer la responsabilidad penal de las personas jurídicas por una serie de delitos, incluidos los delitos terroristas y los delitos asociados con el terrorismo, como el blanqueo de dinero y la financiación del terrorismo."	1
"Los Estados deben establecer más bien un marco jurídico claro, completo y coherente que tipifique expresamente los actos de terrorismo como delitos penales graves, castigue esos actos según su gravedad y facilite a los tribunales el enjuiciamiento de los terroristas."	1
"Habida cuenta de la vulnerabilidad de la subregión, es preciso adoptar más medidas para tipificar el reclutamiento como delito."	1
Después me enteré de que habían matado a mi padre y a mi hermano menor. Otras cuatro personas también habían muerto.	1
"- Pedir el cumplimiento por las partes en un conflicto armado de las normas aplicables del derecho internacional humanitario y el respeto de la condición civil de los periodistas, los profesionales de los medios de comunicación y el personal conexo, así como de su equipo e instalaciones."	1
Los miembros del Consejo condenaron los ataques cometidos contra el personal de la ONUCI y declararon que los responsables de esos ataques debían rendir cuentas.	1
Explicó que el proceso de transición tomaba tiempo y subrayó la necesidad de adoptar medidas políticas compartidas contra los grupos de oposición armados que ponían en peligro un proceso pacífico.	1
"""El Consejo de Seguridad, destacando que la paz y la seguridad en el mundo son indivisibles, y teniendo en cuenta la interrelación e independencia del mundo, reafirma que el terrorismo, en todas sus formas y manifestaciones, constituye una de las amenazas más graves a la paz y la seguridad internacionales y que todos los actos de terrorismo son criminales e injustificables, independientemente de sus motivaciones, dondequiera que se cometan y quienquiera que los cometa."	1
Se recomienda que las contribuciones de las Naciones Unidas al programa de estabilización se ajusten y armonicen como parte del próximo examen del Marco de Asistencia de las Naciones Unidas para el Desarrollo (MANUD).	1
"Más recientemente, ha habido indicios de que la caza furtiva transfronteriza de especies salvajes podría ser un factor que ha incidido en la dinámica de los conflictos en África Central y hay pruebas de que el conflicto en Malí fue en parte el resultado del tráfico transfronterizo de armas como consecuencia del conflicto en Libia."	1
La obligación de los Estados Miembros de aplicar los embargos de armas dispuestos por el Consejo de Seguridad debería ir acompañada de una mayor cooperación internacional y regional respecto de las exportaciones de armas.	1
"1. Expresa su enérgica condena de todas las formas de violencia, incluidas, entre otras, el homicidio, la violación y la agresión sexual, la intimidación, el asalto a mano armada, el rapto, la toma de rehenes, el secuestro, el acoso y la detención y aprehensión ilícitas, a que se ven cada vez más expuestos quienes participan en operaciones humanitarias, así como de las agresiones contra convoyes humanitarios y los actos de destrucción y saqueo de los bienes de éstos;"	1
"Por lo tanto, el Consejo puede desempeñar un papel viable y eficaz en lo referente a la indemnización de las víctimas de las violaciones del derecho internacional."	1
El Gobierno de Nepal ha logrado algunos progresos en el cumplimiento de las obligaciones contraídas en virtud del Acuerdo General de Paz en relación con la rehabilitación de los niños anteriormente vinculados con fuerzas armadas y grupos armados.	1
Al-Qaida en el Iraq dispone de fondos considerables y otros grupos han podido recaudar dinero cometiendo delitos o recibiendo donaciones.	1
"Todos ellos siguen negando cualquier participación en la planificación o la ejecución del asesinato de Hariri, cualquier conocimiento de esa conspiración antes de los hechos o cualquier acción u orden de realizar una acción para obstaculizar la investigación con posterioridad a los hechos."	1
"Mi visita reciente a la región del Sahel ha fortalecido mi convicción en la importancia de examinar la paz, la seguridad, el desarrollo y los derechos humanos de una manera interconectada."	1
"No se ha calculado el número exacto de aldeas incendiadas y destruidas, pero varias fuentes han estimado la magnitud de la destrucción a partir de relaciones verbales, inspecciones y otras pruebas."	1
"Ello ha entorpecido la investigación, ya que ha sido imposible determinar el origen de los explosivos, lo cual podría conducir a los autores."	0
"Al concertar esos acuerdos en nombre de sus ""movimientos"" respectivos los dirigentes de cada movimiento asumieron plena responsabilidad por la conducta de sus combatientes."	1
"Estamos convencidos de que una pronta conclusión de esas conversaciones, con la firma de un acuerdo general y final de paz, facilitará en gran medida las iniciativas de lucha contra el terrorismo y la delincuencia organizada transnacional en nuestra región."	1
"6. Recuerda su decisión contenida en la resolución 1373 (2001) de que todos los Estados Miembros velen por el enjuiciamiento de toda persona que participe en la financiación, planificación, preparación o comisión de actos de terrorismo o preste apoyo a esos actos, y decide que todos los Estados se cercioren de que sus leyes y otros instrumentos legislativos internos tipifiquen delitos graves que sean suficientes para que se pueda enjuiciar y sancionar de modo que quede debidamente reflejada la gravedad del delito:"	1
"Conforme al párrafo 27 de la resolución 2160 (2014), las personas y entidades, cuyo nombre figure en la Lista, o un tercero en su nombre, pueden presentar solicitudes de exención por conducto del mecanismo de punto focal establecido en la resolución 1730 (2006)."	0
"El Consejo expresa grave preocupación por situaciones en que fuerzas y grupos armados persisten en cometer violaciones y abusos contra los niños expuestos a los conflictos armados y las situaciones posteriores a conflictos y afectados por ellos, ignorando abiertamente el derecho internacional aplicable y las resoluciones del Consejo sobre esta cuestión."	1
"6. Subraya que está plenamente dispuesto a imponer medidas selectivas contra las personas que designe el Comité de conformidad con los párrafos 9, 11 y 14 de la resolución 1572 (2004), sobre las que se haya determinado, entre otras cosas, que:"	1
"217. Por ejemplo, la Comisión recomendaría el establecimiento de un programa nacional de compensaciones, que no equivaldría simplemente a una compensación monetaria sino que deberían considerarse todas las medidas necesarias al efecto, entre ellas el reconocimiento de la culpa, la compensación por perjuicios económicos tangibles, la difusión pública y completa de los hechos en cuestión (incluso mediante la publicación de este informe), el establecimiento de programas de rehabilitación y sanciones administrativas contra las personas de las instituciones responsables."	1
"El terrorismo representa, sin lugar a dudas, una de las amenazas más graves para la paz y la seguridad internacionales y sigue siendo un importante motivo de preocupación no solo para los Estados de África, sino para la comunidad internacional en su conjunto."	1
"Actualmente están detenidos por lo menos 70 miembros importantes del partido Congreso Popular sin que se hayan formulado cargos en su contra ni se les haya sometido a juicio, y varios han abandonado el Sudán y partido al exilio."	1
Recuadro 4 Indicadores sintomáticos del uso indebido de organizaciones benéficas	0
"- Encomendar a las operaciones de las Naciones Unidas para el mantenimiento de la paz y otras misiones pertinentes autorizadas por el Consejo de Seguridad que, cuando corresponda y analizando cada caso en particular, contribuyan imparcialmente a la protección de la población civil, en particular la que se encuentre bajo amenaza inminente de violencia física, dentro de sus zonas de actuación."	1
"Algunos Estados de la región aplican la Estrategia para luchar contra la radicalización y la captación de terroristas de la Unión Europea, de 2005, que tiene por objeto desbaratar las actividades de redes y personas que conduzcan al terrorismo; garantizar que el discurso de la opinión mayoritaria prevalezca sobre el extremismo; promover con mayor intensidad la seguridad, la justicia, la democracia y las oportunidades para todos""."	1
La información sobre las operaciones de desminado realizadas por Marruecos se comparte continuamente con el Centro de coordinación de actividades relativas a las minas.	1
"La labor de organizaciones como la UNESCO, el PNUD y la Alianza de Civilizaciones de las Naciones Unidas, centrada en la prevención de conflictos, la creación de una cultura de paz, la erradicación de la pobreza y la promoción del desarrollo sostenible y la inclusión social mediante la educación, la cultura y la comunicación en África, ha pasado a ser fundamental."	1
"Pide al Secretario General que proporcione a los Estados Miembros directrices y material de adiestramiento sobre la protección, los derechos y las necesidades especiales de las mujeres, así como sobre la importancia de la participación de las mujeres en la adopción de todas las medidas de mantenimiento de la paz y consolidación de la paz, invita a los Estados Miembros a que incorporen esos elementos, así como la concienciación respecto del VIH/SIDA, en sus programas nacionales de formación de personal militar y de policía civil antes de su despliegue, y pide además al Secretario General que vele por que el personal de las operaciones de mantenimiento de la paz reciba una formación análoga."	1
"En otras palabras, se ha incorporado ahora al derecho internacional el derecho de las víctimas de transgresiones graves de los derechos humanos (en particular, crímenes de guerra, crímenes de lesa humanidad y genocidio) a reparación (incluida la indemnización) por los daños resultantes de esas transgresiones."	1
"En primer lugar, instó al Consejo de Seguridad a que diera a los derechos humanos más reconocimiento y prominencia en sus resoluciones y declaraciones de la Presidencia."	1
"El Consejo de Seguridad recuerda todas sus resoluciones y declaraciones sobre la lucha contra el terrorismo, reitera su firme condena del terrorismo en todas sus formas y manifestaciones, independientemente de quien y donde lo cometa y sean cuales sean sus propósitos, y expresa su determinación de combatir por todos los medios el terrorismo en todas sus formas y manifestaciones de conformidad con la Carta de las Naciones Unidas y el derecho internacional, incluidas las disposiciones aplicables del derecho internacional humanitario, de los derechos humanos, y de los refugiados."	1
"Puesto que la amenaza del terrorismo internacional es universal y muchos ataques terroristas son de carácter transfronterizo, un objetivo fundamental de la resolución 1373 (2001) es fomentar la cooperación internacional, especialmente en lo relativo al intercambio de información, la asistencia judicial recíproca, la extradición y la denegación de refugio seguro a los terroristas."	1
"Si bien acogía con satisfacción la firma del Protocolo de acuerdo entre el Gobierno de Malí y las Naciones Unidas para la entrega y separación de niños y la aprobación de la circular interministerial sobre la protección de los niños liberados de fuerzas armadas y grupos armados, seguía preocupada por la falta de rendición de cuentas con respecto a violaciones graves, así como por los casos de detención de menores por cargos relacionados con el conflicto armado."	1
"También apoyó la creación de capacidad coercitiva para hacer cumplir el derecho marítimo y, con ese propósito, creó un nuevo Fondo Fiduciario para la seguridad marítima en África occidental y central."	1
"24. Insta a los Estados Miembros a que, en respuesta a los logros demostrables de las partes en cuanto a la reestructuración de sus policías, redoblen sus esfuerzos por proporcionar, mediante fondos aportados voluntariamente y en coordinación con la Fuerza Internacional de Policía, adiestramiento, material y ayuda a las fuerzas de policía locales de Bosnia y Herzegovina;"	1
"En 5 de los 12 regímenes de sanciones del Consejo de Seguridad se incorporan criterios de inclusión relacionados con violaciones de las normas internacionales de derechos humanos y el derecho internacional humanitario, y en particular con la participación en violaciones de los derechos de los niños y las mujeres en situaciones de conflicto."	1
En la carta se indicaba que el Comité estaba examinando las recomendaciones contenidas en el informe a fin de mejorar las medidas relativas a las sanciones impuestas y su aplicación.	1
"En momentos en que continúan las conversaciones de paz en Argel, facilitadas por el equipo de mediación dirigido por Argelia, exhorto a todas las partes a negociar de buena fe para llegar a un acuerdo de paz amplio, viable y sostenible, que permita encarar las causas profundas del conflicto."	1
"- Instar al Secretario General y a sus enviados especiales a que velen por la participación de la mujeres en las deliberaciones referidas a la prevención y resolución de conflictos, el mantenimiento de la paz y la seguridad y la consolidación de la paz con posterioridad a un conflicto y a que alienten a todas las partes en las deliberaciones a que faciliten la participación plena y en igualdad de condiciones de las mujeres en todos los niveles de adopción de decisiones."	1
"En lo referente a la situación de los derechos humanos en la República Democrática del Congo, insistió en la importancia de la justicia, el respeto y la rendición de cuentas, así como de la buena gobernanza y el respeto de los derechos humanos, para abordar las causas profundas de los conflictos y dijo que en los últimos años la República Democrática del Congo había hecho algún progreso en esas cuestiones."	1
"En modo alguno cabe interpretar que la conclusión de que las autoridades de gobierno no propiciaban ni pusieron en práctica en Darfur una política de genocidio, directamente o por conducto de los milicianos bajo su control, significa que los crímenes perpetrados en esa región hayan sido menos graves."	1
"El Subsecretario General interino informó sobre la evolución de la situación política en Ucrania, en particular la celebración, el 26 de octubre, de elecciones parlamentarias y las elecciones celebradas por los rebeldes en Donetsk y Lugansk, el 2 de noviembre, que el Secretario General y muchos actores de la comunidad internacional habían deplorado."	1
"El Comité también acoge con satisfacción la labor de la Dirección Ejecutiva para seguir cooperando estrechamente con los expertos de los Comités del Consejo de Seguridad establecidos en virtud de la resolución 1540 (2004) y de las resoluciones 1267 (1999) y 1989 (2011), en particular mediante el intercambio periódico de información e informes sobre las misiones y la preparación de documentos y declaraciones conjuntos de los Presidentes de los Comités al Consejo."	1
